year,ward,dept,program,category,location,desc,blocks,unit_count,est_cost
2012,27,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N HAMLIN AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N),,,1.00,"$53,802.00"
2012,27,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W INSTITUTE PL FROM N FRANKLIN ST (300 W) TO N ORLEANS ST (332 W),,,1.00,"$44,143.00"
2012,27,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N MONTICELLO AVE FROM W THOMAS ST (1100 N) TO W AUGUSTA BLVD (1000 N),,,1.00,"$3,700.00"
2012,27,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N LAWNDALE AVE FROM W OHIO ST (600 N) TO W HURON ST (700 N),,,1.00,"$3,700.00"
2012,27,CDOT: DEO,Street Light Arterial Ornamental Menu,Lighting,N SPRINGFIELD AVE & W POTOMAC AVE,,,,"$3,500.00"
2012,27,CDOT: DEO,Street Light Pole Painting Menu,Lighting,ON MADISON FROM S ASHLAND AV (1600 W) TO S HALSTED ST (800 W),,,,"$1,624.00"
2012,27,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON HAMLIN FROM W FERDINAND ST (500 N) TO W OHIO ST (600 N),,,,"$64,000.00"
2012,27,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON MONTICELLO FROM W OHIO ST (600 N) TO W HURON ST (700 N),,,,"$72,000.00"
2012,27,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON FULTON FROM N SACRAMENTO BV (3000 W) TO N KEDZIE AV (3200 W),,,,"$128,000.00"
2012,27,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON HOMAN FROM W OHIO ST (600 N) TO W HURON ST (700 N),,,,"$128,000.00"
2012,27,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CENTRAL PARK FROM W AUGUSTA BV (1000 N) TO W GRAND AV (1172 N),,,,"$144,000.00"
2012,27,CDOT: DEO,Street Light Upgrade Menu,Lighting,2824 W WALNUT ST,,,,$350.00
2012,27,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON N RIDGEWAY AVE FROM W OHIO ST (600 N) TO W FERDINAND ST (500 N),,,5.00,"$1,750.00"
2012,27,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON N HAMLIN AVE FROM W OHIO ST (600 N) TO W FERDINAND ST (500 N),,,5.00,"$2,000.00"
2012,27,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON MADISON FROM S ASHLAND AV (1600 W) TO S HALSTED ST (800 W),,,,"$10,000.00"
2012,27,CDOT: DEO,Traffic Equipment Painting,Lighting,"ON MADISON FROM S ASHLAND AV (1600 W) TO S HALSTED ST (800 W) $1,319,204.00 $796.00",,,,"$10,600.00"
2012,28,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON S KILBOURN AVE FROM S TO W WILCOX ST (120 S),,,1.00,"$11,220.00"
2012,28,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON S KILDARE AVE FROM 310 S TO W JACKSON BLVD (300 S),,,1.00,"$13,527.00"
2012,28,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON S SPRINGFIELD AVE FROM 140 S TO W WILCOX ST (130 S),,,0.00,"$9,035.00"
2012,28,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N HAMLIN BLVD & N HARDING AVE & W MAYPOLE AVE & W LAKE ST,,,1.00,"$80,650.00"
2012,28,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,W WEST END AVE & W WASHINGTON BLVD & N KOSTNER AVE & N KILDARE AVE,,,1.00,"$2,862.00"
2012,28,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N HAMLIN BLVD & N PULASKI RD & W WEST END AVE & W MAYPOLE AVE,,,1.00,"$80,674.00"
2012,28,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,W JACKSON BLVD & W VAN BUREN ST & S CHRISTIANA AVE & S SPAULDING AVE,,,1.00,"$9,678.00"
2012,28,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N HAMLIN BLVD & N PULASKI RD & W WEST END AVE & W WASHINGTON BLVD,,,1.00,"$42,836.00"
2012,28,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W WILCOX ST FROM S KILDARE AV (4300 W) TO S KOSTNER AV (4400 W),,,0.00,"$117,224.00"
2012,28,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W WASHINGTON BLVD FROM N LOCKWOOD AV (5300 W) TO N LATROBE AV (5232 W),,,0.00,"$89,628.00"
2012,28,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S ALBANY AVE FROM W POLK ST (810 S) TO W LEXINGTON ST (728 S),,,0.00,"$31,782.00"
2012,28,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W JACKSON BLVD FROM S KILPATRICK AV (4700 W) TO S CICERO AV (4800 W),,,0.00,"$40,303.00"
2012,28,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON S ALBANY AVE FROM W ROOSEVELT RD (1200 S) TO W FILLMORE ST (1028 S),,,0.00,"$53,460.00"
2012,28,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W RACE AVE FROM N CICERO AVE (4800 W) TO N KILPATRICK AVE (4700 W),,,0.00,$566.00
2012,28,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W RACE AVE FROM N KILPATRICK AV (4700 W) TO N CICERO AV (4800 W),,,0.00,"$1,432.00"
2012,28,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W LEXINGTON ST FROM S SACRAMENTO BV (3000 W) TO S ALBANY AV (3100 W),,,0.00,$585.00
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S CLAREMONT AVE FROM W POLK ST (800 S) TO W TAYLOR ST (1000 S),,,2.00,"$66,042.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W MAYPOLE AVE FROM N CICERO AV (4800 W) TO N LAVERGNE AV (5000 W),,,4.00,"$66,311.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W QUINCY ST FROM S LARAMIE AV (5200 W) TO S LEAMINGTON AV (5120 W),,,1.00,"$45,210.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WILCOX ST FROM S KOSTNER AV (4400 W) TO S KILDARE AV (4300 W),,,1.00,"$70,386.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LOREL AVE FROM W MADISON ST (0 N) TO W WASHINGTON BV (100 N),,,1.00,"$56,383.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LONG AVE FROM W WEST END AV (152 N) TO W FULTON ST (300 N),,,1.00,"$51,841.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KILBOURN AVE FROM W MAYPOLE AV (200 N) TO W LAKE ST (310 N),,,1.00,"$25,177.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N CENTRAL PARK AVE FROM W LAKE ST (220 N) TO W CARROLL AV (340 N),,,1.00,"$55,897.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LECLAIRE AVE FROM W KINZIE ST (410 N) TO W FERDINAND ST (458 N),,,1.00,"$38,477.00"
2012,28,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W ADAMS ST FROM S PULASKI RD (4000 W) TO S KOSTNER AV (4400 W),,,4.00,"$212,110.00"
2012,28,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W HURON ST FROM N KILPATRICK AV (4700 W) TO N CICERO AV (4800 W),,,1.00,"$3,700.00"
2012,28,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N LEAMINGTON AVE FROM W WEST END AVE (150 N) TO W WASHINGTON BLVD (100 N),,,1.00,"$3,700.00"
2012,28,CDOT: DEO,Floodlight Menu,Lighting,ON KENTON FROM W MADISON ST (0 N) TO W WEST END AV (132 N),,,,"$2,000.00"
2012,28,CDOT: DEO,Floodlight Menu,Lighting,N LA CROSSE AVE & W MAYPOLE AVE,,,,"$1,000.00"
2012,28,CDOT: DEO,Floodlight Menu,Lighting,ON KENTON FROM W MADISON ST (0 N) TO W JACKSON BV (300 S),,,,"$2,000.00"
2012,28,CDOT: DEO,Floodlight Menu,Lighting,ON KENTON FROM W MONROE ST (100 S) TO W WILCOX ST (120 S),,,,"$1,500.00"
2012,28,CDOT: DEO,Street Light Pole Painting Menu,Lighting,ON CONGRESS FROM S HAMLIN BV (3752 W) TO S PULASKI RD (4000 W),,,,"$3,600.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON MOZART FROM W FILLMORE ST (1028 S) TO W ROOSEVELT RD (1200 S),,,,"$1,400.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON FILLMORE FROM S CALIFORNIA AV (2800 W) TO S SACRAMENTO BV (3000 W),,,,"$2,450.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON FRANCISCO FROM W FILLMORE ST (1028 S) TO W ROOSEVELT RD (1200 S),,,,"$1,400.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON KENTON FROM W MADISON ST (0 N) TO W WEST END AV (132 N),,,,$350.00
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,259 N PULASKI RD,,,,"$3,850.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON CONGRESS FROM S HAMLIN BV (3752 W) TO S PULASKI RD (4000 W),,,,"$4,800.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON WILCOX FROM S KEELER AV (4200 W) TO S KOSTNER AV (4400 W),,,,"$2,450.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON CALIFORNIA FROM W FILLMORE ST (1028 S) TO W ROOSEVELT RD (1200 S),,,,"$2,000.00"
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,4549 W WEST END AVE,,,,$350.00
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,3858 W MADISON ST,,,,$350.00
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,3844 W MADISON ST,,,,$350.00
2012,28,CDOT: DEO,Street Light Upgrade Menu,Lighting,4530 W WILCOX ST,,,,$350.00
2012,28,OBM: ADMIN,High Definition Camera Menu,Cameras,Relocate POD camera from Kostner & Monroe to Kostner & Wilcox,,,,"$1,800.00"
2012,28,OBM: ADMIN,High Definition Camera Menu,Cameras,Relocate POD camera from 3502 W. Carroll to Walnut & St. Louis,,,,"$1,800.00"
2012,28,OBM: ADMIN,High Definition Camera Menu,Cameras,Relocate POD camera from 2710 W. Harrison to 3000 W. Harrison,,,,"$1,800.00"
2012,28,OBM: ADMIN,High Definition Camera Menu,Cameras,Relocate POD camera from 4701 W. Superior to Van Buren & Kostner,,,,"$1,800.00"
2012,28,OBM: ADMIN,High Definition Camera Menu,Cameras,"Relocate POD camera from 3902 W. Gladys to 3858 W. Jackson $1,319,896.00 $104.00",,,,"$1,800.00"
2012,29,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,S PARKSIDE AVE & S WALLER AVE & W MADISON ST & W ADAMS ST,,,0.00,"$73,706.00"
2012,29,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,S MAYFIELD AVE & S MENARD AVE & W MADISON ST & W ADAMS ST,,,0.00,"$69,652.00"
2012,29,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,S MAYFIELD AVE & S MASON AVE & W FILLMORE ST & W ROOSEVELT RD,,,0.00,"$48,031.00"
2012,29,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N MAYFIELD AVE & N MASON AVE & W AUGUSTA BLVD & W THOMAS ST,,,0.00,"$54,775.00"
2012,29,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,S CENTRAL AVE & S LOTUS AVE & W ADAMS ST & W QUINCY ST,,,0.00,"$63,594.00"
2012,29,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N MONITOR AVE & N MENARD AVE & W LE MOYNE ST & W NORTH AVE,,,0.00,"$33,201.00"
2012,29,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,N MASSASOIT AVE & W DIVISION ST & N MENARD AVE & W POTOMAC AVE,,,1.00,"$1,400.00"
2012,29,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,W NORTH AVE & N NARRAGANSETT AVE & N MOBILE AVE & W NORTH AVE,,,1.00,"$1,400.00"
2012,29,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON WASHINGTON FROM N MAYFIELD AV (5850 W) TO N MENARD AV (5800 W),,,0.00,"$16,396.00"
2012,29,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W WASHINGTON BLVD FROM N MAYFIELD AV (5850 W) TO N MENARD AV (5800 W),,,0.00,"$52,946.00"
2012,29,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W ERIE ST FROM N MENARD AV (5800 W) TO N MAYFIELD AV (5850 W),,,0.00,"$1,761.00"
2012,29,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N AUSTIN BLVD FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST (1500 N),,,0.00,"$33,730.00"
2012,29,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W ERIE ST FROM N MAYFIELD AV (5850 W) TO N MENARD AV (5800 W),,,0.00,$451.00
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W THOMAS ST FROM N MASON AV (5932 W) TO N AUSTIN BV (6000 W),,,1.00,"$18,660.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BLOOMINGDALE AVE FROM N MEADE AV (6100 W) TO N MOODY AV (6132 W),,,0.50,"$46,052.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W HURON ST FROM N PARKSIDE AV (5632 W) TO N WALLER AV (5700 W),,,1.00,"$34,296.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S MASON AVE FROM W MADISON ST (0 N) TO W ADAMS BV (200 S),,,1.00,"$59,595.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W POTOMAC AVE FROM N WALLER AV (5700 W) TO N MASSASOIT AV (5732 W),,,0.50,"$17,220.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BLOOMINGDALE AVE FROM N AUSTIN AV (6000 W) TO N MCVICKER AV (6032 W),,,0.50,"$27,116.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W POTOMAC AVE FROM N PARKSIDE AV (5632 W) TO N WALLER AV (5700 W),,,0.50,"$17,313.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W IOWA ST FROM N CENTRAL AV (5600 W) TO N WALLER AV (5700 W),,,0.50,"$34,225.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BLOOMINGDALE AVE FROM N MCVICKER AV (6032 W) TO N MEADE AV (6100 W),,,0.50,"$26,185.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N MELVINA AVE FROM W WRIGHTWOOD AV (2600 N) TO W SCHUBERT AV (2700 N),,,1.00,"$39,373.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N MAYFIELD AVE FROM W AUGUSTA BV (1000 N) TO W DIVISION ST (1200 N),,,1.00,"$75,969.00"
2012,29,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON S LEAMINGTON AVE FROM W VAN BUREN ST (420 S) TO W CONGRESS PW (500 S),,,1.00,"$19,549.00"
2012,29,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N MASSASOIT AVE FROM W IOWA ST (900 N) TO W AUGUSTA BV (1000 N),,,1.00,"$3,700.00"
2012,29,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON PARKSIDE FROM W CHICAGO AV (800 N) TO W HURON ST (700 N),,,,"$96,000.00"
2012,29,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON MASSASOIT FROM W AUGUSTA BV (1000 N) TO W DIVISION ST (1200 N),,,,"$128,000.00"
2012,29,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON MENARD FROM W AUGUSTA BV (1000 N) TO W DIVISION ST (1200 N),,,,"$128,000.00"
2012,29,CDOT: DEO,Street Light Residential Staggered Piggy Back Menu,Lighting,ON WALLER FROM W CHICAGO AV (800 N) TO W HURON ST (700 N),,,,"$96,000.00"
2012,29,CDOT: DEO,Street Light Upgrade Menu,Lighting,"1639 N NARRAGANSETT AVE $1,318,645.00 $1,355.00",,,,$350.00
2012,30,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W ROSCOE ST FROM 4141 W TO N KEDVALE AV (4127 W),,,1.00,"$9,017.00"
2012,30,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W GEORGE ST FROM 3614 W TO N CENTRAL PARK AV (3600 W),,,1.00,"$9,722.00"
2012,30,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON N LOWELL AVE FROM 3416 N TO W ROSCOE ST (3400 N),,,1.00,"$9,256.00"
2012,30,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W ADDISON ST FROM 4116 W TO N KEDVALE AV (4120 W),,,1.00,"$9,608.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N PULASKI RD & N SPRINGFIELD AVE & W ADDISON ST & W EDDY ST,,,0.00,"$43,970.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N KILDARE AVE & N KEELER AVE & W SCHOOL ST & W HENDERSON ST,,,0.00,"$17,906.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N KEELER AVE & N TRIPP AVE & W NORTH AVE & W WABANSIA AVE,,,0.00,"$48,043.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N KARLOV AVE & N KEDVALE AVE & W BLOOMINGDALE AVE & W CORTLAND ST,,,0.00,"$3,029.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N KEELER AVE & N TRIPP AVE & W BLOOMINGDALE AVE & DEAD END,,,0.00,"$49,837.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N KEYSTONE AVE & N PULASKI RD & W ARMITAGE AVE & W DICKENS AVE,,,0.00,"$45,276.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N HARDING AVE & N PULASKI RD & W CORTLAND ST & W ARMITAGE AVE,,,0.00,"$27,256.00"
2012,30,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,N CICERO AVE & N KEATING AVE & W ADDISON ST & W CORNELIA AVE,,,0.00,"$25,926.00"
2012,30,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,N LUNA AVE & N LINDER AVE & W BELMONT AVE & W BARRY AVE,,,0.00,$700.00
2012,30,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,N KENTON AVE & N KOLMAR AVE & W ROSCOE ST & W CORNELIA AVE,,,1.00,"$1,400.00"
2012,30,CDOT: COMM,Alley Speed Hump Menu,Streets/CDOT,N KEELER AVE & N TRIPP AVE & W PALMER & W DICKENS AVE,,,1.00,$700.00
2012,30,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W BARRY AVE FROM N MONITOR AV (5832 W) TO N MENARD AV (5800 W),,,0.00,"$11,573.00"
2012,30,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON W CORNELIA AVE FROM N LOWELL AV (4332 W) TO N KOSTNER AV (4400 W),,,0.00,"$11,386.00"
2012,30,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N MENARD AVE FROM W WELLINGTON AV (3000 N) TO W BARRY AV (3100 N),,,0.00,"$2,642.00"
2012,30,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N AVERS AVE FROM W GRAND AV (1316 N) TO W HIRSCH ST (1400 N),,,0.00,"$2,996.00"
2012,30,CDOT: COMM,Curb & Gutter Menu,Streets/CDOT,ON N LAWNDALE AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),,,0.00,"$17,534.00"
2012,30,CDOT: COMM,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Streets/CDOT,N MILWAUKEE AVE & N SPRINGFIELD AVE,,,1.00,$550.00
2012,30,CDOT: COMM,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Streets/CDOT,N MILWAUKEE AVE & N LAWNDALE AVE,,,1.00,$550.00
2012,30,CDOT: COMM,Miscellaneous Other Projects,Streets/CDOT,N CICERO AVE & W CORNELIA AVE,pavement markings,,,$314.00
2012,30,CDOT: COMM,Pedestrian Refuge Island Menu,Streets/CDOT,N MILWAUKEE AVE & N SPRINGFIELD AVE,,,0.00,"$22,062.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W GEORGE ST FROM N HARDING AV (3932 W) TO N PULASKI RD (4000 W),,,0.00,"$3,958.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W ROSCOE ST FROM N LOWELL AV (4332 W) TO N KOSTNER AV (4402 W),,,0.00,"$2,251.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N KILPATRICK AVE FROM W ROSCOE ST (3400 N) TO W ROSCOE ST (3400 N),,,0.00,"$1,220.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON MONITOR FROM W WELLINGTON AV (3000 N) TO W BARRY AV (3100 N),,,0.00,"$10,350.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N KILBOURN AVE FROM W CORNELIA AV (3500 N) TO W ADDISON ST (3600 N),,,0.00,"$14,109.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N DAVLIN CT FROM W BARRY AV (3070 N) TO N MILWAUKEE AV (3149 N),,,0.00,"$78,534.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N HAMLIN AV (3760 W) TO N AVERS AV (3783 W),,,0.00,"$8,644.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N MONITOR AVE FROM W SCHUBERT AV (2700 N) TO W DIVERSEY AV (2800 N),,,0.00,"$1,372.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N RIDGEWAY AVE FROM N MILWAUKEE AV (3077 N) TO W BELMONT AV (3200 N),,,0.00,"$30,165.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N MASON AVE FROM W GEORGE ST (2900 N) TO W WELLINGTON AV (3000 N),,,0.00,"$86,833.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N PULASKI RD FROM W DICKENS AV (2100 N) TO W MCLEAN AV (2032 N),,,0.00,"$14,915.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON MANGO FROM W BARRY AV (3100 N) TO W BELMONT AV (3200 N),,,0.00,"$28,765.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N TRIPP AVE FROM W ROSCOE ST (3400 N) TO N MILWAUKEE AV (3526 N),,,0.00,"$88,611.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N MARMORA AVE FROM W SCHUBERT AVE (2700 N) TO W DIVERSEY AVE (2800 N),,,0.00,"$3,375.00"
2012,30,CDOT: COMM,Sidewalk Menu,Streets/CDOT,ON N PARKSIDE AVE FROM W SCHUBERT AV (2700 N) TO W DIVERSEY AV (2800 N),,,0.00,"$1,603.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W WELLINGTON AVE FROM N MANGO AV (5732 W) TO N MENARD AV (5800 W),,,1.00,"$49,306.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N KILPATRICK AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),,,1.00,"$47,931.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N MANGO AVE FROM W WELLINGTON AV (3000 N) TO W BARRY AV (3100 N),,,1.00,"$51,789.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W BARRY AVE FROM N MENARD AV (5800 W) TO N MONITOR AV (5832 W),,,1.00,"$18,966.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N RIDGEWAY AVE FROM W SCHOOL ST (3300 N) TO W CORNELIA AV (3500 N),,,2.00,"$108,366.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON N LINDER AVE FROM W BARRY AV (3100 N) TO W BELMONT AV (3200 N),,,1.00,"$37,015.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W GEORGE ST FROM N CENTRAL PARK AV (3600 W) TO N LAWNDALE AV (3700 W),,,1.00,"$38,266.00"
2012,30,CDOT: COMM,Street Resurfacing Menu,Streets/CDOT,ON W SCHUBERT AVE FROM N CENTRAL AV (5600 W) TO N AUSTIN AV (6000 W),,,4.00,"$180,901.00"
2012,30,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N KARLOV AVE FROM W SCHOOL ST (3300 N) TO N MILWAUKEE AV (3408 N),,,1.00,"$3,700.00"
2012,30,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W ROSCOE ST FROM N LAWNDALE AVE (3700 W) TO N MONTICELLO AVE (3630 W),,,1.00,"$1,850.00"
2012,30,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON W ROSCOE ST FROM N KILPATRICK AV (4648 W) TO N CICERO AV (4800 W),,,2.00,"$1,850.00"
2012,30,CDOT: COMM,Street Speed Hump Menu,Streets/CDOT,ON N MAJOR AVE FROM W FULLERTON AV (2400 N) TO W ALTGELD ST (2500 N),,,1.00,"$3,700.00"
2012,30,CDOT: DEO,Street Light Arterial Ornamental Menu,Lighting,N SPRINGFIELD AVE & W HIRSCH ST,INSTALL POLE FOR CAMERA,,,"$5,000.00"
2012,30,CDOT: DEO,Street Light Upgrade Menu,Lighting,5511 W DIVERSEY AVE,,,,$350.00
2012,30,CDOT: DEO,Street Light Upgrade Menu,Lighting,5934 W DIVERSEY AVE,,,,$350.00
2012,30,CDOT: DEO,Street Light Upgrade Menu,Lighting,3925 W EDDY ST,,,1.00,$350.00
2012,30,CDOT: DEO,Street Light Upgrade Menu,Lighting,5503 W DIVERSEY AVE,,,,$350.00
2012,30,CDOT: DEO,Street Light Upgrade Menu,Lighting,5531 W DIVERSEY AVE,,,,$350.00
2012,30,CDOT: DEO,Street Light Upgrade Menu,Lighting,ON NEWPORT FROM N PULASKI RD (4000 W) TO N KARLOV AV (4046 W),,,,"$1,050.00"
2012,30,OBM: ADMIN,High Definition Camera Menu,Cameras,"Springfield & Hirsch $1,319,899.00 $101.00",,,,"$22,500.00"
2012,31,CDOT: COMM,Alley Apron Menu,Streets/CDOT,ON W FLETCHER ST FROM 4114 W TO N KARLOV AV (4100 W),,,1.00,"$8,961.00"
2012,31,CDOT: COMM,Alley Resurfacing Menu,Streets/CDOT,W DIVERSEY AVE & W GEORGE ST & N KILBOURN AVE & N KENNETH AVE,,,0.00,"$43,886.00"
