ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,geometry
11,Alley Speed Hump Menu,W 6 ST & W 8 ST & S EMERALD AV & S HALSTED ST,2007,1000,8612,S EMERALD AV & W 6th ST,S HALSTED ST & W 6th ST,S EMERALD AV & W 8th ST,S HALSTED ST & W 8th ST,41.7962323,-87.937842,google,41.76371,-87.6443629,google,NA,NA,google,41.76371,-87.6443629,google,41.7962323,-87.937842,41.76371,-87.6443629,23018,18,7389228.0059,12632.6586977,23,"c(-87.8010670191153, -87.7905110836273, 41.7811724201503, 41.7800030993901)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14006,6,3057915.57039,7938.86489037,14,"c(-87.7038207918568, -87.7087302853544, 41.8027511093684, 41.8025811985789)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14012,12,5997090.67272,10338.7449681,14,"c(-87.7356145080606, -87.7429939042901, 41.8016470503657, 41.8013895367441)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14011,11,3970776.25804,8555.70439688,14,"c(-87.7087302853544, -87.7136468184059, 41.8025811985789, 41.8024108337754)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14013,13,5930541.86445,10620.882275,14,"c(-87.7136468184059, -87.7234163985171, 41.8024108337754, 41.8020716792122)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14017,17,2382852.85592,6549.65629088,14,"c(-87.6842846997188, -87.6879622909597, 41.8034251468072, 41.8032985159274)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14025,25,12022328.8297,17299.3340138,14,"c(-87.6879622909597, -87.7038207918568, 41.8032985159274, 41.8027511093684)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14028,28,2673179.36108,7346.21330524,14,"c(-87.7234163985171, -87.7270850653728, 41.8020716792122, 41.8019441053907)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,14008,8,3076327.28988,9129.45337838,14,"c(-87.7270850653728, -87.7356145080606, 41.8019441053907, 41.8016470503657)"
3,Alley Speed Hump Menu,W 6 ST & W 7 ST & S MARSHFIELD AV & S PAULINA ST,2008,2000,2598,S MARSHFIELD AV & W 6th ST,S PAULINA ST & W 6th ST,S MARSHFIELD AV & W 7th ST,S PAULINA ST & W 7th ST,NA,NA,google,41.8040089,-87.667287,google,41.79443,-87.937526,google,41.8040089,-87.667287,google,41.8040089,-87.667287,41.79443,-87.937526,15019,19,5999474.71552,16992.2161273,15,"c(-87.6794364312543, -87.6842846997188, 41.8035919077336, 41.8034251468072)"
