ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_5,lon_5,query_5,total_area,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,intersect_area,geometry_list
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01021,21,2410403.60641,6626.31339185,1,197340.40243413794,"list(c(-87.6711109995371, -87.6712030004492, -87.6713129999021, -87.6713339999203, -87.6715650000244, -87.6716549992639, -87.6719759997842, -87.6720929994272, -87.6722610001249, -87.6722940003568, -87.6724940002201, -87.6725680002416, -87.6726670004895, -87.6730609999238, -87.6730749996983, -87.6731170008505, -87.67313400072, -87.6731379998759, -87.6732840002219, -87.6733569999098, -87.6734309998062, -87.6736299997095, -87.6736879993604, -87.6738279999448, -87.6744590004733, -87.6746110001568, -87.6746389993668, 
-87.6746579997373, -87.6746699998603, -87.6745109999139, -87.6740349996348, -87.6738770005427, -87.6738650001797, -87.6738568145771, -87.6716943813704, -87.6714090001988, -87.6711669993847, -87.6710179994545, -87.6705729994962, -87.6704250003289, -87.6703280000796, -87.6700400000268, -87.6699439993744, -87.6696990005919, -87.669636000367, -87.6693290004193, -87.6690249994178, -87.6689649991263, -87.6687210003071, -87.6684750003545, -87.6684160000921, -87.6681109998211, -87.6678029996115, -87.6677399995793, 
-87.6674949998376, -87.6674980004964, -87.6675000000262, -87.6675049994858, -87.6675089996651, -87.6675089995793, -87.6675129998585, -87.667516000708, -87.6675179998357, -87.667519999927, -87.6675309995906, -87.6675359996979, -87.6675419993621, -87.6675509997127, -87.6675581922324, -87.669617713614, -87.6697720001065, -87.6697989997902, -87.670028999975, -87.6700270001369, -87.6700219998004, -87.6700209996159, -87.6700700004795, -87.6701389998346, -87.6702749996228, -87.6703089999787, -87.6707730004573, 
-87.6711109995371, 41.907343000044, 41.9074029996393, 41.9074960003416, 41.9075579997702, 41.9075549997566, 41.9075540004272, 41.9075500001936, 41.9075490002686, 41.9075459997917, 41.9075459997992, 41.9075439997936, 41.9074249995381, 41.9073100001171, 41.9069660002791, 41.9069540000545, 41.9069170000068, 41.9069009997199, 41.9068989996552, 41.9067720001065, 41.906707999671, 41.9066439995342, 41.906470999764, 41.9064200002376, 41.9062989995774, 41.9057479997438, 41.9056170002874, 41.9055860002269, 
41.9055539995858, 41.9054939997121, 41.9054960001684, 41.9055050004773, 41.9055080006749, 41.9050549999368, 41.9047280659552, 41.9032773027327, 41.9032820001207, 41.9032860006089, 41.9032879998806, 41.9032950002499, 41.9032980003015, 41.9032990005697, 41.9033040007591, 41.9033059995492, 41.903309000056, 41.9033110002309, 41.9033160004613, 41.9033220003887, 41.9033219998938, 41.903326999247, 41.9033309997254, 41.9033329998817, 41.9033390006061, 41.903342000315, 41.9033420007011, 41.9033459994751, 
41.9034800006043, 41.9035329997624, 41.9037210003141, 41.9038690002747, 41.9038820002468, 41.9040170002316, 41.9041459999715, 41.9042350000126, 41.9042760003702, 41.9046920002048, 41.904888999593, 41.9051080000094, 41.9054870005374, 41.9057697445292, 41.906998391862, 41.9069959997802, 41.9069949997673, 41.9069919997639, 41.9069329999302, 41.9067559998947, 41.9066980007055, 41.9067080001874, 41.9067320001496, 41.9068049997707, 41.9068270004573, 41.9071250000213, 41.907343000044))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01027,27,1736772.77547,5293.4791248,1,281.21326610668336,"list(c(-87.687611590906, -87.6873097033223, -87.6873120002804, -87.6873130001613, -87.6873129996553, -87.6873150003184, -87.6875590000534, -87.687611590906, 41.9139535685312, 41.9137511349425, 41.913860999892, 41.9138759997181, 41.9138989997064, 41.913956999822, 41.9139539993848, 41.9139535685312))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01044,44,882563.814413,3988.55628016,1,1282.8863250626916,"list(c(-87.6929388744302, -87.6922913520334, -87.6922979998462, -87.6922990000337, -87.6923060005036, -87.6925949997026, -87.6926599994581, -87.6929388744302, 41.9175254877962, 41.9170913614774, 41.9173060006611, 41.917349999356, 41.9175309996392, 41.917528999611, 41.9175280000922, 41.9175254877962))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01029,29,1754172.0542,5297.77286894,1,95663.19022744687,"list(c(-87.6873929999234, -87.687404999688, -87.6874100000237, -87.6876469997258, -87.6877129996856, -87.6880160005348, -87.6883059996676, -87.6883579998783, -87.6885960004306, -87.6887640001039, -87.6889690000719, -87.68927099996, -87.6894399993683, -87.6895129998153, -87.6895230002809, -87.6895379997828, -87.6895700002411, -87.6896279995782, -87.6897729999364, -87.6898569997671, -87.6899719995236, -87.6903170003562, -87.690433000224, -87.6906090000653, -87.6911399995246, -87.6913179999916, -87.6915150000424, 
-87.6921080003373, -87.6923060005036, -87.6922990000337, -87.6922979998462, -87.6922913520334, -87.687611590906, -87.6875590000534, -87.6873150003184, -87.6873149996392, -87.6873150003388, -87.6873159996958, -87.6873190002563, -87.6873200001074, -87.6873240000998, -87.6873259996682, -87.6873310003146, -87.6873309998368, -87.6873359997754, -87.6873359999182, -87.6873390004847, -87.6873399994726, -87.6873440002114, -87.6873449996986, -87.6873469997126, -87.6873500002493, -87.6873520003022, -87.6873570002304, 
-87.6873589993797, -87.687362000097, -87.6873639999622, -87.6873669999845, -87.6873749995521, -87.687375999983, -87.6873769999085, -87.687378000235, -87.6873780003008, -87.6873790004079, -87.6873840005912, -87.6873859995877, -87.6873860006191, -87.6873879998314, -87.6873889997382, -87.6873929999234, 41.9169570000275, 41.91741499992, 41.9175679995923, 41.9175659994992, 41.9175659996752, 41.9175639998654, 41.9175639996928, 41.9175629998102, 41.9175629994241, 41.9175629999628, 41.9175629999193, 41.917559000538, 
41.91755800002, 41.91755700033, 41.9175570005811, 41.9175570000492, 41.917556000024, 41.9175560001606, 41.9175540002894, 41.9175540001784, 41.9175529996645, 41.9175489998682, 41.9175490002644, 41.9175470000339, 41.9175419994687, 41.9175410006101, 41.9175390002631, 41.9175319999872, 41.9175309996392, 41.917349999356, 41.9173060006611, 41.9170913614774, 41.9139535685312, 41.9139539993848, 41.913956999822, 41.9139639999328, 41.9139869999275, 41.9139949996358, 41.9141390000939, 41.9141650002275, 41.914336000185, 
41.9144019997773, 41.9145589997275, 41.9145710003059, 41.9147159996665, 41.9147429998487, 41.9148270000863, 41.9148549998584, 41.9149780001794, 41.9150240003736, 41.9150999999934, 41.915205999938, 41.9153119996541, 41.9155310003162, 41.915609000471, 41.915701000182, 41.9157609999208, 41.9158710000428, 41.916129999677, 41.9162040003149, 41.9162190001348, 41.9162959997899, 41.9163149995793, 41.916387000567, 41.9166030003695, 41.9166760000433, 41.9167010005753, 41.916778999814, 41.9168049999356, 41.9169570000275
))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01034,34,1134721.41495,5720.94319263,1,61597.31899950072,"list(c(-87.6941729996281, -87.6950759994525, -87.6953770005219, -87.6954189994707, -87.6955469994786, -87.6955900000443, -87.695661999359, -87.6958789999746, -87.6959519999678, -87.6961729996404, -87.6968370000256, -87.6970590001237, -87.6971190003762, -87.6973009991577, -87.6973620000191, -87.6973580000164, -87.6973469997589, -87.6973440001196, -87.6973409991581, -87.6973379998498, -87.6973350007332, -87.6973340004716, -87.6973229997347, -87.6973199992206, -87.6973169998685, -87.6973089994623, -87.6973070004336, 
-87.697302999214, -87.6972939997494, -87.6972910000619, -87.6972852041319, -87.6952858167185, -87.6952440003965, -87.6950580001129, -87.694925000043, -87.6948819995571, -87.6947069995813, -87.6947669994975, -87.6949480002248, -87.6950089997675, -87.6948549996611, -87.6943949989875, -87.6943159998301, -87.6942700002052, -87.6942420002148, -87.6941679995865, -87.6939459991083, -87.6938729993417, -87.6941729996281, 41.9209559993509, 41.921508000324, 41.9216930002422, 41.9217180000022, 41.9217950000569, 
41.921821000188, 41.9218640003211, 41.9219959996295, 41.9220400000058, 41.9221750001638, 41.922580000024, 41.9227159997854, 41.922753999573, 41.9228679999107, 41.9229069999836, 41.9228100000344, 41.9225180000392, 41.9224219995939, 41.9223390008799, 41.9222839998971, 41.9221820005172, 41.9221639999771, 41.921807000241, 41.9216890000861, 41.9215880000661, 41.9212869997642, 41.9211870001486, 41.9210779995919, 41.9207510001448, 41.920642999998, 41.9204392034772, 41.9190988968847, 41.9191349997634, 41.9193029995012, 
41.919420999973, 41.9194600002129, 41.9196180001847, 41.919655000041, 41.9197659995839, 41.9198030003691, 41.9199329998184, 41.9203270001188, 41.9203949994968, 41.920433999915, 41.9204580000737, 41.9205200003237, 41.9207100000799, 41.9207730005801, 41.9209559993509))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01040,40,1037964.79495,5308.93448694,1,7465.870306183503,"list(list(c(-87.6657220097025, -87.6649252026203, -87.6649200006173, -87.6649240000093, -87.6649260007311, -87.6649329999196, -87.6657220097025, 41.8992699218019, 41.898735213555, 41.8988399995781, 41.8990209998345, 41.8990620002753, 41.8992840004767, 41.8992699218019)), list(c(-87.6636080001111, -87.6637698310981, -87.662426356212, -87.6624289997614, -87.6624409998576, -87.6624419994303, -87.6624530000637, -87.6636080001111, 41.8979500003362, 41.8979598600666, 41.8970582348329, 41.8971489999063, 
41.897558999478, 41.8976050000021, 41.8979689999207, 41.8979500003362)))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01023,23,2029313.94104,5701.65068772,1,10383.98206910607,"list(c(-87.6991253070254, -87.6972852041319, -87.6972910000619, -87.6972939997494, -87.697302999214, -87.6973070004336, -87.6973089994623, -87.6973169998685, -87.6973199992206, -87.6975999999399, -87.6976339996298, -87.697949000342, -87.6983349991065, -87.698440000224, -87.6987209999823, -87.6989999999888, -87.6991253070254, 41.9216726519178, 41.9204392034772, 41.920642999998, 41.9207510001448, 41.9210779995919, 41.9211870001486, 41.9212869997642, 41.9215880000661, 41.9216890000861, 41.9216860003938, 
41.9216860004624, 41.9216839994854, 41.9216799999114, 41.9216789995549, 41.9216769993238, 41.9216740005899, 41.9216726519178))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01019,19,1993873.33197,7903.31740522,1,121394.48285227036,"list(c(-87.697380967076, -87.7002404789301, -87.7002499994611, -87.7002729999422, -87.7005150002573, -87.7005629993664, -87.7007204438764, -87.7023629978102, -87.7023609995923, -87.7023499994149, -87.7023470002258, -87.7023460005723, -87.7023429998049, -87.702341999953, -87.7023409994509, -87.7023379997636, -87.702337999714, -87.7023370002364, -87.70233599968, -87.7023349999297, -87.7023339997045, -87.7023260004959, -87.7023210000926, -87.702317999358, -87.7023119997208, -87.702295999618, -87.7022959997168, 
-87.7022870004122, -87.7022865318264, -87.6991253070254, -87.6989999999888, -87.6987209999823, -87.698440000224, -87.6983349991065, -87.697949000342, -87.6976339996298, -87.6975999999399, -87.6973199992206, -87.6973229997347, -87.6973340004716, -87.6973350007332, -87.6973379998498, -87.6973409991581, -87.6973440001196, -87.6973469997589, -87.6973580000164, -87.6973620000191, -87.6973670005552, -87.6973720002147, -87.697380967076, 41.9235528925998, 41.9252570770514, 41.9252570004637, 41.9252669994482, 
41.9254149997779, 41.9254440002907, 41.9255431060812, 41.9265219307605, 41.9264599999428, 41.9260910003564, 41.9259679999557, 41.9259170004045, 41.9257669998528, 41.9257169996703, 41.9256470003478, 41.9254399995998, 41.9253709997415, 41.9253249997451, 41.9253129999862, 41.9252510001379, 41.9252489994992, 41.9250070004554, 41.9248839998373, 41.924762999946, 41.9245699999937, 41.9239920005499, 41.9239570000267, 41.9238000005641, 41.9237914881859, 41.9216726519178, 41.9216740005899, 41.9216769993238, 
41.9216789995549, 41.9216799999114, 41.9216839994854, 41.9216860004624, 41.9216860003938, 41.9216890000861, 41.921807000241, 41.9221639999771, 41.9221820005172, 41.9222839998971, 41.9223390008799, 41.9224219995939, 41.9225180000392, 41.9228100000344, 41.9229069999836, 41.9230970001815, 41.9232480005555, 41.9235528925998))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,01043,43,1008126.13853,5586.74604463,1,9064.802915097136,"list(c(-87.6913521001394, -87.6927322371912, -87.6927319996923, -87.6927300000752, -87.6927249995212, -87.6927209995583, -87.6927119999643, -87.692435999632, -87.6923240008454, -87.6919350004011, -87.6916089991747, -87.691331998952, -87.6913359991704, -87.6913480003868, -87.6913519990738, -87.6913521001394, 41.9199593354862, 41.9207820414032, 41.9207710000226, 41.9206959999363, 41.9205380000967, 41.920380000433, 41.9200650002893, 41.9198960004116, 41.9198279995234, 41.9195909999502, 41.9193930007619, 
41.919228000024, 41.91937300072, 41.9198099997324, 41.9199560006774, 41.9199593354862))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,02001,1,1310967.20335,6385.67318871,2,77181.13092445799,"list(c(-87.6650519999236, -87.6650549999571, -87.6650590006605, -87.6650719062809, -87.6675581922324, -87.6675509997127, -87.6675419993621, -87.6675359996979, -87.6675309995906, -87.667519999927, -87.6675179998357, -87.667516000708, -87.6675129998585, -87.6675089995793, -87.6675089996651, -87.6675049994858, -87.6675000000262, -87.6674980004964, -87.6674949998376, -87.6674889999819, -87.6674869999468, -87.6674790001062, -87.667473999468, -87.6674729999754, -87.6674690000676, -87.6674680000832, -87.6674659996788, 
-87.6674660004458, -87.6674609999596, -87.6674480004005, -87.6674440002688, -87.6671559995528, -87.6668669997228, -87.6667009990141, -87.6659380000094, -87.6650090002701, -87.6645049992534, -87.6644740002453, -87.664001999591, -87.6638670000842, -87.6637319997709, -87.664045999741, -87.6640939992962, -87.6649859992995, -87.6651429999937, -87.6653009998447, -87.6653599995995, -87.6655369992842, -87.6655969996128, -87.6657739997036, -87.666307000685, -87.666485000396, -87.6664180003338, -87.6662189992225, 
-87.6661529998957, -87.6659309997084, -87.6652659999217, -87.6650449996439, -87.6650519999236, 41.9036179999436, 41.9037309998483, 41.9038650005426, 41.9042863904986, 41.9057697445292, 41.9054870005374, 41.9051080000094, 41.904888999593, 41.9046920002048, 41.9042760003702, 41.9042350000126, 41.9041459999715, 41.9040170002316, 41.9038820002468, 41.9038690002747, 41.9037210003141, 41.9035329997624, 41.9034800006043, 41.9033459994751, 41.9031629998874, 41.9030929996483, 41.9028399998102, 41.9026360002221, 
41.9026140000778, 41.9024319997335, 41.90240099981, 41.9023089998075, 41.9022789996593, 41.9021280002334, 41.9016750000346, 41.9015240000909, 41.9015290002577, 41.9015340002057, 41.901535999649, 41.9015500002701, 41.901567000295, 41.9015749995722, 41.9015749999836, 41.9015829997726, 41.901585000249, 41.9015879999369, 41.9017889996115, 41.9018199997879, 41.9023989999476, 41.902500999937, 41.9026020007465, 41.9026400005856, 41.9027539999227, 41.9027920000563, 41.9029049996539, 41.9032440003204, 41.9033580003966, 
41.9033580002369, 41.9033599999825, 41.903361000355, 41.9033620007469, 41.9033689999672, 41.9033719996112, 41.9036179999436))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,02005,5,1312598.56603,5124.93243686,2,111364.14012615712,"list(c(-87.6624580003021, -87.662459999612, -87.662466000547, -87.6624659999396, -87.6624719993792, -87.6624729999516, -87.6624789996896, -87.6624830006232, -87.6624850006783, -87.6624909996742, -87.6624980002068, -87.6624989997015, -87.6625040001375, -87.6625109997523, -87.6625119995451, -87.6625190003182, -87.6625239996748, -87.6625249997507, -87.6625299993315, -87.6627700003997, -87.6634909998792, -87.6637319997709, -87.6638670000842, -87.664001999591, -87.6644740002453, -87.6645049992534, -87.6650090002701, 
-87.6659380000094, -87.6667009990141, -87.6668669997228, -87.6669009999084, -87.6668909998589, -87.6668840000818, -87.6668510001713, -87.6671339995977, -87.6674180000001, -87.6674119997764, -87.6674111311582, -87.6657220097025, -87.6649329999196, -87.6649260007311, -87.6649240000093, -87.6649200006173, -87.6649252026203, -87.6637698310981, -87.6636080001111, -87.6624530000637, -87.6624580003021, 41.8981510001008, 41.8982019997366, 41.8984360002868, 41.8984630005256, 41.8986580002076, 41.8986969996991, 
41.898879999668, 41.8990610000073, 41.899098000282, 41.8993170002512, 41.8995519996675, 41.8996040000275, 41.8997860001558, 41.8999929999369, 41.900013999858, 41.9002430002949, 41.9005330004275, 41.9006150000398, 41.9008230000865, 41.9009759998183, 41.9014350000004, 41.9015879999369, 41.901585000249, 41.9015829997726, 41.9015749999836, 41.9015749995722, 41.901567000295, 41.9015500002701, 41.901535999649, 41.9015340002057, 41.9014810001736, 41.901078000433, 41.9006790002713, 41.9006260003224, 41.9006220000849, 
41.9006170001774, 41.9004349998733, 41.90040338194, 41.8992699218019, 41.8992840004767, 41.8990620002753, 41.8990209998345, 41.8988399995781, 41.898735213555, 41.8979598600666, 41.8979500003362, 41.8979689999207, 41.8981510001008))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,02006,6,2268822.46403,7182.23056102,2,6202.677016588798,"list(c(-87.6635717407101, -87.6650719062809, -87.6650590006605, -87.6650549999571, -87.6650519999236, -87.6650449996439, -87.6648009995096, -87.6640730002207, -87.663829999507, -87.6635890001871, -87.6635717407101, 41.9033913108144, 41.9042863904986, 41.9038650005426, 41.9037309998483, 41.9036179999436, 41.9033719996112, 41.9033749999796, 41.9033839996848, 41.9033879995876, 41.9033909995703, 41.9033913108144))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,02007,7,867289.887219,4018.37401884,2,1798.519920564542,"list(c(-87.671192298499, -87.6720009998716, -87.6719969998913, -87.6719850001581, -87.671192298499, 41.9079376842242, 41.9084200824418, 41.908304999631, 41.907927000604, 41.9079376842242))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,02008,8,1441947.71441,5682.43477871,2,3610.186975779411,"list(c(-87.669617713614, -87.6705603732286, -87.670556000567, -87.6705559997582, -87.6705690001074, -87.6707730004573, -87.6703089999787, -87.6702749996228, -87.6701389998346, -87.6700700004795, -87.6700209996159, -87.6700219998004, -87.6700270001369, -87.670028999975, -87.6697989997902, -87.6697720001065, -87.669617713614, 41.906998391862, 41.9075607256439, 41.9075100004017, 41.9073170005621, 41.9073010000809, 41.9071250000213, 41.9068270004573, 41.9068049997707, 41.9067320001496, 41.9067080001874, 
41.9066980007055, 41.9067559998947, 41.9069329999302, 41.9069919997639, 41.9069949997673, 41.9069959997802, 41.906998391862))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,02015,15,1288612.8011,6263.42289271,2,68275.97932075223,"list(c(-87.6792059993299, -87.6793329996769, -87.6797180003472, -87.6798459994744, -87.6800029992127, -87.6804749994574, -87.6806330002452, -87.6806700002118, -87.6806950003781, -87.6807850001235, -87.6809819998619, -87.6820300002563, -87.6823800002172, -87.6823770001081, -87.6823770006403, -87.6823739998768, -87.682369999769, -87.6823690002641, -87.6823669994106, -87.6823629996461, -87.6823629991471, -87.6823590006163, -87.6823529997934, -87.6823510004243, -87.6823477594624, -87.6798593554565, -87.6798640001097, 
-87.6798689997318, -87.6798700004022, -87.6798760001654, -87.679881999591, -87.6798999999974, -87.6799069993969, -87.6796189998282, -87.6795560001209, -87.6792050001954, -87.678969999196, -87.6787570000749, -87.6787360003635, -87.6785640002747, -87.6784699996104, -87.678397999688, -87.6783009995403, -87.6781749993512, -87.6778150006329, -87.6776779998747, -87.6774630004067, -87.6792059993299, 41.9115049997062, 41.9115870000873, 41.9118359996625, 41.9119190000303, 41.9119160003634, 41.9119079997372, 
41.9119059997721, 41.9119050000294, 41.9119049998716, 41.9119030003265, 41.9118990003708, 41.9118819998764, 41.9118769997459, 41.9117419997849, 41.9117270001812, 41.9115769997055, 41.9113899996306, 41.9113370001524, 41.9112020004415, 41.9110400000039, 41.9110270000402, 41.9108510002696, 41.9106219998255, 41.9105540004641, 41.9104235590016, 41.9087545758788, 41.9089190005507, 41.9091030002454, 41.9091220003474, 41.9093260004081, 41.9095479999932, 41.9102169995305, 41.9104400005432, 41.9104440001292, 
41.9104459994358, 41.9104530002266, 41.9104580005465, 41.9104610001147, 41.9104620004224, 41.9104650001612, 41.9104669994604, 41.9104689999227, 41.9104699997082, 41.9104730001632, 41.910424000242, 41.9104040003756, 41.9103779997833, 41.9115049997062))"
