ward,type,location,year,est_cost,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2,id,ward_locate,precinct_locate,ward_precinct_locate,geometry,total_length_2003,intersect_length_2003
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,4,32,26,32026,"c(-87.6820460331476, -87.6869377430882, 41.8994704888802, 41.8994203250587)",2999.7580713146,404.8984314612984
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,4,1,15,01015,"c(-87.6893972013159, -87.6967915777089, 41.8993950251918, 41.8993186447994)",2999.7580713146,612.0517656861055
32,Miscellaneous-CDOT,Augusta & Hoyne - Markings,2008,2000,Augusta & Hoyne,Augusta & Markings,41.8994957,-87.6795799,google,41.8991199,-87.7158208,google,4,26,21,26021,"c(-87.6980382515686, -87.7017188488183, 41.8993057205039, 41.8992674849732)",2999.7580713146,304.65327743349985
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,6,43006,"c(-87.6487506953382, -87.6487615733733, 41.925453984289, 41.9254603349308)",1847.5466763289764,1.1439272791455646
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,7,43007,"c(-87.6438093631662, -87.6462875861761, 41.9225689772856, 41.9240159520065)",1847.5466763289764,260.6260435465939
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,43,43043,"c(-87.6365921686496, -87.6377196989686, 41.9183543537768, 41.9190128638944)",1847.5466763289764,118.59554936836113
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,31,43031,"c(-87.6487615733733, -87.6487783, 41.9254603349308, 41.9254701)",1847.5466763289764,1.7589610002405054
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,21,43021,"c(-87.6462875861561, -87.6487506953382, 41.9240159519948, 41.925453984289)",1847.5466763289764,259.0248625141799
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,20,43020,"c(-87.6413399790594, -87.6438093631662, 41.9211270451033, 41.9225689772856)",1847.5466763289764,259.70824530929025
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,17,43017,"c(-87.6377196989686, -87.6413399790594, 41.9190128638944, 41.9211270451033)",1847.5466763289764,380.7706489479644
48,Chicago Park District,Lincoln Park Walking Path - W. of LSD & E. of Sheridan,2012,20000,Lincoln Park Walking Path & W. of LSD,Lincoln Park Walking Path & E. of Sheridan,41.9152119,-87.6312121,google,41.9254701,-87.6487783,google,13,43,24,43024,"c(-87.6312121, -87.6365921686496, 41.9152119, 41.9183543537768)",1847.5466763289764,565.9184404722405
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,17,27,42,27042,"list(c(-87.6374673570389, -87.6376133980317, 41.9102327634957, 41.9107536138246), c(-87.6367373252845, -87.6372172378145, 41.907628999379, 41.9093407014517))",1794.786244749716,253.5954467360051
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,18,27,42,27042,"list(c(-87.6374673570389, -87.6376133980317, 41.9102327634957, 41.9107536138246), c(-87.6367373252845, -87.6372172378145, 41.907628999379, 41.9093407014517))",1794.786244749716,253.5954467360051
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,17,43,30,43030,"c(-87.6356740785546, -87.6367373252845, 41.9038363874906, 41.907628999379)",1794.786244749716,430.80153148257205
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,18,43,30,43030,"c(-87.6356740785546, -87.6367373252845, 41.9038363874906, 41.907628999379)",1794.786244749716,430.80153148257205
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,17,43,25,43025,"c(-87.6377181822448, -87.6381950840361, 41.911127317874, 41.91282809137)",1794.786244749716,193.19112237312942
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,18,43,25,43025,"c(-87.6377181822448, -87.6381950840361, 41.911127317874, 41.91282809137)",1794.786244749716,193.19112237312942
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,17,27,28,27028,"c(-87.6342911, -87.6356740785546, 41.8989026, 41.9038363874906)",1794.786244749716,560.4256240639197
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,18,27,28,27028,"c(-87.6342911, -87.6356740785546, 41.8989026, 41.9038363874906)",1794.786244749716,560.4256240639197
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,17,27,5,27005,"list(c(-87.6376133980317, -87.6377181822448, 41.9107536138246, 41.911127317874), c(-87.6372172378145, -87.6374673570389, 41.9093407014517, 41.9102327634957))",1794.786244749716,143.77838330221277
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,18,27,5,27005,"list(c(-87.6376133980317, -87.6377181822448, 41.9107536138246, 41.911127317874), c(-87.6372172378145, -87.6374673570389, 41.9093407014517, 41.9102327634957))",1794.786244749716,143.77838330221277
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,17,43,23,43023,"c(-87.6381950840361, -87.6387209, 41.91282809137, 41.9147032)",1794.786244749716,212.99413679187705
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,18,43,23,43023,"c(-87.6381950840361, -87.6387209, 41.91282809137, 41.9147032)",1794.786244749716,212.99413679187705
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,53,42053,"c(-87.6242371622222, -87.6217419, 41.8941440485371, 41.8941787)",1632.9885082994672,206.57219677892647
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,22,42022,"c(-87.6267850371401, -87.62543601784, 41.8941086106715, 41.8941273809223)",1632.9885082994672,111.67974908451228
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,46,42046,"c(-87.6341332336411, -87.6297175738098, 41.8940060904739, 41.894067752863)",1632.9885082994672,365.5552101451465
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,48,42048,"c(-87.62543601784, -87.6242371622222, 41.8941273809223, 41.8941440485371)",1632.9885082994672,99.24826153225386
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,56,42056,"c(-87.6297175738098, -87.6267850371401, 41.894067752863, 41.8941086106715)",1632.9885082994672,242.7728536805022
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,15,42015,"c(-87.6414660828569, -87.6341332336411, 41.8939033170976, 41.8940060904739)",1632.9885082994672,607.0594741388445
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,9,42,67,42067,"c(-87.6414673, -87.6414660828569, 41.8939033, 41.8939033170976)",1632.9885082994672,0.10076293928155146
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,28,12,14,12014,"c(-87.6871652443621, -87.6841150511355, 41.8177498746799, 41.8175814119234)",1199.837990361201,253.46395528759064
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,28,12,5,12005,"c(-87.6945112332802, -87.6895966397399, 41.8181552602472, 41.8178841026825)",1199.837990361201,408.38676492830484
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,28,12,23,12023,"c(-87.6895966397399, -87.6871652443621, 41.8178841026825, 41.8177498746799)",1199.837990361201,202.0423398810742
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,28,14,8,14008,"c(-87.697352, -87.6945112332802, 41.8183119, 41.8181552602472)",1199.837990361201,236.0569133180956
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,28,12,19,12019,"c(-87.6841150511355, -87.682913, 41.8175814119234, 41.817515)",1199.837990361201,99.88801694719496
2,Miscellaneous-CDOT,Jackson - between Damen & Ogden,2007,13800,Jackson & between Damen,Jackson & Ogden,41.870273,-87.6766742,google,41.8775534,-87.6707067,google,11,2,13,02013,"c(-87.67354649208, -87.6707067, 41.874089075231, 41.8775534)",948.4157074305683,451.30165428928444
2,Miscellaneous-CDOT,Jackson - between Damen & Ogden,2007,13800,Jackson & between Damen,Jackson & Ogden,41.870273,-87.6766742,google,41.8775534,-87.6707067,google,11,2,2,02002,"c(-87.6766742, -87.67354649208, 41.870273, 41.874089075231)",948.4157074305683,497.1140531412839
2,Miscellaneous Other,Congress Pkwy - Michigan & Wells,2012,117050,Congress Pkwy & Michigan,Congress Pkwy & Wells,41.8757864,-87.6241938,google,41.8756691,-87.6336548,google,6,2,49,02049,"c(-87.62762130058, -87.6336548, 41.8757439946805, 41.8756691)",783.4344336925957,499.61466475711984
2,Miscellaneous Other,Congress Pkwy - Michigan & Wells,2012,117050,Congress Pkwy & Michigan,Congress Pkwy & Wells,41.8757864,-87.6241938,google,41.8756691,-87.6336548,google,6,2,24,02024,"c(-87.6241938, -87.62762130058, 41.8757864, 41.8757439946805)",783.4344336925957,283.8197689354759
47,Miscellaneous-Other,North Center Senior Campus- Irving Park Rd & Oakley,2008,20000,North Center Senior Campus & Irving Park Rd,North Center Senior Campus & Oakley,41.9541307,-87.6855099,google,41.9541553,-87.6787412,google,14,47,29,47029,"c(-87.6789039423134, -87.6787412, 41.9541547131979, 41.9541553)",559.7347680238705,13.457901344214916
47,Miscellaneous-Other,North Center Senior Campus- Irving Park Rd & Oakley,2008,20000,North Center Senior Campus & Irving Park Rd,North Center Senior Campus & Oakley,41.9541307,-87.6855099,google,41.9541553,-87.6787412,google,14,47,35,47035,"c(-87.6836129763479, -87.6789039423134, 41.954137634231, 41.9541547131979)",559.7347680238705,389.41152833304614
47,Miscellaneous-Other,North Center Senior Campus- Irving Park Rd & Oakley,2008,20000,North Center Senior Campus & Irving Park Rd,North Center Senior Campus & Oakley,41.9541307,-87.6855099,google,41.9541553,-87.6787412,google,14,47,3,47003,"c(-87.6855099, -87.6836129763479, 41.9541307, 41.954137634231)",559.7347680238705,156.86533834660938
14,Miscellaneous-CDOT,S Maplewood & W 53 ST - W 54 ST,2006,15805,S Maplewood & W 53rd ST,S Maplewood & W 54th ST,41.7974362,-87.6877968,google,41.7951791,-87.6877347,google,52,14,29,14029,"c(-87.6877968, -87.6877347, 41.7974362, 41.7951791)",251.03125385230788,251.03125385230788
16,POD Camera,49 th Pl & Throop - 1 Option II,2009,25000,49 th Pl & Throop,49 th Pl & 1 Option II,41.8041263,-87.657572,google,41.8040878,-87.6605439,google,2,16,1,16001,"c(-87.657572, -87.6605439, 41.8041263, 41.8040878)",246.3719437524349,246.37194375244405
14,Miscellaneous-CDOT,W 58 PL & S StLouis-S Central Park,2006,1480,W 58th PL & S StLouis,W 58th PL & S Central Park,41.787043,-87.7107157,google,41.7869996,-87.7133876,google,118,14,4,14004,"c(-87.7107157, -87.7128263081346, 41.787043, 41.7870087222742)",221.57996295881262,175.0321515613645
14,Miscellaneous-CDOT,W 58 PL & S StLouis-S Central Park,2006,1480,W 58th PL & S StLouis,W 58th PL & S Central Park,41.787043,-87.7107157,google,41.7869996,-87.7133876,google,118,14,1,14001,"c(-87.7128263081346, -87.7133876, 41.7870087222742, 41.7869996)",221.57996295881262,46.547811397448136
14,Miscellaneous-CDOT,W 57 PL & S StLouis-S Central Park,2006,4939,W 57th PL & S StLouis,W 57th PL & S Central Park,41.7888597,-87.7107772,google,41.7888238,-87.7134416,google,113,14,4,14004,"c(-87.7107772, -87.7128798330998, 41.7888597, 41.7888313743457)",220.93537252543265,174.35293962376167
14,Miscellaneous-CDOT,W 57 PL & S StLouis-S Central Park,2006,4939,W 57th PL & S StLouis,W 57th PL & S Central Park,41.7888597,-87.7107772,google,41.7888238,-87.7134416,google,113,14,1,14001,"c(-87.7128798330998, -87.7134416, 41.7888313743457, 41.7888238)",220.93537252543265,46.5824329016468
41,Miscellaneous Other,LeHigh & Hiawatha - underpass,2013,3000,LeHigh & Hiawatha,LeHigh & underpass,42.0024082,-87.7684099,google,42.0042155,-87.7693321,google,12,41,14,41014,"c(-87.7684099, -87.7693321, 42.0024082, 42.0042155)",214.92488844483117,214.9248884443397
14,Miscellaneous-CDOT,S Whipple & W 51ST-W 52ST,2006,6237,S Whipple & W 51ST,S Whipple & W 52ST,41.8008875,-87.70047,google,41.7990485,-87.7000318,google,95,14,19,14019,"c(-87.7000541691446, -87.7000318, 41.7991423794953, 41.7990485)",207.68889955281594,10.602349475799436
14,Miscellaneous-CDOT,S Whipple & W 51ST-W 52ST,2006,6237,S Whipple & W 51ST,S Whipple & W 52ST,41.8008875,-87.70047,google,41.7990485,-87.7000318,google,95,14,6,14006,"c(-87.7004677063602, -87.7000541691446, 41.8008778745291, 41.7991423794953)",207.68889955281594,195.9994895236742
14,Miscellaneous-CDOT,S Whipple & W 51ST-W 52ST,2006,6237,S Whipple & W 51ST,S Whipple & W 52ST,41.8008875,-87.70047,google,41.7990485,-87.7000318,google,95,14,25,14025,"c(-87.70047, -87.7004677063602, 41.8008875, 41.8008778745291)",207.68889955281594,1.0870605533422275
14,Miscellaneous-CDOT,W 53 Pl & S Homan-S StLouis,2006,3825,W 53 Pl & S Homan,W 53 Pl & S StLouis,41.7961753,-87.70852,google,41.7961402,-87.7109932,google,102,14,15,14015,"c(-87.70852, -87.7109932, 41.7961753, 41.7961402)",205.0610958255996,205.06109582560967
14,Miscellaneous-CDOT,S Karlov & W 45ST-W 46ST,2006,16204,S Karlov & W 45ST,S Karlov & W 46ST,41.8115027,-87.7261515,google,41.8096598,-87.7260929,google,40,14,2,14002,"c(-87.7261515, -87.7260929, 41.8115027, 41.8096598)",204.9789975482606,204.9789975487332
14,Miscellaneous-CDOT,S Keeler & W 44ST-W 45ST,2006,13845,S Keeler & W 44ST,S Keeler & W 45ST,41.81331,-87.7286906,google,41.8114686,-87.7286079,google,47,14,2,14002,"c(-87.7286906, -87.7286079, 41.81331, 41.8114686)",204.86934158305962,204.86934158299613
14,Miscellaneous-CDOT,S Komensky & W 49ST-W 50ST,2006,8093,S Komensky & W 49ST,S Komensky & W 50ST,41.8041965,-87.7246897,google,41.8023548,-87.7246345,google,50,14,28,14028,"c(-87.7246897, -87.7246345, 41.8041965, 41.8023548)",204.839125223856,204.839125223856
14,Miscellaneous-CDOT,S Karlov & W 49ST-W 50ST,2006,8920,S Karlov & W 49ST,S Karlov & W 50ST,41.8041821,-87.7259248,google,41.8023436,-87.7258696,google,41,14,28,14028,"c(-87.7259248, -87.7258696, 41.8041821, 41.8023436)",204.48338985364302,204.48338985264337
14,Miscellaneous-CDOT,W 57ST & S Lawndale-S Hamlin,2006,10090,W 57ST & S Lawndale,W 57ST & S Hamlin,41.7896825,-87.7156958,google,41.7896455,-87.7181617,google,110,13,3,13003,"c(-87.7181589028911, -87.7181617, 41.7896455419996, 41.7896455)",204.4808972294916,0.23194601200115317
14,Miscellaneous-CDOT,W 57ST & S Lawndale-S Hamlin,2006,10090,W 57ST & S Lawndale,W 57ST & S Hamlin,41.7896825,-87.7156958,google,41.7896455,-87.7181617,google,110,14,1,14001,"c(-87.7156958, -87.7181589028911, 41.7896825, 41.7896455419996)",204.4808972294916,204.24895121744868
14,Miscellaneous-CDOT,W 56ST & S Lawndale-S Hamlin,2006,24612,W 56ST & S Lawndale,W 56ST & S Hamlin,41.7915169,-87.7157569,google,41.7914755,-87.7182217,google,107,13,3,13003,"c(-87.7182095670493, -87.7182217, 41.7914757039202, 41.7914755)",204.39431298563863,1.0061293880208406
14,Miscellaneous-CDOT,W 56ST & S Lawndale-S Hamlin,2006,24612,W 56ST & S Lawndale,W 56ST & S Hamlin,41.7915169,-87.7157569,google,41.7914755,-87.7182217,google,107,14,1,14001,"c(-87.7157569, -87.7182095670493, 41.7915169, 41.7914757039202)",204.39431298563863,203.38818359761785
14,Miscellaneous-CDOT,W 57 PL & S Lawndale-S Hamlin,2006,46671,W 57th PL & S Lawndale,W 57th PL & S Hamlin,41.7887799,-87.7156728,google,41.7887335,-87.7181359,google,114,13,3,13003,"c(-87.718132875582, -87.7181359, 41.7887335570064, 41.7887335)",204.27542234423305,0.2508281111172599
14,Miscellaneous-CDOT,W 57 PL & S Lawndale-S Hamlin,2006,46671,W 57th PL & S Lawndale,W 57th PL & S Hamlin,41.7887799,-87.7156728,google,41.7887335,-87.7181359,google,114,14,1,14001,"c(-87.7156728, -87.718132875582, 41.7887799, 41.7887335570064)",204.27542234423305,204.0245942331158
14,Miscellaneous-CDOT,W 56 PL & S Lawndale-S Hamlin,2006,15576,W 56th PL & S Lawndale,W 56th PL & S Hamlin,41.7906075,-87.7157241,google,41.7905545,-87.7181858,google,108,13,3,13003,"c(-87.7181844187336, -87.7181858, 41.7905545297532, 41.7905545)",204.17344750360624,0.11456235356867181
14,Miscellaneous-CDOT,W 56 PL & S Lawndale-S Hamlin,2006,15576,W 56th PL & S Lawndale,W 56th PL & S Hamlin,41.7906075,-87.7157241,google,41.7905545,-87.7181858,google,108,14,1,14001,"c(-87.7157241, -87.7181844187336, 41.7906075, 41.7905545297532)",204.17344750360624,204.05888515003755
14,Miscellaneous-CDOT,S Kedvale & W 46ST-W 47ST,2006,8264,S Kedvale & W 46ST,S Kedvale & W 47ST,41.8096546,-87.7273009,google,41.8078195,-87.7272375,google,45,14,28,14028,"c(-87.7272377278092, -87.7272375, 41.8078260940777, 41.8078195)",204.1217776078948,0.7334722080647528
14,Miscellaneous-CDOT,S Kedvale & W 46ST-W 47ST,2006,8264,S Kedvale & W 46ST,S Kedvale & W 47ST,41.8096546,-87.7273009,google,41.8078195,-87.7272375,google,45,14,2,14002,"c(-87.7273009, -87.7272377278092, 41.8096546, 41.8078260940777)",204.1217776078948,203.38830539983005
14,Miscellaneous-CDOT,S California & W 52ST-W 53ST,2006,4568,S California & W 52ST,S California & W 53ST,41.7991646,-87.6939396,google,41.7973296,-87.6938973,google,25,14,21,14021,"c(-87.6938975101617, -87.6938973, 41.7973387172053, 41.7973296)",204.07313790155348,1.0139382514324502
14,Miscellaneous-CDOT,S California & W 52ST-W 53ST,2006,4568,S California & W 52ST,S California & W 53ST,41.7991646,-87.6939396,google,41.7973296,-87.6938973,google,25,14,19,14019,"c(-87.6939396, -87.6938975101617, 41.7991646, 41.7973387172053)",204.07313790155348,203.05919965012097
14,Miscellaneous-CDOT,S Francisco & W 51ST-W 52ST,2006,4024,S Francisco & W 51ST,S Francisco & W 52ST,41.8009494,-87.6961996,google,41.7991209,-87.6963961,google,29,14,19,14019,"c(-87.6961996, -87.6963961, 41.8009494, 41.7991209)",203.97165712221934,203.97165712221934
14,Miscellaneous-CDOT,S Kedvale & W 45ST- W 46ST,2006,34645,S Kedvale & W 45ST,S Kedvale & W 46ST,41.8114883,-87.7273616,google,41.8096546,-87.7273009,google,44,14,2,14002,"c(-87.7273616, -87.7273009, 41.8114883, 41.8096546)",203.96051001651082,203.96051001651082
14,Miscellaneous-CDOT,S Mozart & W 51ST-W 52ST,2006,8424,S Mozart & W 51ST,S Mozart & W 52ST,41.8009688,-87.6952173,google,41.7991352,-87.6951691,google,58,14,19,14019,"c(-87.6952172708403, -87.6951691, 41.8009676907523, 41.7991352)",203.92648195763056,203.8031153636219
14,Miscellaneous-CDOT,S Mozart & W 51ST-W 52ST,2006,8424,S Mozart & W 51ST,S Mozart & W 52ST,41.8009688,-87.6952173,google,41.7991352,-87.6951691,google,58,14,25,14025,"c(-87.6952173, -87.6952172708403, 41.8009688, 41.8009676907523)",203.92648195763056,0.12336659400866205
14,Miscellaneous-CDOT,S Maplewood & W 52 ST - W 53 ST,2006,16487,S Maplewood & W 52nd ST,S Maplewood & W 53rd ST,41.7992697,-87.6878409,google,41.7974362,-87.6877968,google,51,14,29,14029,"c(-87.6878408744328, -87.6877968, 41.7992686370468, 41.7974362)",203.90899029063357,203.79077610125864
14,Miscellaneous-CDOT,S Maplewood & W 52 ST - W 53 ST,2006,16487,S Maplewood & W 52nd ST,S Maplewood & W 53rd ST,41.7992697,-87.6878409,google,41.7974362,-87.6877968,google,51,14,17,14017,"c(-87.6878409, -87.6878408744328, 41.7992697, 41.7992686370468)",203.90899029063357,0.1182141894224691
14,Miscellaneous-CDOT,S Spauding & W 51ST-W 52 ST,2006,676,S Spauding & W 51ST,S Spauding & W 52nd ST,41.8007981,-87.7061944,google,41.798965,-87.7061352,google,80,14,6,14006,"c(-87.7061944, -87.7061352, 41.8007981, 41.798965)",203.89080343454646,203.89080343454646
14,Miscellaneous-CDOT,S Komensky & W 46ST-W 47ST,2006,7613,S Komensky & W 46ST,S Komensky & W 47ST,41.8096815,-87.7248765,google,41.8078495,-87.7247868,google,49,14,28,14028,"c(-87.7247870346696, -87.7247868, 41.8078542929426, 41.8078495)",203.8450438886416,0.5333065353314015
14,Miscellaneous-CDOT,S Komensky & W 46ST-W 47ST,2006,7613,S Komensky & W 46ST,S Komensky & W 47ST,41.8096815,-87.7248765,google,41.8078495,-87.7247868,google,49,14,2,14002,"c(-87.7248765, -87.7247870346696, 41.8096815, 41.8078542929426)",203.8450438886416,203.31173735231212
14,Miscellaneous-CDOT,S Sawyer & W 52ST-W 53ST,2006,1203,S Sawyer & W 52ST,S Sawyer & W 53ST,41.7989867,-87.7049222,google,41.7971539,-87.7048852,google,75,14,6,14006,"c(-87.7049222, -87.7048852, 41.7989867, 41.7971539)",203.82146022331628,203.821460223272
14,Miscellaneous-CDOT,W 58ST & S Lawndale-S Hamlin,2006,18763,W 58ST & S Lawndale,W 58ST & S Hamlin,41.787872900000004,-87.7156492,google,41.7878232,-87.7181041,google,116,14,1,14001,"c(-87.7156492, -87.7181041, 41.7878729, 41.7878232)",203.60830895840755,203.60830895840755
14,Miscellaneous-CDOT,W 58 PL & S Lawndale-S Hamlin,2006,7949,W 58th PL & S Lawndale,W 58th PL & S Hamlin,41.7869714,-87.7156306,google,41.7869148,-87.7180841,google,119,13,3,13003,"c(-87.7180824326034, -87.7180841, 41.7869148384831, 41.7869148)",203.51743102760045,0.13831040488938767
14,Miscellaneous-CDOT,W 58 PL & S Lawndale-S Hamlin,2006,7949,W 58th PL & S Lawndale,W 58th PL & S Hamlin,41.7869714,-87.7156306,google,41.7869148,-87.7180841,google,119,14,1,14001,"c(-87.7156306, -87.7180824326034, 41.7869714, 41.7869148384831)",203.51743102760045,203.3791206237699
14,Miscellaneous-CDOT,S Kedvale & W 43ST-W 44ST,2006,1286,S Kedvale & W 43ST,S Kedvale & W 44ST,41.81514,-87.7275121,google,41.8133113,-87.7274462,google,42,14,2,14002,"c(-87.7275121, -87.7274462, 41.81514, 41.8133113)",203.41581127058598,203.41581127058598
14,Miscellaneous-CDOT,S Trumbull & W 56ST-W 57ST,2006,16451,S Trumbull & W 56ST,S Trumbull & W 57ST,41.7916015,-87.7096304,google,41.7897731,-87.7095607,google,89,14,9,14009,"c(-87.7096304, -87.7095607, 41.7916015, 41.7897731)",203.39122539385914,203.39122539385914
14,Miscellaneous-CDOT,S Karlov & W 44ST-45ST,2006,9526,S Karlov & W 44ST,S Karlov & 45ST,41.8133308,-87.7262238,google,41.8115027,-87.7261515,google,37,14,2,14002,"c(-87.7262238, -87.7261515, 41.8133308, 41.8115027)",203.36405964179036,203.36405964179036
14,Miscellaneous-CDOT,S Mozart & W 52ST-W 53ST,2006,20607,S Mozart & W 52ST,S Mozart & W 53ST,41.7991352,-87.6951691,google,41.7973071,-87.6951204,google,59,14,21,14021,"c(-87.6951206724794, -87.6951204, 41.7973173286185, 41.7973071)",203.31584765078898,1.1375965418389618
14,Miscellaneous-CDOT,S Mozart & W 52ST-W 53ST,2006,20607,S Mozart & W 52ST,S Mozart & W 53ST,41.7991352,-87.6951691,google,41.7973071,-87.6951204,google,59,14,19,14019,"c(-87.6951691, -87.6951206724794, 41.7991352, 41.7973173286185)",203.31584765078898,202.17825110894998
