ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_5,lon_5,query_5,total_area,ward_locate,precinct_locate,ward_precinct_locate,intersect_area,geometry_list
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,11,35011,59274.43451110163,"list(c(-87.7123226108771, -87.7150786282245, -87.715301678422, -87.7154905605751, -87.7156449534593, -87.7157464249996, -87.7158023953728, -87.7160516055556, -87.7162142461654, -87.7163963089664, -87.7166954443611, -87.7169787987861, -87.7172782483391, -87.717268576677, -87.7172627858261, -87.717258533822, -87.717249564284, -87.7172482274377, -87.7172413026997, -87.7172394921997, -87.7144531193449, -87.7141455399015, -87.7141416444221, -87.7137100663883, -87.7136474737022, -87.7131639367992, -87.7129123191841, 
-87.7127324452928, -87.7122530978093, -87.7123221683139, -87.7123226108771, 41.9324558822442, 41.9340975742354, 41.9338858715274, 41.933999991752, 41.9340945453298, 41.934156688541, 41.9341909658016, 41.9343439241622, 41.9344425948358, 41.9345530479513, 41.9347351972581, 41.9349075465223, 41.9350913073974, 41.934851774911, 41.9346477109069, 41.9344976065665, 41.9341666872502, 41.9341173666704, 41.9338742951125, 41.9338107481001, 41.9319441192445, 41.9319494197338, 41.9319494862673, 41.9319547872752, 
41.9319553992513, 41.9319601263325, 41.9319624475532, 41.931964106631, 41.9319830810437, 41.932448274473, 41.9324558822442))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,31,35031,10388.630379113998,"list(c(-87.6973204442922, -87.6979487078685, -87.6979674502716, -87.6985022515799, -87.6987210076349, -87.6990128529956, -87.6991276434793, -87.6972852202685, -87.6972876759035, -87.6972911589944, -87.6972946101135, -87.6973019135158, -87.697306904418, -87.6973096361353, -87.6973158298493, -87.6973204442922, 41.9216893098005, 41.9216843407943, 41.9216841925855, 41.9216786709632, 41.9216772465722, 41.9216753457575, 41.9216742180288, 41.9204392142941, 41.9205257404033, 41.9206433504132, 41.9207598888969, 
41.9209864653571, 41.9211869039516, 41.9212966333035, 41.9215350589324, 41.9216893098005))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,1,34,01034,1281.4072234773005,"list(c(-87.6929391684104, -87.6922914449429, -87.69229213929, -87.6923059329151, -87.6924099634826, -87.6925908893532, -87.6926109975344, -87.6929391684104, 41.9175256848907, 41.9170914237685, 41.9171144358549, 41.917531410122, 41.9175301582456, 41.9175286734819, 41.9175285085202, 41.9175256848907))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,32,52,32052,24855.060462288726,"list(c(-87.6815377562292, -87.6849030887612, -87.6848997450447, -87.6848950776691, -87.6848927932577, -87.6848926084235, -87.684891107686, -87.6848884794572, -87.6848849695089, -87.6848846514008, -87.684889029595, -87.6849523473581, -87.6847305531806, -87.684233715826, -87.6834797819045, -87.6831548537964, -87.6831206622768, -87.6830339177136, -87.6830006219013, -87.6826534629079, -87.6824195080736, -87.6824266076783, -87.6824303639924, -87.6824312289229, -87.6815697155472, -87.6815377562292, 41.9141078723365, 
41.9161145505151, 41.9160532546403, 41.9157811928207, 41.9156475359428, 41.9156367223602, 41.9155953311779, 41.9155219905211, 41.9154259226626, 41.915417386312, 41.9152898317986, 41.9152276137769, 41.9150877846987, 41.9147640120723, 41.9142727017393, 41.914058569266, 41.9140360365272, 41.9139788703559, 41.9139569271749, 41.9137325954917, 41.9135822366755, 41.9138504367953, 41.9139948951574, 41.9140281557392, 41.9141049336615, 41.9141078723365))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,1,31,01031,126728.81930923811,"list(c(-87.6873103647176, -87.6855875670862, -87.685055960211, -87.6848458410701, -87.684590560695, -87.683882089978, -87.6836274260558, -87.683624490018, -87.6834697211615, -87.6833208254696, -87.6828628545141, -87.6825424445526, -87.6823943482557, -87.6823979200724, -87.6824026079582, -87.6824034934806, -87.6824047447234, -87.6824108907884, -87.6824195080736, -87.6826534629079, -87.6830006219013, -87.6830339177136, -87.6831206622768, -87.6831548537964, -87.6834797819045, -87.684233715826, -87.6847305531806, 
-87.6849523473581, -87.684889029595, -87.6848846514008, -87.6848849695089, -87.6848884794572, -87.684891107686, -87.6848926084235, -87.6848927932577, -87.6848950776691, -87.6848997450447, -87.6849030887612, -87.6873408923355, -87.6874099902579, -87.6874056933235, -87.687395659081, -87.6873887141291, -87.6873856661306, -87.6873797568904, -87.6873781196338, -87.6873775690783, -87.68737714405, -87.6873767283544, -87.6873749432624, -87.6873677400615, -87.6873636733794, -87.6873593821156, -87.6873560223584, 
-87.6873524301185, -87.6873504612034, -87.6873474920391, -87.6873458424061, -87.6873401739082, -87.6873358394121, -87.687332276283, -87.6873259326637, -87.6873238306778, -87.6873235942071, -87.6873188584495, -87.6873155488047, -87.6873147364693, -87.6873135097086, -87.6873130083612, -87.6873103647176, 41.9137515784497, 41.9125963004431, 41.9126052156537, 41.9126093691908, 41.9126144148399, 41.9126274516431, 41.9126321245984, 41.9126321785126, 41.9126350181143, 41.9126377499754, 41.9126461609398, 
41.9126511297213, 41.9126534261089, 41.9127794754303, 41.9129519618123, 41.9129845315198, 41.9130305728076, 41.9132566883407, 41.9135822366755, 41.9137325954917, 41.9139569271749, 41.9139788703559, 41.9140360365272, 41.914058569266, 41.9142727017393, 41.9147640120723, 41.9150877846987, 41.9152276137769, 41.9152898317986, 41.915417386312, 41.9154259226626, 41.9155219905211, 41.9155953311779, 41.9156367223602, 41.9156475359428, 41.9157811928207, 41.9160532546403, 41.9161145505151, 41.9175680221865, 
41.9175677401904, 41.9173948446959, 41.9171001129463, 41.9168054224344, 41.9166760670226, 41.9164253273061, 41.9162959153325, 41.9162524285484, 41.9162190834955, 41.9161864525435, 41.9161304706486, 41.9159045421665, 41.915760858869, 41.9156092434804, 41.9154925948155, 41.9153122515402, 41.9152133655868, 41.9151002866101, 41.9150374344633, 41.9148551308152, 41.9147157538765, 41.9146011353281, 41.9144022801589, 41.9143363782661, 41.9143289686115, 41.9141500730335, 41.9139948025951, 41.9139566943846, 
41.913899130541, 41.9138756157021, 41.9137515784497))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,1,30,01030,37854.909783850126,"list(c(-87.6913515180824, -87.691351602903, -87.6973810957826, -87.6973769322286, -87.6973687052844, -87.6973615723135, -87.6971745297542, -87.6970593415861, -87.6968209246468, -87.6967436912584, -87.6967192390206, -87.6967143132308, -87.6964399059722, -87.6961568411946, -87.695951506233, -87.6957875249593, -87.6955902342759, -87.6954454142524, -87.6953774484534, -87.6947320888745, -87.6944234351033, -87.6940374182311, -87.6938726735762, -87.6937863274683, -87.6937188110603, -87.6935445381733, -87.6933532893735, 
-87.6931466668707, -87.6929972948086, -87.6927122790207, -87.6926070927528, -87.6922745378648, -87.6919353624256, -87.6919021002538, -87.6916253259543, -87.6915779332743, -87.6913320470113, -87.6913480705632, -87.6913515180824, 41.9199558236284, 41.9199590390746, 41.9235529693088, 41.9234004286813, 41.9230965972218, 41.9229065839493, 41.9227870704887, 41.9227161506753, 41.922569359999, 41.9225222248172, 41.9225076351308, 41.9225041695785, 41.9223372807174, 41.9221654035465, 41.922039762447, 41.9219394246032, 
41.9218211880859, 41.9217343968502, 41.9216926088632, 41.9212957462158, 41.9211078607993, 41.9208739347826, 41.9207728533909, 41.9207198745919, 41.9206784484388, 41.9205715198841, 41.9204534127866, 41.9203286140248, 41.9202383936613, 41.9200653417609, 41.920001475709, 41.9197982480948, 41.9195914243652, 41.9195711414803, 41.9194033806957, 41.9193746546125, 41.919227872486, 41.9198251244942, 41.9199558236284))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,10,35010,104438.60888122919,"list(c(-87.6973810957826, -87.6994564786076, -87.6995217793133, -87.6998644071018, -87.7004046891259, -87.7007441805228, -87.7007923277436, -87.7010588185016, -87.7014223642475, -87.7014280717304, -87.701501805962, -87.7015381324881, -87.7016467313511, -87.7017082504072, -87.7020544384106, -87.7023183354202, -87.7028522152595, -87.7030191668071, -87.7031063359426, -87.7036900451414, -87.7037144099822, -87.7022995382795, -87.7022867087589, -87.7022861818842, -87.6991276434793, -87.6990128529956, -87.6987210076349, 
-87.6985022515799, -87.6979674502716, -87.6979487078685, -87.6973204442922, -87.6973252922015, -87.6973348113413, -87.6973362450525, -87.6973407741539, -87.6973442977837, -87.6973500444699, -87.697352315629, -87.6973544667389, -87.6973615723135, -87.6973687052844, -87.6973769322286, -87.6973810957826, 41.9235529693088, 41.9247898521754, 41.924789231155, 41.9247852163594, 41.9247788838261, 41.9247749031775, 41.9247743385713, 41.9247738853717, 41.9247714558579, 41.924771417565, 41.9247708120794, 41.9247705141653, 
41.924769622376, 41.9247691172283, 41.9247655051612, 41.9247627167299, 41.924757072947, 41.9247558487769, 41.9247552023998, 41.9247486901794, 41.9247484604072, 41.9238002053956, 41.9238003419247, 41.9237912536469, 41.9216742180288, 41.9216753457575, 41.9216772465722, 41.9216786709632, 41.9216841925855, 41.9216843407943, 41.9216893098005, 41.9218513558376, 41.9221823294409, 41.922232178036, 41.9223391585516, 41.9224223978527, 41.9225255849029, 41.9225934896585, 41.9227172936512, 41.9229065839493, 
41.9230965972218, 41.9234004286813, 41.9235529693088))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,19,35019,0.5366535453675463,"list(c(-87.7022995382795, -87.7022861818842, -87.7022867087589, -87.7022995382795, 41.9238002053956, 41.9237912536469, 41.9238003419247, 41.9238002053956))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,1,13,01013,155991.1404126618,"list(c(-87.6972852202685, -87.6929391684104, -87.6926109975344, -87.6925908893532, -87.6924099634826, -87.6923059329151, -87.6920313979048, -87.6913177245816, -87.6908464945041, -87.6906265371983, -87.69043281105, -87.6902892779655, -87.6900228814239, -87.6898565346782, -87.6896283284898, -87.6895995717237, -87.6895698106355, -87.6895138631223, -87.6895131936061, -87.6895125476092, -87.6889687869594, -87.6885959803401, -87.6888578011963, -87.6890403126532, -87.6892134129878, -87.6895136341168, -87.6899077437088, 
-87.6904512141633, -87.6905140742103, -87.6908457564803, -87.6912696634175, -87.6913320470113, -87.6915779332743, -87.6916253259543, -87.6919021002538, -87.6919353624256, -87.6922745378648, -87.6926070927528, -87.6927122790207, -87.6929972948086, -87.6931466668707, -87.6933532893735, -87.6935445381733, -87.6937188110603, -87.6937863274683, -87.6938726735762, -87.6940374182311, -87.6944234351033, -87.6947320888745, -87.6953774484534, -87.6954454142524, -87.6955902342759, -87.6957875249593, -87.695951506233, 
-87.6961568411946, -87.6964399059722, -87.6967143132308, -87.6967192390206, -87.6967436912584, -87.6968209246468, -87.6970593415861, -87.6971745297542, -87.6973615723135, -87.6973544667389, -87.697352315629, -87.6973500444699, -87.6973442977837, -87.6973407741539, -87.6973362450525, -87.6973348113413, -87.6973252922015, -87.6973204442922, -87.6973158298493, -87.6973096361353, -87.697306904418, -87.6973019135158, -87.6972946101135, -87.6972911589944, -87.6972876759035, -87.6972852202685, 41.9204392142941, 
41.9175256848907, 41.9175285085202, 41.9175286734819, 41.9175301582456, 41.917531410122, 41.9175347130395, 41.9175412372398, 41.9175455424794, 41.9175472752939, 41.9175494064776, 41.9175509852899, 41.9175524019838, 41.917553863964, 41.917555869165, 41.9175561217813, 41.9175564261141, 41.9175569985429, 41.9175570054915, 41.917557012023, 41.9175625724436, 41.9175630027949, 41.9177219932688, 41.9178376990997, 41.9179391710449, 41.91811516077, 41.9183558433284, 41.9186882771605, 41.9187268597559, 41.9189304407911, 
41.9191906321881, 41.919227872486, 41.9193746546125, 41.9194033806957, 41.9195711414803, 41.9195914243652, 41.9197982480948, 41.920001475709, 41.9200653417609, 41.9202383936613, 41.9203286140248, 41.9204534127866, 41.9205715198841, 41.9206784484388, 41.9207198745919, 41.9207728533909, 41.9208739347826, 41.9211078607993, 41.9212957462158, 41.9216926088632, 41.9217343968502, 41.9218211880859, 41.9219394246032, 41.922039762447, 41.9221654035465, 41.9223372807174, 41.9225041695785, 41.9225076351308, 
41.9225222248172, 41.922569359999, 41.9227161506753, 41.9227870704887, 41.9229065839493, 41.9227172936512, 41.9225934896585, 41.9225255849029, 41.9224223978527, 41.9223391585516, 41.922232178036, 41.9221823294409, 41.9218513558376, 41.9216893098005, 41.9215350589324, 41.9212966333035, 41.9211869039516, 41.9209864653571, 41.9207598888969, 41.9206433504132, 41.9205257404033, 41.9204392142941))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,1,20,01020,22998.64353767338,"list(c(-87.6880164059226, -87.6878047562925, -87.6875853895196, -87.6875827434984, -87.6874099902579, -87.6874110364541, -87.691351602903, -87.6913515180824, -87.6913480705632, -87.6913320470113, -87.6912696634175, -87.6908457564803, -87.6905140742103, -87.6904512141633, -87.6899077437088, -87.6895136341168, -87.6892134129878, -87.6890403126532, -87.6888578011963, -87.6885959803401, -87.6881496425331, -87.6880164059226, 41.917564379023, 41.9175657491699, 41.917567205055, 41.917567225026, 41.9175677401904, 
41.9176098418972, 41.9199590390746, 41.9199558236284, 41.9198251244942, 41.919227872486, 41.9191906321881, 41.9189304407911, 41.9187268597559, 41.9186882771605, 41.9183558433284, 41.91811516077, 41.9179391710449, 41.9178376990997, 41.9177219932688, 41.9175630027949, 41.9175635163267, 41.917564379023))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,30,35030,120175.40055816421,"list(c(-87.6998713343403, -87.7055137802606, -87.7056907125733, -87.7056907338891, -87.7062466006358, -87.7062705040207, -87.7062942879653, -87.7062943780054, -87.7068691317908, -87.7068515604007, -87.7068517206285, -87.707010961419, -87.7072617574928, -87.7072617758741, -87.7073224175254, -87.7073224149051, -87.7073032042531, -87.7072970881861, -87.7072921249027, -87.7072876570119, -87.7037144099822, -87.7036900451414, -87.7031063359426, -87.7030191668071, -87.7028522152595, -87.7023183354202, -87.7020544384106, 
-87.7017082504072, -87.7016467313511, -87.7015381324881, -87.701501805962, -87.7014280717304, -87.7014223642475, -87.7010588185016, -87.7007923277436, -87.7007441805228, -87.7004046891259, -87.6998644071018, -87.6998713343403, 41.9250370869047, 41.9283993838329, 41.9283978147672, 41.9283978146093, 41.9283933049039, 41.9283930924206, 41.9283928806521, 41.9283928800461, 41.9283829825671, 41.9279722817721, 41.9279722812743, 41.9279717792693, 41.9279710891407, 41.9279710884177, 41.9279703905211, 41.9279703202547, 
41.9274985457844, 41.9274808884747, 41.9273307797327, 41.9271430679656, 41.9247484604072, 41.9247486901794, 41.9247552023998, 41.9247558487769, 41.924757072947, 41.9247627167299, 41.9247655051612, 41.9247691172283, 41.924769622376, 41.9247705141653, 41.9247708120794, 41.924771417565, 41.9247714558579, 41.9247738853717, 41.9247743385713, 41.9247749031775, 41.9247788838261, 41.9247852163594, 41.9250370869047))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,25,35025,8314.925026185341,"list(c(-87.7077397884973, -87.7077415180036, -87.7078424108589, -87.7078564403849, -87.7078884992002, -87.7078945481809, -87.7084922150121, -87.7087748457604, -87.7089197203297, -87.7090592298916, -87.7090910065451, -87.7072876570119, -87.7072921249027, -87.7072970881861, -87.7073032042531, -87.7073224149051, -87.7073224175254, -87.707585660342, -87.7076529373472, -87.7077397884973, 41.9281301152103, 41.9281321712764, 41.9282521062503, 41.928275990748, 41.9283305674448, 41.9283651246641, 41.9283577843056, 
41.9283543000731, 41.9283530748538, 41.9283518949255, 41.928351470356, 41.9271430679656, 41.9273307797327, 41.9274808884747, 41.9274985457844, 41.9279703202547, 41.9279703905211, 41.9279670230455, 41.9280394255776, 41.9281301152103))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,12,35012,472.51541263684476,"list(c(-87.6994564786076, -87.6998713343403, -87.6998644071018, -87.6995217793133, -87.6994564786076, 41.9247898521754, 41.9250370869047, 41.9247852163594, 41.924789231155, 41.9247898521754))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,7,35007,14279.068735838704,"list(c(-87.7055137802606, -87.7073682557021, -87.7073666333684, -87.7073667558137, -87.7073648556126, -87.7073642457997, -87.7073584450801, -87.7073478833283, -87.7073478877406, -87.7073498366392, -87.7076331533904, -87.7076457344534, -87.707645806072, -87.7076680748149, -87.7077235964366, -87.7077470330888, -87.7078119557956, -87.7078945906702, -87.7078945984647, -87.7078945528666, -87.7078945481809, -87.7078884992002, -87.7078564403849, -87.7078424108589, -87.7077415180036, -87.7077397884973, -87.7076529373472, 
-87.707585660342, -87.7073224175254, -87.7072617758741, -87.7072617574928, -87.707010961419, -87.7068517206285, -87.7068515604007, -87.7068691317908, -87.7062943780054, -87.7062942879653, -87.7062705040207, -87.7062466006358, -87.7056907338891, -87.7056907125733, -87.7055137802606, 41.9283993838329, 41.9295043160303, 41.929445034889, 41.9294411936425, 41.9293599542427, 41.9293297101145, 41.9290420321775, 41.9287485168251, 41.9287485165747, 41.9287483927329, 41.9287303594114, 41.9287295588738, 41.9287294503184, 
41.9286958229151, 41.9286119814765, 41.9285826298855, 41.9285013217739, 41.9284115634917, 41.928411555576, 41.9283699871817, 41.9283651246641, 41.9283305674448, 41.928275990748, 41.9282521062503, 41.9281321712764, 41.9281301152103, 41.9280394255776, 41.9279670230455, 41.9279703905211, 41.9279710884177, 41.9279710891407, 41.9279717792693, 41.9279722812743, 41.9279722817721, 41.9283829825671, 41.9283928800461, 41.9283928806521, 41.9283930924206, 41.9283933049039, 41.9283978146093, 41.9283978147672, 
41.9283993838329))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,17,35017,62880.19072870385,"list(c(-87.7073682557021, -87.7115241087331, -87.7115458680645, -87.711675209045, -87.7122530978093, -87.7117287000769, -87.711446209692, -87.7112961213826, -87.7109643353272, -87.7107558241256, -87.7105450754741, -87.7107050453291, -87.7107752303815, -87.7108396313825, -87.7108712200264, -87.7109064388247, -87.7109195650459, -87.7109178279424, -87.7109147791136, -87.7109086575843, -87.7109056004089, -87.7109037527791, -87.7108979032818, -87.7108941877561, -87.710892811202, -87.7090910065451, -87.7090592298916, 
-87.7089197203297, -87.7087748457604, -87.7084922150121, -87.7078945481809, -87.7078945528666, -87.7078945984647, -87.7078945906702, -87.7078119557956, -87.7077470330888, -87.7077235964366, -87.7076680748149, -87.707645806072, -87.7076457344534, -87.7076331533904, -87.7073498366392, -87.7073478877406, -87.7073478833283, -87.7073584450801, -87.7073642457997, -87.7073648556126, -87.7073667558137, -87.7073666333684, -87.7073682557021, 41.9295043160303, 41.9319802059825, 41.931980080146, 41.9319785025226, 
41.9319830810437, 41.9317078275021, 41.9315288837655, 41.9314380602216, 41.9312380744496, 41.9311123562864, 41.9309845792391, 41.9308392502122, 41.9307757729662, 41.9307175326795, 41.9306889719084, 41.9306187133891, 41.930592527535, 41.9305065961908, 41.9303892643602, 41.9301668118109, 41.9300557090425, 41.9299808091469, 41.9297436490135, 41.9296041399449, 41.9295587636449, 41.928351470356, 41.9283518949255, 41.9283530748538, 41.9283543000731, 41.9283577843056, 41.9283651246641, 41.9283699871817, 
41.928411555576, 41.9284115634917, 41.9285013217739, 41.9285826298855, 41.9286119814765, 41.9286958229151, 41.9287294503184, 41.9287295588738, 41.9287303594114, 41.9287483927329, 41.9287485165747, 41.9287485168251, 41.9290420321775, 41.9293297101145, 41.9293599542427, 41.9294411936425, 41.929445034889, 41.9295043160303))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,35,28,35028,35787.81379442644,"list(c(-87.7144531193449, -87.710892811202, -87.7108941877561, -87.7108979032818, -87.7109037527791, -87.7109056004089, -87.7109086575843, -87.7109147791136, -87.7109178279424, -87.7109195650459, -87.7109064388247, -87.7108712200264, -87.7108396313825, -87.7107752303815, -87.7107050453291, -87.7105450754741, -87.7107558241256, -87.7109643353272, -87.7112961213826, -87.711446209692, -87.7117287000769, -87.7122530978093, -87.7127324452928, -87.7129123191841, -87.7131639367992, -87.7136474737022, -87.7137100663883, 
-87.7141416444221, -87.7141455399015, -87.7144531193449, 41.9319441192445, 41.9295587636449, 41.9296041399449, 41.9297436490135, 41.9299808091469, 41.9300557090425, 41.9301668118109, 41.9303892643602, 41.9305065961908, 41.930592527535, 41.9306187133891, 41.9306889719084, 41.9307175326795, 41.9307757729662, 41.9308392502122, 41.9309845792391, 41.9311123562864, 41.9312380744496, 41.9314380602216, 41.9315288837655, 41.9317078275021, 41.9319830810437, 41.931964106631, 41.9319624475532, 41.9319601263325, 
41.9319553992513, 41.9319547872752, 41.9319494862673, 41.9319494197338, 41.9319441192445))"
