ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2,total_length,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,intersect_length,geometry
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,02035,35,756820.344439,3590.12565266,2,211.91168464047828,"c(-87.6356738198779, -87.6361968161582, 41.903835464732, 41.9057010553677)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27028,28,2024164.65608,7709.9459971,27,560.3208083530084,"c(-87.6342911, -87.6356738198779, 41.8989026, 41.903835464732)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27028,28,2024164.65608,7709.9459971,27,560.3208083530084,"c(-87.6342911, -87.6356738198779, 41.8989026, 41.903835464732)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27042,42,439435.714043,5109.51459573,27,110.72331906301028,"c(-87.6376129383309, -87.6378862579688, 41.9107519743308, 41.9117267364161)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27042,42,439435.714043,5109.51459573,27,110.72331906301028,"c(-87.6376129383309, -87.6378862579688, 41.9107519743308, 41.9117267364161)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27009,9,1097311.33373,6030.35343764,27,109.6016992506292,"c(-87.6361968161582, -87.6364673242353, 41.9057010553677, 41.9066659465053)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27009,9,1097311.33373,6030.35343764,27,109.6016992506292,"c(-87.6361968161582, -87.6364673242353, 41.9057010553677, 41.9066659465053)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27046,46,996607.400287,4095.30809279,27,354.74149264392383,"c(-87.6367373179709, -87.6376129383309, 41.9076289732932, 41.9107519743308)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,27046,46,996607.400287,4095.30809279,27,354.74149264392383,"c(-87.6367373179709, -87.6376129383309, 41.9076289732932, 41.9107519743308)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,43014,14,1308543.78926,5408.06275063,43,5.27751727060501,"c(-87.6387025256419, -87.6387155545483, 41.9146376772282, 41.9146841381885)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,43014,14,1308543.78926,5408.06275063,43,5.27751727060501,"c(-87.6387025256419, -87.6387155545483, 41.9146376772282, 41.9146841381885)"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2005,156107,37103,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,43019,19,1031576.34419,5112.95749476,43,207.67009256967359,"list(c(-87.6387155545483, -87.6387209, 41.9146841381885, 41.9147032), c(-87.6381951988932, -87.6387025256419, 41.9128285009735, 41.9146376772282))"
43,Miscellaneous-CDOT,Pocket Plaza & Wells-Menomonee,2006,400036,37170,Pocket Plaza & Wells,Pocket Plaza & Menomonee,41.8989026,-87.6342911,google,41.9147032,-87.6387209,google,1794.786244749716,43019,19,1031576.34419,5112.95749476,43,207.67009256967359,"list(c(-87.6387155545483, -87.6387209, 41.9146841381885, 41.9147032), c(-87.6381951988932, -87.6387025256419, 41.9128285009735, 41.9146376772282))"
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,36425,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,1632.9885082994672,42015,15,1655360.53534,5887.36773691,42,361.17864215328353,"c(-87.6414661176264, -87.6371033378497, 41.8939033166092, 41.8939645192949)"
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,36425,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,1632.9885082994672,42035,35,1554175.08277,5040.69173,42,206.5670291535703,"c(-87.6242370998005, -87.6217419, 41.8941440494046, 41.8941787)"
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,36425,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,1632.9885082994672,42023,23,658957.533867,4021.67554589,42,322.7187323513832,"c(-87.6281353337023, -87.6242370998005, 41.8940898068275, 41.8941440494046)"
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,36425,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,1632.9885082994672,42037,37,509672.107601,3476.09972536,42,0.0978844969076881,"c(-87.6414673, -87.6414661176264, 41.8939033, 41.8939033166092)"
42,Miscellaneous-CDOT,Erie & Kingsbury-street markings,2007,7500,36425,Erie & Kingsbury,Erie & street markings,41.8939033,-87.6414673,google,41.8941787,-87.6217419,google,1632.9885082994672,42039,39,2011508.16984,7215.51682921,42,742.4262201443227,"c(-87.6371033378497, -87.6281353337023, 41.8939645192949, 41.8940898068275)"
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,11806,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,1199.837990361201,12013,13,3207301.25239,8164.62150252,12,695.3726502407151,"c(-87.697352, -87.6889837550283, 41.8183119, 41.8178502725571)"
14,Miscellaneous-CDOT,S Francisco & S Archer - W 42 St,2006,3653,11806,S Francisco & S Archer,S Francisco & W 42 St,41.8183119,-87.697352,google,41.817515,-87.682913,google,1199.837990361201,12021,21,14184319.9888,17983.6691852,12,504.4653401215453,"c(-87.6889837550283, -87.682913, 41.8178502725571, 41.817515)"
2,Miscellaneous Other,W CONGRESS PKWY & S MICHIGAN AVE - S WELLS ST,2012,117050,1942,W CONGRESS PKWY & S MICHIGAN AVE,W CONGRESS PKWY & S WELLS ST,41.8757864,-87.6241938,google,41.8756691,-87.6336548,google,783.4344336925957,42033,33,12153930.2712,18581.2750371,42,151.92351975985434,"c(-87.6241938, -87.6260284787985, 41.8757864, 41.8757637138851)"
2,Miscellaneous Other,W CONGRESS PKWY & S MICHIGAN AVE - S WELLS ST,2012,117050,1942,W CONGRESS PKWY & S MICHIGAN AVE,W CONGRESS PKWY & S WELLS ST,41.8757864,-87.6241938,google,41.8756691,-87.6336548,google,783.4344336925957,04013,13,1118992.26527,4737.83664099,4,196.2354498108175,"c(-87.6307134766012, -87.6330832747209, 41.8757056505338, 41.8756762079714)"
2,Miscellaneous Other,W CONGRESS PKWY & S MICHIGAN AVE - S WELLS ST,2012,117050,1942,W CONGRESS PKWY & S MICHIGAN AVE,W CONGRESS PKWY & S WELLS ST,41.8757864,-87.6241938,google,41.8756691,-87.6336548,google,783.4344336925957,04021,21,2022818.35532,7207.68801124,4,387.9492453028793,"c(-87.6260284787985, -87.6307134766012, 41.8757637138851, 41.8757056505338)"
2,Miscellaneous Other,W CONGRESS PKWY & S MICHIGAN AVE - S WELLS ST,2012,117050,1942,W CONGRESS PKWY & S MICHIGAN AVE,W CONGRESS PKWY & S WELLS ST,41.8757864,-87.6241938,google,41.8756691,-87.6336548,google,783.4344336925957,25027,27,19381509.12,25695.5906397,25,47.326218819044506,"c(-87.6330832747209, -87.6336548, 41.8756762079714, 41.8756691)"
47,Miscellaneous-Other,North Center Senior Campus- Irving Park Rd & Oakley,2008,20000,40556,North Center Senior Campus & Irving Park Rd,North Center Senior Campus & Oakley,41.9541307,-87.6855099,google,41.9541553,-87.6787412,google,559.7347680238705,47003,3,1814678.26641,6628.53045696,47,156.8496339873271,"c(-87.6855099, -87.6836131662559, 41.9541307, 41.9541376335383)"
47,Miscellaneous-Other,North Center Senior Campus- Irving Park Rd & Oakley,2008,20000,40556,North Center Senior Campus & Irving Park Rd,North Center Senior Campus & Oakley,41.9541307,-87.6855099,google,41.9541553,-87.6787412,google,559.7347680238705,47029,29,1665655.88795,7037.56171719,47,1.043253235546956,"c(-87.6787538157446, -87.6787412, 41.9541552545195, 41.9541553)"
47,Miscellaneous-Other,North Center Senior Campus- Irving Park Rd & Oakley,2008,20000,40556,North Center Senior Campus & Irving Park Rd,North Center Senior Campus & Oakley,41.9541307,-87.6855099,google,41.9541553,-87.6787412,google,559.7347680238705,47035,35,1689428.30758,5207.41554366,47,401.8418808009964,"c(-87.6836131662559, -87.6787538157446, 41.9541376335383, 41.9541552545195)"
2,Miscellaneous-CDOT,W JACKSON BLVD & S DAMEN AVE - S OGDEN AVE,2007,13800,1150,W JACKSON BLVD & S DAMEN AVE,W JACKSON BLVD & S OGDEN AVE,41.877471,-87.6765457,google,41.8775534,-87.6707067,google,483.5147813878584,27010,10,14956581.1991,20980.8361854,27,483.5147813878584,"c(-87.6765457, -87.6707067, 41.877471, 41.8775534)"
1,Miscellaneous-CDOT,N CLYBOURN AVE & N LEAVITT ST - N HOYNE AVE,2011,1488,398,N CLYBOURN AVE & N LEAVITT ST,N CLYBOURN AVE & N HOYNE AVE,41.9358746,-87.6831101,google,41.9341326,-87.6806572,google,280.5152811282889,01028,28,4360855.45413,10806.4506903,1,3.6228225982940874,"c(-87.6825361283121, -87.6825044489415, 41.9354669901157, 41.9354444925611)"
1,Miscellaneous-CDOT,N CLYBOURN AVE & N LEAVITT ST - N HOYNE AVE,2011,1488,398,N CLYBOURN AVE & N LEAVITT ST,N CLYBOURN AVE & N HOYNE AVE,41.9358746,-87.6831101,google,41.9341326,-87.6806572,google,280.5152811282889,32009,9,2757210.9377,9464.53760639,32,0.4152818617994545,"c(-87.6831101, -87.6831064685663, 41.9358746, 41.9358720211381)"
1,Miscellaneous-CDOT,N CLYBOURN AVE & N LEAVITT ST - N HOYNE AVE,2011,1488,398,N CLYBOURN AVE & N LEAVITT ST,N CLYBOURN AVE & N HOYNE AVE,41.9358746,-87.6831101,google,41.9341326,-87.6806572,google,280.5152811282889,32038,38,2006048.6629,7182.36679696,32,276.47717666855874,"list(c(-87.6831064685663, -87.6825361283121, 41.9358720211381, 41.9354669901157), c(-87.6825044489415, -87.6806572, 41.9354444925611, 41.9341326))"
14,Miscellaneous-CDOT,S Maplewood & W 53 ST - W 54 ST,2006,15805,11739,S Maplewood & W 53rd ST,S Maplewood & W 54th ST,41.7974362,-87.6877968,google,41.7951791,-87.6877347,google,251.03125385230788,14029,29,1668512.83279,6286.0025662,14,251.03125385230788,"c(-87.6877968, -87.6877347, 41.7974362, 41.7951791)"
16,POD Camera,49 th Pl & Throop - 1 Option II,2009,25000,14111,49 th Pl & Throop,49 th Pl & 1 Option II,41.8041263,-87.657572,google,41.8040878,-87.6605439,google,246.3719437524349,20017,17,3548686.29493,8603.36692464,20,246.37194375244405,"c(-87.657572, -87.6605439, 41.8041263, 41.8040878)"
14,Miscellaneous-CDOT,W 58 PL & S StLouis-S Central Park,2006,1480,11766,W 58th PL & S StLouis,W 58th PL & S Central Park,41.787043,-87.7107157,google,41.7869996,-87.7133876,google,221.57996295881262,23007,7,2451703.36215,8643.49165458,23,20.985512349934524,"c(-87.7131345484365, -87.7133876, 41.7870037130041, 41.7869996)"
14,Miscellaneous-CDOT,W 58 PL & S StLouis-S Central Park,2006,1480,11766,W 58th PL & S StLouis,W 58th PL & S Central Park,41.787043,-87.7107157,google,41.7869996,-87.7133876,google,221.57996295881262,23013,13,2387154.40616,6650.74111333,23,0.9404851238672042,"c(-87.7107157, -87.7107270407542, 41.787043, 41.7870428159217)"
14,Miscellaneous-CDOT,W 58 PL & S StLouis-S Central Park,2006,1480,11766,W 58th PL & S StLouis,W 58th PL & S Central Park,41.787043,-87.7107157,google,41.7869996,-87.7133876,google,221.57996295881262,23034,34,2239572.55712,8009.7218465,23,199.6539654850109,"c(-87.7107270407542, -87.7131345484365, 41.7870428159217, 41.7870037130041)"
14,Miscellaneous-CDOT,W 57 PL & S StLouis-S Central Park,2006,4939,11767,W 57th PL & S StLouis,W 57th PL & S Central Park,41.7888597,-87.7107772,google,41.7888238,-87.7134416,google,220.93537252543265,23013,13,2387154.40616,6650.74111333,23,0.14835035876200992,"c(-87.7107772, -87.7107789890522, 41.7888597, 41.7888596759151)"
14,Miscellaneous-CDOT,W 57 PL & S StLouis-S Central Park,2006,4939,11767,W 57th PL & S StLouis,W 57th PL & S Central Park,41.7888597,-87.7107772,google,41.7888238,-87.7134416,google,220.93537252543265,23033,33,2661709.99735,7653.61435792,23,17.01775503804393,"c(-87.7132363721881, -87.7134416, 41.7888265674196, 41.7888238)"
14,Miscellaneous-CDOT,W 57 PL & S StLouis-S Central Park,2006,4939,11767,W 57th PL & S StLouis,W 57th PL & S Central Park,41.7888597,-87.7107772,google,41.7888238,-87.7134416,google,220.93537252543265,23034,34,2239572.55712,8009.7218465,23,203.76926712860248,"c(-87.7107789890522, -87.7132363721881, 41.7888596759151, 41.7888265674196)"
41,Miscellaneous Other,LeHigh & Hiawatha - underpass,2013,3000,35906,LeHigh & Hiawatha,LeHigh & underpass,42.0024082,-87.7684099,google,42.0042155,-87.7693321,google,214.92488844483117,41014,14,3548118.77063,8946.65526879,41,74.4068411988368,"list(c(-87.7684099, -87.7685211685141, 42.0024082, 42.0026262665471), c(-87.7685365289106, -87.7687445196383, 42.0026563700731, 42.0030639902888))"
41,Miscellaneous Other,LeHigh & Hiawatha - underpass,2013,3000,35906,LeHigh & Hiawatha,LeHigh & underpass,42.0024082,-87.7684099,google,42.0042155,-87.7693321,google,214.92488844483117,41019,19,5090331.77724,13060.5176465,41,140.5180472455029,"list(c(-87.7687445196383, -87.7693321, 42.0030639902888, 42.0042155), c(-87.7685211685141, -87.7685365289106, 42.0026262665471, 42.0026563700731))"
14,Miscellaneous-CDOT,S Whipple & W 51ST-W 52ST,2006,6237,11715,S Whipple & W 51ST,S Whipple & W 52ST,41.8008875,-87.70047,google,41.7990485,-87.7000318,google,207.68889955281594,14025,25,12022328.8297,17299.3340138,14,1.1095567835485387,"c(-87.70047, -87.7004676588943, 41.8008875, 41.8008776753343)"
14,Miscellaneous-CDOT,S Whipple & W 51ST-W 52ST,2006,6237,11715,S Whipple & W 51ST,S Whipple & W 52ST,41.8008875,-87.70047,google,41.7990485,-87.7000318,google,207.68889955281594,14030,30,1772327.57531,5324.34488527,14,206.57934276926738,"c(-87.7004676588943, -87.7000318, 41.8008776753343, 41.7990485)"
14,Miscellaneous-CDOT,W 53 Pl & S Homan-S StLouis,2006,3825,11747,W 53 Pl & S Homan,W 53 Pl & S StLouis,41.7961753,-87.70852,google,41.7961402,-87.7109932,google,205.0610958255996,14015,15,3579155.57565,8035.27839695,14,205.06109582560967,"c(-87.70852, -87.7109932, 41.7961753, 41.7961402)"
14,Miscellaneous-CDOT,S Karlov & W 45ST-W 46ST,2006,16204,11793,S Karlov & W 45ST,S Karlov & W 46ST,41.8115027,-87.7261515,google,41.8096598,-87.7260929,google,204.9789975482606,14002,2,21676579.7997,19383.4254643,14,204.9789975487332,"c(-87.7261515, -87.7260929, 41.8115027, 41.8096598)"
14,Miscellaneous-CDOT,S Keeler & W 44ST-W 45ST,2006,13845,11799,S Keeler & W 44ST,S Keeler & W 45ST,41.81331,-87.7286906,google,41.8114686,-87.7286079,google,204.86934158305962,14002,2,21676579.7997,19383.4254643,14,204.86934158299613,"c(-87.7286906, -87.7286079, 41.81331, 41.8114686)"
14,Miscellaneous-CDOT,S Komensky & W 49ST-W 50ST,2006,8093,11786,S Komensky & W 49ST,S Komensky & W 50ST,41.8041965,-87.7246897,google,41.8023548,-87.7246345,google,204.839125223856,14028,28,2673179.36108,7346.21330524,14,204.839125223856,"c(-87.7246897, -87.7246345, 41.8041965, 41.8023548)"
14,Miscellaneous-CDOT,S Karlov & W 49ST-W 50ST,2006,8920,11787,S Karlov & W 49ST,S Karlov & W 50ST,41.8041821,-87.7259248,google,41.8023436,-87.7258696,google,204.48338985364302,14028,28,2673179.36108,7346.21330524,14,204.48338985264337,"c(-87.7259248, -87.7258696, 41.8041821, 41.8023436)"
14,Miscellaneous-CDOT,W 57ST & S Lawndale-S Hamlin,2006,10090,11727,W 57ST & S Lawndale,W 57ST & S Hamlin,41.7896825,-87.7156958,google,41.7896455,-87.7181617,google,204.4808972294916,23033,33,2661709.99735,7653.61435792,23,204.48089722944982,"c(-87.7156958, -87.7181617, 41.7896825, 41.7896455)"
14,Miscellaneous-CDOT,W 56ST & S Lawndale-S Hamlin,2006,24612,11764,W 56ST & S Lawndale,W 56ST & S Hamlin,41.7915169,-87.7157569,google,41.7914755,-87.7182217,google,204.39431298563863,23009,9,2043073.40381,6630.59521096,23,203.3521360993499,"c(-87.7157569, -87.7182091323512, 41.7915169, 41.7914757112262)"
14,Miscellaneous-CDOT,W 56ST & S Lawndale-S Hamlin,2006,24612,11764,W 56ST & S Lawndale,W 56ST & S Hamlin,41.7915169,-87.7157569,google,41.7914755,-87.7182217,google,204.39431298563863,23039,39,2443525.10784,7316.25084235,23,1.0421768862887506,"c(-87.7182091323512, -87.7182217, 41.7914757112262, 41.7914755)"
14,Miscellaneous-CDOT,W 57 PL & S Lawndale-S Hamlin,2006,46671,11726,W 57th PL & S Lawndale,W 57th PL & S Hamlin,41.7887799,-87.7156728,google,41.7887335,-87.7181359,google,204.27542234423305,23007,7,2451703.36215,8643.49165458,23,1.0910884805088434,"c(-87.7156728, -87.715685956071, 41.7887799, 41.7887796523052)"
14,Miscellaneous-CDOT,W 57 PL & S Lawndale-S Hamlin,2006,46671,11726,W 57th PL & S Lawndale,W 57th PL & S Hamlin,41.7887799,-87.7156728,google,41.7887335,-87.7181359,google,204.27542234423305,23033,33,2661709.99735,7653.61435792,23,203.18433386372425,"c(-87.715685956071, -87.7181359, 41.7887796523052, 41.7887335)"
14,Miscellaneous-CDOT,W 56 PL & S Lawndale-S Hamlin,2006,15576,11763,W 56th PL & S Lawndale,W 56th PL & S Hamlin,41.7906075,-87.7157241,google,41.7905545,-87.7181858,google,204.17344750360624,23033,33,2661709.99735,7653.61435792,23,204.17344750360624,"c(-87.7157241, -87.7181858, 41.7906075, 41.7905545)"
14,Miscellaneous-CDOT,S Kedvale & W 46ST-W 47ST,2006,8264,11794,S Kedvale & W 46ST,S Kedvale & W 47ST,41.8096546,-87.7273009,google,41.8078195,-87.7272375,google,204.1217776078948,14002,2,21676579.7997,19383.4254643,14,203.3822176657456,"c(-87.7273009, -87.7272377297, 41.8096546, 41.8078261488078)"
14,Miscellaneous-CDOT,S Kedvale & W 46ST-W 47ST,2006,8264,11794,S Kedvale & W 46ST,S Kedvale & W 47ST,41.8096546,-87.7273009,google,41.8078195,-87.7272375,google,204.1217776078948,14028,28,2673179.36108,7346.21330524,14,0.7395599421491783,"c(-87.7272377297, -87.7272375, 41.8078261488078, 41.8078195)"
14,Miscellaneous-CDOT,S California & W 52ST-W 53ST,2006,4568,11755,S California & W 52ST,S California & W 53ST,41.7991646,-87.6939396,google,41.7973296,-87.6938973,google,204.07313790155348,14019,19,2215129.02954,5989.8013482,14,203.0232723483255,"c(-87.6939396, -87.6938975176085, 41.7991646, 41.7973390402591)"
14,Miscellaneous-CDOT,S California & W 52ST-W 53ST,2006,4568,11755,S California & W 52ST,S California & W 53ST,41.7991646,-87.6939396,google,41.7973296,-87.6938973,google,204.07313790155348,14021,21,2211980.9226700002,5986.30612389,14,1.049865553227959,"c(-87.6938975176085, -87.6938973, 41.7973390402591, 41.7973296)"
14,Miscellaneous-CDOT,S Francisco & W 51ST-W 52ST,2006,4024,11756,S Francisco & W 51ST,S Francisco & W 52ST,41.8009494,-87.6961996,google,41.7991209,-87.6963961,google,203.97165712221934,14019,19,2215129.02954,5989.8013482,14,203.97165712221934,"c(-87.6961996, -87.6963961, 41.8009494, 41.7991209)"
14,Miscellaneous-CDOT,S Kedvale & W 45ST- W 46ST,2006,34645,11795,S Kedvale & W 45ST,S Kedvale & W 46ST,41.8114883,-87.7273616,google,41.8096546,-87.7273009,google,203.96051001651082,14002,2,21676579.7997,19383.4254643,14,203.96051001651082,"c(-87.7273616, -87.7273009, 41.8114883, 41.8096546)"
14,Miscellaneous-CDOT,S Mozart & W 51ST-W 52ST,2006,8424,11758,S Mozart & W 51ST,S Mozart & W 52ST,41.8009688,-87.6952173,google,41.7991352,-87.6951691,google,203.92648195763056,14019,19,2215129.02954,5989.8013482,14,203.84063987732648,"c(-87.6952172797098, -87.6951691, 41.800968028153, 41.7991352)"
14,Miscellaneous-CDOT,S Mozart & W 51ST-W 52ST,2006,8424,11758,S Mozart & W 51ST,S Mozart & W 52ST,41.8009688,-87.6952173,google,41.7991352,-87.6951691,google,203.92648195763056,14025,25,12022328.8297,17299.3340138,14,0.08584208030410191,"c(-87.6952173, -87.6952172797098, 41.8009688, 41.800968028153)"
14,Miscellaneous-CDOT,S Maplewood & W 52 ST - W 53 ST,2006,16487,11740,S Maplewood & W 52nd ST,S Maplewood & W 53rd ST,41.7992697,-87.6878409,google,41.7974362,-87.6877968,google,203.90899029063357,14017,17,2382852.85592,6549.65629088,14,0.1724517130409551,"c(-87.6878409, -87.6878408627023, 41.7992697, 41.7992681493562)"
14,Miscellaneous-CDOT,S Maplewood & W 52 ST - W 53 ST,2006,16487,11740,S Maplewood & W 52nd ST,S Maplewood & W 53rd ST,41.7992697,-87.6878409,google,41.7974362,-87.6877968,google,203.90899029063357,14029,29,1668512.83279,6286.0025662,14,203.73653857764015,"c(-87.6878408627023, -87.6877968, 41.7992681493562, 41.7974362)"
14,Miscellaneous-CDOT,S Spauding & W 51ST-W 52 ST,2006,676,11746,S Spauding & W 51ST,S Spauding & W 52nd ST,41.8007981,-87.7061944,google,41.798965,-87.7061352,google,203.89080343454646,14006,6,3057915.57039,7938.86489037,14,203.89080343454646,"c(-87.7061944, -87.7061352, 41.8007981, 41.798965)"
14,Miscellaneous-CDOT,S Komensky & W 46ST-W 47ST,2006,7613,11789,S Komensky & W 46ST,S Komensky & W 47ST,41.8096815,-87.7248765,google,41.8078495,-87.7247868,google,203.8450438886416,14002,2,21676579.7997,19383.4254643,14,203.32435712650104,"c(-87.7248765, -87.7247870291165, 41.8096815, 41.8078541795259)"
14,Miscellaneous-CDOT,S Komensky & W 46ST-W 47ST,2006,7613,11789,S Komensky & W 46ST,S Komensky & W 47ST,41.8096815,-87.7248765,google,41.8078495,-87.7247868,google,203.8450438886416,14028,28,2673179.36108,7346.21330524,14,0.5206867611424797,"c(-87.7247870291165, -87.7247868, 41.8078541795259, 41.8078495)"
14,Miscellaneous-CDOT,S Sawyer & W 52ST-W 53ST,2006,1203,11744,S Sawyer & W 52ST,S Sawyer & W 53ST,41.7989867,-87.7049222,google,41.7971539,-87.7048852,google,203.82146022331628,14006,6,3057915.57039,7938.86489037,14,203.821460223272,"c(-87.7049222, -87.7048852, 41.7989867, 41.7971539)"
14,Miscellaneous-CDOT,W 58ST & S Lawndale-S Hamlin,2006,18763,11723,W 58ST & S Lawndale,W 58ST & S Hamlin,41.787872900000004,-87.7156492,google,41.7878232,-87.7181041,google,203.60830895840755,23007,7,2451703.36215,8643.49165458,23,0.9041460369881009,"c(-87.7156492, -87.7156601012733, 41.7878729, 41.787872679417)"
14,Miscellaneous-CDOT,W 58ST & S Lawndale-S Hamlin,2006,18763,11723,W 58ST & S Lawndale,W 58ST & S Hamlin,41.787872900000004,-87.7156492,google,41.7878232,-87.7181041,google,203.60830895840755,23033,33,2661709.99735,7653.61435792,23,202.70416292141945,"c(-87.7156601012733, -87.7181041, 41.787872679417, 41.7878232)"
14,Miscellaneous-CDOT,W 58 PL & S Lawndale-S Hamlin,2006,7949,11721,W 58th PL & S Lawndale,W 58th PL & S Hamlin,41.7869714,-87.7156306,google,41.7869148,-87.7180841,google,203.51743102760045,23005,5,2439858.65516,7999.81218631,23,203.21408163281944,"c(-87.7156342570253, -87.7180841, 41.7869713156747, 41.7869148)"
14,Miscellaneous-CDOT,W 58 PL & S Lawndale-S Hamlin,2006,7949,11721,W 58th PL & S Lawndale,W 58th PL & S Hamlin,41.7869714,-87.7156306,google,41.7869148,-87.7180841,google,203.51743102760045,23007,7,2451703.36215,8643.49165458,23,0.30334939583978515,"c(-87.7156306, -87.7156342570253, 41.7869714, 41.7869713156747)"
14,Miscellaneous-CDOT,S Kedvale & W 43ST-W 44ST,2006,1286,11797,S Kedvale & W 43ST,S Kedvale & W 44ST,41.81514,-87.7275121,google,41.8133113,-87.7274462,google,203.41581127058598,14002,2,21676579.7997,19383.4254643,14,203.41581127058598,"c(-87.7275121, -87.7274462, 41.81514, 41.8133113)"
14,Miscellaneous-CDOT,S Trumbull & W 56ST-W 57ST,2006,16451,11770,S Trumbull & W 56ST,S Trumbull & W 57ST,41.7916015,-87.7096304,google,41.7897731,-87.7095607,google,203.39122539385914,14003,3,3560235.10115,8016.42069155,14,201.70524638040138,"c(-87.7096304, -87.7095612777507, 41.7916015, 41.7897882562294)"
14,Miscellaneous-CDOT,S Trumbull & W 56ST-W 57ST,2006,16451,11770,S Trumbull & W 56ST,S Trumbull & W 57ST,41.7916015,-87.7096304,google,41.7897731,-87.7095607,google,203.39122539385914,23013,13,2387154.40616,6650.74111333,23,1.685979013457713,"c(-87.7095612777507, -87.7095607, 41.7897882562294, 41.7897731)"
14,Miscellaneous-CDOT,S Karlov & W 44ST-45ST,2006,9526,11792,S Karlov & W 44ST,S Karlov & 45ST,41.8133308,-87.7262238,google,41.8115027,-87.7261515,google,203.36405964179036,14002,2,21676579.7997,19383.4254643,14,203.36405964179036,"c(-87.7262238, -87.7261515, 41.8133308, 41.8115027)"
14,Miscellaneous-CDOT,S Mozart & W 52ST-W 53ST,2006,20607,11759,S Mozart & W 52ST,S Mozart & W 53ST,41.7991352,-87.6951691,google,41.7973071,-87.6951204,google,203.31584765078898,14019,19,2215129.02954,5989.8013482,14,202.212385770921,"c(-87.6951691, -87.6951206643034, 41.7991352, 41.7973170216992)"
14,Miscellaneous-CDOT,S Mozart & W 52ST-W 53ST,2006,20607,11759,S Mozart & W 52ST,S Mozart & W 53ST,41.7991352,-87.6951691,google,41.7973071,-87.6951204,google,203.31584765078898,14021,21,2211980.9226700002,5986.30612389,14,1.1034618798679594,"c(-87.6951206643034, -87.6951204, 41.7973170216992, 41.7973071)"
