ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,geometry
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23018,18,7389228.0059,12632.6586977,23,"c(-87.7912087172987, -87.7929051375348, 41.7832946092271, 41.7834248003418)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23030,30,2988522.9006,8327.75797422,23,"c(-87.724782303121, -87.7251907885978, 41.7781767017262, 41.7782082934363)"
20,Alley Speed Hump Menu,W 6 ST & S HONORE ST & W 7 ST & S WOOD ST,2006,2000,15921,S HONORE ST & W 6th ST,S WOOD ST & W 6th ST,S HONORE ST & W 7th ST,S WOOD ST & W 7th ST,41.77393803100006,-87.67014789699994,census,NA,NA,google,41.79443,-87.937526,google,NA,NA,google,41.77393803100006,-87.67014789699994,41.79443,-87.937526,23031,31,1998542.55617,6675.07672269,23,"c(-87.7055056496069, -87.71285602245, 41.7766841909111, 41.777253687876)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,06022,22,2074184.10243,7175.92224302,6,"c(-87.6554935911615, -87.6556056600589, 41.7618516733285, 41.7650304121509)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,06021,21,2259817.56386,6840.49363706,6,"c(-87.6556056600589, -87.6557340286488, 41.7650304121509, 41.7686710907532)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,11009,9,2024396.8984,6511.39613726,11,"c(-87.6582036182776, -87.6583042491454, 41.8386310360463, 41.8414785252772)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,11011,11,3402542.77964,8282.9491388,11,"c(-87.6579441487481, -87.6581771621807, 41.8312878181663, 41.8378823822009)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,11001,1,6010344.86622,11579.7307851,11,"c(-87.6583042491454, -87.6585158699608, 41.8414785252772, 41.8474658011612)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,11008,8,2144627.41866,7414.08288077,11,"c(-87.6581771621807, -87.6582036182776, 41.8378823822009, 41.8386310360463)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,11025,25,18576586.2679,21816.99972,11,"c(-87.6574468637524, -87.6579196391752, 41.8172094998895, 41.8305940883756)"
