ward_locate,precinct_locate,ward_precinct_locate,year,weighted_cost
31,11,31011,2005,0
31,11,31011,2006,14346.57921788709
31,11,31011,2007,45783.42750776809
31,11,31011,2008,4528.89571776423
31,11,31011,2009,133805.29092566305
31,11,31011,2010,33930.56614576909
31,11,31011,2011,8803.767115907927
31,11,31011,2012,245549.4930344157
31,11,31011,2013,121637.25095318464
31,11,31011,2014,24461.86825716647
31,11,31011,2015,2058.856922098595
31,11,31011,2016,0
31,11,31011,2017,101811.38079458663
31,11,31011,2018,60751.69475222916
31,11,31011,2019,78061.1600002284
31,11,31011,2020,577.6435585274595
31,11,31011,2021,4270.110964639487
31,11,31011,2022,306.4113046855149
31,12,31012,2003,0
31,12,31012,2004,0
31,12,31012,2005,0
31,12,31012,2006,2381.80808483253
31,12,31012,2007,8249.328731876361
31,12,31012,2008,5054.548146297097
31,12,31012,2009,36535.440973871
31,12,31012,2010,62824.0000000523
31,12,31012,2011,3496.955060195065
31,12,31012,2012,2500
31,12,31012,2013,0
31,12,31012,2014,0
31,12,31012,2015,0
31,12,31012,2016,0
31,12,31012,2017,0
31,12,31012,2018,0
31,12,31012,2019,0
31,12,31012,2020,0
31,12,31012,2021,0
31,12,31012,2022,0
31,13,31013,2003,0
31,13,31013,2004,0
31,13,31013,2005,86754.96376336462
31,13,31013,2006,10152.16619940138
31,13,31013,2007,65487.30588607769
31,13,31013,2008,85410.02677829876
31,13,31013,2009,0
31,13,31013,2010,5111.511641777078
31,13,31013,2011,48752.404532467954
31,13,31013,2012,163.13715086337007
31,13,31013,2013,55189.90345912703
31,13,31013,2014,14.825772552406505
31,13,31013,2015,4239.948677444948
31,13,31013,2016,92586.37908939371
31,13,31013,2017,179861.84941236014
31,13,31013,2018,99775.17000026848
31,13,31013,2019,46479.807880411834
31,13,31013,2020,0
31,13,31013,2021,32670.70719542021
31,13,31013,2022,34883.52
31,14,31014,2003,0
31,14,31014,2004,0
31,14,31014,2005,54.55072396666241
31,14,31014,2006,4718.0230138559955
31,14,31014,2007,32950.766286093145
31,14,31014,2008,0
31,14,31014,2009,1061.6407153687085
31,14,31014,2010,1050.8955004803531
31,14,31014,2011,28434.200993365386
31,14,31014,2012,40708.29855126363
31,14,31014,2013,0
31,14,31014,2014,3.2859460368413904
31,14,31014,2015,2.594345850065253
31,14,31014,2016,5000
31,14,31014,2017,9377.44
31,14,31014,2018,0
31,14,31014,2019,19.08935080139796
31,14,31014,2020,44.30446815227009
31,14,31014,2021,75649.25555769309
31,14,31014,2022,36857.58424372194
31,15,31015,2003,0
31,15,31015,2004,0
31,15,31015,2005,56922.28245557129
31,15,31015,2006,28697.349591674076
31,15,31015,2007,0
31,15,31015,2008,990.6241623338528
31,15,31015,2009,0
31,15,31015,2010,0
31,15,31015,2011,22500
31,15,31015,2012,52213
31,15,31015,2013,0
31,15,31015,2014,0
31,15,31015,2015,0
31,15,31015,2016,0
31,15,31015,2017,0
31,15,31015,2018,0
31,15,31015,2019,0
31,15,31015,2020,0
31,15,31015,2021,14504.9675
31,15,31015,2022,0
31,16,31016,2003,0
31,16,31016,2004,0
31,16,31016,2005,0
31,16,31016,2006,0
31,16,31016,2007,25959.596858740028
31,16,31016,2008,158064.60979675554
31,16,31016,2009,64941.067165971224
31,16,31016,2010,22484.255600649736
31,16,31016,2011,0
31,16,31016,2012,3.8626704640554186
31,16,31016,2013,0
31,16,31016,2014,0
31,16,31016,2015,13.351021557572382
31,16,31016,2016,0
31,16,31016,2017,0
31,16,31016,2018,0
31,16,31016,2019,0
31,16,31016,2020,0
31,16,31016,2021,0
31,16,31016,2022,0
31,17,31017,2003,0
31,17,31017,2004,0
31,17,31017,2005,27139.95598348572
31,17,31017,2006,50758.88305138113
31,17,31017,2007,8391.745094981203
31,17,31017,2008,6067.787022536311
31,17,31017,2009,62026.2353448807
31,17,31017,2010,4073.3355337988864
31,17,31017,2011,24430.547122586733
31,17,31017,2012,0
31,17,31017,2013,0
31,17,31017,2014,1795.5695536567848
31,17,31017,2015,0
31,17,31017,2016,0
31,17,31017,2017,0
31,17,31017,2018,0
31,17,31017,2019,0
31,17,31017,2020,0
31,17,31017,2021,0
31,17,31017,2022,0
31,18,31018,2003,0
31,18,31018,2004,0
31,18,31018,2005,25322.997576641188
31,18,31018,2006,19591.2343947724
31,18,31018,2007,49901.21173713539
31,18,31018,2008,369
31,18,31018,2009,1537
31,18,31018,2010,30642.240978127305
31,18,31018,2011,13.690321311695877
31,18,31018,2012,22.197927488571242
31,18,31018,2013,87602.64434488743
31,18,31018,2014,42321.294008293655
31,18,31018,2015,0
31,18,31018,2016,0
31,18,31018,2017,91747.62623280217
31,18,31018,2018,0
31,18,31018,2019,0
31,18,31018,2020,49675.57
31,18,31018,2021,44886.66214639108
31,18,31018,2022,54867.819380495996
31,19,31019,2003,0
31,19,31019,2004,0
31,19,31019,2005,18369.732648590514
31,19,31019,2006,3510.0918619269623
31,19,31019,2007,36811.241604800794
31,19,31019,2008,3498.6024238612154
31,19,31019,2009,104091.46690658902
31,19,31019,2010,12793.313682988028
31,19,31019,2011,71978.26064049268
31,19,31019,2012,0
31,19,31019,2013,0
31,19,31019,2014,3699.9999999816832
31,19,31019,2015,50476.90914714014
31,19,31019,2016,0
31,19,31019,2017,10476.67
31,19,31019,2018,102.66754413002235
31,19,31019,2019,0
31,19,31019,2020,58945.39212386464
31,19,31019,2021,89.67270862963382
31,19,31019,2022,57071.91484972725
31,20,31020,2003,0
31,20,31020,2004,0
31,20,31020,2005,8755.30583143899
31,20,31020,2006,90186.60010352323
31,20,31020,2007,55030.54114152205
31,20,31020,2008,0
31,20,31020,2009,47564
31,20,31020,2010,3.4728898875128675
31,20,31020,2011,43600
31,20,31020,2012,7399.999999999746
31,20,31020,2013,0
31,20,31020,2014,4.931830877786318
31,20,31020,2015,0
31,20,31020,2016,0
31,20,31020,2017,0
31,20,31020,2018,13505.5
31,20,31020,2019,0
31,20,31020,2020,0
31,20,31020,2021,523.5227466782187
31,20,31020,2022,0
31,21,31021,2003,0
31,21,31021,2004,0
31,21,31021,2005,0
31,21,31021,2006,23293.16048549302
31,21,31021,2007,146791.85800619418
31,21,31021,2008,3503.198232283338
31,21,31021,2009,0
31,21,31021,2010,4755.658171804666
31,21,31021,2011,57051.83208011374
31,21,31021,2012,0
31,21,31021,2013,0
31,21,31021,2014,3700
31,21,31021,2015,0
31,21,31021,2016,0
31,21,31021,2017,0
31,21,31021,2018,0
31,21,31021,2019,0
31,21,31021,2020,0
31,21,31021,2021,0
31,21,31021,2022,0
31,22,31022,2003,0
31,22,31022,2004,0
31,22,31022,2005,7923.862631712385
31,22,31022,2006,12124.527863854479
31,22,31022,2007,29418.899559241065
31,22,31022,2008,0
31,22,31022,2009,17467.73285692215
31,22,31022,2010,66097.72544218609
31,22,31022,2011,0
31,22,31022,2012,0
31,22,31022,2013,0
31,22,31022,2014,0
31,22,31022,2015,11636.773602587838
31,22,31022,2016,0
31,22,31022,2017,4420.16
31,22,31022,2018,87387.1751406211
31,22,31022,2019,0
31,22,31022,2020,0
31,22,31022,2021,0
31,22,31022,2022,46447.11423310288
31,23,31023,2003,0
31,23,31023,2004,0
31,23,31023,2005,0
31,23,31023,2006,48.02511951383646
31,23,31023,2007,26129.323797413224
31,23,31023,2008,0
31,23,31023,2009,68790.36316645949
31,23,31023,2010,3439.8861133803252
31,23,31023,2011,12.174298648108934
31,23,31023,2012,0
31,23,31023,2013,1299.4836886703026
31,23,31023,2014,1492.3803495288341
31,23,31023,2015,402.63736267219554
31,23,31023,2016,0
31,23,31023,2017,216994.15785440104
31,23,31023,2018,0
31,23,31023,2019,233.32298141504492
31,23,31023,2020,86644.29558851809
31,23,31023,2021,35652.554013988425
31,23,31023,2022,2873.1962705506744
31,24,31024,2003,0
31,24,31024,2004,0
31,24,31024,2005,48622.449276033345
31,24,31024,2006,602.9228197910071
31,24,31024,2007,1169.6303860666253
31,24,31024,2008,2150.551516823141
31,24,31024,2009,2.2770830661048143
31,24,31024,2010,3633.847157852448
31,24,31024,2011,31504.24259513412
31,24,31024,2012,0
31,24,31024,2013,18214.516311329702
31,24,31024,2014,3700.987891841761
31,24,31024,2015,74487.05132257627
31,24,31024,2016,0
31,24,31024,2017,2103.927678181199
31,24,31024,2018,0
31,24,31024,2019,127627.48800791375
31,24,31024,2020,25947.107754281617
31,24,31024,2021,53845.757183512884
31,24,31024,2022,39.11934268611154
31,25,31025,2003,0
31,25,31025,2004,0
31,25,31025,2005,0
31,25,31025,2006,8000.000000025246
31,25,31025,2007,33207.173513398404
31,25,31025,2008,0
31,25,31025,2009,0
31,25,31025,2010,1992.0613308469697
31,25,31025,2011,0
31,25,31025,2012,0
31,25,31025,2013,0
31,25,31025,2014,0
31,25,31025,2015,12811
31,25,31025,2016,19625
31,25,31025,2017,0
31,25,31025,2018,0
31,25,31025,2019,0
31,25,31025,2020,0
31,25,31025,2021,0
31,25,31025,2022,0
31,26,31026,2003,0
31,26,31026,2004,0
31,26,31026,2005,0
31,26,31026,2006,494.4563569000475
31,26,31026,2007,62182.787506522014
31,26,31026,2008,40470.106194008076
31,26,31026,2009,73406.19717116204
31,26,31026,2010,17815.248946136206
31,26,31026,2011,51642.27117081205
31,26,31026,2012,0
31,26,31026,2013,0
31,26,31026,2014,0
31,26,31026,2015,0
31,26,31026,2016,0
31,26,31026,2017,0
31,26,31026,2018,0
31,26,31026,2019,0
31,26,31026,2020,0
31,26,31026,2021,0
31,26,31026,2022,50.60388867390519
31,27,31027,2003,0
31,27,31027,2004,0
31,27,31027,2005,0
31,27,31027,2006,46538.52815185994
31,27,31027,2007,6795.454767955616
31,27,31027,2008,0
31,27,31027,2009,0
31,27,31027,2010,65764.84947701283
31,27,31027,2011,13167.000000037266
31,27,31027,2012,1.7034958033855074
31,27,31027,2013,0
31,27,31027,2014,400
31,27,31027,2015,0
31,27,31027,2016,0
31,27,31027,2017,0
31,27,31027,2018,0
31,27,31027,2019,0
31,27,31027,2020,0
31,27,31027,2021,0
31,27,31027,2022,0
31,28,31028,2003,0
31,28,31028,2004,0
31,28,31028,2005,1913.7429410031195
31,28,31028,2006,22072.416757159954
31,28,31028,2007,3300.49208031297
31,28,31028,2008,0
31,28,31028,2009,0
31,28,31028,2010,103448.14428682125
31,28,31028,2011,77104.73935778579
31,28,31028,2012,0
31,28,31028,2013,1.0928556485815153
31,28,31028,2014,2473
31,28,31028,2015,85862.82128671028
31,28,31028,2016,0
31,28,31028,2017,0
31,28,31028,2018,111310.36830376847
31,28,31028,2019,0
31,28,31028,2020,0
31,28,31028,2021,129952.73968005832
31,28,31028,2022,148887.1880934294
31,29,31029,2003,0
31,29,31029,2004,0
31,29,31029,2005,7150.633618634671
31,29,31029,2006,89833.65145950846
31,29,31029,2007,6207.602148137116
31,29,31029,2008,0
31,29,31029,2009,64938.93051824607
31,29,31029,2010,0
31,29,31029,2011,0
31,29,31029,2012,37441.76732616356
31,29,31029,2013,162999.09661845968
31,29,31029,2014,8455.09336166666
31,29,31029,2015,3492.247600110961
31,29,31029,2016,0
31,29,31029,2017,144.06504373394066
31,29,31029,2018,0
31,29,31029,2019,0
31,29,31029,2020,59230.1953567854
31,29,31029,2021,74740.96003463346
31,29,31029,2022,2500
31,30,31030,2003,0
31,30,31030,2004,0
31,30,31030,2005,0
31,30,31030,2006,5108.437754232159
31,30,31030,2007,2729.6037409790633
31,30,31030,2008,314535.8662228782
31,30,31030,2009,0
31,30,31030,2010,33140.620485283696
31,30,31030,2011,58906.343633685254
31,30,31030,2012,98525.43611643862
31,30,31030,2013,84899.69038615572
31,30,31030,2014,55909.174227458534
31,30,31030,2015,3.7474876537787103
31,30,31030,2016,204799.46625516994
31,30,31030,2017,6476.200588000669
31,30,31030,2018,0
31,30,31030,2019,153058.8121634963
31,30,31030,2020,53229.66135913199
31,30,31030,2021,56486.34000001393
31,30,31030,2022,47564.877802611314
31,31,31031,2003,0
31,31,31031,2004,0
31,31,31031,2005,0
31,31,31031,2006,931.0976158796682
31,31,31031,2007,74527.9250183061
31,31,31031,2008,22469.825845916195
31,31,31031,2009,19663.44289001409
31,31,31031,2010,77452.7309729297
31,31,31031,2011,369.25232451045287
31,31,31031,2012,0
31,31,31031,2013,0
31,31,31031,2014,83078.32928918328
31,31,31031,2015,3977.252512346221
31,31,31031,2016,371122.6318750044
31,31,31031,2017,50000
31,31,31031,2018,0
31,31,31031,2019,246001.08671241574
31,31,31031,2020,60827.58133405314
31,31,31031,2021,500
31,31,31031,2022,61197.74219764177
31,32,31032,2003,0
31,32,31032,2004,0
31,32,31032,2005,0
31,32,31032,2006,91853.37527065598
31,32,31032,2007,29.981381380056124
31,32,31032,2008,0
31,32,31032,2009,119474.52305937733
31,32,31032,2010,8800.931960547166
31,32,31032,2011,0
31,32,31032,2012,0
31,32,31032,2013,0
31,32,31032,2014,20995.635147991397
31,32,31032,2015,2.9344717392345694
31,32,31032,2016,0.00197084684389629
31,32,31032,2017,16534.3
31,32,31032,2018,0
31,32,31032,2019,0
31,32,31032,2020,0
31,32,31032,2021,14130.12599549865
31,32,31032,2022,7440.977135752674
31,33,31033,2003,0
31,33,31033,2004,0
31,33,31033,2005,0
31,33,31033,2006,34123.71554258197
31,33,31033,2007,40042.561926342634
31,33,31033,2008,26.9400972310378
31,33,31033,2009,216.59404937663035
31,33,31033,2010,46841.47470321266
31,33,31033,2011,1679.8446625493302
31,33,31033,2012,8961
31,33,31033,2013,54162.942125149006
31,33,31033,2014,23049.670710795785
31,33,31033,2015,16155
31,33,31033,2016,137609.15557128773
31,33,31033,2017,0
31,33,31033,2018,0
31,33,31033,2019,111393.9308688068
31,33,31033,2020,30247.897693367104
31,33,31033,2021,0
31,33,31033,2022,247271.52990576427
31,34,31034,2003,0
31,34,31034,2004,0
31,34,31034,2005,0
31,34,31034,2006,0
31,34,31034,2007,7514.412175979132
31,34,31034,2008,3488.935513814919
31,34,31034,2009,0
31,34,31034,2010,4158.3966823314995
31,34,31034,2011,0
31,34,31034,2012,0
31,34,31034,2013,0
31,34,31034,2014,26759.59883978368
31,34,31034,2015,0
31,34,31034,2016,0
31,34,31034,2017,0
31,34,31034,2018,0
31,34,31034,2019,62310.110999587756
31,34,31034,2020,0
31,34,31034,2021,0
31,34,31034,2022,88.0128712012013
31,35,31035,2003,0
31,35,31035,2004,0
31,35,31035,2005,15805.945932313622
31,35,31035,2006,26470.98834393952
31,35,31035,2007,25583.587424049976
31,35,31035,2008,0
31,35,31035,2009,0
31,35,31035,2010,89518.85154731892
31,35,31035,2011,3920.666111925783
31,35,31035,2012,3028.6028145306
31,35,31035,2013,6665.508712439058
31,35,31035,2014,103124.77094492222
31,35,31035,2015,0
31,35,31035,2016,0
31,35,31035,2017,0
31,35,31035,2018,42.73708528660417
31,35,31035,2019,43840.22899604324
31,35,31035,2020,0
31,35,31035,2021,170671.21961173287
31,35,31035,2022,0
31,36,31036,2003,0
31,36,31036,2004,0
31,36,31036,2005,0
31,36,31036,2006,57648.45507600701
31,36,31036,2007,3226.168045334549
31,36,31036,2008,3020.914684525731
31,36,31036,2009,27840.50553923564
31,36,31036,2010,12154.905693423596
31,36,31036,2011,312.9317312172276
31,36,31036,2012,0
31,36,31036,2013,0
31,36,31036,2014,0
31,36,31036,2015,0
31,36,31036,2016,43615.090000000004
31,36,31036,2017,3449.4
31,36,31036,2018,0
31,36,31036,2019,0
31,36,31036,2020,0
31,36,31036,2021,0
31,36,31036,2022,53903.52775013809
31,37,31037,2003,0
31,37,31037,2004,0
31,37,31037,2005,0
31,37,31037,2006,9261.066096332226
31,37,31037,2007,3304.545232052533
31,37,31037,2008,171365.02024684206
31,37,31037,2009,0
31,37,31037,2010,99758.86574620706
31,37,31037,2011,6.320336593355293
31,37,31037,2012,0
31,37,31037,2013,0
31,37,31037,2014,0
31,37,31037,2015,0
31,37,31037,2016,47480
31,37,31037,2017,3696.0723218179205
31,37,31037,2018,0
31,37,31037,2019,0
31,37,31037,2020,0
31,37,31037,2021,0
31,37,31037,2022,0
31,38,31038,2003,0
31,38,31038,2004,0
31,38,31038,2005,20000
31,38,31038,2006,13809.867430908507
31,38,31038,2007,4343.838339583495
31,38,31038,2008,9226.208936773925
31,38,31038,2009,38915.9999999985
31,38,31038,2010,0
31,38,31038,2011,0
31,38,31038,2012,0
31,38,31038,2013,101257.41589921064
31,38,31038,2014,172496.25770849347
31,38,31038,2015,13.503668547691875
31,38,31038,2016,0.9696207622736092
31,38,31038,2017,0
31,38,31038,2018,0
31,38,31038,2019,0
31,38,31038,2020,0
31,38,31038,2021,81398.49050447316
31,38,31038,2022,30743.9
31,39,31039,2003,0
31,39,31039,2004,0
31,39,31039,2005,0
31,39,31039,2006,55092.26830726492
31,39,31039,2007,0.6712681399180946
31,39,31039,2008,0
31,39,31039,2009,0
31,39,31039,2010,30943
31,39,31039,2011,0
31,39,31039,2012,3698.296504207557
31,39,31039,2013,0
31,39,31039,2014,0
31,39,31039,2015,0
31,39,31039,2016,0
31,39,31039,2017,0
31,39,31039,2018,0
31,39,31039,2019,0
31,39,31039,2020,0
31,39,31039,2021,0
31,39,31039,2022,0
31,40,31040,2003,0
31,40,31040,2004,0
31,40,31040,2005,35006.18526328758
31,40,31040,2006,53922.94746387735
31,40,31040,2007,852
31,40,31040,2008,154700.99999976082
31,40,31040,2009,834.1225847349995
31,40,31040,2010,70565.9558859643
31,40,31040,2011,70489.10320511913
31,40,31040,2012,48370.19873950541
31,40,31040,2013,111447.86758165604
31,40,31040,2014,36231.825819834594
31,40,31040,2015,12902
31,40,31040,2016,3064.56
31,40,31040,2017,15471.329998466736
31,40,31040,2018,11801.948891256523
31,40,31040,2019,97480.41000000582
31,40,31040,2020,55.988617746639406
31,40,31040,2021,38937.30020719893
31,40,31040,2022,3128.591023438787
31,41,31041,2003,0
31,41,31041,2004,0
31,41,31041,2005,8.121243269597574
31,41,31041,2006,1309.2065471701476
31,41,31041,2007,5293.82741414687
31,41,31041,2008,43.15343312984204
31,41,31041,2009,0
31,41,31041,2010,25848.899305489365
31,41,31041,2011,0
31,41,31041,2012,0
31,41,31041,2013,4128.234115469189
31,41,31041,2014,57.09928731376475
31,41,31041,2015,180627.5205671007
31,41,31041,2016,9522.301242223097
31,41,31041,2017,17295.484498518897
31,41,31041,2018,165816.5386972155
31,41,31041,2019,21.046508036397984
31,41,31041,2020,0
31,41,31041,2021,129957.58761131826
31,41,31041,2022,0
31,42,31042,2003,0
31,42,31042,2004,0
31,42,31042,2005,85.3358605716131
31,42,31042,2006,51273.008103852255
31,42,31042,2007,103068.98755698529
31,42,31042,2008,1749.9999999953657
31,42,31042,2009,176447.57158804566
31,42,31042,2010,16899.609251840877
31,42,31042,2011,66072.96003650388
31,42,31042,2012,0
31,42,31042,2013,0
31,42,31042,2014,0
31,42,31042,2015,0
31,42,31042,2016,0
31,42,31042,2017,0
31,42,31042,2018,0
31,42,31042,2019,0
31,42,31042,2020,0
31,42,31042,2021,699.816367291405
31,42,31042,2022,0
31,43,31043,2003,0
31,43,31043,2004,0
31,43,31043,2005,1.614616247766319
31,43,31043,2006,100192.99193930851
31,43,31043,2007,2503.2428663772157
31,43,31043,2008,31334.362576327625
31,43,31043,2009,0
31,43,31043,2010,0
31,43,31043,2011,45279.03008756222
31,43,31043,2012,162673.48452655267
31,43,31043,2013,57860.15344513101
31,43,31043,2014,13494.318287514257
31,43,31043,2015,38343.957825107565
31,43,31043,2016,11402.33
31,43,31043,2017,22726.04
31,43,31043,2018,51589.59422042762
31,43,31043,2019,0
31,43,31043,2020,0
31,43,31043,2021,0
31,43,31043,2022,48350.320450970685
31,44,31044,2003,0
31,44,31044,2004,0
31,44,31044,2005,35502.70815710127
31,44,31044,2006,33807.37800247852
31,44,31044,2007,3299.9999999998277
31,44,31044,2008,3500
31,44,31044,2009,9.323681248322762
31,44,31044,2010,19303.365375586367
31,44,31044,2011,0
31,44,31044,2012,0
31,44,31044,2013,0
31,44,31044,2014,54.43044635252501
31,44,31044,2015,0
31,44,31044,2016,0
31,44,31044,2017,0
31,44,31044,2018,0
31,44,31044,2019,0
31,44,31044,2020,0
31,44,31044,2021,0
31,44,31044,2022,0
31,45,31045,2003,0
31,45,31045,2004,0
31,45,31045,2005,143117.4681565739
31,45,31045,2006,67459.36044150035
31,45,31045,2007,3297.611406636645
31,45,31045,2008,85063.14928257761
31,45,31045,2009,1193.8774152650005
31,45,31045,2010,0
31,45,31045,2011,63329.52925043514
31,45,31045,2012,38056.842085158074
31,45,31045,2013,10060.036598993143
31,45,31045,2014,78001.46293183442
31,45,31045,2015,600
31,45,31045,2016,2.1686024956016485
31,45,31045,2017,0
31,45,31045,2018,48303.45170506046
31,45,31045,2019,7244.27680858171
31,45,31045,2020,105013.76329124266
31,45,31045,2021,0
31,45,31045,2022,8888.66493424801
31,46,31046,2003,0
31,46,31046,2004,0
31,46,31046,2005,100158.76495285546
31,46,31046,2006,1749.9999999909355
31,46,31046,2007,0
31,46,31046,2008,28198.84656687016
31,46,31046,2009,0
31,46,31046,2010,8691.45781053474
31,46,31046,2011,49680.35097239348
31,46,31046,2012,0
31,46,31046,2013,0
31,46,31046,2014,28997.192175051372
31,46,31046,2015,7424.2505800140625
31,46,31046,2016,6005.716618136826
31,46,31046,2017,38611.06261687228
31,46,31046,2018,30757.47357022263
31,46,31046,2019,129898.94349196099
31,46,31046,2020,52186
31,46,31046,2021,40993.31761073149
31,46,31046,2022,56859.87942817652
31,47,31047,2003,0
31,47,31047,2004,0
31,47,31047,2005,0
31,47,31047,2006,33102.62321064951
31,47,31047,2007,2.38859336311091
31,47,31047,2008,1000
31,47,31047,2009,0
31,47,31047,2010,85408.75460493393
31,47,31047,2011,89814.72954117027
31,47,31047,2012,53822.8012604946
31,47,31047,2013,0
31,47,31047,2014,35765.439856034885
31,47,31047,2015,1398.394436160743
31,47,31047,2016,0
31,47,31047,2017,0
31,47,31047,2018,53.015183251816836
31,47,31047,2019,81692.31787671376
31,47,31047,2020,0
31,47,31047,2021,46048.9101075523
31,47,31047,2022,660
32,1,32001,2003,0
32,1,32001,2004,0
32,1,32001,2005,0
32,1,32001,2006,20570.564731164635
32,1,32001,2007,123.93919044061593
32,1,32001,2008,0
32,1,32001,2009,13.435432198420408
32,1,32001,2010,81842.31829574762
32,1,32001,2011,0
32,1,32001,2012,0
32,1,32001,2013,0
32,1,32001,2014,0
32,1,32001,2015,0
32,1,32001,2016,0
32,1,32001,2017,0
32,1,32001,2018,0
32,1,32001,2019,0
32,1,32001,2020,0
32,1,32001,2021,0
32,1,32001,2022,0
32,2,32002,2003,0
32,2,32002,2004,0
32,2,32002,2005,96659.20657858053
32,2,32002,2006,9580.828380213236
32,2,32002,2007,3799.999999999864
32,2,32002,2008,65212.8757844694
32,2,32002,2009,0.20373085231522248
32,2,32002,2010,0
32,2,32002,2011,0
32,2,32002,2012,0
32,2,32002,2013,51.344351949995925
32,2,32002,2014,124103.29629705334
32,2,32002,2015,0
32,2,32002,2016,0
32,2,32002,2017,0
32,2,32002,2018,1.333980468441023
32,2,32002,2019,5944.66
32,2,32002,2020,11486.72
32,2,32002,2021,0
32,2,32002,2022,0
32,3,32003,2003,0
32,3,32003,2004,0
32,3,32003,2005,0
32,3,32003,2006,5977.316245056905
32,3,32003,2007,0
32,3,32003,2008,0
32,3,32003,2009,0
32,3,32003,2010,0
32,3,32003,2011,0
32,3,32003,2012,0
32,3,32003,2013,0
32,3,32003,2014,0
32,3,32003,2015,0
32,3,32003,2016,0
32,3,32003,2017,0
32,3,32003,2018,0
32,3,32003,2019,0
32,3,32003,2020,0
32,3,32003,2021,0
32,3,32003,2022,0
32,4,32004,2003,0
32,4,32004,2004,0
32,4,32004,2005,0
32,4,32004,2006,7.70227504532011
32,4,32004,2007,0
32,4,32004,2008,841.3300364857233
32,4,32004,2009,2.0269069492536707
32,4,32004,2010,62640.279340061825
32,4,32004,2011,3.7843833620795384
32,4,32004,2012,56171.81010290118
32,4,32004,2013,5223
32,4,32004,2014,1680.444041128082
32,4,32004,2015,0
32,4,32004,2016,377.23667795385046
32,4,32004,2017,127626.07664927446
32,4,32004,2018,34508.6464300804
32,4,32004,2019,66924.65243529131
32,4,32004,2020,49091.49
32,4,32004,2021,4550
32,4,32004,2022,30774.27
32,5,32005,2003,0
32,5,32005,2004,0
32,5,32005,2005,0
32,5,32005,2006,10.144432191099082
32,5,32005,2007,0
32,5,32005,2008,0
32,5,32005,2009,0.3229209728709109
32,5,32005,2010,2300
32,5,32005,2011,11516
32,5,32005,2012,91.6386579141633
32,5,32005,2013,86469.25374228829
32,5,32005,2014,5591.4267774539
32,5,32005,2015,600
32,5,32005,2016,1202.8874845004436
32,5,32005,2017,0
32,5,32005,2018,605.5756285770356
32,5,32005,2019,175105.23511918713
32,5,32005,2020,0
32,5,32005,2021,86272.96
32,5,32005,2022,0.01083694329483911
32,6,32006,2003,0
32,6,32006,2004,0
32,6,32006,2005,0
32,6,32006,2006,47486.07015608914
32,6,32006,2007,0
32,6,32006,2008,0
32,6,32006,2009,10576.56456780158
32,6,32006,2010,24667.598577111774
32,6,32006,2011,0
32,6,32006,2012,0
32,6,32006,2013,0
32,6,32006,2014,0
32,6,32006,2015,0
32,6,32006,2016,0
32,6,32006,2017,0
32,6,32006,2018,0
32,6,32006,2019,0
32,6,32006,2020,0
32,6,32006,2021,0
32,6,32006,2022,0
32,7,32007,2003,0
32,7,32007,2004,0
32,7,32007,2005,0
32,7,32007,2006,4085.518898025072
32,7,32007,2007,0
32,7,32007,2008,13080.612214648707
32,7,32007,2009,0
32,7,32007,2010,18044
32,7,32007,2011,0
32,7,32007,2012,0
32,7,32007,2013,0
32,7,32007,2014,7431.300515339452
32,7,32007,2015,0
32,7,32007,2016,74530.64000001605
32,7,32007,2017,0
32,7,32007,2018,452.4571630634727
32,7,32007,2019,16304.245567941589
32,7,32007,2020,97951.33923276127
32,7,32007,2021,47133.269999993696
32,7,32007,2022,112541.841820259
32,8,32008,2003,0
32,8,32008,2004,0
32,8,32008,2005,0
32,8,32008,2006,20732.626311683787
32,8,32008,2007,121.32331938744184
32,8,32008,2008,0
32,8,32008,2009,2302.144455793852
32,8,32008,2010,123357.84419989788
32,8,32008,2011,1172.1959096806772
32,8,32008,2012,0
32,8,32008,2013,0
32,8,32008,2014,0
32,8,32008,2015,62.92239057387009
32,8,32008,2016,20021.90126112081
32,8,32008,2017,696.2604711282289
32,8,32008,2018,28460.788135352974
32,8,32008,2019,0
32,8,32008,2020,49000.828698404344
32,8,32008,2021,35680.92278375836
32,8,32008,2022,31758.90384130397
32,9,32009,2003,0
32,9,32009,2004,0
32,9,32009,2005,17453.7645708097
32,9,32009,2006,0
32,9,32009,2007,1616.9156629693166
32,9,32009,2008,2133.605716243852
32,9,32009,2009,86890.16495757927
32,9,32009,2010,5538.364459942129
32,9,32009,2011,48590.877257969645
32,9,32009,2012,53062
32,9,32009,2013,0
32,9,32009,2014,0
32,9,32009,2015,0
32,9,32009,2016,45590.334235985974
32,9,32009,2017,18476.21
32,9,32009,2018,301.1780309213482
32,9,32009,2019,0
32,9,32009,2020,0
32,9,32009,2021,11133.06
32,9,32009,2022,0
32,10,32010,2003,0
32,10,32010,2004,0
32,10,32010,2005,0
32,10,32010,2006,32034.38315733776
32,10,32010,2007,8754.227746763409
32,10,32010,2008,76.02891210995635
32,10,32010,2009,25.928456250943523
32,10,32010,2010,4000
32,10,32010,2011,25583.070633824384
32,10,32010,2012,5.899988015822375
32,10,32010,2013,11300.69550503751
32,10,32010,2014,29645.903370043274
32,10,32010,2015,0
32,10,32010,2016,0
32,10,32010,2017,16063.39
32,10,32010,2018,74.65717705230084
32,10,32010,2019,43071.43321035206
32,10,32010,2020,0
