ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,year,weighted_cost
23007,7,2451703.36215,8643.49165458,23,2009,13533
23007,7,2451703.36215,8643.49165458,23,2010,0
23007,7,2451703.36215,8643.49165458,23,2011,0
23007,7,2451703.36215,8643.49165458,23,2012,0
23007,7,2451703.36215,8643.49165458,23,2013,0
23007,7,2451703.36215,8643.49165458,23,2014,162.32024300680757
23007,7,2451703.36215,8643.49165458,23,2015,0
23007,7,2451703.36215,8643.49165458,23,2016,11348.470000000001
23007,7,2451703.36215,8643.49165458,23,2017,15772.82
23007,7,2451703.36215,8643.49165458,23,2018,10913.196077310216
23007,7,2451703.36215,8643.49165458,23,2019,56069.273143490245
23007,7,2451703.36215,8643.49165458,23,2020,0
23007,7,2451703.36215,8643.49165458,23,2021,227261.50884349644
23007,7,2451703.36215,8643.49165458,23,2022,152795.80307009927
23008,8,37466929.6598,24643.3812586,23,2003,0
23008,8,37466929.6598,24643.3812586,23,2004,0
