ward,type,location,desc,blocks,unitcount,estcost,year
43,Alley Apron Menu,ON N FREMONT ST FROM 2014 N TO W ARMITAGE AVE (2000 N),,,1.00,8798.00,2015
43,Alley Apron Menu,ON W MONTANA ST FROM 1115 W TO N SEMINARY AVE (1100 W),,,1.00,7499.00,2015
43,Alley Apron Menu,ON N BISSELL ST FROM 2015 N TO W ARMITAGE AVE  (2000 N),,,1.00,10217.00,2015
43,Alley Apron Menu,ON N HAMPDEN CT FROM 2758 N TO W WRIGHTWOOD AVE (2700 N),,,1.00,11802.00,2015
43,Alley Apron Menu,ON N SHEFFIELD AVE FROM 2720 N TO W SCHUBERT AVE (2700 N),,,1.00,10565.00,2015
43,Alley Apron Menu,ON W DICKENS AVE FROM 907 W TO N FREMONT ST  (900 W),,,1.00,7279.00,2015
43,Alley Apron Menu,ON N KENMORE AVE FROM 2248 N TO W WEBSTER AVE (2200 N),,,1.00,9722.00,2015
43,Alley Apron Menu,ON N SEMINARY AVE FROM 2502 N TO W ALTGELD ST  (2500 N),,,1.00,7570.00,2015
43,Alley Resurfacing Menu,W ARMITAGE AVE &  N HOWE ST&W WILLOW ST &  N ORCHARD ST,,,1.00,65464.00,2015
43,Alley Resurfacing Menu,N BURLING ST &  W SCHUBERT AVE&N HALSTED ST &  W WRIGHTWOOD AVE,,,1.00,38540.00,2015
43,Alley Resurfacing Menu,W BELDEN AVE &  N GENEVA TER&W KEMPER PL &  N ORCHARD ST,,,1.00,36034.00,2015
43,Alley Resurfacing Menu,N SEMINARY AVE &  W DICKENS AVE&N KENMORE AVE & W ARMITAGE AVE,,,1.00,17245.00,2015
43,Alley Speed Hump Menu,N HOWE ST &  W WILLOW ST&N LARRABEE ST &  W ARMITAGE AVE,,,1.00,4200.00,2015
43,Alley Speed Hump,W BELDEN AVE &  N ORCHARD ST&W KEMPER PL &  N GENEVA TER,,,1.00,0.00,2015
43,Concrete Alley Menu,N CLARK ST &  W WISCONSIN ST&N LINCOLN PARK W &  N CLARK ST,,,1.00,245000.00,2015
43,Concrete Alley Menu,N MAUD AVE &  N SEMINARY AVE&W ARMITAGE AVE &  N RACINE AVE,,,1.00,123617.00,2015
43,Curb & Gutter Menu,N RACINE AVE &  W LILL AVE,,,0.00,10740.00,2015
43,Curb & Gutter Menu,1610 N LARRABEE ST,,,0.00,1849.00,2015
43,In-Road State Law Stop,W ARLINGTON PL &  N CLARK ST,,,1.00,350.00,2015
43,In-Road State Law Stop,W ST JAMES PL &  N CLARK ST,,,1.00,350.00,2015
43,In-Road State Law Stop,W ARMITAGE AVE &  N CLEVELAND AVE,,,1.00,600.00,2015
43,In-Road State Law Stop,W WEBSTER AVE &  N SEDGWICK ST,,,1.00,350.00,2015
43,In-Road State Law Stop,N CLARK ST &  W ARLINGTON PL,,,1.00,350.00,2015
43,In-Road State Law Stop,N CLARK ST &  W SCHUBERT AVE,,,2.00,700.00,2015
43,In-Road State Law Stop,N CLARK ST &  W DEMING PL,,,1.00,350.00,2015
43,In-Road State Law Stop,W DIVERSEY PKWY &  N WILTON AVE,,,1.00,600.00,2015
43,In-Road State Law Stop,W DIVERSEY PKWY &  N HAMPDEN CT,,,1.00,350.00,2015
43,In-Road State Law Stop,2232 N CLARK ST,,,1.00,350.00,2015
43,In-Road State Law Stop,N LAKEVIEW AVE &  N CANNON DR,,,1.00,350.00,2015
43,In-Road State Law Stop,1800 N STOCKTON DR,,,1.00,350.00,2015
43,In-Road State Law Stop,W MONTANA ST &  N LINCOLN AVE,,,,350.00,2015
43,Pavement Markings,E LA SALLE DR &  N LAKE SHORE DR,,,1.00,900.00,2015
43,Pedestrian Refuge Island,N CLARK ST &  W WISCONSIN ST,,,1.00,37321.00,2015
43,Sidewalk Menu,ON W WRIGHTWOOD AVE FROM N HALSTED ST  (800 W) TO N DAYTON ST  (830 W),,,0.00,4224.00,2015
43,Sidewalk Menu,ON N LAKEVIEW AVE FROM W ARLINGTON PL  (2470 N) TO W ROSLYN PL  (2500 N),,,0.00,10430.00,2015
43,Sidewalk Menu,N SHEFFIELD AVE &  W ARMITAGE AVE,,,0.00,3017.00,2015
43,Sidewalk Menu,ON W BELDEN AVE FROM N RACINE AVE  (1200 W) TO N MAGNOLIA AVE  (1230 W),,,0.00,45019.00,2015
43,Sidewalk Menu,ON N ORCHARD ST FROM W WRIGHTWOOD AVE  (2600 N) TO W DRUMMOND PL  (2650 N),,,0.00,58318.00,2015
43,Sidewalk Menu,ON N SHEFFIELD AVE FROM W WISCONSIN ST  (1900 N) TO W ARMITAGE AVE  (2000 N),,,0.00,18761.00,2015
43,Sidewalk Menu,ON N LARRABEE ST FROM W MENOMONEE ST  (1800 N) TO W WISCONSIN ST  (1900 N),,,0.00,14602.00,2015
43,Sidewalk Menu,ON N COMMONWEALTH AVE FROM W BELDEN AVE  (2300 N) TO W FULLERTON PKWY  (2400 N),,,0.00,3933.00,2015
43,Sidewalk Menu,ON N ORCHARD ST FROM W FULLERTON AVE  (2400 N) TO W ARLINGTON PL  (2440 N),,,0.00,11182.00,2015
43,Sidewalk Menu,2021 N STOCKTON DR,Ped crossing,,0.00,4569.00,2015
43,Sidewalk Menu,ON N CAMBRIDGE AVE FROM W BELDEN AVE  (2300 N) TO W FULLERTON PKWY  (2400 N),,,0.00,19916.00,2015
43,Street Resurfacing Menu,ON W DICKENS AVE FROM N HALSTED ST  (800 W) TO N DAYTON ST  (830 W),,,1.00,31649.00,2015
43,Street Resurfacing Menu,ON W WISCONSIN ST FROM N HUDSON AVE  (430 W) TO N CLEVELAND AVE  (500 W),,,1.00,33706.00,2015
43,Street Resurfacing Menu,ON W WISCONSIN ST FROM N FREMONT ST  (900 W) TO N BISSELL ST  (930 W),,,1.00,29711.00,2015
43,Floodlight Menu,900 W WILLOW ST,,,1.00,600.00,2015
43,Floodlight Menu,1630 N DAYTON ST,,,1.00,600.00,2015
43,Street Light Upgrade,ON N BISSELL ST FROM N DAYTON ST  (1640 N) TO W WILLOW ST  (1800 N),,,9.00,3800.00,2015
43,Street Light Upgrade,ON N BISSELL ST FROM W ARMITAGE AVE  (2000 N) TO W WILLOW ST  (1800 N),,,10.00,3500.00,2015
43,Street Light Upgrade,2734 N KENMORE AVE,,,1.00,400.00,2015
43,Street Light Upgrade,2461 N LINCOLN AVE,,,1.00,400.00,2015
43,Street Light Upgrade,2600 N ORCHARD ST,,,,400.00,2015
43,Street Light Residential,ON W WRIGHTWOOD AVE FROM N HALSTED ST  (800 W) TO N SHEFFIELD AVE  (1000 W),,,2.00,193000.00,2015
43,Street Light Residential,ON W ARLINGTON PL FROM N CLARK ST  (500 W) TO N LAKEVIEW AVE  (400 W),,,1.00,90000.00,2015
43,Chicago Park District,2021 N BURLING ST,OZ Park - Playground Surface Replacement,,,78500.00,2015
44,Alley Apron Menu,ON W SCHOOL ST FROM 1315 W TO N LAKEWOOD AVE (1300 W),,,1.00,9946.00,2015
44,Alley Apron Menu,ON W SCHOOL ST FROM 1316 W TO N LAKEWOOD AVE (1300 W),,,1.00,9562.00,2015
44,Alley Apron Menu,ON W SCHOOL ST FROM 1342 W TO N LAKEWOOD AVE (1300 W),,,1.00,9557.00,2015
44,Alley Apron Menu,ON N GREENVIEW AVE FROM 3614 N TO W ADDISON ST (3600 N),,,1.00,13903.00,2015
44,Alley Apron Menu,814 W GEORGE ST,,,1.00,12154.00,2015
44,Alley Apron Menu,ON W HENDERSON ST FROM 1410 W TO N SOUTHPORT AVE (1400 W),,,1.00,13744.00,2015
44,Alley Apron Menu,ON W BUCKINGHAM PL FROM 865 W TO N HALSTED ST  (800 W),,,1.00,8149.00,2015
44,Alley Apron Menu,1314 W HENDERSON ST,,,1.00,6936.00,2015
44,Alley Apron Menu,1169 W EDDY ST,,,1.00,6653.00,2015
44,Alley Apron Menu,ON W CORNELIA AVE FROM 1544 W TO N BOSWORTH AVE (1530 W),,,1.00,8177.00,2015
44,Alley Apron Menu,893 W CORNELIA AVE,,,1.00,7359.00,2015
44,Alley Apron Menu,ON N SHEFFIELD AVE FROM 2835 N TO W DIVERSEY PKWY (2800 N),,,1.00,9591.00,2015
44,Alley Apron Menu,ON W WELLINGTON AVE FROM 1142 W TO N CLIFTON AVE (1130 W),,,1.00,8262.00,2015
44,Alley Resurfacing Menu,N SHEFFIELD AVE &  W BELMONT AVE&N WILTON AVE & W SCHOOL ST,,,1.00,16848.00,2015
44,Alley Resurfacing Menu,N SHEFFIELD AVE &  W SCHOOL ST&N KENMORE AVE &  W BELMONT AVE,,,1.00,1376.00,2015
44,Alley Resurfacing Menu,W SCHOOL ST &  N GREENVIEW AVE&W HENDERSON ST & N ASHLAND AVE,,,1.00,25509.00,2015
44,Alley Resurfacing Menu,N GREENVIEW AVE &  W ROSCOE ST&N BOSWORTH AVE & W CORNELIA AVE,,,1.00,39886.00,2015
44,Alley Resurfacing Menu,W ROSCOE ST &  N CLIFTON AVE&W SCHOOL ST &  N SEMINARY AVE,,,1.00,12492.00,2015
44,Alley Resurfacing Menu,N KENMORE AVE &  W WAVELAND AVE&N SHEFFIELD AVE &  W GRACE ST,,,1.00,1376.00,2015
44,Alley Resurfacing Menu,N HALSTED ST &  W BUCKINGHAM PL&N CLARK ST &  W ROSCOE ST,,,1.00,12268.00,2015
44,Alley Speed Hump Menu,N JANSSEN AVE &  W BYRON ST&N SOUTHPORT AVE &  W GRACE ST,,,1.00,2100.00,2015
44,Alley Speed Hump,N HALSTED ST &  W BUCKINGHAM PL&N CLARK ST &  W ROSCOE ST,,,1.00,0.00,2015
44,Curb & Gutter Menu,ON W WELLINGTON AVE FROM N CLIFTON AVE  (1130 W) TO N RACINE AVE  (1200 W),,,0.00,1476.00,2015
44,Curb & Gutter Menu,ON N KENMORE AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),,,0.00,31010.00,2015
44,Curb & Gutter Menu,ON W ALDINE AVE FROM N LAKE SHORE DR  (400 W) TO N BROADWAY  (600 W),,,0.00,14217.00,2015
44,Curb & Gutter Menu,838 W CORNELIA AVE,,,0.00,1410.00,2015
44,Curb & Gutter Menu,ON N LAKE SHORE DR FROM W HAWTHORNE PL  (3440 N) TO W ROSCOE ST  (3400 N),,,0.00,36818.00,2015
44,Curb & Gutter Menu,ON W ROSCOE ST FROM N ELAINE PL  (700 W) TO N HALSTED ST  (800 W),,,0.00,4924.00,2015
44,Curb & Gutter Menu,ON N LAKE SHORE DR FROM W ROSCOE ST  (3400 N) TO W STRATFORD PL  (3480 N),,,0.00,70623.00,2015
44,Curb & Gutter Menu,ON N COMMONWEALTH AVE FROM W SURF ST  (2900 N) TO W OAKDALE AVE  (2940 N),,,0.00,1999.00,2015
44,In-Road State Law Stop,W BELMONT AVE &  N SEMINARY AVE,,,1.00,350.00,2015
44,In-Road State Law Stop,N SEMINARY AVE &  W DIVERSEY PKWY,,,1.00,600.00,2015
44,In-Road State Law Stop,N BROADWAY &  W ALDINE AVE,,,2.00,700.00,2015
44,In-Road State Law Stop,N HALSTED ST &  W GEORGE ST,,,1.00,600.00,2015
44,In-Road State Law Stop,N SOUTHPORT AVE &  W MELROSE ST,,,1.00,600.00,2015
44,In-Road State Law Stop,W BELMONT AVE &  N ORCHARD ST,,,2.00,700.00,2015
44,In-Road State Law Stop,N BROADWAY &  W BRIAR PL,,,1.00,350.00,2015
44,Sidewalk Menu,ON W BELMONT AVE FROM N ORCHARD ST  (700 W) TO N BROADWAY  (599 W),,,0.00,683.00,2015
44,Sidewalk Menu,ON N SHEFFIELD AVE FROM W WOLFRAM ST  (2832 N) TO W GEORGE ST  (2900 N),,,0.00,1249.00,2015
44,Sidewalk Menu,ON N SHERIDAN RD FROM W BRIAR PL  (3140 N) TO W BELMONT AVE  (3200 N),,,0.00,5426.00,2015
44,Sidewalk Menu,ON W BELMONT AVE FROM N BROADWAY  (599 W) TO N ORCHARD ST  (700 W),,,0.00,2076.00,2015
44,Sidewalk Menu,714 W WELLINGTON AVE,,,0.00,301.00,2015
44,Sidewalk Menu,ON W ROSCOE ST FROM N HALSTED ST  (800 W) TO N CLARK ST  (950 W),,,0.00,5238.00,2015
44,Sidewalk Menu,ON W DIVERSEY AVE FROM N BURLING ST  (730 W) TO N HALSTED ST  (800 W),,,0.00,2248.00,2015
44,Sidewalk Menu,ON N SHEFFIELD AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),,,0.00,5873.00,2015
44,Sidewalk Menu,ON W SURF ST FROM N SHERIDAN RD  (400 W) TO N PINE GROVE AVE  (500 W),,,0.00,24032.00,2015
44,Sidewalk Menu,ON W ADDISON ST FROM N GREENVIEW AVE  (1500 W) TO N BOSWORTH AVE  (1530 W),,,0.00,10487.00,2015
44,Sidewalk Menu,ON N LAKE SHORE DR FROM W HAWTHORNE PL  (3440 N) TO W ALDINE AVE  (3300 N),,,0.00,15226.00,2015
44,Sidewalk Menu,ON W BELMONT AVE FROM N PINE GROVE AVE  (500 W) TO N CAMBRIDGE AVE  (530 W),,,0.00,3234.00,2015
44,Sidewalk Menu,ON W ROSCOE ST FROM N HALSTED ST  (800 W) TO N ELAINE PL  (700 W),,,0.00,6127.00,2015
44,Sidewalk Menu,ON N MAGNOLIA AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),,,0.00,657.00,2015
44,Sidewalk Menu,ON N HALSTED ST FROM W ALDINE AVE  (3300 N) TO W BUCKINGHAM PL  (3330 N),,,0.00,3788.00,2015
44,Sidewalk Menu,ON N JANSSEN AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),,,0.00,3644.00,2015
44,Sidewalk Menu,ON N HALSTED ST FROM W OAKDALE AVE  (2940 N) TO W WELLINGTON AVE  (3000 N),,,0.00,15228.00,2015
44,Sidewalk Menu,3215 N SHEFFIELD AVE,,,0.00,8560.00,2015
44,Sidewalk Menu,ON N GREENVIEW AVE FROM W GRACE ST  (3800 N) TO W BYRON ST  (3900 N),,,0.00,819.00,2015
44,Sidewalk Menu,ON N RACINE AVE FROM W WELLINGTON AVE  (3000 N) TO W NELSON ST  (3030 N),,,0.00,456.00,2015
44,Sidewalk Menu,1154 W DIVERSEY PKWY,,,0.00,678.00,2015
44,Sidewalk Menu,ON W MELROSE ST FROM N LAKEWOOD AVE  (1300 W) TO N SOUTHPORT AVE  (1400 W),,,0.00,302.00,2015
44,Sidewalk Menu,ON W ROSCOE ST FROM N SOUTHPORT AVE  (1400 W) TO N LAKEWOOD AVE  (1300 W),,,0.00,2400.00,2015
44,Sidewalk Menu,ON N SEMINARY AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),,,0.00,895.00,2015
44,Sidewalk Menu,ON W WELLINGTON AVE FROM N WATERLOO CT  (650 W) TO N CLARK ST  (730 W),,,0.00,2579.00,2015
44,Sidewalk Menu,N WATERLOO CT &  W WELLINGTON AVE,,,0.00,1148.00,2015
44,Street Resurfacing Menu,ON N HUDSON AVE FROM W BELMONT AVE  (3200 N) TO W WEBSTER AVE  (2200 N),,,1.00,35088.00,2015
44,Street Resurfacing Menu,ON W ALDINE AVE FROM N HALSTED ST  (800 W) TO N BROADWAY  (600 W),,,1.00,12065.00,2015
44,Street Resurfacing Menu,ON W ROSCOE ST FROM N HALSTED ST  (800 W) TO N CLARK ST  (950 W),,,1.00,85553.00,2015
44,Street Resurfacing Menu,ON N LAKEWOOD AVE FROM W ADDISON ST  (3600 N) TO W BYRON ST  (3900 N),,,3.00,185930.00,2015
44,Street Resurfacing Menu,ON W HAWTHORNE PL FROM N LAKE SHORE DR  (500 W) TO N BROADWAY  (599 W),,,1.00,70655.00,2015
44,Street Resurfacing Menu,ON N COMMONWEALTH AVE FROM W SURF ST  (2900 N) TO W OAKDALE AVE  (2940 N),,,1.00,39489.00,2015
44,Street Resurfacing Menu,ON W GRACE ST FROM N SOUTHPORT AVE  (1400 W) TO N JANSSEN AVE  (1430 W),,,1.00,11213.00,2015
44,Street Resurfacing Menu,ON N FREMONT ST FROM W ADDISON ST  (3600 N) TO W WAVELAND AVE  (3700 N),,,1.00,53131.00,2015
44,Street Resurfacing Menu,ON W SCHOOL ST FROM N CLIFTON AVE  (1130 W) TO N RACINE AVE  (1200 W),,,1.00,24752.00,2015
44,Street Resurfacing Menu,ON W BYRON ST FROM N SOUTHPORT AVE  (1400 W) TO N JANSSEN AVE  (1450 W),,,1.00,15949.00,2015
44,Street Speed Hump,ON N FREMONT ST FROM W ADDISON ST  (3600 N) TO W WAVELAND AVE  (3700 N),,,,0.00,2015
44,Street Speed Hump,ON W ROSCOE ST FROM N CLARK ST  (950 W) TO N HALSTED ST  (800 W),,,1.00,0.00,2015
44,Street Light Pole Painting,ON N LAKE SHORE DR FROM W BELMONT AVE  (3200 N) TO W STRATFORD PL  (3480 N),,,22.00,6600.00,2015
44,Street Light Upgrade,3417 N BOSWORTH AVE,Install Alley Light,,1.00,180.00,2015
44,Street Light Upgrade,812 W BELMONT AVE,,,1.00,400.00,2015
44,Street Light Upgrade,3438 N BOSWORTH AVE,Install Alley Light,,1.00,400.00,2015
44,Street Light Upgrade,3420 N BOSWORTH AVE,Install Alley Light,,1.00,179.00,2015
44,Street Light Upgrade,ON N LAKE SHORE DR FROM W BELMONT AVE  (3200 N) TO W STRATFORD PL  (3480 N),,,38.00,15200.00,2015
44,Traffic Signal Pole,ON N LAKE SHORE DR FROM W BELMONT AVE  (3200 N) TO W STRATFORD PL  (3480 N),,,2.00,8050.00,2015
44,Street Light Piggy Back,ON W SURF ST FROM N CLARK ST  (700 W) TO N BROADWAY  (600 W),,,1.00,78000.00,2015
44,Street Light Piggy Back,ON W OAKDALE AVE FROM N CLARK ST  (700 W) TO N BROADWAY  (599 W),,,1.20,93600.00,2015
44,Chicago Park District,W DIVERSEY PKWY &  N LINCOLN AVE,Walkway and bench replacement,,,44988.00,2015
44,School Projects,851 W WAVELAND AVE,Inter-American Magnet School-Turf Field,,,13000.00,2015
45,Alley Resurfacing Menu,N MULLIGAN AVE &  W CATALPA AVE&N NAGLE AVE &  W BALMORAL AVE,,,,739.00,2015
45,Alley Resurfacing Menu,N NAGLE AVE &  W CATALPA AVE&N NATCHEZ AVE &  W GREGORY ST,,,1.00,2520.00,2015
45,Alley Resurfacing Menu,W BYRON ST &  N KEDVALE AVE&N AVONDALE AVE &  N KEYSTONE AVE,,,1.00,6852.00,2015
45,Alley Speed Hump Menu,N ELSTON AVE &  N MAJOR AVE&W SEMINOLE ST &  N MANGO AVE,,,1.00,1400.00,2015
45,Alley Speed Hump Menu,N TRIPP AVE &  W WAVELAND AVE&N MILWAUKEE AVE & W ADDISON ST,,,1.00,3500.00,2015
45,Alley Speed Hump Menu,N KOSTNER AVE &  W BERTEAU AVE&N KENNETH AVE & W IRVING PARK RD,,,1.00,3500.00,2015
45,Alley Speed Hump Menu,W BERTEAU AVE &  N MILWAUKEE AVE&W HUTCHINSON ST &  N LECLAIRE AVE,,,1.00,3500.00,2015
45,Alley Speed Hump Menu,N LAPORTE AVE &  W WILSON AVE&N LAVERGNE AVE & W SUNNYSIDE AVE,,,1.00,700.00,2015
45,Alley Speed Hump Menu,4825 W HUTCHINSON ST,,,1.00,3500.00,2015
45,Alley Speed Hump Menu,W PETERSON AVE &  N MERRIMAC AVE&W ROSEDALE AVE &  N MOBILE AVE,,,2.00,1400.00,2015
45,Alley Speed Hump Menu,W BERTEAU AVE &  N KENNETH AVE&W IRVING PARK RD &  N KILBOURN AVE,,,1.00,1400.00,2015
45,Concrete Alley Menu,N MEADE AVE &  W BERWYN AVE&N MELVINA AVE &  W BALMORAL AVE,,,1.00,2126.00,2015
45,Curb & Gutter Menu,ON W EASTWOOD AVE FROM N MAJOR AVE  (5700 W) TO N MENARD AVE  (5800 W),,,0.00,19774.00,2015
45,Guardrail Menu,ON N LOVEJOY AVE FROM 5136 N TO W CARMEN AVE  (5100 N),,,1.00,3536.00,2015
45,Miscellaneous CDOT,N KENNETH AVE &  N MILWAUKEE AVE,,,1.00,4215.00,2015
45,Miscellaneous CDOT,4650 N LEAMINGTON AVE,,,,1272.00,2015
45,Sidewalk Menu,ON N KEDVALE AVE FROM W ADDISON ST  (3600 N) TO W WAVELAND AVE  (3700 N),,,0.00,8758.00,2015
45,Street Resurfacing Menu,ON W BERWYN AVE FROM N MELVINA AVE  (6200 W) TO N MEADE AVE  (6100 W),,,1.00,40464.00,2015
45,Street Resurfacing Menu,ON N KILPATRICK AVE FROM W BERTEAU AVE  (4140 N) TO W PENSACOLA AVE  (4330 N),,,2.10,116407.00,2015
45,Street Resurfacing Menu,ON W WINDSOR AVE FROM N LONG AVE  (5400 W) TO N LINDER AVE  (5500 W),,,1.00,32555.00,2015
45,Street Resurfacing Menu,ON N CENTRAL PARK AVE FROM N ELSTON AVE  (3901 N) TO W IRVING PARK RD  (3999 N),,,1.00,39167.00,2015
45,Street Resurfacing Menu,ON N ROGERS AVE FROM N LATROBE AVE  (5299 N) TO W BERWYN AVE  (5300 N),,,1.00,42974.00,2015
45,Street Resurfacing Menu,ON N NORMANDY AVE FROM W RASCHER AVE  (5440 N) TO W GREGORY ST  (5530 N),,,2.00,29969.00,2015
45,Street Resurfacing Menu,ON W GUNNISON ST FROM N MASON AVE  (5930 W) TO N MAJOR AVE  (5700 W),,,1.00,121211.00,2015
45,Street Resurfacing Menu,ON N LAWNDALE AVE FROM W GRACE ST  (3800 N) TO N PARKVIEW TER  (3700 N),,,1.00,42478.00,2015
45,Street Resurfacing Menu,ON N MAJOR AVE FROM W LAWRENCE AVE  (4800 N) TO W LELAND AVE  (4700 N),,,1.00,52306.00,2015
45,Street Resurfacing Menu,ON N MELVINA AVE FROM W ARGYLE ST  (5000 N) TO W HIGGINS AVE  (5133 N),,,1.00,76796.00,2015
45,Street Resurfacing Menu,ON W BALMORAL AVE FROM N MOODY AVE  (6140 W) TO N MEADE AVE  (6100 W),,,1.00,29906.00,2015
45,Street Resurfacing Menu,ON N NATCHEZ AVE FROM W STRONG ST  (4900 N) TO W ARGYLE ST  (5000 N),,,1.00,50148.00,2015
45,Street Resurfacing Menu,ON W GRACE ST FROM N LAWNDALE AVE  (3700 W) TO N RIDGEWAY AVE  (3730 W),,,1.00,20221.00,2015
45,Street Resurfacing Menu,ON W WARWICK AVE FROM N LAVERGNE AVE  (5000 W) TO N LECLAIRE AVE  (5100 W),,,1.00,43679.00,2015
45,Street Resurfacing Menu,ON W BERWYN AVE FROM N MULLIGAN AVE  (6340 W) TO N NAGLE AVE  (6400 W),,,1.00,25603.00,2015
45,Street Resurfacing Menu,ON W FARRAGUT AVE FROM N LORING AVE  (5500 W) TO N LUNA AVE  (5544 W),,,1.00,38654.00,2015
45,Street Resurfacing Menu,ON W WAVELAND AVE FROM N MILWAUKEE AVE  (4400 W) TO N LOWELL AVE  (4330 W),,,1.00,25889.00,2015
45,Street Speed Hump Menu,ON N KILBOURN AVE FROM W IRVING PARK RD  (4000 N) TO W BERTEAU AVE  (4200 N),,,,5550.00,2015
45,Street Speed Hump Menu,ON N PARKSIDE AVE FROM W SEMINOLE ST  (5700 N) TO W BRYN MAWR AVE  (5600 N),,,1.00,3700.00,2015
45,Street Speed Hump Menu,ON N MONITOR AVE FROM W STRONG ST  (4900 N) TO W HIGGINS AVE  (4999 N),,,1.00,3700.00,2015
45,Street Speed Hump Menu,ON W CULLOM AVE FROM N LAMON AVE  (4900 W) TO N MILWAUKEE AVE  (5000 W),,,2.00,230.00,2015
45,Street Speed Hump Menu,ON W AINSLIE ST FROM N LECLAIRE AVE  (5100 W) TO N LARAMIE AVE  (5199 W),,,1.00,3700.00,2015
45,Street Speed Hump,ON N NATCHEZ AVE FROM W STRONG ST  (4900 N) TO W ARGYLE ST  (5000 N),,,1.00,0.00,2015
45,Street Speed Hump,ON W FARRAGUT AVE FROM N LUNA AVE  (5544 W) TO N LORING AVE  (5500 W),,,1.00,0.00,2015
45,Street Speed Hump,ON W WAVELAND AVE FROM N LOWELL AVE  (4330 W) TO N MILWAUKEE AVE  (4400 W),,,1.00,0.00,2015
45,Street Light Piggy Back,ON W BYRON ST FROM N LAVERGNE AVE  (5000 W) TO N CICERO AVE  (4800 W),,,2.00,156000.00,2015
45,Miscellaneous CDOT,,Planting of 100 Trees - various locations,,,50000.00,2015
45,Miscellaneous Other,5414 N LINDER AVE,ADA accessible playground at Farnsworth Elementary,,,100000.00,2015
45,Miscellaneous Other,3815 N KEDVALE AVE,Field renovation and resurfacing at Disney II,,,100000.00,2015
46,Alley Apron Menu,722 W JUNIOR TER,,,1.00,2416.00,2015
46,Alley Resurfacing Menu,N BEACON ST &  W WILSON AVE&N MALDEN ST &  W LELAND AVE,,,,25447.00,2015
46,Alley Resurfacing Menu,N CLARENDON AVE &  W MONTROSE AVE&N DAYTON ST & W ALDINE AVE,,,,16175.00,2015
46,Curb & Gutter Menu,ON N HAZEL ST FROM W HUTCHINSON ST  (4230 N) TO W JUNIOR TER  (4300 N),,,0.00,13256.00,2015
46,Curb & Gutter Menu,ON N DOVER ST FROM W WILSON AVE  (4600 N) TO W LELAND AVE  (4700 N),,,0.00,5067.00,2015
46,Curb & Gutter Menu,ON N CLARENDON AVE FROM N BROADWAY  (3912 N) TO W IRVING PARK RD  (4000 N),,,0.00,41328.00,2015
46,Curb & Gutter Menu,ON N DAYTON ST FROM W MONTROSE AVE  (4400 N) TO W ALDINE AVE  (3300 N),,,0.00,39829.00,2015
46,Curb & Gutter Menu,ON W SHERIDAN RD FROM N BROADWAY  (6399 N) TO N PINE GROVE AVE  (3900 N),,,0.00,19068.00,2015
46,Pavement Markings,N LAKE SHORE DR &  W ADDISON ST,,,1.00,6500.00,2015
46,Pavement Markings,W ADDISON ST &  N BROADWAY,,,1.00,6500.00,2015
46,Sidewalk Menu,ON W WILSON AVE FROM N MARINE DR  (730 W) TO N HAZEL ST  (900 W),,,0.00,22340.00,2015
46,Sidewalk Menu,ON N KENMORE AVE FROM W BUENA AVE  (4200 N) TO W MONTROSE AVE  (4400 N),,,0.00,868.00,2015
46,Sidewalk Menu,ON W SHERIDAN RD FROM N LAKE SHORE DR  (3820 N) TO N PINE GROVE AVE  (3900 N),,,0.00,1002.00,2015
46,Sidewalk Menu,ON W GRACE ST FROM N LAKE SHORE DR  (600 W) TO N PINE GROVE AVE  (700 W),,,0.00,1958.00,2015
46,Sidewalk Menu,ON W IRVING PARK RD FROM N SHERIDAN RD  (1000 W) TO N KENMORE AVE  (1040 W),,,0.00,3353.00,2015
46,Sidewalk Menu,ON W JUNIOR TER FROM N MARINE DR  (640 W) TO N CLARENDON AVE  (800 W),,,0.00,1344.00,2015
46,Sidewalk Menu,ON W IRVING PARK RD FROM N CLARENDON AVE  (800 W) TO N PINE GROVE AVE  (699 W),,,0.00,23029.00,2015
46,Sidewalk Menu,ON W LAWRENCE AVE FROM N MARINE DR  (750 W) TO N KENMORE AVE  (1040 W),,,0.00,54085.00,2015
46,Street Resurfacing Menu,ON N BROADWAY FROM W SUNNYSIDE AVE  (4500 N) TO W MONTROSE AVE  (4400 N),,,1.00,906.00,2015
46,Street Resurfacing Menu,ON N PINE GROVE AVE FROM W ADDISON ST  (3600 N) TO W BROMPTON AVE  (3540 N),,,1.00,59222.00,2015
46,Street Resurfacing Menu,ON N MAGNOLIA AVE FROM W WILSON AVE  (4600 N) TO W LELAND AVE  (4700 N),,,1.00,65269.00,2015
46,Street Resurfacing Menu,ON W JUNIOR TER FROM N MARINE DR  (640 W) TO N CLARENDON AVE  (800 W),,,1.00,60968.00,2015
46,Street Resurfacing Menu,ON N FREMONT ST FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),,,2.00,95708.00,2015
