ward,type,location,cg_blks,sw_blks,humps,blocks,unitcount,estcost,year
31,Alley Speed Hump Menu,N LOWELL AV--N KILDARE AV--W FULLERTON AV--W BELDEN AV,NA,NA,1,NA,NA,525,2009
31,Curb/Gutter Menu,N LOWELL AV-- Dead End (1852 N) -to- W CORTLAND ST (1900 N),0.01,0.01,NA,NA,NA,"2,958",2009
31,Sidewalk Menu,W WOLFRAM ST-- N LARAMIE AV (5200 W) -to- N LOCKWOOD AV (5300 W),NA,NA,NA,NA,NA,"1,195",2009
31,Street Resurface Menu,N HARDING AV-- Dead End (1853 N) -to- W BELMONT AV (3200 N),NA,NA,NA,0.77,NA,"35,815",2009
31,Street Resurface Menu,N KEATING AV-- W PALMER ST (2200 N) -to- W BELDEN AV (2300 N),NA,NA,NA,0.91,NA,"46,379",2009
31,Street Resurface Menu,N KEATING AV-- W WELLINGTON AV (3000 N) -to- W BARRY AV (3100 N),NA,NA,NA,0.72,NA,"40,859",2009
31,Street Resurface Menu,N KEATING AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),NA,NA,NA,0.78,NA,"42,812",2009
31,Street Resurface Menu,N KENTON AV-- W FULLERTON AV (2400 N) -to- W WRIGHTWOOD AV (2606 N),NA,NA,NA,0.99,NA,"32,202",2009
31,Street Resurface Menu,N KILBOURN AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),NA,NA,NA,0.90,NA,"29,465",2009
31,Street Resurface Menu,N KILPATRICK AV-- W DIVERSEY AV (2800 N) -to- W GEORGE ST (2900 N),NA,NA,NA,0.93,NA,"45,503",2009
31,Street Resurface Menu,W ALTGELD ST-- N LAMON AV (4900 W) -to- N LAVERGNE AV (5000 W),NA,NA,NA,0.90,NA,"38,705",2009
31,Street Resurface Menu,W ALTGELD ST-- N KOSTNER AV (4400 W) -to- N KILBOURN AV (4500 W),NA,NA,NA,0.79,NA,"45,684",2009
31,Street Resurface Menu,W BARRY AV-- N CICERO AV (4800 W) -to- N LAMON AV (4900 W),NA,NA,NA,0.72,NA,"38,916",2009
31,Street Resurface Menu,W BARRY AV-- N KNOX AV (4632 W) -to- N KILPATRICK AV (4700 W),NA,NA,NA,0.39,NA,"29,320",2009
31,Street Resurface Menu,W BARRY AV-- N KILPATRICK AV (4700 W) -to- N KEATING AV (4733 W),NA,NA,NA,0.40,NA,"30,092",2009
31,Street Resurface Menu,W BELDEN AV-- N LEAMINGTON AV (5132 W) -to- N LARAMIE AV (5200 W),NA,NA,NA,0.36,NA,"19,859",2009
31,Street Resurface Menu,W BELDEN AV-- N LOWELL AV (4332 W) -to- N KOSTNER AV (4400 W),NA,NA,NA,0.45,NA,"27,316",2009
31,Street Resurface Menu,W DEMING PL-- N LAMON AV (4900 W) -to- N LAVERGNE AV (5000 W),NA,NA,NA,0.90,NA,"38,438",2009
31,Street Resurface Menu,W DICKENS AV-- N CICERO AV (4800 W) -to- N LAMON AV (4900 W),NA,NA,NA,0.86,NA,"38,717",2009
31,Street Resurface Menu,W DICKENS AV-- N LAMON AV (4900 W) -to- N LAPORTE AV (4932 W),NA,NA,NA,0.52,NA,"34,475",2009
31,Street Resurface Menu,W DICKENS AV-- N LAPORTE AV (4932 W) -to- N LAVERGNE AV (5000 W),NA,NA,NA,0.46,NA,"25,379",2009
31,Street Resurface Menu,W WELLINGTON AV-- N PULASKI RD (4000 W) -to- N KARLOV AV (4100 W),NA,NA,NA,0.77,NA,"25,116",2009
31,Street Speed Hump Menu,N KEATING AV-- W WELLINGTON AV (3000 N) -to- W BARRY AV (3100 N) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Speed Hump Menu,N KEATING AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Speed Hump Menu,N KENTON AV-- W FULLERTON AV (2400 N) -to- W WRIGHTWOOD AV (2606 N) 4,NA,NA,2.00,NA,NA,"7,000",2009
31,Street Speed Hump Menu,N KILPATRICK AV-- W DIVERSEY AV (2800 N) -to- W GEORGE ST (2900 N) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Speed Hump Menu,N KILPATRICK AV-- W MONTANA ST (2432 N) -to- W ALTGELD ST (2500 N) 1,NA,NA,1.00,NA,NA,"1,750",2009
31,Street Speed Hump Menu,N KILPATRICK AV-- W FULLERTON AV (2400 N) -to- W MONTANA ST (2432 N) 1,NA,NA,0.50,NA,NA,"1,750",2009
31,Street Speed Hump Menu,N LAMON AV-- W MONTANA ST (2432 N) -to- W ALTGELD ST (2500 N) 1,NA,NA,1.00,NA,NA,"1,750",2009
31,Street Speed Hump Menu,N LAMON AV-- W DEMING PL (2534 N) -to- W WRIGHTWOOD AV (2600 N) 1,NA,NA,1.00,NA,NA,"1,750",2009
31,Street Speed Hump Menu,W ALTGELD ST-- N LAMON AV (4900 W) -to- N LAVERGNE AV (5000 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Speed Hump Menu,W ALTGELD ST-- N CICERO AV (4800 W) -to- N LAMON AV (4900 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Speed Hump Menu,W BELDEN AV-- N LEAMINGTON AV (5132 W) -to- N LARAMIE AV (5200 W) 1,NA,NA,1.00,NA,NA,"1,750",2009
31,Street Speed Hump Menu,W DEMING PL-- N KENTON AV (4600 W) -to- N KILBOURN AV (4500 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Speed Hump Menu,W MELROSE ST-- N KEELER AV (4200 W) -to- N KILDARE AV (4300 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
31,Street Lighting,4616 W SCHUBERT AV,NA,NA,NA,NA,1.00,500,2009
31,Street Lighting,4622 W SCHUBERT AV,NA,NA,NA,NA,1.00,500,2009
31,Street Lighting,4701 W SCHUBERT AV,NA,NA,NA,NA,1.00,500,2009
31,Street Lighting,N HARDING AV-- W SCHOOL ST (3300 N) -to- W BELMONT AV (3200 N),NA,NA,NA,NA,1.00,"52,889",2009
31,Street Lighting,N KEATING AV-- W PALMER ST (2200 N) -to- W FULLERTON AV (2400 N),NA,NA,NA,NA,2.00,"130,000",2009
31,Street Lighting,N LINDER AV-- W DIVERSEY AV (2800 N) -to- W WELLINGTON AV (3000 N),NA,NA,NA,NA,2.00,"130,000",2009
31,Street Lighting,N SPRINGFIELD AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),NA,NA,NA,NA,1.00,"65,000",2009
31,Street Lighting,W DEMING PL-- N CICERO AV (4800 W) -to- N LAVERGNE AV (5000 W),NA,NA,NA,NA,2.00,"130,000",2009
32,Alley Resurface Menu,N DAMEN AV--N MILWAUKEE AV--W WABANSIA AV--W CONCORD LN,NA,NA,NA,0.53,NA,"16,186",2009
32,Alley Resurface Menu,N ASHLAND AV--N BOSWORTH AV--W WRIGHTWOOD AV--W DIVERSEY AV,NA,NA,NA,2.06,NA,"62,689",2009
32,Alley Resurface Menu,N ADA ST--N NOBLE ST--W EVERGREEN AV--W BLACKHAWK ST,NA,NA,NA,0.27,NA,"8,082",2009
32,Alley Resurface Menu,N WAYNE AV--N LAKEWOOD AV--W BELDEN AV--W WEBSTER AV,NA,NA,NA,0.80,NA,"24,403",2009
32,Alley Resurface Menu,W CORTLAND ST--N WOLCOTT AV--W BLOOMINGDALE AV--N WINCHESTER AV,NA,NA,NA,0.86,NA,"26,186",2009
32,Alley Resurface Menu,W BARRY AV--W BARRY AV--N CLYBOURN AV--N LEAVITT ST,NA,NA,NA,0.25,NA,"6,753",2009
32,Alley Speed Hump Menu,W BLOOMINGDALE AV--W CORTLAND ST--N PAULINA ST--N MARSHFIELD AV,NA,NA,5,NA,NA,"2,625",2009
32,Alley Speed Hump Menu,N CLYBOURN AV--N CLYBOURN AV--W FULLERTON AV--RAILROAD TRACKS,NA,NA,3,NA,NA,"1,575",2009
32,Bollard Menu,1914 N HERMITAGE AV,NA,NA,NA,NA,1.00,630,2009
32,Bollard Menu,2144 N SHEFFIELD AV,NA,NA,NA,NA,1.00,630,2009
32,Concrete Alley Menu,W DICKENS AV--W CHARLESTON ST--N HOYNE AV--N LEAVITT ST,NA,NA,NA,NA,NA,"15,000",2009
32,Concrete Alley Menu,N HOYNE AV--W WABANSIA AV--N DAMEN AV--W ST PAUL AV,NA,NA,NA,NA,NA,"51,000",2009
32,Concrete Alley Menu,N SEMINARY AV--W ARMITAGE AV--N MAUD AV--N SEMINARY AV,NA,NA,NA,NA,NA,"55,000",2009
32,Concrete Alley Menu,N HERMITAGE AV--W NORTH AV--W WABANSIA AV--N WOOD ST,NA,NA,NA,NA,NA,"90,000",2009
32,Concrete Alley Menu,W WABANSIA AV--W NORTH AV--N WOLCOTT AV--N WINCHESTER AV,NA,NA,NA,NA,NA,"91,000",2009
32,Concrete Alley Menu,W ALTGELD ST--W WRIGHTWOOD AV--N MARSHFIELD AV--DEAD END,NA,NA,NA,NA,NA,"72,000",2009
32,Curb/Gutter Menu,N GREENVIEW AV-- W WRIGHTWOOD AV (2600 N) -to- W DIVERSEY PW (2800 N),0.07,0.01,NA,NA,NA,150,2009
32,Curb/Gutter Menu,N HOYNE AV-- W CHARLESTON ST (2116 N) -to- W SHAKESPEARE AV (2140 N),0.06,0.06,NA,NA,NA,"13,882",2009
32,Curb/Gutter Menu,N LAKEWOOD AV-- W WEBSTER AV (2200 N) -to- W BELDEN AV (2300 N),0.04,0.05,NA,NA,NA,"13,075",2009
32,Curb/Gutter Menu,N OAKLEY AV-- W MELROSE ST (3232 N) -to- W SCHOOL ST (3300 N),0.45,0.32,NA,NA,NA,"42,237",2009
32,Curb/Gutter Menu,W BARRY AV-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W),0.19,0.03,NA,NA,NA,"9,329",2009
32,Curb/Gutter Menu,W CONCORD PL-- N DAMEN AV (2000 W) -to- Dead End (2015 W),NA,NA,NA,NA,NA,"10,640",2009
32,Curb/Gutter Menu,W WILLOW ST-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W),0.30,0.29,NA,NA,NA,"34,672",2009
32,Miscellaneous-CDOT,W ARMITAGE AV -and- N CLIFTON AV,NA,NA,NA,NA,1.00,"16,200",2009
32,Miscellaneous-CDOT,Division/Oakley Blvd. and Leavitt St.,NA,NA,NA,NA,1.00,"31,000",2009
32,Miscellaneous-CDOT,Lincoln/Barry to Greenview,NA,NA,NA,NA,1.00,"1,816",2009
32,Miscellaneous-CDOT,Lincoln/Wellington/Southport,NA,NA,NA,NA,1.00,"2,300",2009
32,Miscellaneous-CDOT,Replace faded bikeway marking,NA,NA,NA,NA,1.00,"30,000",2009
32,Miscellaneous-CDOT,Seminary & Maud,NA,NA,NA,NA,NA,800,2009
32,Miscellaneous-CDOT,Chicago Ave @ Hoyne Ave. (cost shared with 1st ward),NA,NA,NA,NA,1.00,"9,650",2009
32,Miscellaneous-CDOT,Paulina and Schubert,NA,NA,NA,NA,1.00,579,2009
32,Sidewalk Menu,N LEAVITT ST-- W THOMAS ST (1100 N) -to- W HADDON AV (1132 N),NA,NA,NA,NA,NA,"16,028",2009
32,Sidewalk Menu,N PAULINA ST-- W WRIGHTWOOD AV (2600 N) -to- W DIVERSEY PW (2800 N),0.02,0.02,NA,NA,NA,"4,521",2009
32,Sidewalk Menu,N RAVENSWOOD AV-- W MELROSE ST (3232 N) -to- W MELROSE ST (3232 N),NA,NA,NA,NA,NA,"1,659",2009
32,Sidewalk Menu,W RICE ST-- N LEAVITT ST (2200 W) -to- N OAKLEY BV (2300 W),NA,NA,NA,NA,NA,"10,590",2009
32,Sidewalk Menu,W WEBSTER AV-- N CLIFTON AV (1132 W) -to- N CLIFTON AV (1132 W),NA,NA,NA,NA,NA,"15,128",2009
32,Street Resurface Menu,N AVONDALE AV-- N WOLCOTT AV (2106 N) -to- N WINCHESTER AV (2119 N),NA,NA,NA,0.73,NA,"27,900",2009
32,Street Resurface Menu,N GREENVIEW AV-- W ALTGELD ST (2500 N) -to- W WRIGHTWOOD AV (2600 N),NA,NA,NA,1.00,NA,"39,981",2009
32,Street Resurface Menu,N SEELEY AV-- Dead End (2360 N) -to- W FULLERTON AV (2400 N),NA,NA,NA,0.63,NA,"28,889",2009
32,Street Resurface Menu,N SHEFFIELD AV-- W WEED ST (1524 N) -to- W NORTH AV (1600 N),NA,NA,NA,0.88,NA,"34,783",2009
32,Street Resurface Menu,W ALTGELD ST-- N SURREY CT (1250 W) -to- N WAYNE AV (1332 W),NA,NA,NA,0.58,NA,"23,195",2009
32,Street Resurface Menu,W BARRY AV-- N LEAVITT ST (2200 W) -to- N OAKLEY AV (2300 W),NA,NA,NA,0.73,NA,"29,439",2009
32,Street Resurface Menu,W BELDEN AV-- N SOUTHPORT AV (1400 W) -to- N WAYNE AV (1332 W),NA,NA,NA,0.41,NA,"16,489",2009
32,Street Resurface Menu,W BELDEN AV-- N LAKEWOOD AV (1300 W) -to- N WAYNE AV (1332 W),NA,NA,NA,0.45,NA,"18,219",2009
32,Street Resurface Menu,W LYNDALE ST-- N OAKLEY AV (2300 W) -to- N WESTERN AV (2400 W),NA,NA,NA,1.36,NA,"54,569",2009
32,Street Resurface Menu,W MELROSE ST-- N RAVENSWOOD (W) AV(1804 W) -to- N RAVENSWOOD (W) AV(1804 W,NA,NA,NA,0.25,NA,"20,891",2009
32,Street Resurface Menu,W ROSCOE ST-- N LINCOLN AV (1839 N) -to- N DAMEN AV (2000 W),NA,NA,NA,3.23,NA,"129,031",2009
32,Street Resurface Menu,W SCHOOL ST-- N OAKLEY AV (2300 W) -to- N WESTERN AV (2400 W),NA,NA,NA,0.88,NA,"35,151",2009
32,Street Resurface Menu,W WRIGHTWOOD AV-- N RACINE AV (1200 W) -to- N LAKEWOOD AV (1300 W),NA,NA,NA,1.10,NA,"43,968",2009
32,Street Speed Hump Menu,N JANSSEN AV-- W BELDEN AV (2300 N) -to- W FULLERTON AV (2400 N) 2,NA,NA,1.00,NA,NA,"3,500",2009
32,Street Speed Hump Menu,N LEAVITT ST-- W WELLINGTON AV (3000 N) -to- W BARRY AV (3100 N) 2,NA,NA,1.00,NA,NA,"3,500",2009
32,Street Speed Hump Menu,W BARRY AV-- N RAVENSWOOD AV (1800 W) -to- N WOLCOTT AV (1900 W) 1,NA,NA,1.00,NA,NA,"1,750",2009
32,Street Speed Hump Menu,W BARRY AV-- N ASHLAND AV (1600 W) -to- N PAULINA ST (1700 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
32,Street Speed Hump Menu,W BELDEN AV-- N LEAVITT ST (2200 W) -to- N OAKLEY AV (2300 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
32,Street Speed Hump Menu,W CORTLAND ST-- N LEAVITT ST (2200 W) -to- N WILMOT AV (2328 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
32,Street Speed Hump Menu,W WOLFRAM ST-- N SOUTHPORT AV (1400 W) -to- N GREENVIEW AV (1500 W) 2,NA,NA,1.00,NA,NA,"3,500",2009
32,Street Traffic Circles Menu,W CORNELIA AV and N WOLCOTT AV,NA,NA,NA,NA,NA,"2,829",2009
32,Pole Painting,N KINGSBURY ST-- W BLACKHAWK ST (1445 N) -to- W WEED ST (1524 N),NA,NA,NA,NA,5.00,"1,500",2009
32,Pole Painting,N KINGSBURY ST-- W BLACKHAWK ST (1445 N) -to- W WEED ST (1524 N),NA,NA,NA,NA,2.00,400,2009
32,Street Lighting,N KINGSBURY ST-- W BLACKHAWK ST (1445 N) -to- W WEED ST (1524 N),NA,NA,NA,NA,5.00,"2,000",2009
33,Alley Resurface Menu,N ST LOUIS AV--N BERNARD ST--W CULLOM AV--W BERTEAU AV,NA,NA,NA,0.23,NA,"11,800",2009
33,Alley Speed Hump Menu,N FRANCISCO AV--N SACRAMENTO AV--W EASTWOOD AV--DEAD END,NA,NA,3,NA,NA,"1,575",2009
33,Curb/Gutter Menu,N FRANCISCO AV-- W BARRY AV (3100 N) -to- W FLETCHER ST (3132 N),NA,NA,NA,NA,NA,"39,747",2009
33,Miscellaneous-CDOT,N KEDZIE AV -and- W SUNNYSIDE AV,NA,NA,NA,NA,NA,32,2009
33,Street Resurface Menu,N MOZART ST-- W WAVELAND AV (3700 N) -to- W GRACE ST (3800 N),NA,NA,NA,0.90,NA,"35,922",2009
33,Street Resurface Menu,N MOZART ST-- W BELLE PLAINE AV (4100 N) -to- W BERTEAU AV (4200 N),NA,NA,NA,0.76,NA,"43,112",2009
33,Street Resurface Menu,N SACRAMENTO AV-- W EASTWOOD AV (4632 N) -to- W LELAND AV (4700 N),NA,NA,NA,0.18,NA,"7,355",2009
33,Street Resurface Menu,N SACRAMENTO AV-- W CULLOM AV (4300 N) -to- W SUNNYSIDE AV (4500 N),NA,NA,NA,1.52,NA,"61,700",2009
33,Street Resurface Menu,N SAWYER AV-- W WAVELAND AV (3700 N) -to- W BYRON ST (3900 N),NA,NA,NA,2.02,NA,"81,129",2009
33,Street Resurface Menu,W BELLE PLAINE AV-- N ST LOUIS AV (3500 W) -to- N CENTRAL PARK AV (3600 W),NA,NA,NA,1.02,NA,"40,862",2009
33,Street Resurface Menu,W CULLOM AV-- N CALIFORNIA AV (2800 W) -to- N MOZART ST (2832 W),NA,NA,NA,0.50,NA,"20,052",2009
33,Street Resurface Menu,W LELAND AV-- N KEDZIE AV (3200 W) -to- N SPAULDING AV (3300 W),NA,NA,NA,0.77,NA,"30,972",2009
33,Street Resurface Menu,W SUNNYSIDE AV-- N SPAULDING AV (3300 W) -to- N KIMBALL AV (3400 W),NA,NA,NA,0.80,NA,"32,240",2009
33,Street Speed Hump Menu,N MOZART ST-- W WAVELAND AV (3700 N) -to- W GRACE ST (3800 N) 2,NA,NA,1.00,NA,NA,"3,500",2009
33,Street Lighting,N ALBANY AV-- N ELSTON AV (3470 N) -to- W GRACE ST (3800 N),NA,NA,NA,NA,3.00,"130,000",2009
33,Street Lighting,N FRANCISCO AV-- W ADDISON ST (3600 N) -to- W GRACE ST (3800 N),NA,NA,NA,NA,2.00,"130,000",2009
33,Street Lighting,N MOZART ST-- W ADDISON ST (3600 N) -to- W GRACE ST (3800 N),NA,NA,NA,NA,2.00,"130,000",2009
33,Street Lighting,N RICHMOND ST-- W ADDISON ST (3600 N) -to- W GRACE ST (3800 N),NA,NA,NA,NA,2.00,"130,000",2009
33,Street Lighting,N SACRAMENTO AV-- W ADDISON ST (3600 N) -to- W GRACE ST (3800 N),NA,NA,NA,NA,2.00,"130,000",2009
33,Street Lighting,N TROY ST-- N ELSTON AV (3526 N) -to- W ADDISON ST (3600 N),NA,NA,NA,NA,NA,"65,000",2009
33,Street Lighting,N WHIPPLE ST-- W CORNELIA AV (3500 N) -to- W GRACE ST (3800 N),NA,NA,NA,NA,3.00,"130,000",2009
33,Street Lighting,W EDDY ST-- N ALBANY AV (3100 W) -to- N TROY ST (3132 W),NA,NA,NA,NA,1.00,"65,000",2009
34,Alley Resurface Menu,W 108 PL--W 109 ST--S STATE ST--S WENTWORTH AV,NA,NA,NA,0.93,NA,"36,251",2009
34,Alley Resurface Menu,W 99 ST--W 100 ST--S HALSTED ST--S EMERALD AV,NA,NA,NA,0.70,NA,"23,972",2009
34,Alley Speed Hump Menu,S SANGAMON ST--S MORGAN ST--W VERMONT ST--W 129 PL,NA,NA,6,NA,NA,"3,150",2009
34,Alley Speed Hump Menu,S PERRY AV--S LA SALLE ST--W 118 ST--W 119 ST,NA,NA,6,NA,NA,"3,150",2009
34,Alley Speed Hump Menu,S ASHLAND AV--S LAFLIN ST--W 112 PL--W 113 PL,NA,NA,2,NA,NA,"1,050",2009
34,Alley Speed Hump Menu,S UNION AV--S EMERALD AV--W 122 ST--W 123 ST,NA,NA,2,NA,NA,"1,050",2009
34,Bollard Menu,349 W 111 ST,NA,NA,NA,NA,1.00,"2,142",2009
34,Bollard Menu,1518 W 113 PL,NA,NA,NA,NA,1.00,714,2009
34,Bollard Menu,515 W 117 ST,NA,NA,NA,NA,1.00,"1,428",2009
34,Bollard Menu,1720 W MONTVALE AV,NA,NA,NA,NA,1.00,185,2009
34,Curb/Gutter Menu,W 106 ST-- S UNION AV (700 W) -to- S EMERALD AV (732 W),0.18,0.11,NA,NA,NA,"31,625",2009
34,Curb/Gutter Menu,W 107 ST-- S ABERDEEN ST (1050 W) -to- S MAY ST (1124 W),0.26,0.12,NA,NA,NA,"30,418",2009
34,Curb/Gutter Menu,W 107 ST-- S MAY ST (1124 W) -to- S RACINE AV (1200 W),0.31,0.12,NA,NA,NA,"34,697",2009
34,Sidewalk Menu,S ABERDEEN ST-- W 100 ST (10000 S) -to- W 101 ST (10100 S),0.03,0.06,NA,NA,NA,"12,762",2009
34,Sidewalk Menu,S CARPENTER ST-- W 115 ST (11500 S) -to- W 116 ST (11600 S),0.01,0.37,NA,NA,NA,"24,421",2009
34,Sidewalk Menu,S EMERALD AV-- W 125 ST (12500 S) -to- W 126 ST (12600 S),0.05,0.56,NA,NA,NA,"37,777",2009
34,Sidewalk Menu,S GREEN ST-- W 105 ST (10500 S) -to- W 106 ST (10600 S),0.06,0.59,NA,NA,NA,"38,421",2009
34,Sidewalk Menu,S JUSTINE ST-- W 122 ST (12200 S) -to- W 123 ST (12300 S),0.32,0.75,NA,NA,NA,"61,063",2009
34,Sidewalk Menu,S NORMAL AV-- W 117 ST (11700 S) -to- W 118 ST (11800 S),0.08,0.58,NA,NA,NA,"2,123",2009
34,Sidewalk Menu,S PARNELL AV-- W 111 ST (11100 S) -to- W 112 ST (11200 S),NA,0.03,NA,NA,NA,"1,802",2009
34,Sidewalk Menu,S PEORIA ST-- W 117 ST (11700 S) -to- W 118 ST (11800 S),0.11,1.16,NA,NA,NA,"75,696",2009
34,Sidewalk Menu,S PERRY AV-- W 115 ST (11500 S) -to- W 116 ST (11638 S),NA,0.03,NA,NA,NA,"1,687",2009
34,Sidewalk Menu,S RACINE AV-- W 105 ST (10500 S) -to- W 104 PL (10432 S),NA,0.04,NA,NA,NA,557,2009
34,Sidewalk Menu,S SANGAMON ST-- W 117 ST (11700 S) -to- W 118 ST (11800 S),NA,0.04,NA,NA,NA,"2,131",2009
34,Sidewalk Menu,S STEWART AV-- W 122 ST (12200 S) -to- W 123 ST (12300 S),NA,0.03,NA,NA,NA,"1,831",2009
34,Sidewalk Menu,S UNION AV-- W 103 ST (10300 S) -to- W 104 ST (10400 S),0.01,0.02,NA,NA,NA,"2,610",2009
34,Sidewalk Menu,S VINCENNES AV-- W EDMAIRE ST (11351 S) -to- W 115 ST (11500 S),0.02,0.29,NA,NA,NA,"21,666",2009
34,Sidewalk Menu,S WATKINS AV-- W EDMAIRE ST (11381 S) -to- W 115 ST (11500 S),NA,0.05,NA,NA,NA,"2,524",2009
34,Sidewalk Menu,W 107 ST-- S EGGLESTON AV (432 W) -to- S EGGLESTON AV (432 W),0.01,0.03,NA,NA,NA,"2,787",2009
34,Sidewalk Menu,W 108 ST-- S MORGAN ST (1000 W) -to- S BEVERLY AV (1122 W),0.07,0.07,NA,NA,NA,"9,998",2009
34,Sidewalk Menu,W 112 ST-- S PERRY AV (108 W) -to- S WENTWORTH AV (200 W),NA,0.02,NA,NA,NA,"1,478",2009
34,Sidewalk Menu,W 116 ST-- S NORMAL AV (500 W) -to- S PARNELL AV (532 W),0.08,0.52,NA,NA,NA,"34,995",2009
34,Sidewalk Menu,W 129 PL-- S HALSTED ST (800 W) -to- S HALSTED ST (800 W),0.02,0.04,NA,NA,NA,"9,619",2009
34,Sidewalk Menu,W VERMONT ST-- S SANGAMON ST (932 W) -to- S PEORIA ST (900 W),0.10,0.65,NA,NA,NA,"43,512",2009
34,Street Resurface Menu,S BISHOP ST-- W 117 ST (11700 S) -to- W 118 ST (11800 S),NA,NA,NA,1.02,NA,"51,920",2009
34,Street Resurface Menu,S PERRY AV-- W 110 ST (11000 S) -to- W 111 ST (11100 S),NA,NA,NA,0.40,NA,"12,975",2009
34,Street Resurface Menu,S WALLACE ST-- W 107 ST (10700 S) -to- W 108 ST (10800 S),NA,NA,NA,1.04,NA,"50,694",2009
34,Street Resurface Menu,W 104 ST-- S NORMAL AV (500 W) -to- Dead End (356 W),NA,NA,NA,1.00,NA,"40,152",2009
34,Street Resurface Menu,W 106 PL-- S WENTWORTH AV (200 W) -to- S WENTWORTH AV (200 W),NA,NA,NA,1.63,NA,"53,371",2009
34,Street Resurface Menu,W 112 ST-- S HALSTED ST (800 W) -to- S GREEN ST (832 W),NA,NA,NA,0.49,NA,"28,483",2009
34,Street Resurface Menu,W 116 ST-- S RACINE AV (1200 W) -to- S MAY ST (1132 W),NA,NA,NA,0.53,NA,"30,358",2009
34,Street Resurface Menu,W 124 ST-- S EGGLESTON AV (432 W) -to- S PARNELL AV (532 W),NA,NA,NA,0.99,NA,"50,849",2009
34,Street Resurface Menu,W 129 PL-- S HALSTED ST (800 W) -to- S MORGAN ST (1000 W),NA,NA,NA,2.51,NA,"95,109",2009
34,Street Resurface Menu - Change Orde,W 124 ST-- S PARNELL AV (532 W) -to- S EGGLESTON AV (432 W),NA,NA,NA,NA,NA,"15,799",2009
34,Street Resurface Menu - Change Orde,W 124 ST-- S PARNELL AV (532 W) -to- S EGGLESTON AV (432 W),NA,NA,NA,NA,NA,"6,754",2009
34,Street Resurface Menu - Change Orde,W 129 PL-- S MORGAN ST (1000 W) -to- S MORGAN ST (1000 W),NA,NA,NA,NA,NA,"18,624",2009
34,Street Speed Hump Menu,S ABERDEEN ST-- W 111 ST (11100 S) -to- W 113 PL (11332 S) 5,NA,NA,2.00,NA,NA,"8,750",2009
34,Street Speed Hump Menu,S CARPENTER ST-- W 99 ST (9912 S) -to- W 103 ST (10300 S) 4,NA,NA,4.00,NA,NA,"7,000",2009
34,Street Speed Hump Menu,S CARPENTER ST-- W 122 ST (12200 S) -to- W 123 ST (12300 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S EGGLESTON AV-- W 122 ST (12200 S) -to- W 122 ST (12200 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S GREEN ST-- W 110 ST (11000 S) -to- W 113 ST (11300 S) 5,NA,NA,3.00,NA,NA,"8,750",2009
34,Street Speed Hump Menu,S LAFLIN ST-- W 112 PL (11238 S) -to- W 113 PL (11332 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S MAY ST-- W 102 ST (10200 S) -to- W 103 ST (10300 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S MAY ST-- W 116 ST (11600 S) -to- W 117 ST (11700 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S MORGAN ST-- W 107 ST (10700 S) -to- W 111 ST (11100 S) 5,NA,NA,4.00,NA,NA,"8,750",2009
34,Street Speed Hump Menu,S MORGAN ST-- W 113 PL (11332 S) -to- W 114 PL (11432 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S NORMAL AV-- W 114 ST (11400 S) -to- W 115 ST (11500 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S NORMAL AV-- W 120 ST (12000 S) -to- W 123 ST (12300 S) 4,NA,NA,3.00,NA,NA,"7,000",2009
34,Street Speed Hump Menu,S PEORIA ST-- W 117 ST (11700 S) -to- W 118 ST (11800 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S RACINE AV-- W 108 ST (10800 S) -to- W 109 ST (10900 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
34,Street Speed Hump Menu,S RACINE AV-- W 108 ST (10800 S) -to- W 109 ST (10900 S) 2,NA,NA,1.00,NA,NA,"3,500",2009
