year,ward,dept,program,category,location,desc,blocks,unit_count,est_cost
2016,2,,Street Speed Hump Menu (2017),Streets/CDOT,ON N GREENVIEW AVE FROM W ALTGELD ST (2500 N) TO W WRIGHTWOOD AVE (2600 N),,,,$758.65
2016,2,,Street Speed Hump Replacement (2016),Streets/CDOT,ON W HADDON AVE FROM N LEAVITT ST (2200 W) TO N DAMEN AVE (2000 W),,,,$0.00
2016,2,,Street Speed Hump Replacement (2016),Streets/CDOT,ON W WALTON ST FROM N GREENVIEW AVE (1500 W) TO N NOBLE ST (1400 W),,,,$0.00
2016,2,,Street Speed Hump Replacement (2016),Streets/CDOT,ON N NOBLE ST FROM W CRYSTAL ST (1240 N) TO W BLACKHAWK ST (1400 N),,,,$0.00
2016,2,,Street Speed Hump Replacement (2016),Streets/CDOT,ON N LAKEWOOD AVE FROM W DICKENS AVE (2100 N) TO W WEBSTER AVE (2200 N),,,,$0.00
2016,2,,Street Speed Hump Replacement (2016),Streets/CDOT,ON N HONORE ST FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),,,,$0.00
2016,2,,Street Speed Hump Replacement (2016),Streets/CDOT,ON N LEAVITT ST FROM W AUGUSTA BLVD (1000 N) TO W CORTEZ ST (1030 N),,,,$0.00
2016,3,,Alley Speed Hump Replacement (2016),Streets/CDOT,1301 S WABASH AVE,,,,$0.00
2016,3,,Alley Resurfacing Menu (1-1) (2016),Streets/CDOT,3745-3751 S MICHIGAN AVE,,,,"$40,221.08"
2016,3,,Alley Resurfacing Menu (2016),Streets/CDOT,3800 S DR MARTIN LUTHER KING JR DR,,,,"$17,830.75"
2016,3,,Alley Resurfacing Menu (2016),Streets/CDOT,5001-5013 S DR MARTIN LUTHER KING JR DR,,,,"$31,225.43"
2016,3,,Alley Resurfacing Menu (2016),Streets/CDOT,W SWANN ST & S SHIELDS AVE & W 47TH ST & S NORMAL AVE,,,,"$22,202.76"
2016,3,,Alley Resurfacing Menu (2016),Streets/CDOT,1301 S WABASH AVE,,,,"$13,179.11"
2016,3,,Alley Resurfacing Menu (2016),Streets/CDOT,E 16TH ST & S WABASH AVE & E 18TH ST & S MICHIGAN AVE,,,,"$51,464.27"
2016,3,,Alley Resurfacing Menu (2016),Streets/CDOT,5001-5013 S DR MARTIN LUTHER KING JR DR,,,,"$4,828.92"
2016,3,,Alley Speed Hump Menu (2016),Streets/CDOT,S INDIANA AVE & E 16TH ST & S MICHIGAN AVE & E 18TH ST,,,,$700.00
2016,3,,Alley Speed Hump Replacement (2016),Streets/CDOT,E 16TH ST & S WABASH AVE & E 18TH ST & S MICHIGAN AVE,,,,$0.00
2016,3,,Concrete Alley Menu (2015),Streets/CDOT,E 18TH ST & S PRAIRIE AVE & E CULLERTON ST & S CALUMET AVE,,,,"$54,773.00"
2016,3,,Concrete Alley Menu (2016),Streets/CDOT,2222 S MICHIGAN AVE,,,,"$285,000.00"
2016,3,,Miscellaneous CDOT Projects (2016),Streets/CDOT,ON S MICHIGAN AVE FROM E 46TH ST (4600 S) TO E 47TH ST (4700 S):ON E 46TH ST FROM S WABASH AVE (50 E) TO S MICHIGAN AVE (100 E),,,,"$140,000.00"
2016,3,,Miscellaneous CDOT Projects (2016),Streets/CDOT,5433 S MICHIGAN AVE,,,,$342.24
2016,3,,Miscellaneous CDOT Projects (2016),Streets/CDOT,3900-3920 S FEDERAL ST,,,,$470.48
2016,3,,Miscellaneous CDOT Projects (2016),Streets/CDOT,S INDIANA AVE & E 35TH ST,,,,"$3,600.00"
2016,3,,Miscellaneous CDOT Projects (2016),Streets/CDOT,3500 S MICHIGAN AVE,,,,"$1,800.00"
2016,3,,Pavement Markings Menu (2016),Streets/CDOT,S MICHIGAN AVE & E 16TH ST,,,,$800.00
2016,3,,Pedestrian Refuge Island Menu (2017),Streets/CDOT,S STATE ST & E 13TH ST,,,,"$10,057.00"
2016,3,,Sidewalk Menu (2016),Streets/CDOT,ON W 16TH ST FROM S CLARK ST (100 W) TO S DEARBORN ST (36 W),,,,"$36,102.66"
2016,3,,Sidewalk Menu (2016),Streets/CDOT,ON S ARCHER AVE FROM S STATE ST (1900 S) TO S DEARBORN ST (1940 S),,,,"$40,365.76"
2016,3,,Sidewalk Menu (2016),Streets/CDOT,4839-4841 S PRAIRIE AVE,,,,"$9,832.82"
2016,3,,Sidewalk Menu (2016),Streets/CDOT,ON W 40TH PL FROM S DEARBORN ST (36 W) TO S FEDERAL ST (60 W),,,,"$4,883.61"
2016,3,,Sidewalk Menu (2016),Streets/CDOT,4030-4036 S WABASH AVE,,,,"$15,052.56"
2016,3,,Street Light Pole Painting Menu (2016),Lighting,ON E 51ST ST FROM S DR MARTIN LUTHER KING JR DR E (400 E) TO S STATE ST (0 E),,,,"$26,250.00"
2016,3,,Street Light Upgrade Menu (2016),Lighting,ON S PRAIRIE AVE FROM E 49TH ST (4900 S) TO E 51ST ST (5100 S),,,,"$3,200.00"
2016,3,,Street Light Upgrade Menu (2016),Lighting,ON E 18TH ST FROM S CLARK ST (120 W) TO S CALUMET AVE (334 E),,,,"$13,500.00"
2016,3,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON E 44TH ST FROM S DR MARTIN LUTHER KING JR DR (380 E) TO S ST LAWRENCE AVE (600 E),,,,"$91,719.24"
2016,3,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,S PLYMOUTH CT & W 14TH ST,,,,"$33,647.59"
2016,3,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON W 43RD PL FROM S SHIELDS AVE (330 W) TO S PRINCETON AVE (300 W),,,,"$20,620.75"
2016,3,,Street Resurfacing Menu (2016),Streets/CDOT,ON S ST LAWRENCE AVE FROM E 45TH ST (4500 S) TO E 46TH ST (4600 S),,,,"$77,539.91"
2016,3,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 45TH ST FROM S PRINCETON AVE (300 W) TO S STEWART AVE (400 W),,,,"$90,548.95"
2016,3,,Street Resurfacing Menu (2016),Streets/CDOT,ON S WELLS ST FROM W 45TH PL (4530 S) TO W 46TH ST (4600 S),,,,"$48,512.11"
2016,3,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 32ND ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E),,,,"$35,193.59"
2016,3,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 41ST ST FROM S DR MARTIN LUTHER KING JR DR E (400 E) TO S VINCENNES AVE (499 E),,,,"$74,625.74"
2016,3,,Street Speed Hump Menu (2016),Streets/CDOT,ON S CALUMET AVE FROM E 35TH ST (3500 S) TO E 37TH ST (3700 S),,,,"$7,400.00"
2016,3,,Street Speed Hump Menu (2016),Streets/CDOT,ON S PRINCETON AVE FROM W 48TH PL (4850 S) TO W 51ST ST (5100 S),,,,"$9,250.00"
2016,3,,Street Speed Hump Replacement (2016),Streets/CDOT,ON E 41ST ST FROM S DR MARTIN LUTHER KING JR DR E (400 E) TO S VINCENNES AVE (499 E),,,,$0.00
2016,3,,Street Speed Hump Replacement (2016),Streets/CDOT,ON E 44TH ST FROM S DR MARTIN LUTHER KING JR DR (380 E) TO S ST LAWRENCE AVE (600 E),,,,$0.00
2016,3,,Street Speed Hump Replacement (2016),Streets/CDOT,ON S WELLS ST FROM W 45TH PL (4530 S) TO W 46TH ST (4600 S),,,,$0.00
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,4334 S DR MARTIN LUTHER KING JR DR,,,,$342.24
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,5330 S CALUMET AVE,,,,$342.24
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,5433 S MICHIGAN AVE:3900-3920 S FEDERAL ST,,,,$813.00
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,5338 S CALUMET AVE,,,,$710.80
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,5342 S CALUMET AVE,,,,$350.32
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,5354 S CALUMET AVE,,,,$350.32
2016,3,,Traffic Signal Miscellaneous Menu (2016),Lighting,5405 S PRINCETON AVE,,,,$350.32
2016,4,,Alley Speed Hump Replacement (2016),Streets/CDOT,W CONGRESS PKWY & S CLARK ST & W HARRISON ST & S FEDERAL ST,,,,$0.00
2016,4,,Alley Apron Menu (2017),Streets/CDOT,4714 S EVANS AVE,,,,"$20,929.68"
2016,4,,Alley Resurfacing Menu (1-1) (2016),Streets/CDOT,W CONGRESS PKWY & S CLARK ST & W HARRISON ST & S FEDERAL ST,,,,"$24,534.15"
2016,4,,Alley Resurfacing Menu (2015),Streets/CDOT,3932 S LAKE PARK AVE,,,,"$11,296.44"
2016,4,,Alley Resurfacing Menu (2016),Streets/CDOT,S VINCENNES AVE & E 49TH ST & S FORRESTVILLE AVE & E 50TH ST,,,,"$33,201.48"
2016,4,,Alley Resurfacing Menu (2016),Streets/CDOT,4210 S LANGLEY AVE,,,,"$7,530.83"
2016,4,,Alley Resurfacing Menu (2017),Streets/CDOT,E 42ND ST & S ST LAWRENCE AVE & E 43RD ST & S CHAMPLAIN AVE:621 E 42ND ST,,,,"$15,716.76"
2016,4,,Alley Speed Hump Menu (2016),Streets/CDOT,E OAKWOOD BLVD & S DREXEL BLVD & E 40TH ST & S ELLIS AVE,,,,"$1,400.00"
2016,4,,Alley Speed Hump Menu (2016),Streets/CDOT,612 E 41ST ST:S VINCENNES AVE & E 40TH ST & S LANGLEY AVE & E 41ST ST,,,,$107.67
2016,4,,Alley Speed Hump Menu (2016),Streets/CDOT,848 E 48TH ST:E 48TH ST & S COTTAGE GROVE AVE & S DREXEL BLVD & E 47TH ST,,,,$700.00
2016,4,,Curb & Gutter Menu (2016),Streets/CDOT,ON S DR MARTIN LUTHER KING JR DR FROM E 35TH ST (3500 S) TO E 37TH ST (3700 S),,,,"$13,834.03"
2016,4,,Curb & Gutter Menu (2016),Streets/CDOT,4210 S LANGLEY AVE,,,,"$7,513.53"
2016,4,,Curb & Gutter Menu (2017),Streets/CDOT,ON S COTTAGE GROVE AVE FROM E 50TH ST (5000 S) TO E HYDE PARK BLVD (5100 S),,,,"$6,091.78"
2016,4,,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2016)",Streets/CDOT,S PRAIRIE AVE & E 31ST ST,,,,$350.00
2016,4,,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2016)",Streets/CDOT,S PRAIRIE AVE & E 31ST ST,,,,$350.00
2016,4,,Left-Turn Arrow Menu (2016),Lighting,E 47TH ST & S LAKE PARK AVE,,,,"$167,055.00"
2016,4,,Miscellaneous CDOT Projects (2016),Streets/CDOT,1000 E 43RD ST,,,,$831.00
2016,4,,Miscellaneous CDOT Projects (2016),Streets/CDOT,4823-4833 S EVANS AVE,,,,$414.54
2016,4,,Miscellaneous CDOT Projects (2017),Streets/CDOT,4238-4240 S LANGLEY AVE,,,,$254.63
2016,4,,Pedestrian Countdown Signal Menu (2016),Lighting,S COTTAGE GROVE AVE & E 35TH ST,,,,"$11,708.00"
2016,4,,Sidewalk Menu (2016),Streets/CDOT,ON S EVANS AVE FROM E 45TH ST (4500 S) TO E 46TH ST (4600 S),,,,"$43,023.57"
2016,4,,Sidewalk Menu (2016),Streets/CDOT,645-655 S CLARK ST,,,,"$16,904.47"
2016,4,,Sidewalk Menu (2016),Streets/CDOT,ON E 47TH DR FROM S LAKE PARK AVE (1399 E) TO S LSD 47TH ST XR (1484 E),,,,"$7,309.29"
2016,4,,Sidewalk Menu (2016),Streets/CDOT,1112 S WABASH AVE,,,,"$6,539.65"
2016,4,,Sidewalk Menu (2016),Streets/CDOT,ON S COTTAGE GROVE AVE FROM E 33RD ST (3300 S) TO E 33RD PL (3338 S),,,,"$27,764.06"
2016,4,,Sidewalk Menu (2016),Streets/CDOT,4359 S ST LAWRENCE AVE,,,,"$13,759.29"
2016,4,,Sidewalk Menu (2017),Streets/CDOT,ON S VINCENNES AVE FROM E PERSHING RD (3900 S) TO E OAKWOOD BLVD (3946 S),,,,"$1,992.65"
2016,4,,Sidewalk Menu (2017),Streets/CDOT,1050 E 49TH ST,,,,"$5,525.57"
2016,4,,Sidewalk Menu (2017),Streets/CDOT,705 E 40TH ST,,,,"$9,008.53"
2016,4,,Sidewalk Menu (2017),Streets/CDOT,3130 S GILES AVE,,,,"$5,756.23"
2016,4,,Street Bump Outs Menu (2015),Streets/CDOT,1461 E HYDE PARK BLVD,,,,"$2,374.05"
2016,4,,Street Light Pole Painting Menu (2016),Lighting,ON E OAKWOOD BLVD FROM S COTTAGE GROVE AVE (799 E) TO S DR MARTIN LUTHER KING JR DR E (399 E),,,,"$1,200.00"
2016,4,,Street Light Upgrade Menu (2016),Lighting,S OAKENWALD AVE & E 44TH PL,,,,$450.00
2016,4,,Street Light Upgrade Menu (2016),Lighting,660 E 42ND ST,,,,$450.00
2016,4,,Street Resurfacing Menu (1-5) (2015),Streets/CDOT,ON S RHODES AVE FROM E BROWNING AVE (3550 S) TO E 37TH PL (3732 S),,,,"$108,151.44"
2016,4,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON S COTTAGE GROVE AVE FROM E 33RD ST (3300 S) TO E 35TH ST (3500 S),,,,"$178,044.08"
2016,4,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON E 46TH ST FROM S LANGLEY AVE (700 E) TO S CHAMPLAIN AVE (640 E),,,,"$41,609.17"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 52ND ST FROM S DORCHESTER AVE (1400 E) TO S HARPER AVE (1499 E),,,,"$66,470.74"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S KIMBARK AVE FROM E 52ND ST (5200 S) TO E 53RD ST (5300 S),,,,"$52,939.58"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 33RD PL FROM S COTTAGE GROVE AVE (600 E) TO S ELLIS AVE (698 E),,,,"$21,533.97"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S FEDERAL ST FROM W HARRISON ST (600 S) TO W POLK ST (800 S),,,,"$47,983.23"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S LA SALLE ST FROM W HARRISON ST (600 S) TO W POLK ST (800 S),,,,"$56,575.40"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 46TH ST FROM S COTTAGE GROVE AVE (800 E) TO S DREXEL BLVD (900 E),,,,"$73,881.12"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S LANGLEY AVE FROM E 46TH ST (4600 S) TO E 47TH ST (4700 S),,,,"$50,807.14"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S KIMBARK AVE FROM E HYDE PARK BLVD (5100 S) TO E 52ND ST (5200 S),,,,"$42,970.53"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S RHODES AVE FROM E 35TH ST (3500 S) TO E BROWNING AVE (3550 S),,,,"$35,575.39"
2016,4,,Street Resurfacing Menu (2016),Streets/CDOT,ON S RHODES AVE FROM E 37TH PL (3732 S) TO E PERSHING RD (3900 S),,,,"$62,781.32"
2016,4,,Street Speed Hump Menu (2016),Streets/CDOT,ON S OAKENWALD AVE FROM E 40TH ST (4000 S) TO E 41ST ST (4100 S),,,,"$1,850.00"
2016,4,,Street Speed Hump Menu (2016),Streets/CDOT,ON S OAKENWALD AVE FROM E 43RD ST (4300 S) TO E 44TH PL (4430 S),,,,"$5,550.00"
2016,4,,Street Speed Hump Menu (2016),Streets/CDOT,ON S OAKENWALD AVE FROM E 44TH PL (4430 S) TO S LAKE PARK AVE (4620 S),,,,"$7,400.00"
2016,5,,Alley Resurfacing Menu (2016),Streets/CDOT,E 53RD ST & S HARPER AVE & E 54TH ST & S LAKE PARK AVE W,,,,"$19,078.90"
2016,5,,Bus Pad (2016),Streets/CDOT,S GREENWOOD AVE & E 71ST ST,,,,"$17,389.29"
2016,5,,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2016)",Streets/CDOT,E 55TH ST & S UNIVERSITY AVE,,,,$350.00
2016,5,,Median improvements.,Streets/CDOT,ON S CORNELL AVE FROM E HAYES DR (6299 S) TO E MIDWAY PLAISANCE (5900 S),,,,"$70,579.80"
2016,5,,Miscellaneous CDOT Projects (2016),Streets/CDOT,1505 E 67TH PL,,,,$531.77
2016,5,,Pedestrian Countdown Signal Menu (2016),Lighting,S SOUTH SHORE DR & E 67TH ST,,,,"$6,100.00"
2016,5,,Sidewalk Menu (2016),Streets/CDOT,E 67TH ST & S JEFFERY DR,,,,"$42,396.95"
2016,5,,Sidewalk Menu (2017),Streets/CDOT,1100 E MIDWAY PLAISANCE:1101 E MIDWAY PLAISANCE,,,,"$35,425.01"
2016,5,,Street Light Residential Staggered Piggy Bac Menu (2016),Lighting,ON S MARYLAND AVE FROM E 53RD ST (5300 S) TO E 54TH ST (5400 S):ON E 54TH ST FROM S COTTAGE GROVE AVE (800 E) TO S DREXEL AVE k (900 E):ON E 53RD ST FROM S COTTAGE GROVE AVE (800 E) TO S DREXEL AVE (900 E),,,,"$171,600.00"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 50TH ST FROM S CORNELL AVE (1600 E) TO S LAKE SHORE DR W (1624 E),,,,"$78,256.76"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON S WOODLAWN AVE FROM E 72ND PL (7231 S) TO E 73RD ST (7300 S),,,,"$54,633.68"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON S CONSTANCE AVE FROM E 68TH ST (6800 S) TO E 70TH ST (7000 S),,,,"$104,494.78"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 53RD ST FROM S HYDE PARK BLVD (1700 E) TO S SHORE DR (1750 E),,,,"$73,687.55"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON S KIMBARK AVE FROM E 73RD ST (7300 S) TO E 74TH ST (7400 S),,,,"$46,781.47"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON S GREENWOOD AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S),,,,"$48,718.42"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,S KENWOOD AVE & E 70TH ST,,,,"$71,530.82"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 72ND ST FROM S UNIVERSITY AVE (1130 E) TO S WOODLAWN AVE (1200 E),,,,"$42,261.70"
2016,5,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 72ND ST FROM S PAXTON AVE (2200 E) TO S LUELLA AVE (2230 E),,,,"$20,418.53"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON E HAYES DR FROM S RICHARDS DR (1845 E) TO S CORNELL DR (1632 E),,,,"$154,023.30"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON E 69TH ST FROM S BENNETT AVE (1900 E) TO S EUCLID AVE (1930 E),,,,"$16,132.96"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON E 56TH ST FROM S ELLIS AVE (999 E) TO S GREENWOOD AVE (1100 E),,,,"$24,586.72"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON E 69TH ST FROM S CREGIER AVE (1800 E) TO S CONSTANCE AVE (1830 E),,,,"$15,163.41"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON E 69TH ST FROM S HARPER AVE (1500 E) TO S STONY ISLAND AVE (1600 E),,,,"$28,294.98"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON E 72ND ST FROM S EUCLID AVE (1930 E) TO S CYRIL AVE (1960 E),,,,"$28,357.14"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON S OGLESBY AVE FROM E 72ND ST (7200 S) TO E 73RD ST (7300 S),,,,"$18,078.79"
2016,5,,Street Resurfacing Menu (2017),Streets/CDOT,ON S CONSTANCE AVE FROM E 67TH ST (6700 S) TO E 68TH ST (6800 S),,,,"$40,816.16"
2016,5,,Street Speed Hump Replacement (2016),Streets/CDOT,ON E 69TH ST FROM S OGLESBY AVE (2340 E) TO S SOUTH SHORE DR (2399 E),,,,$0.00
2016,5,,Traffic Signal Miscellaneous Menu (2016),Lighting,1507 E 67TH PL,,,,$532.00
2016,5,,Traffic Signal Upgrades (2016),Lighting,E 69TH ST & S STONY ISLAND AVE,,,,"$14,100.00"
2016,5,,Viaduct Improvement Menu (2016),Streets/CDOT,E 56TH ST & S STONY ISLAND AVE,,,,"$51,000.00"
2016,5,,Viaduct Improvement Menu (2016),Streets/CDOT,S DORCHESTER AVE & E 67TH ST,,,,"$4,501.10"
2016,5,,Viaduct Improvement Menu (2016),Streets/CDOT,S KIMBARK AVE & E 73RD ST,,,,"$20,178.00"
2016,6,,Alley Speed Hump Replacement (2016),Streets/CDOT,W 69TH ST & S SANGAMON ST & W 70TH ST & S PEORIA ST,,,,$0.00
2016,6,,Alley Apron Menu (2016),Streets/CDOT,ON W 68TH ST FROM S INDIANA AVE (200 E) TO S PRAIRIE AVE (300 E),,,,"$37,036.83"
2016,6,,Alley Resurfacing Menu (2016),Streets/CDOT,W 69TH ST & S SANGAMON ST & W 70TH ST & S PEORIA ST,,,,"$56,744.48"
2016,6,,Diagonal Parking Menu (2017),Streets/CDOT,E 75TH ST & S PRAIRIE AVE,,,,"$51,343.88"
2016,6,,Ryan Harris Park Playground,Parks,6700 S LOWE AVE,,,,"$200,000.00"
2016,6,,Sidewalk Menu (2016),Streets/CDOT,611 W 70TH ST,,,,"$36,570.46"
2016,6,,Sidewalk Menu (2016),Streets/CDOT,ON S CALUMET AVE FROM E 72ND ST (7200 S) TO E 73RD ST (7300 S),,,,"$4,712.50"
2016,6,,Sidewalk Menu (2016),Streets/CDOT,7601 S EVANS AVE,,,,"$23,215.42"
2016,6,,Sidewalk Menu (2016),Streets/CDOT,8009-8015 S WABASH AVE,,,,"$11,435.21"
2016,6,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON W 78TH ST FROM S WALLACE ST (600 W) TO S EMERALD AVE (730 W),,,,"$66,659.23"
2016,6,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON E 73RD ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S PRAIRIE AVE (300 E),,,,"$64,707.52"
2016,6,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON E 73RD ST FROM S MICHIGAN AVE (100 E) TO S STATE ST (0 E),,,,"$64,469.51"
2016,6,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON E 89TH PL FROM S ST LAWRENCE AVE (600 E) TO S LANGLEY AVE (700 E),,,,"$38,993.74"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 68TH ST FROM S PRAIRIE AVE (300 E) TO S INDIANA AVE (200 E),,,,"$53,062.39"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S LOWE AVE FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),,,,"$46,543.16"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 70TH ST FROM S STATE ST (0 E) TO S INDIANA AVE (200 E),,,,"$163,499.49"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S INDIANA AVE FROM E 70TH ST (7000 S) TO E 71ST ST (7100 S),,,,"$42,139.40"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S CALUMET AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),,,,"$49,883.63"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S UNION AVE FROM W 73RD ST (7300 S) TO W 74TH ST (7400 S),,,,"$4,573.99"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S UNION AVE FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),,,,"$43,499.82"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 89TH ST FROM S LANGLEY AVE (700 E) TO S ST LAWRENCE AVE (600 E),,,,"$53,601.86"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S ADA ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),,,,"$47,101.10"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 75TH ST FROM S CHAMPLAIN AVE (630 E) TO S LANGLEY AVE (700 E),,,,"$30,000.00"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON W 79TH ST FROM S LANGLEY AVE (700 E) TO S DR MARTIN LUTHER KING JR DR (400 E),,,,"$40,121.52"
2016,6,,Street Resurfacing Menu (2016),Streets/CDOT,ON S KEEFE AVE FROM S SOUTH CHICAGO AVE (6815 S) TO S ANTHONY AVE (6900 S),,,,"$78,909.19"
2016,6,,Street Resurfacing Menu (2017),Streets/CDOT,ON S EGGLESTON AVE FROM W 69TH ST (6900 S) TO W 71ST ST (7100 S),,,,"$7,475.65"
2016,6,,Street Speed Hump Menu (2016),Streets/CDOT,ON S ADA ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),,,,"$3,700.00"
2016,6,,Street Speed Hump Replacement (2016),Streets/CDOT,ON S LOWE AVE FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),,,,$0.00
2016,7,,Alley Apron Menu (2017),Streets/CDOT,2235 E 95TH ST,,,,"$17,830.94"
2016,7,,Concrete Alley Menu (2017),Streets/CDOT,2711 E 76TH ST,,,,"$73,500.00"
2016,7,,Sidewalk Menu (2016),Streets/CDOT,7511 S SOUTH SHORE DR,,,,"$36,545.45"
2016,7,,Sidewalk Menu (2016),Streets/CDOT,7511 S SOUTH SHORE DR,,,,"$2,082.00"
2016,7,,Street Light Residential Staggered Piggy Bac Menu (2016),Lighting,k ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD ST (10300 S),,,,"$130,222.17"
2016,7,,Street Light Residential Staggered Piggy Bac Menu (2016),Lighting,k ON S MARQUETTE AVE FROM E 79TH ST (7900 S) TO E 81ST ST (8100 S),,,,"$157,200.00"
2016,7,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON S VAN VLISSINGEN RD FROM E 98TH ST (9800 S) TO E 100TH ST (10000 S),,,,"$182,267.31"
2016,7,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON S PHILLIPS AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S),,,,"$45,438.03"
2016,7,,Street Resurfacing Menu (1-5) (2016),Streets/CDOT,ON S OGLESBY AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S),,,,"$41,543.35"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON S YATES AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),,,,"$50,158.64"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON S YATES AVE FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S),,,,"$42,101.44"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON S CRANDON AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S),,,,"$61,176.82"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON S CRANDON AVE FROM E 92ND ST (9200 S) TO E 92ND PL (9230 S),,,,"$19,435.30"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 81ST ST FROM S OGLESBY AVE (2330 E) TO S YATES BLVD (2400 E),,,,"$35,185.69"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 82ND ST FROM S OGLESBY AVE (2330 E) TO S YATES BLVD (2400 E),,,,"$23,345.83"
2016,7,,Street Resurfacing Menu (2016),Streets/CDOT,ON E 86TH ST FROM S ESSEX AVE (2500 E) TO S KINGSTON AVE (2530 E),,,,"$33,927.58"
