ward,type,location,year,est_cost,address,lat,long,query
39,Alley Apron Menu,5800 N KENNETH AVE,2019,8915.43,5800 N KENNETH AVE,41.985979142000076,-87.73922977199999,census
40,Bollard Menu,5800 N PAULINA ST,2006,3232,5800 N PAULINA ST,41.98687687600005,-87.67152378299994,census
39,Pond Repair,5800 N PULASKI RD,2018,83000,5800 N PULASKI RD,41.98697377800005,-87.72854853299998,census
40,Pavement Markings Menu,5800 N RAVENSWOOD AVE,2019,1000,5800 N RAVENSWOOD AVE,41.990851328000076,-87.67526777399996,census
23,Viaduct Improvement Menu,5800 S CENTRAL PARK AVE,2021,18199,5800 S CENTRAL PARK AVE,41.78788244400005,-87.71285769799994,census
13,Alley Apron Menu,5800 S KILDARE AVE,2021,14997.92,5800 S KILDARE AVE,41.78757657600005,-87.73035347599995,census
16,Sidewalk Menu,5800 S MAPLEWOOD AVE,2017,88297.53,5800 S MAPLEWOOD AVE,41.78822348500006,-87.68755091099996,census
13,Miscellaneous Other,5800 S MOODY AVE,2013,839,5800 S MOODY AVE,41.78685971400006,-87.77551168399998,census
13,Speed Indicator Signs,5800 S NEENAH AVE,2022,14000,5800 S NEENAH AVE,41.78663878700007,-87.78526631499994,census
13,Alley Apron Menu,5800 W 64 TH PL,2018,5028.425,5800 W 64 TH PL,41.775238708000074,-87.76669596799996,census
45,Bollard Menu,5800 W FOSTER AV,2006,1293,5800 W FOSTER AV,41.975688956000056,-87.77342723099997,census
39,High Definition Camera,5801 N PULASKI RD,2015,27011,5801 N PULASKI RD,41.98499265600003,-87.72848275599995,census
39,Miscellaneous CDOT Projects,5801 N PULASKI RD,2021,5000,5801 N PULASKI RD,41.98499265600003,-87.72848275599995,census
39,North Park Village Nature Center Improvements,5801 N PULASKI RD,2021,10000,5801 N PULASKI RD,41.98499265600003,-87.72848275599995,census
39,North Park Village Nature Center Improvements,5801 N PULASKI RD,2022,40000,5801 N PULASKI RD,41.98499265600003,-87.72848275599995,census
13,Alley Apron Menu,5801 S KOLMAR AVE,2019,20547.24,5801 S KOLMAR AVE,41.78751246400003,-87.73645824399995,census
23,Alley Apron Menu,5801 S MAYFIELD AVE,2019,17249.85,5801 S MAYFIELD AVE,41.78698065900005,-87.76939881799996,census
13,Sidewalk Menu,5801 S MULLIGAN AVE,2019,19432.4,5801 S MULLIGAN AVE,41.786759509000035,-87.78037028999995,census
13,Alley Apron Menu,5801 W 63 RD PL,2016,8932.36,5801 W 63 RD PL,41.777055217000054,-87.76676416399994,census
13,Alley Apron Menu,5801 W 64 TH ST,2018,5028.425,5801 W 64 TH ST,41.776138643000024,-87.76672798099997,census
39,Bollard Menu,5802 N KIRBY AV,2009,714,5802 N KIRBY AV,41.98524825800007,-87.74485625899996,census
23,Curb & Gutter Menu,5802 S MASON AVE,2019,4955.55,5802 S MASON AVE,41.78690292400006,-87.77062922499994,census
14,Miscellaneous-CDOT,5804 S. Sacramento,2007,370,5804 S. Sacramento,41.787934508000035,-87.69852056799994,census
45,Street Light Upgrade Menu,5805 N MARMORA AVE,2018,500,5805 N MARMORA AVE,41.986189582000065,-87.77451807199998,census
23,Miscellaneous Other,5807 W 55 th,2012,2770,5807 W 55 th,41.79263073200008,-87.76752817499994,census
30,Sidewalk Menu,5807 W DIVERSEY AVE,2017,2903.07,5807 W DIVERSEY AVE,41.93120137500006,-87.77141882599994,census
39,Bollard Menu,5808 N FOREST GLEN AV,2009,3570,5808 N FOREST GLEN AV,41.986359019000076,-87.74662890899998,census
48,Floodlight Menu,5808 N KENMORE AVE,2012,1000,5808 N KENMORE AVE,41.98769358900006,-87.65674739699995,census
40,Sidewalk Menu,5809 N SACRAMENTO AVE,2015,127,5809 N SACRAMENTO AVE,41.98690979400004,-87.70412695199997,census
13,Curb & Gutter Menu,5809 S KENNETH AVE,2018,4382.52,5809 S KENNETH AVE,41.78744097900005,-87.73400577899997,census
13,Sidewalk Menu,5809 S OAK PARK AVE,2017,5916.97,5809 S OAK PARK AVE,41.78641356700007,-87.79134830899994,census
36,Sidewalk Menu,5809 W FULLERTON AVE,2018,4752.33,5809 W FULLERTON AVE,41.92389639400005,-87.77122021199995,census
13,Sidewalk Menu,5810 S MERRIMAC AVE,2021,3511.21,5810 S MERRIMAC AVE,41.78668715800006,-87.77794239499997,census
13,Sidewalk Menu,5811 S MEADE AVE,2017,484.66,5811 S MEADE AVE,41.78676310800006,-87.77427219499998,census
13,Sidewalk Menu,5811 W 64 TH PL,2019,1511.44,5811 W 64 TH PL,41.77522421700007,-87.76690917199994,census
13,Sidewalk Menu,5812 S NAGLE AVE,2018,2344.54,5812 S NAGLE AVE,41.786486523000065,-87.78281748999996,census
13,Sidewalk Menu,5812 S NARRAGANSETT AVE,2017,2272.37,5812 S NARRAGANSETT AVE,41.78650665400005,-87.78159590099995,census
13,Sidewalk Menu,5812 W 64 TH ST,2016,3060.71,5812 W 64 TH ST,41.77614324000007,-87.76698504899997,census
48,Traffic Signal Upgrades,5813 N BROADWAY,2018,5714.28571428571,5813 N BROADWAY,41.9875471,-87.6597918,google
40,Alley Apron Menu,5814 N VIRGINIA AVE,2017,34706.6,5814 N VIRGINIA AVE,41.98727416400004,-87.70633563499996,census
13,Sidewalk Menu,5814 S SAYRE AVE,2016,4105.77,5814 S SAYRE AVE,41.7861181,-87.7964945,google
39,Sidewalk Menu,5815 N KENNETH AVE,2018,6597.96,5815 N KENNETH AVE,41.9863863,-87.7392922,google
23,Flood Lighting for Tonti Elementary Playground,5815 S HOMAN AVE,2021,2375,5815 S HOMAN AVE,41.7873628,-87.7077938,google
48,Floodlight Menu,5816 N SHERIDAN RD,2012,1000,5816 N SHERIDAN RD,41.98803454500006,-87.65532829199998,census
23,Sidewalk Menu,5816 S MAYFIELD AVE,2016,3515.17,5816 S MAYFIELD AVE,41.78679067000007,-87.76940526999994,census
13,Sidewalk Menu,5816 S MCVICKER AVE,2021,784.7,5816 S MCVICKER AVE,41.78671833100003,-87.77306322499999,census
23,Miscellaneous-CDOT,5817 S. Normandy,2007,586,5817 S. Normandy,41.7861978,-87.7886459,google
48,Alley Resurfacing Menu,5818 N BROADWAY,2020,11565.18,5818 N BROADWAY,41.9875699,-87.660605,google
15,Sidewalk Menu,5819 S DAMEN AVE,2019,6568.02,5819 S DAMEN AVE,41.78790871900003,-87.67411806899997,census
13,Sidewalk Menu,5819 S OAK PARK AVE,2018,565.3,5819 S OAK PARK AVE,41.7860944,-87.7910358,google
39,New Alley Construction,5821 N Kenton-Kilbourn-Thorndale-Caldwell,2009,25739,5821 N Kenton-Kilbourn-Thorndale-Caldwell,41.9869786,-87.742865,google
39,New Alley Construction,5821 N Kenton-Kilbourn-Thorndale-Caldwell,2010,61142,5821 N Kenton-Kilbourn-Thorndale-Caldwell,41.9869786,-87.742865,google
13,Street Light Upgrade Menu,5821 S NASHVILLE AVE,2018,500,5821 S NASHVILLE AVE,41.78630474200003,-87.78646055799999,census
13,Sidewalk Menu,5821 S RUTHERFORD AVE,2022,6619.975,5821 S RUTHERFORD AVE,41.78624846400004,-87.79012267499996,census
13,Sidewalk Menu,5822 S MCVICKER AVE,2016,429.5,5822 S MCVICKER AVE,41.78664725700003,-87.77306014699997,census
40,Sidewalk Menu,5823 N RAVENSWOOD AVE,2021,27653.77,5823 N RAVENSWOOD AVE,41.98712055900006,-87.67459785499994,census
13,Miscellaneous CDOT Projects,5823 S NARRAGANSETT AVE,2017,3827.98,5823 S NARRAGANSETT AVE,41.78635377400008,-87.78157582899996,census
13,Curb & Gutter Menu,5824 S NATOMA AVE,2019,7210.72,5824 S NATOMA AVE,41.7859267,-87.7879499,google
13,Sidewalk Menu,5824 S NEWLAND AVE,2021,1882.1,5824 S NEWLAND AVE,41.78610613200004,-87.79501582099994,census
14,Miscellaneous-CDOT,5824 S. Whipple,2007,11930,5824 S. Whipple,41.7873488,-87.7002681,google
13,Street Lighting,5824 W 60 TH ST,2011,350,5824 W 60 TH ST,41.783449430000076,-87.76786313899999,census
40,Sidewalk Menu,5825 N MOZART ST,2018,6190.98,5825 N MOZART ST,41.98726,-87.7001428,google
37,Bollard Menu,5825 W FULLERTON AV,2006,714,5825 W FULLERTON AV,41.923642,-87.7719133,google
23,Sidewalk Menu,5826 S CHRISTIANA AVE,2022,9778.29,5826 S CHRISTIANA AVE,41.787522,-87.7070384,google
23,Sidewalk Menu,5827 S MAYFIELD AVE,2019,5626.3,5827 S MAYFIELD AVE,41.786672483000075,-87.76938560399998,census
13,Sidewalk Menu,5827 S NEWLAND AVE,2021,5902.5,5827 S NEWLAND AVE,41.786066550000044,-87.79499980699995,census
23,Sidewalk Menu,5828 S CHRISTIANA AVE,2020,3198.19,5828 S CHRISTIANA AVE,41.7874854,-87.7070376,google
13,Sidewalk Menu,5830 S SAYRE AVE,2018,8765.22,5830 S SAYRE AVE,41.7856636,-87.7964983,google
39,Street Resurfacing Menu,5831 N JERSEY AVE,2016,3328.59,5831 N JERSEY AVE,41.98730171900007,-87.71010138999998,census
20,Street Light Upgrade,5832 S CALUMET AVE,2015,400,5832 S CALUMET AVE,41.78866903900007,-87.61745507099994,census
13,Sidewalk Menu,5834 S MELVINA AVE,2021,818.92,5834 S MELVINA AVE,41.7859091,-87.7769935,google
13,Sidewalk Menu,5834 S NEWLAND AVE,2016,1672.66,5834 S NEWLAND AVE,41.78593823500006,-87.79501028599998,census
14,Miscellaneous-CDOT,5834 S. Troy St.,2007,171,5834 S. Troy St.,41.787571985000056,-87.70216943099996,census
13,Sidewalk Menu,5834 W 64 TH ST,2018,1339.84,5834 W 64 TH ST,41.77613402500003,-87.76745548599996,census
45,Sidewalk Menu,5834 W GUNNISON ST,2017,4537.7,5834 W GUNNISON ST,41.96860885800004,-87.77396870999996,census
23,Alley Speed Hump Menu,5835 S CHRISTIANA AVE,2018,2100,5835 S CHRISTIANA AVE,41.78747664300005,-87.70704659399996,census
23,Sidewalk Menu,5835 S HARLEM AVE,2019,1163.17,5835 S HARLEM AVE,41.7855946,-87.8011993,google
23,Sidewalk Menu,5835 S MONITOR AVE,2016,3515.17,5835 S MONITOR AVE,41.786601777000044,-87.76816381599997,census
36,Miscellaneous CDOT Projects,5835 W GRAND AVE,2021,660,5835 W GRAND AVE,41.91989649300007,-87.77202362999998,census
13,Sidewalk Menu,5836 S SAYRE AVE,2019,1944.17,5836 S SAYRE AVE,41.7854627,-87.7965637,google
45,Curb & Gutter Menu,5837 N MULLIGAN AVE,2018,2871.08,5837 N MULLIGAN AVE,41.9875867,-87.7861518,google
13,Sidewalk Menu,5837 S SAYRE AVE,2022,7617.67,5837 S SAYRE AVE,41.7854891,-87.7959107,google
13,Sidewalk Menu,5839 S NEWLAND AVE,2017,484.66,5839 S NEWLAND AVE,41.785874482000054,-87.79499347499996,census
13,Sidewalk Menu,5840 S MEADE AVE,2018,4727.68,5840 S MEADE AVE,41.78602338500008,-87.77425852999994,census
15,Sidewalk Menu,5841 S DAMEN AVE,2019,6568.02,5841 S DAMEN AVE,41.78751738600005,-87.67411050399994,census
13,Sidewalk Menu,5841 S MOODY AVE,2019,3512.38,5841 S MOODY AVE,41.7857658,-87.7751929,google
20,Miscellaneous CDOT Projects,5842 S DR MARTIN LUTHER KING JR DR,2022,150,5842 S DR MARTIN LUTHER KING JR DR,41.7881183,-87.6161815,google
13,Sidewalk Menu,5842 W 64 TH PL,2016,2005.45,5842 W 64 TH PL,41.775220586000046,-87.76759273399995,census
13,Curb & Gutter Menu,5844 S SAYRE AVE,2021,8979.45,5844 S SAYRE AVE,41.7852462,-87.7965027,google
29,Sidewalk Menu,5844 W AUGUSTA BLVD,2016,12070.95,5844 W AUGUSTA BLVD,41.8985713,-87.7720821,google
13,Concrete Alley Menu,5846 S NATCHEZ AVE,2019,5639.93,5846 S NATCHEZ AVE,41.78593610100006,-87.78402027499999,census
13,Sidewalk Menu,5846 S OAK PARK AVE,2018,1909.49,5846 S OAK PARK AVE,41.7852915,-87.7916127,google
29,Curb & Gutter Menu,5849 W ARTHINGTON ST,2021,15987.07,5849 W ARTHINGTON ST,41.86915500200007,-87.77123684199995,census
40,Street Lighting,5850 N LINCOLN AV,2006,234000,5850 N LINCOLN AV,41.98777401700005,-87.70299321299996,census
40,Street Lighting,5850 N LINCOLN AV,2006,20400,5850 N LINCOLN AV,41.98777401700005,-87.70299321299996,census
40,Street Lighting,5850 N LINCOLN AV,2006,4050,5850 N LINCOLN AV,41.98777401700005,-87.70299321299996,census
40,Street Lighting,5850 N LINCOLN AV,2006,214200,5850 N LINCOLN AV,41.98777401700005,-87.70299321299996,census
40,Alley Resurfacing Menu,5850 N LINCOLN AVE,2018,948.58,5850 N LINCOLN AVE,41.98777401700005,-87.70299321299996,census
20,Street Lighting,5850 S CALUMET AVE,2011,1050,5850 S CALUMET AVE,41.78838160200007,-87.61744767399995,census
45,Curb & Gutter Menu,5854 W LELAND AVE,2018,2759.91,5854 W LELAND AVE,41.965878005000036,-87.77421570099995,census
13,Sidewalk Menu,5855 S NEWCASTLE AVE,2017,2206.49,5855 S NEWCASTLE AVE,41.78565633800008,-87.79254662299996,census
13,Sidewalk Menu,5855 S OAK PARK AVE,2021,3622.6,5855 S OAK PARK AVE,41.7851245,-87.7910699,google
13,Sidewalk Menu,5856 S NEWLAND AVE,2016,4069.53,5856 S NEWLAND AVE,41.785604403000036,-87.79499928099995,census
13,Curb & Gutter Menu,5858 S SAYRE AVE,2021,2001.39,5858 S SAYRE AVE,41.7849064,-87.7965041,google
13,Sidewalk Menu,5858 W 63 RD PL,2021,25165.21,5858 W 63 RD PL,41.7772536,-87.7688394,google
45,Diagonal Parking Menu,5859 N MOODY AVE,2019,24343.645,5859 N MOODY AVE,41.987125492000075,-87.78010059199994,census
23,Miscellaneous-CDOT,5859 S. Oak Park Ave.,2007,716,5859 S. Oak Park Ave.,41.78562959200008,-87.79132142899994,census
23,Sidewalk Menu,5859 W 55 TH ST,2018,8463.5,5859 W 55 TH ST,41.792600693000054,-87.76890788699995,census
30,Alley Resurfacing Menu,5859 W DIVERSEY AVE,2022,26389.19,5859 W DIVERSEY AVE,41.93117948200006,-87.77283426299994,census
39,Sauganash Park Baseball Diamond Improvements,5861 N KOSTNER AVE,2021,140000,5861 N KOSTNER AVE,41.98751783200004,-87.73829410199994,census
48,2016 Menu - Ward 48 Senn Park Playlot,5887 N RIDGE AVE,2016,346420,5887 N RIDGE AVE,41.98793343500006,-87.66708819599995,census
48,Ward 48 Senn Park Play-lot,5887 N RIDGE AVE,2017,53580,5887 N RIDGE AVE,41.98793343500006,-87.66708819599995,census
48,Senn Park - Kiosk,5887 N RIDGE AVE,2018,11000,5887 N RIDGE AVE,41.98793343500006,-87.66708819599995,census
48,Senn High School - pool renovation (CPS and Park District),5900 N GLENWOOD AVE,2016,60000,5900 N GLENWOOD AVE,41.989046,-87.6668304,google
39,Street Resurfacing Menu,5900 N LANDERS AVE,2017,42605.34,5900 N LANDERS AVE,41.988588099000026,-87.75499757999995,census
40,Miscellaneous Other Projects,5900 N WASHTENAW AVE,2016,1800,5900 N WASHTENAW AVE,41.988701185000025,-87.69691516899996,census
48,Chicago Public Schools,5900 N WINTHROP AVE,2015,50000,5900 N WINTHROP AVE,41.98983914100006,-87.65821380299997,census
48,Miscellaneous Other,5900 N WINTHROP AVE,2015,6000,5900 N WINTHROP AVE,41.98983914100006,-87.65821380299997,census
48,Swift Elementary School Auditorium,5900 N WINTHROP AVE,2016,60000,5900 N WINTHROP AVE,41.98983914100006,-87.65821380299997,census
23,Viaduct Improvement Menu,5900 S CENTRAL PARK AVE,2021,21839,5900 S CENTRAL PARK AVE,41.785131927000066,-87.71342165899995,census
23,Street Speed Hump Menu,5900 S KEELER AVE,2018,3700,5900 S KEELER AVE,41.78532206300008,-87.72784114499996,census
23,Miscellaneous-CDOT,5900 S. Archer Ave.,2007,748,5900 S. Archer Ave.,41.79565566700006,-87.76278087699995,census
23,POD Camera,5900 SCentral,2007,21714.2857142857,5900 SCentral,41.7751749,-87.7619406,google
13,Sidewalk Menu,5900 W 64 TH PL,2019,15469.03,5900 W 64 TH PL,41.77519008200005,-87.76908783099998,census
36,Street Speed Hump Menu,5900 W CORNELIA AVE,2021,2350,5900 W CORNELIA AVE,41.943973491000065,-87.77418834999997,census
36,Street Speed Hump Menu,5900 W NEWPORT AVE,2018,3700,5900 W NEWPORT AVE,41.94305856500006,-87.77415614499995,census
40,Alley Resurfacing Menu,5901 N ARTESIAN AVE,2018,21541.415,5901 N ARTESIAN AVE,41.98873357600007,-87.69082117499994,census
48,Alley Resurfacing Menu (1-1),5901 N BROADWAY,2020,6490.525,5901 N BROADWAY,41.98914141000006,-87.66023073999997,census
48,Sidewalk Menu,5901 N MAGNOLIA AVE,2019,3132.42,5901 N MAGNOLIA AVE,41.98912833400004,-87.66151143299999,census
48,Traffic Signal Upgrades,5901 N SHERIDAN RD,2018,5714.28571428571,5901 N SHERIDAN RD,41.989419551000026,-87.65535468299998,census
13,Curb & Gutter Menu,5901 S NEWCASTLE AVE,2017,14081.995,5901 S NEWCASTLE AVE,41.784770233000074,-87.79251074599995,census
13,Alley Apron Menu,5901 W 64 TH PL,2019,17954.22,5901 W 64 TH PL,41.775179123000044,-87.76908734599994,census
13,Bollard Menu,5901 W 64 TH PL,2021,876.74,5901 W 64 TH PL,41.775179123000044,-87.76908734599994,census
36,Sidewalk Menu,5901 W EDDY ST,2019,6731.1,5901 W EDDY ST,41.944876650000026,-87.77422431299999,census
48,Street Lighting,5903 N SHERIDAN RD,2011,500,5903 N SHERIDAN RD,41.98944728400005,-87.65535552999995,census
23,Curb & Gutter Menu,5907 W 55 TH ST,2016,4200.33,5907 W 55 TH ST,41.79257845200004,-87.77000852399999,census
30,Sidewalk Menu,5908 W DIVERSEY AVE,2022,2995.55,5908 W DIVERSEY AVE,41.93117495800004,-87.77391998599995,census
36,Sidewalk Menu,5908 W HENDERSON ST,2017,1656.96,5908 W HENDERSON ST,41.941228883000065,-87.77415636899997,census
13,Sidewalk Menu,5909 S NARRAGANSETT AVE,2021,1596.78,5909 S NARRAGANSETT AVE,41.78473513600005,-87.78152004999998,census
29,Curb & Gutter Menu,5909 W OHIO ST,2016,4904.44,5909 W OHIO ST,41.89102084500007,-87.77257995299999,census
13,Sidewalk Menu,5911 W 64 TH ST,2018,588.91,5911 W 64 TH ST,41.77608778200005,-87.76928029499999,census
13,Street Light Upgrade Menu,5912 S NARRAGANSETT AVE,2019,500,5912 S NARRAGANSETT AVE,41.78462674100007,-87.78153024499994,census
48,Sidewalk Menu,5913 N SHERIDAN RD,2019,7766.67,5913 N SHERIDAN RD,41.98958594900006,-87.65535976399997,census
13,Curb & Gutter Menu,5914 S MCVICKER AVE,2017,8421.895,5914 S MCVICKER AVE,41.78462347900006,-87.77298364799998,census
13,Curb & Gutter Menu,5914 S MOODY AVE,2021,3259.87,5914 S MOODY AVE,41.78457695800006,-87.77542582899997,census
13,Alley Apron Menu,5914 S MULLIGAN AVE,2017,16083.51,5914 S MULLIGAN AVE,41.78451263800008,-87.78030663199996,census
13,Bollard Menu,5914 S TRIPP AV,2006,1293,5914 S TRIPP AV,41.78514616000007,-87.72905790499999,census
13,Bollard Menu,5914 S TRIPP AV,2007,2142,5914 S TRIPP AV,41.78514616000007,-87.72905790499999,census
29,Sidewalk Menu,5914 W IOWA ST,2019,7028.57,5914 W IOWA ST,41.896570164000025,-87.77292126599997,census
48,Chicago Park District,5915 N SHERIDAN RD,2013,22000,5915 N SHERIDAN RD,41.98961368200003,-87.65536061099994,census
13,Sidewalk Menu,5915 S MERRIMAC AVE,2018,3261.8,5915 S MERRIMAC AVE,41.784554660000026,-87.77785084399994,census
13,Miscellaneous Other,5915 S MOODY AVE,2013,1214,5915 S MOODY AVE,41.784577144000025,-87.77541112699998,census
13,Alley Apron Menu,5915 S NATOMA AVE,2019,5490.4,5915 S NATOMA AVE,41.784383235000064,-87.78761112999996,census
13,cm,5915 S NORMANDY AVE,2022,1338.36,5915 S NORMANDY AVE,41.78437050100007,-87.78883331899993,census
23,Sidewalk Menu,5915 S SAWYER AVE,2017,7181.76,5915 S SAWYER AVE,41.785866989000056,-87.70453876799996,census
48,Sculpture - Broadway Armory Park,5917 N BROADWAY,2017,18000,5917 N BROADWAY,41.98953471800007,-87.66024361699994,census
13,Street Light Upgrade,5918 S KILBOURN AVE,2014,500,5918 S KILBOURN AVE,41.78537922500004,-87.73518297699997,census
13,Curb & Gutter Menu,5918 S MCVICKER AVE,2021,1283.37,5918 S MCVICKER AVE,41.78460638200005,-87.77298290499994,census
13,Curb & Gutter Menu,5918 S MCVICKER AVE,2017,8421.895,5918 S MCVICKER AVE,41.78460638200005,-87.77298290499994,census
13,Street Light Upgrade Menu,5919 S MULLIGAN AVE,2021,500,5919 S MULLIGAN AVE,41.78450143600003,-87.78029165799995,census
23,Sidewalk Menu,5919 S SAWYER AVE,2019,3529.91,5919 S SAWYER AVE,41.785804548000044,-87.70453715699995,census
45,Miscellaneous Other,5920 N MILWAUKEE AVE,2013,16213,5920 N MILWAUKEE AVE,41.98919552800004,-87.78012966299997,census
13,Sidewalk Menu,5920 S KILBOURN AVE,2021,1164.66,5920 S KILBOURN AVE,41.78534728600005,-87.73518203699996,census
23,Miscellaneous-CDOT,5920 S. Mobile Ave.,2007,370,5920 S. Mobile Ave.,41.784517563000065,-87.77908709899998,census
48,Alley Speed Hump Menu,5921 N KENMORE AVE,2020,700,5921 N KENMORE AVE,41.98968590900006,-87.65679204699995,census
13,Sidewalk Menu,5921 S KOLMAR AVE,2021,381.14,5921 S KOLMAR AVE,41.7851516,-87.736122,google
13,Sidewalk Menu,5921 S KOSTNER AVE,2021,1970.6,5921 S KOSTNER AVE,41.988504386000045,-87.73831722299997,census
13,Sidewalk Menu,5921 S NATOMA AVE,2018,577.83,5921 S NATOMA AVE,41.78436560800003,-87.78761052199997,census
13,Sidewalk Menu,5921 S NEWCASTLE AVE,2017,4922.19,5921 S NEWCASTLE AVE,41.78462596800006,-87.79250444499996,census
13,Miscellaneous Other,5921 S NORMANDY AVE,2013,588,5921 S NORMANDY AVE,41.7842327,-87.7885526,google
23,Curb & Gutter Menu,5923 S MASON AVE,2018,5954.11,5923 S MASON AVE,41.78467536900007,-87.77052992799997,census
36,Sidewalk Menu,5923 W ROSCOE ST,2022,1289.74,5923 W ROSCOE ST,41.9419236,-87.774892,google
40,Miscellaneous CDOT Projects,5924 N LINCOLN AVE,2016,10982.04,5924 N LINCOLN AVE,41.98895468200004,-87.70497475799993,census
41,Miscellaneous Other,5924 N WEST CIRCLE AVE,2013,86000,5924 N WEST CIRCLE AVE,41.988785000000064,-87.80521705699994,census
13,Concrete Alley Menu,5924 W 64 TH PL,2019,4999.52,5924 W 64 TH PL,41.77517033300006,-87.77006236799997,census
13,Miscellaneous-CDOT,5926 S Menard - Fence installation,2011,6500,5926 S Menard - Fence installation,41.7844364,-87.7671414,google
13,Street Light Upgrade,5927 W 63 RD PL,2013,400,5927 W 63 RD PL,41.7767689,-87.7701149,google
16,Sidewalk Menu,5929 S SANGAMON ST,2016,7851.92,5929 S SANGAMON ST,41.78607349300006,-87.64858546999994,census
48,Alley Resurfacing Menu,5930 N BROADWAY,2019,4330.325,5930 N BROADWAY,41.9898141,-87.6605071,google
13,Street Lighting,5930 S NARRAGANSETT AVE,2011,350,5930 S NARRAGANSETT AVE,41.784147578000045,-87.78151027999996,census
13,Miscellaneous CDOT Projects,5930 S NEENAH AVE,2016,2457.92,5930 S NEENAH AVE,41.784133215000054,-87.78517628599997,census
13,Sidewalk Menu,5931 S MEADE AVE,2019,2411.74,5931 S MEADE AVE,41.78428676900006,-87.77417345799995,census
13,Miscellaneous Other,5931 S NASHVILLE AVE,2014,18145,5931 S NASHVILLE AVE,41.78435532900005,-87.78638927499998,census
13,Sidewalk Menu,5931 S NATCHEZ AVE,2017,1337.44,5931 S NATCHEZ AVE,41.7840595,-87.7837178,google
30,Curb & Gutter Menu,5932 W SCHOOL ST,2022,3311.08,5932 W SCHOOL ST,41.94030904600004,-87.77449700299996,census
30,Bollard Menu,5934 W DIVERSEY AV,2009,3570,5934 W DIVERSEY AV,41.931162742000026,-87.77490315599994,census
30,Street Light Upgrade,5934 W DIVERSEY AVE,2012,350,5934 W DIVERSEY AVE,41.93116271200006,-87.77490497999997,census
29,Sidewalk Menu,5934 W OHIO ST,2022,6574.84,5934 W OHIO ST,41.89102482900006,-87.77323259899998,census
30,Alley Resurfacing Menu,5935 W HENDERSON ST,2022,12142.38,5935 W HENDERSON ST,41.94121252900004,-87.77456281499997,census
36,Sidewalk Menu,5936 W ROSCOE ST,2022,2971.24,5936 W ROSCOE ST,41.94236,-87.7754301,google
41,Bollard Menu,5938 N HARLEM AV,2009,2142,5938 N HARLEM AV,41.98922888100003,-87.80688473499998,census
23,Sidewalk Menu,5939 S HAMLIN AVE,2017,13171.85,5939 S HAMLIN AVE,41.7849111,-87.71779,google
23,Sidewalk Menu,5939 S HAMLIN AVE,2018,3806.14,5939 S HAMLIN AVE,41.7849111,-87.71779,google
40,Sidewalk Menu,5940 N RICHMOND ST,2018,3767.54,5940 N RICHMOND ST,41.785305340000036,-87.69722874699994,census
13,Sidewalk Menu,5941 S PARKSIDE AVE,2021,3040.86,5941 S PARKSIDE AVE,41.78429845000005,-87.76318859999998,census
39,Concrete Alley Menu - Change Order,5943 N Drake,2010,6409,5943 N Drake,41.9896866,-87.7173194,google
40,Sidewalk Menu,5943 N LINCOLN AVE,2015,2951,5943 N LINCOLN AVE,41.98931681300007,-87.70555613899995,census
13,Sidewalk Menu,5943 S KILBOURN AVE,2021,1843.16,5943 S KILBOURN AVE,41.78499620000008,-87.73515700299998,census
48,Sidewalk Menu,5945 N LAKEWOOD AVE,2019,1435.73,5945 N LAKEWOOD AVE,41.99037537400005,-87.66269737199997,census
13,Sidewalk Menu,5949 S MASSASOIT AVE,2019,3975.25,5949 S MASSASOIT AVE,41.784186885000054,-87.76562292199998,census
48,Traffic Signal Upgrades,5950 N SHERIDAN RD,2018,5714.28571428571,5950 N SHERIDAN RD,41.990355339000075,-87.65539949599997,census
13,Sidewalk Menu,5950 S KOLMAR AVE,2022,1482.26,5950 S KOLMAR AVE,41.7843459,-87.7366737,google
41,Sidewalk Menu,5951 N NINA AVE,2016,12238.47,5951 N NINA AVE,41.98927235600007,-87.80151235799997,census
41,Sidewalk Menu,5951 N NINA AVE,2016,3681,5951 N NINA AVE,41.98927235600007,-87.80151235799997,census
41,Sidewalk Menu,5951 N NINA AVE,2017,3823.33,5951 N NINA AVE,41.98927235600007,-87.80151235799997,census
16,Sidewalk Menu,5951 S ARTESIAN AVE,2016,2852.92,5951 S ARTESIAN AVE,41.7850607,-87.6847784,google
40,Miscellaneous-CDOT,5952 N Richmond,2006,4000,5952 N Richmond,41.9894562,-87.7033348,google
23,Sidewalk Menu,5955 W 55 TH ST,2018,8239.68,5955 W 55 TH ST,41.79255167100007,-87.77131536199994,census
13,Sidewalk Menu,5958 S KILDARE AVE,2021,4725.78,5958 S KILDARE AVE,41.78460366400003,-87.73026616899995,census
13,Curb & Gutter Menu,5959 S MAJOR AVE,2019,10947.89,5959 S MAJOR AVE,41.783949568000025,-87.76439405099995,census
16,Miscellaneous Other,5959 S MOZART ST,2013,515,5959 S MOZART ST,41.78513056400004,-87.69476882199996,census
16,Floodlight Menu,5959 S MOZART ST,2015,600,5959 S MOZART ST,41.78513056400004,-87.69476882199996,census
13,Sidewalk Menu,5959 S NATOMA AVE,2016,2515.24,5959 S NATOMA AVE,41.78425397400008,-87.78760667299997,census
23,Sidewalk Menu,5959 W 55 TH ST,2018,8627.13,5959 W 55 TH ST,41.792550308000045,-87.77137736599997,census
