ward,type,location,year,est_cost,id,address,lat,long,query
10,Sidewalk Menu,10825 S AVENUE B,2019,9089,8337,10825 S AVENUE B,41.698532956000065,-87.52577145699996,census
10,Sidewalk Menu,10826 S AVENUE N,2017,4044.46,8230,10826 S AVENUE N,41.69856959500004,-87.53770397199997,census
10,Sidewalk Menu,10836 S AVENUE J,2020,6176.42,8372,10836 S AVENUE J,41.698396882000054,-87.53408205299996,census
10,Alley Speed Hump Menu,10836 S EWING AVE,2019,700,8314,10836 S EWING AVE,41.698402464000026,-87.53528801899995,census
10,Sidewalk Menu,10844 S AVENUE J,2021,5577.62,8428,10844 S AVENUE J,41.69827284000007,-87.53408205299996,census
10,Sidewalk Menu,10858 S GREEN BAY AVE,2021,3746.5,8429,10858 S GREEN BAY AVE,41.698091317000035,-87.54135000899998,census
10,Sidewalk Menu,10859 S MACKINAW AVE,2017,20765.91,8227,10859 S MACKINAW AVE,41.698091324000075,-87.54255334999993,census
19,Miscellaneous CDOT Projects,10859 S TALMAN AVE,2022,660,16846,10859 S TALMAN AVE,41.696149268000056,-87.68743556899994,census
10,POD Camera,10900 S. Ave. J,2009,25000,7902,10900 S. Ave. J,41.697144836000064,-87.53408205299996,census
34,Street Light Arterial,10905 S NORMAL,2012,3500,29962,10905 S NORMAL,41.6958589,-87.6349673,google
9,Guardrail Menu,10909 S COTTAGE GROVE AV,2007,1200,6820,10909 S COTTAGE GROVE AV,41.69725615400006,-87.60881839999996,census
10,Sidewalk Menu,10918 S BUFFALO AVE,2021,1355.82,8430,10918 S BUFFALO AVE,41.69690416700007,-87.54378794399997,census
10,Sidewalk Menu,10927 S AVENUE L,2021,12254.54,8431,10927 S AVENUE L,41.696747369000036,-87.53647930099999,census
10,Street Resurfacing Menu,10931 S BUFFALO AVE,2020,4382.495,8387,10931 S BUFFALO AVE,41.69671848000007,-87.54377408699997,census
10,Street Resurfacing Menu,10939 S BUFFALO AVE,2020,4382.495,8387,10939 S BUFFALO AVE,41.69659471400007,-87.54377463799995,census
10,Sidewalk Menu,10946 S EWING AVE,2022,5740.94,8503,10946 S EWING AVE,41.69643520000005,-87.53528801899995,census
19,Street Resurfacing Menu,10954 S FAIRFIELD AVE,2021,1699.845,16823,10954 S FAIRFIELD AVE,41.69436391900007,-87.68985619599994,census
5,Sidewalk Menu,1100 E MIDWAY PLAISANCE,2016,17712.505,4323,1100 E MIDWAY PLAISANCE,41.7871844,-87.5992537,google
37,Street Speed Hump Menu,1100 N KEDVALE AVE,2018,1850,32919,1100 N KEDVALE AVE,41.90093181900005,-87.72995028299994,census
37,Street Lighting,1100 N LATROBE AV,2006,2200,32399,1100 N LATROBE AV,41.900553881000064,-87.75697357199994,census
29,Curb & Gutter Menu,1100 N MAYFIELD AVE,2019,6244.77,25383,1100 N MAYFIELD AVE,41.900360299000056,-87.77288828499996,census
27,2 POD CAMERAS: 1100 N MONTICELLO AVE & 1200 N MONTICELLO AVE,1100 N MONTICELLO AVE,2019,24776,23863,1100 N MONTICELLO AVE,41.90102245700007,-87.71772593299994,census
29,Sidewalk Menu,1100 N PARKSIDE AVE,2018,27556.12,25333,1100 N PARKSIDE AVE,41.90041594300004,-87.76680913399997,census
27,POD Camera: 1100 N. Ridgeway Ave,1100 N RIDGEWAY AVE,2019,24776,23867,1100 N RIDGEWAY AVE,41.90101012900004,-87.72016506199998,census
2,1 PTZ Camera - NW 1100 N State,1100 N STATE ST,2022,24776,2456,1100 N STATE ST,41.9020886,-87.6285677,google
49,Street Speed Hump Menu,1100 W ALBION AVE,2016,1850,42762,1100 W ALBION AVE,42.00258235300004,-87.65907244499994,census
48,Street Lighting,1100 W BERWYN AV,2009,800,41625,1100 W BERWYN AV,41.97817,-87.6578791,google
43,In-Road State Law Stop For Pedestrians Sign Menu,1100 W FULLERTON AVE,2022,175,38086,1100 W FULLERTON AVE,41.9256224,-87.6562694,google
43,Sidewalk Menu,1100 W WEBSTER AVE,2020,45855.65,38022,1100 W WEBSTER AVE,41.921704917000056,-87.65601043999999,census
44,Street Light Upgrade Menu,1100 W WOLFRAM ST,2017,500,38729,1100 W WOLFRAM ST,41.93350971600006,-87.65645908499994,census
25,POD Camera,1100 W. 18 th St.,2009,16738,21680,1100 W. 18 th St.,41.858003377000045,-87.65341231199994,census
25,POD Camera,1100 W. 18 th St.,2010,8262,21821,1100 W. 18 th St.,41.858003377000045,-87.65341231199994,census
5,Sidewalk Menu,1101 E MIDWAY PLAISANCE,2016,17712.505,4323,1101 E MIDWAY PLAISANCE,41.7871844,-87.5992537,google
37,Miscellaneous CDOT Projects,1101 N LONG AVE,2019,6000,32955,1101 N LONG AVE,41.9005016,-87.7605153,google
29,Curb & Gutter Menu,1101 N MAYFIELD AVE,2019,5163.43666666667,25384,1101 N MAYFIELD AVE,41.867214501000035,-87.77172349599994,census
24,Sidewalk Menu,1101 S KEELER AVE,2021,17633.09,21247,1101 S KEELER AVE,41.86789044100004,-87.73011645899999,census
28,Sidewalk Menu,1101 S RICHMOND ST,2021,2095.88,24765,1101 S RICHMOND ST,41.86819273200007,-87.69960804099998,census
49,Sidewalk Menu,1101 W NORTH SHORE AVE,2021,2312.33,42972,1101 W NORTH SHORE AVE,42.003709196000045,-87.65877516499995,census
27,Sidewalk Menu,1103 N RIDGEWAY AVE,2021,3214.67,23922,1103 N RIDGEWAY AVE,41.901033950000055,-87.72015085799995,census
9,Sidewalk Menu,11036 S INDIANA AVE,2022,11533.455,7318,11036 S INDIANA AVE,41.69394745400007,-87.61828235899998,census
19,Miscellaneous-CDOT,11039 S Christiana,2010,15369,16462,11039 S Christiana,41.6923038,-87.7043086,google
34,Sidewalk Menu,1104 W 104TH PL,2016,2346.18,30165,1104 W 104TH PL,41.70412154300004,-87.65031678399998,census
34,Sidewalk Menu,1104 W 104TH PL,2017,3198.36,30211,1104 W 104TH PL,41.70412154300004,-87.65031678399998,census
34,Sidewalk Menu,1104 W 104TH PL,2018,8739.36,30244,1104 W 104TH PL,41.70412154300004,-87.65031678399998,census
34,Sidewalk Menu,1104 W 104TH PL,2018,28335.22,30245,1104 W 104TH PL,41.70412154300004,-87.65031678399998,census
34,Guardrail Menu,11043 S VINCENNES AV,2006,460,29529,11043 S VINCENNES AV,41.69267,-87.662704,google
34,Bollard Menu,11044 S PRINCETON AV,2006,1428,29522,11044 S PRINCETON AV,41.69320410600005,-87.63032981199996,census
10,Sidewalk Menu,11045 S AVENUE L,2022,4461.82,8504,11045 S AVENUE L,41.69464909000004,-87.53647930099999,census
10,Sidewalk Menu,11048 S AVENUE N,2019,14798,8330,11048 S AVENUE N,41.6940816,-87.5391798,google
29,Miscellaneous CDOT Projects,1105 N MASSASOIT AVE,2021,150,25470,1105 N MASSASOIT AVE,41.90047929100007,-87.76922965499995,census
1,Sidewalk Menu,1107 N HERMITAGE AVE,2016,443.94,690,1107 N HERMITAGE AVE,41.9024648,-87.6708901,google
29,Miscellaneous CDOT Projects,1107 N MASSASOIT AVE,2021,150,25471,1107 N MASSASOIT AVE,41.90051050900007,-87.76923069499998,census
26,Alley Apron Menu,1107 N SACRAMENTO AVE,2018,20904.63,22904,1107 N SACRAMENTO AVE,41.9013158,-87.7015,google
25,Sidewalk Menu,1108 W MADISON ST,2016,4971.26,22040,1108 W MADISON ST,41.8818314,-87.6549045,google
26,Sidewalk Menu,1109 N SACRAMENTO AVE,2016,3204.76,22814,1109 N SACRAMENTO AVE,41.9014002,-87.7014803,google
16,Curb & Gutter Menu,1109 W GARFIELD BLVD,2022,32341.79,14659,1109 W GARFIELD BLVD,41.79382133800004,-87.65282334799997,census
26,Alley Resurfacing Menu,1110 N MOZART ST,2022,22461.11,23133,1110 N MOZART ST,41.90131857400007,-87.69809433799998,census
34,Miscellaneous-CDOT,11100 S Halstead St.,2010,20598,29809,11100 S Halstead St.,41.69230850200006,-87.64238074099995,census
9,Sidewalk Menu,11100 S LANGLEY AVE,2019,41729.71,7224,11100 S LANGLEY AVE,41.692809,-87.6060003,google
9,Sidewalk Menu,11100 S LANGLEY AVE,2019,6166.59,7225,11100 S LANGLEY AVE,41.692809,-87.6060003,google
1,Sidewalk Menu,1111 N PAULINA ST,2022,3172.43,1007,1111 N PAULINA ST,41.9026288,-87.6697653,google
4,Street Bump Outs Menu,1111 S WABASH AVE,2021,6190.7,3788,1111 S WABASH AVE,41.868424051000034,-87.62583849199996,census
4,Sidewalk Menu,1112 S WABASH AVE,2016,6539.65,3617,1112 S WABASH AVE,41.86908120100003,-87.62587373399998,census
25,Alley Resurfacing Menu,1112 W CULLERTON ST,2018,23494.04,22103,1112 W CULLERTON ST,41.85524197400008,-87.65393242199997,census
25,Sidewalk Menu,1112 W TAYLOR ST,2022,13593.6,22284,1112 W TAYLOR ST,41.86945551900004,-87.65481406299995,census
25,Alley Resurfacing Menu,1112 W TAYLOR ST,2021,6155.3,22222,1112 W TAYLOR ST,41.86945551900004,-87.65481406299995,census
1,Sidewalk Menu,1113 N HERMITAGE AVE,2016,443.94,690,1113 N HERMITAGE AVE,41.9026682,-87.6708806,google
34,Street Light Upgrade Menu,11132 S ASHLAND AVE,2017,500,30222,11132 S ASHLAND AVE,41.7202573,-87.6626689,google
10,Sidewalk Menu,11137 S EWING AVE,2018,3076,8273,11137 S EWING AVE,41.692759300000034,-87.53527333499994,census
44,Alley Apron Menu,1114 W ROSCOE ST,2016,9738.07,38634,1114 W ROSCOE ST,41.9436982,-87.6573616,google
34,Street Light Upgrade Menu,11142 S ASHLAND AVE,2017,500,30222,11142 S ASHLAND AVE,41.7202573,-87.6626689,google
26,Sidewalk Menu,1115 N FRANCISCO AVE,2022,1759.97,23178,1115 N FRANCISCO AVE,41.86745214000007,-87.69836090999996,census
43,Alley Apron Menu,1115 W BELDEN AVE,2016,3180.12,37783,1115 W BELDEN AVE,41.92350180600005,-87.65670265199998,census
43,Alley Apron Menu,1115 W BELDEN AVE,2017,7736.8,37869,1115 W BELDEN AVE,41.92350180600005,-87.65670265199998,census
43,Street Light Upgrade Menu,1115 W DIVERSEY PKWY,2016,450,37857,1115 W DIVERSEY PKWY,41.932376,-87.6565005,google
44,Sidewalk Menu,1119 W GRACE ST,2018,3031.42,38761,1119 W GRACE ST,41.9510711,-87.657645,google
34,Sidewalk Menu,11201 S GREEN ST,2021,28286.69,30350,11201 S GREEN ST,41.69037982700007,-87.64352410099997,census
37,Sidewalk Menu,1121 N KEYSTONE AVE,2019,36505.63,32959,1121 N KEYSTONE AVE,41.901288812000075,-87.72747903199996,census
27,Street Light Upgrade Menu,1122 N LAWNDALE AVE,2019,500,23875,1122 N LAWNDALE AVE,41.9016599,-87.7192137,google
26,Sidewalk Menu,1123 N SACRAMENTO AVE,2021,5689.13,23112,1123 N SACRAMENTO AVE,41.90177774000006,-87.70177873599994,census
48,Sidewalk Menu,1123 W THORNDALE AVE,2017,479.26,41937,1123 W THORNDALE AVE,41.99003245500006,-87.65921531999999,census
44,Sidewalk Menu,1123 W WELLINGTON AVE,2016,2563.73,38657,1123 W WELLINGTON AVE,41.93621560100007,-87.65736855099999,census
37,Alley Speed Hump Menu,1124 N PULASKI RD,2022,700,33071,1124 N PULASKI RD,41.901581011000076,-87.72627442399994,census
2,Street Lighting,1124 S ASHLAND AV,2009,1000,1632,1124 S ASHLAND AV,41.8676973,-87.6666729,google
44,Miscellaneous CDOT Projects,1124 W BARRY AVE,2019,582.5,38786,1124 W BARRY AVE,41.93804780500005,-87.65742643699997,census
44,Miscellaneous CDOT Projects,1125 W WELLINGTON AVE,2019,500,38791,1125 W WELLINGTON AVE,41.93621540100003,-87.65744691099997,census
10,Curb & Gutter Menu,11256 S AVENUE H,2022,23614.28,8488,11256 S AVENUE H,41.69061540700005,-87.53287206599998,census
44,Alley Resurfacing Menu (1-1),1128 W NEWPORT AVE,2018,23116.295,38743,1128 W NEWPORT AVE,41.94442896400005,-87.65798715599999,census
49,Sidewalk Menu,1130 W NORTH SHORE AVE,2018,1321.85,42872,1130 W NORTH SHORE AVE,42.00370650900004,-87.65969820199996,census
9,POD Camera,11300 E. Edbrooke,2010,20000,6955,11300 E. Edbrooke,41.6889104,-87.6196766,google
26,Sidewalk Menu,1131 N FRANCISCO AVE,2021,2847.95,23113,1131 N FRANCISCO AVE,41.867371099000025,-87.69835865899995,census
27,Alley Speed Hump Menu,1131 N RIDGEWAY AVE,2017,350,23792,1131 N RIDGEWAY AVE,41.90136494500007,-87.72015985199994,census
44,Miscellaneous CDOT Projects,1133 W CORNELIA AVE,2019,582.5,38786,1133 W CORNELIA AVE,41.9451734,-87.6583064,google
43,Miscellaneous CDOT Projects,1135 W BELDEN AVE,2018,1000,37943,1135 W BELDEN AVE,41.92349946100006,-87.65680816599996,census
34,Bollard Menu,11352 S BISHOP ST,2006,714,29521,11352 S BISHOP ST,41.686805166000056,-87.65843227399995,census
9,Street Light Upgrade Menu,11361 S INDIANA AVE,2017,406,7148,11361 S INDIANA AVE,41.687281,-87.617737,google
16,Miscellaneous CDOT Projects,1137 W 63RD ST,2022,101,14661,1137 W 63RD ST,41.779616807000025,-87.65376383999995,census
44,Miscellaneous CDOT Projects,1139 W WELLINGTON AVE,2019,500,38791,1139 W WELLINGTON AVE,41.93620670800004,-87.65792119199995,census
17,Alley Resurfacing Menu,1140 W 79TH ST,2017,15039.59,15179,1140 W 79TH ST,41.75051550300003,-87.65277559699996,census
21,Sidewalk Menu,1140 W 90TH ST,2022,4301.87,18468,1140 W 90TH ST,41.730482634000055,-87.65238009399997,census
34,Curb & Gutter Menu,11400 S WALLACE ST,2016,9404.71,30152,11400 S WALLACE ST,41.68685456800006,-87.63737222899994,census
9,Street Light Upgrade Menu,11404 S INDIANA AVE,2017,406,7148,11404 S INDIANA AVE,41.686648743000035,-87.61810037599997,census
44,Alley Apron Menu,1141 W WOLFRAM ST,2016,7564.47,38640,1141 W WOLFRAM ST,41.93347698800005,-87.65782784999999,census
37,Sidewalk Menu,1142 N KARLOV AVE,2022,2988.17,33088,1142 N KARLOV AVE,41.86684562500005,-87.72764768799999,census
44,Alley Apron Menu,1142 W GEORGE ST,2022,41172.68,38886,1142 W GEORGE ST,41.934409079000034,-87.65715731799997,census
49,Alley Speed Hump Menu,1142 W NORTH SHORE AVE,2016,700,42719,1142 W NORTH SHORE AVE,42.00370361100005,-87.65989407699999,census
34,Curb & Gutter Menu,11421 S ASHLAND AVE,2016,2859.06,30155,11421 S ASHLAND AVE,41.720848,-87.6626996,google
9,Curb & Gutter Menu,11424 S CHAMPLAIN AVE,2020,29206.28,7252,11424 S CHAMPLAIN AVE,41.68695504100003,-87.60709436799993,census
21,Miscellaneous-BOE,1143 W 91 ST,2007,1000,17680,1143 W 91 ST,41.7286537,-87.6521253,google
34,Curb & Gutter Menu,11430 S PARNELL AVE,2019,4427.09,30281,11430 S PARNELL AVE,41.68612410500003,-87.63614127499994,census
37,Alley Apron Menu,1144 N LONG AVE,2017,27925.31,32825,1144 N LONG AVE,41.901492123000025,-87.76087881999996,census
44,Alley Apron Menu,1145 W OAKDALE AVE,2022,18813.92,38887,1145 W OAKDALE AVE,41.93529995700004,-87.65721577599999,census
44,Alley Apron Menu,1145 W WELLINGTON AVE,2016,1374.87,38639,1145 W WELLINGTON AVE,41.93620458700008,-87.65810993199995,census
44,Alley Apron Menu,1145 W WELLINGTON AVE,2017,10796.92,38679,1145 W WELLINGTON AVE,41.93620458700008,-87.65810993199995,census
37,Concrete Alley Menu,1146 N LECLAIRE AVE,2022,57934.295,33084,1146 N LECLAIRE AVE,41.90112828100007,-87.75330173399999,census
1,Clemente High School - Field Restoration,1147 N WESTERN AVE,2018,70100,778,1147 N WESTERN AVE,41.90216239600005,-87.68699753499999,census
44,Curb & Gutter Menu,1147 W GEORGE ST,2016,2361.3,38646,1147 W GEORGE ST,41.93438233200004,-87.65820611099997,census
44,Curb & Gutter Menu,1147 W GEORGE ST,2016,7714.53,38650,1147 W GEORGE ST,41.93438233200004,-87.65820611099997,census
49,Sidewalk Menu,1147 W PRATT BLVD,2016,8036.46,42729,1147 W PRATT BLVD,42.005546398000035,-87.66028221199997,census
1,School Projects,1148 N HONORE ST,2014,25000,594,1148 N HONORE ST,41.90250513900003,-87.67358018499993,census
1,LaSalle II School Playground Drinking Fountain,1148 N HONORE ST,2017,9300,748,1148 N HONORE ST,41.90250513900003,-87.67358018499993,census
44,Curb & Gutter Menu,1149 W CORNELIA AVE,2017,3993.18,38711,1149 W CORNELIA AVE,41.945317438000075,-87.65870570699997,census
28,Alley Apron Menu,115 N KILBOURN AVE,2020,28771.06,24737,115 N KILBOURN AVE,41.8824124,-87.7377261,google
43,Miscellaneous CDOT Projects,1150 W DICKENS AVE,2018,616.190476190476,37944,1150 W DICKENS AVE,41.91986434900008,-87.65772264199995,census
48,Miscellaneous-CDOT,1150 W Foster (Bus Pad),2008,14471,41561,1150 W Foster,41.97634646800003,-87.65873879199995,census
10,Bollard Menu,11500 S AVENUE L,2010,7570,7904,11500 S AVENUE L,41.68623284800003,-87.53647923199998,census
27,Sidewalk Menu,1151 S WOOD ST,2021,12499.62,23923,1151 S WOOD ST,41.867457,-87.6707839,google
44,Miscellaneous Other Projects,1151 W EDDY ST,2019,1246.66666666667,38790,1151 W EDDY ST,41.94624474600005,-87.65765870499996,census
34,Sidewalk Menu,11520 S MARSHFIELD AVE,2016,1052.335,30161,11520 S MARSHFIELD AVE,41.68424012600008,-87.66269961699999,census
34,Alley Resurfacing Menu,11528 S HALSTED ST,2018,9246.52,30239,11528 S HALSTED ST,41.68455074500008,-87.64213897499997,census
43,Miscellaneous CDOT Projects,1154 W DICKENS AVE,2018,616.190476190476,37944,1154 W DICKENS AVE,41.91986341100005,-87.65776484699995,census
44,Sidewalk Menu,1154 W DIVERSEY PKWY,2015,678,38603,1154 W DIVERSEY PKWY,41.93257870000008,-87.65780788999996,census
10,Rowan Park- park improvements,11546 S AVENUE L,2016,75000,8178,11546 S AVENUE L,41.685524454000074,-87.53647605899994,census
10,Rowan Park - Baseball Field Improvements,11546 S AVENUE L,2018,160000,8268,11546 S AVENUE L,41.685524454000074,-87.53647605899994,census
44,Alley Apron Menu,1155 W EDDY ST,2021,10660.12,38837,1155 W EDDY ST,41.94624364300006,-87.65771810699994,census
43,Miscellaneous CDOT Projects,1158 W DICKENS AVE,2018,616.190476190476,37944,1158 W DICKENS AVE,41.91986247400007,-87.65780705299994,census
24,Sidewalk Menu,1159 S KEELER AVE,2021,46955.14,21248,1159 S KEELER AVE,41.86662059100007,-87.73007518799994,census
29,Curb & Gutter Menu,116 S CENTRAL AVE,2020,65259.49,25427,116 S CENTRAL AVE,41.87832341400008,-87.76479860099994,census
34,Alley Apron Menu,11600 S LAFLIN ST,2017,25272.6,30200,11600 S LAFLIN ST,41.682890833000044,-87.65911981999994,census
34,Sidewalk Menu,11616 S ABERDEEN ST,2017,13171.57,30210,11616 S ABERDEEN ST,41.6826236,-87.6496925,google
4,POD Camera,1163 E 43RD ST,2017,27011,3663,1163 E 43RD ST,41.81691720400005,-87.59744528099998,census
42,Bollard Menu,1164 N DEARBORN ST,2005,2856,36212,1164 N DEARBORN ST,41.90345753200006,-87.62997631799999,census
44,Alley Apron Menu,1169 W EDDY ST,2015,6653,38554,1169 W EDDY ST,41.946239784000056,-87.65792601599998,census
34,Bollard Menu,11717 S PRINCETON AV,2008,1428,29670,11717 S PRINCETON AV,41.680935145000035,-87.62994361499995,census
10,Street Light Upgrade Menu,11741 S TORRENCE AVE,2018,720,8294,11741 S TORRENCE AVE,41.68238071300004,-87.55933941099994,census
10,Alley Speed Hump Menu,11743 S EWING AVE,2015,700,8139,11743 S EWING AVE,41.68195998300007,-87.53522992299997,census
34,Alley Apron Menu,11759 S JUSTINE ST,2021,33956.65,30340,11759 S JUSTINE ST,41.68015068400007,-87.66023947299999,census
34,Bollard Menu,11844 S WENTWORTH AV,2007,1428,29607,11844 S WENTWORTH AV,41.67892223700005,-87.62749940699996,census
34,Sidewalk Menu,11855 S MARSHFIELD AVE,2016,2560.015,30162,11855 S MARSHFIELD AVE,41.6784092,-87.6624996,google
9,Sidewalk Menu,119 E 95TH ST,2020,26715.19,7257,119 E 95TH ST,41.7215976,-87.6196291,google
29,Curb & Gutter Menu,119 S MAYFIELD AVE,2022,10348.62,25560,119 S MAYFIELD AVE,41.87846254300007,-87.77132111199995,census
34,Street Light Upgrade Menu,11900 S LOOMIS ST,2018,2000,30253,11900 S LOOMIS ST,41.6776067,-87.6565566,google
34,Sidewalk Menu,11921 S STEWART AVE,2020,7554.29,30319,11921 S STEWART AVE,41.677156352000054,-87.63223988099998,census
9,Curb & Gutter Menu,11943 S STATE ST,2018,7477.93,7177,11943 S STATE ST,41.676899682000055,-87.62261666499995,census
42,Pavement Markings,120 S DESPLAINES ST,2015,1700,36809,120 S DESPLAINES ST,41.879948916000046,-87.64407184799995,census
37,Alley Resurfacing Menu,1200 N HARDING AVE,2017,20070.625,32827,1200 N HARDING AVE,41.86562239300008,-87.72393871899999,census
29,Sidewalk Menu,1200 N MENARD AVE,2021,3458.68,25475,1200 N MENARD AVE,41.902575574000025,-87.77053168699996,census
27,2 POD CAMERAS: 1100 N MONTICELLO AVE & 1200 N MONTICELLO AVE,1200 N MONTICELLO AVE,2019,24776,23863,1200 N MONTICELLO AVE,41.90338342600006,-87.71780620199996,census
27,POD Camera,1200 N Springfield,2008,24000,23420,1200 N Springfield,41.902702,-87.723866,google
24,Street Speed Hump Menu,1200 S CHRISTIANA AVE,2018,1850,21151,1200 S CHRISTIANA AVE,41.8661138,-87.7095039,google
24,Street Resurfacing Menu,1200 S SPRINGFIELD AVE,2017,47783.26,21107,1200 S SPRINGFIELD AVE,41.8662017,-87.7227334,google
24,Street Speed Hump Menu,1200 S TROY ST,2021,4700,21261,1200 S TROY ST,41.8659965,-87.7045721,google
24,POD Camera,1200 S. Springfield,2006,24000,20730,1200 S. Springfield,41.8662017,-87.7227334,google
17,Street Resurfacing Menu,1200 W 74TH PL,2019,62302.66,15294,1200 W 74TH PL,41.7586807,-87.6539578,google
46,Curb & Gutter Menu,1200 W AINSLIE ST,2021,2077.035,40231,1200 W AINSLIE ST,41.9714678,-87.6597351,google
43,Street Resurfacing Menu,1200 W BELDEN AVE,2021,34512.62,38056,1200 W BELDEN AVE,41.92348251200008,-87.65844246799998,census
37,POD Camera,1201 N Central,2007,36000,32478,1201 N Central,41.9024186,-87.7654362,google
28,Sidewalk Menu,1201 W FLOURNOY ST,2017,85249.46,24623,1201 W FLOURNOY ST,41.873230532000036,-87.65694599099999,census
48,Bollard Menu,1201 W HOOD AV,2006,3570,41469,1201 W HOOD AV,41.99361359900007,-87.66119709299994,census
34,Curb & Gutter Menu,12029 S JUSTINE ST,2016,6455.23,30156,12029 S JUSTINE ST,41.674980548000065,-87.66008002899997,census
21,Sidewalk Menu,1205 W 86TH ST,2022,10071.24,18469,1205 W 86TH ST,41.73774703500004,-87.65353934699993,census
48,Sidewalk Menu,1205 W THORNDALE AVE,2022,2676.24,42235,1205 W THORNDALE AVE,41.98997166100003,-87.66164408299994,census
34,Sidewalk Menu,12053 S LAFLIN ST,2017,6203.62,30207,12053 S LAFLIN ST,41.6741687,-87.658567,google
48,Curb & Gutter Menu,1206 W BALMORAL AVE,2021,7489.46,42168,1206 W BALMORAL AVE,41.9799743,-87.6604081,google
48,Sidewalk Menu,1207 W BRYN MAWR AVE,2021,8615.18,42174,1207 W BRYN MAWR AVE,41.9835225,-87.6606887,google
