ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
34,Curb/Gutter Menu,W 107TH ST & S NORMAL AV (500 W) & S EGGLESTON AV (432 W),2011,24873,29870,500 W 107TH ST,432 W 107TH ST,41.6999604,-87.6356087,google,41.6999733,-87.6343481,google
3,Street Speed Hump Menu,S PRINCETON AVE & W 43 ST (4300 S) & W 43 PL (4332 S),2011,1850,2747,4300 S PRINCETON AVE,4332 S PRINCETON AVE,41.8163862,-87.633528,google,41.81535,-87.6338243,google
30,Miscellaneous-CDOT,W ADDISON ST & N CICERO AV (4800 W) & N MILWAUKEE AV (4363 W),2011,493989,26043,4800 W ADDISON ST,4363 W ADDISON ST,41.9463871,-87.7475186,google,41.9460528,-87.7370659,google
3,Sidewalk Menu,E 24TH ST & S STATE ST (0 E) & S WABASH AV (44 E),2011,7491,2734,0 E 24TH ST,44 E 24TH ST,41.8492403,-87.6269854,google,41.8492633,-87.6254195,google
3,Sidewalk Menu,E 37TH PL & S STATE ST (0 E) & S WABASH AV (44 E),2011,56398,2728,0 E 37TH PL,44 E 37TH PL,41.8264529,-87.6264071,google,41.8266861,-87.624759,google
20,Sidewalk Menu,E 61ST ST & S STATE ST (0 E) & S WABASH AV (44 E),2011,44205,17139,0 E 61ST ST,44 E 61ST ST,41.7837069,-87.6254084,google,41.7839868,-87.6237511,google
27,Street Lighting,N ABERDEEN ST & W MADISON ST (0 N) & W WASHINGTON BV (44 N),2011,2000,23524,0 N ABERDEEN ST,44 N ABERDEEN ST,41.8816601,-87.6543704,google,41.8827732,-87.6546952,google
47,Sidewalk Menu,N ASHLAND AVE & W CULLOM AV (4300 N) & W MONTROSE AV (4400 N),2011,7314,40684,4300 N ASHLAND AVE,4400 N ASHLAND AVE,41.9599169,-87.6694232,google,41.9618955,-87.6697504,google
33,Curb/Gutter Menu,N FRANCISCO AVE & W CULLOM AV (4300 N) & W MONTROSE AV (4400 N),2011,114537,28937,4300 N FRANCISCO AVE,4400 N FRANCISCO AVE,41.9594211,-87.7008495,google,41.9612363,-87.7009042,google
33,Street Resurface Menu,N RICHMOND ST & W CULLOM AV (4300 N) & W MONTROSE AV (4400 N),2011,64411,28952,4300 N RICHMOND ST,4400 N RICHMOND ST,41.9595124,-87.7024239,google,41.9612345,-87.7021202,google
14,Sidewalk Menu,S HOMAN AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,13657,12253,4300 S HOMAN AVE,4400 S HOMAN AVE,41.815259,-87.709426,google,41.8134383,-87.7093877,google
14,Street Speed Hump Menu,S KARLOV AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,3700,12291,4300 S KARLOV AVE,4400 S KARLOV AVE,41.8150081,-87.7265802,google,41.8132222,-87.7265214,google
14,Street Resurface Menu(1-5),S KEELER AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,41489,12278,4300 S KEELER AVE,4400 S KEELER AVE,41.8149227,-87.7290849,google,41.813087,-87.728976,google
14,Street Speed Hump Menu,S KEELER AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,3700,12298,4300 S KEELER AVE,4400 S KEELER AVE,41.8149227,-87.7290849,google,41.813087,-87.728976,google
4,Street Lighting,S ST LAWRENCE AVE & E 43 ST (4300 S) & E 44 ST (4400 S),2011,1750,3380,4300 S ST LAWRENCE AVE,4400 S ST LAWRENCE AVE,41.8167155,-87.6116448,google,41.8148953,-87.6115921,google
14,Sidewalk Menu,S ST LOUIS AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,53191,12236,4300 S ST LOUIS AVE,4400 S ST LOUIS AVE,41.8152305,-87.7117024,google,41.8133987,-87.7116178,google
11,Sidewalk Menu,S WALLACE ST & W 44 PL (4432 S) & W 44 ST (4400 S),2011,12301,8792,4432 S WALLACE ST,4400 S WALLACE ST,41.8134621,-87.6410723,google,41.8143065,-87.6410828,google
30,Sidewalk Menu,W DICKENS AVE & N KILDARE AV (4300 W) & N KOSTNER AV (4400 W),2011,2079,26058,4300 W DICKENS AVE,4400 W DICKENS AVE,41.9188928,-87.7339332,google,41.9188637,-87.7363715,google
31,Street Resurface Menu,W SCHUBERT AVE & N KILDARE AV (4300 W) & N KOSTNER AV (4400 W),2011,48746,27236,4300 W SCHUBERT AVE,4400 W SCHUBERT AVE,41.9298672,-87.7343005,google,41.9298333,-87.7367536,google
14,Sidewalk Menu,S SAWYER AVE & W 43 ST (4300 S) & S ARCHER AV (4407 S),2011,3606,12254,4300 S SAWYER AVE,4407 S SAWYER AVE,41.8152948,-87.7057719,google,41.8131645,-87.7051242,google
38,Street Resurface Menu,W BYRON ST & N LOWELL AV (4340 W) & N KOSTNER AV (4422 W),2011,30459,33475,4340 W BYRON ST,4422 W BYRON ST,41.952018700000004,-87.736928700000007,google,41.9518362,-87.7389089,google
11,Sidewalk Menu,S WALLACE ST & W 44 ST (4400 S) & W 44 PL (4432 S),2011,7264,8789,4400 S WALLACE ST,4432 S WALLACE ST,41.8143065,-87.6410828,google,41.8134621,-87.6410723,google
13,Sidewalk Menu,W 62ND ST & S KOSTNER AV (4400 W) & S KENNETH AV (4432 W),2011,1178,10760,4400 W 62ND ST,4432 W 62ND ST,41.7803732,-87.7325749,google,41.7803461,-87.7337982,google
31,Sidewalk Menu,W DIVERSEY AVE & N KENNETH AV (4432 W) & N KENNETH AV (4432 W),2011,13366,27234,4432 W DIVERSEY AVE,4432 W DIVERSEY AVE,41.9317534,-87.7381682,google,41.9317534,-87.7381682,google
31,Street Resurface Menu(1-5),W SCHOOL ST & N KOSTNER AV (4402 W) & N KENNETH AV (4432 W),2011,17492,27245,4402 W SCHOOL ST,4432 W SCHOOL ST,41.9409221,-87.7371859,google,41.9407794,-87.7383495,google
14,Street Speed Hump Menu,S SPAULDING AVE & S ARCHER AV (4449 S) & W 47 ST (4700 S),2011,9250,12293,4700 S SPAULDING AVE,4449 S SPAULDING AVE,41.8080876,-87.7064221,google,41.8119789,-87.7062222,google
46,Sidewalk Menu,N MARINE DR & W MONTROSE AV (4400 N) & S LAKE SHORE EXIT RP (4482 N),2011,27206,39926,4400 N MARINE DR,4482 N MARINE DR,41.9619386,-87.646851,google,41.9633414,-87.6478005,google
29,Sidewalk Menu,N WALLER AVE & W RACE AV (500 N) & W MIDWAY PK (450 N),2011,27999,25046,500 N WALLER AVE,450 N WALLER AVE,41.8890555,-87.7678332,google,41.8883936,-87.7679638,google
44,Curb/Gutter Menu,W SURF ST & N SHERIDAN RD (400 W) & N PINE GROVE AV (450 W),2011,2990,38302,400 W SURF ST,450 W SURF ST,41.9345072,-87.6395255,google,41.9348339,-87.6415755,google
33,Street Resurface Menu,N ALBANY AVE & W MONTROSE AV (4400 N) & W SUNNYSIDE AV (4500 N),2011,33025,28948,4400 N ALBANY AVE,4500 N ALBANY AVE,41.9611982,-87.7058024,google,41.9631887,-87.7062037,google
47,Sidewalk Menu,N ASHLAND AVE & W MONTROSE AV (4400 N) & W SUNNYSIDE AV (4500 N),2011,483,40682,4400 N ASHLAND AVE,4500 N ASHLAND AVE,41.9618955,-87.6697504,google,41.9636232,-87.669699,google
46,Street Speed Hump Menu,N RACINE AVE & W SUNNYSIDE AV (4440 N) & W SUNNYSIDE AV (4500 N),2011,1850,39933,4440 N RACINE AVE,4500 N RACINE AVE,41.9629777,-87.6595931,google,41.9641192,-87.6599401,google
4,Sidewalk Menu,S GREENWOOD AVE & E 44 ST (4400 S) & E 45 ST (4500 S),2011,32369,3388,4400 S GREENWOOD AVE,4500 S GREENWOOD AVE,41.8150656,-87.5993743,google,41.8131359,-87.5997389,google
14,Sidewalk Menu,S HOMAN AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,8110,12252,4400 S HOMAN AVE,4500 S HOMAN AVE,41.8134383,-87.7093877,google,41.8107132,-87.7087274,google
14,Sidewalk Menu,S KARLOV AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,33536,12234,4400 S KARLOV AVE,4500 S KARLOV AVE,41.8132222,-87.7265214,google,41.8113861,-87.7265378,google
14,Sidewalk Menu,S KEELER AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,12041,12266,4400 S KEELER AVE,4500 S KEELER AVE,41.813087,-87.728976,google,41.8114686,-87.7286079,google
14,Street Resurface Menu(1-5),S KEELER AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,42843,12280,4400 S KEELER AVE,4500 S KEELER AVE,41.813087,-87.728976,google,41.8114686,-87.7286079,google
14,Street Speed Hump Menu,S KEELER AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,3700,12296,4400 S KEELER AVE,4500 S KEELER AVE,41.813087,-87.728976,google,41.8114686,-87.7286079,google
14,Sidewalk Menu,S KOMENSKY AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,25090,12239,4400 S KOMENSKY AVE,4500 S KOMENSKY AVE,41.8133273,-87.7250132,google,41.8113832,-87.7252268,google
23,Sidewalk Menu,S LAPORTE AVE & W 45 ST (4500 S) & W 45 ST (4500 S),2011,1715,19694,4500 S LAPORTE AVE,4500 S LAPORTE AVE,41.8111138,-87.7471726,google,41.8111138,-87.7471726,google
14,Sidewalk Menu,S TRUMBULL AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,4467,12235,4400 S TRUMBULL AVE,4500 S TRUMBULL AVE,41.8133909,-87.7104496,google,41.8115504,-87.7104761,google
31,Curb/Gutter Menu,W ALTGELD ST & N KOSTNER AV (4400 W) & N KILBOURN AV (4500 W),2011,12656,27226,4400 W ALTGELD ST,4500 W ALTGELD ST,41.9265679,-87.7368415,google,41.9266312,-87.7392601,google
31,Street Resurface Menu,W ALTGELD ST & N KENTON AV (4600 W) & N KILBOURN AV (4500 W),2011,68594,27235,4600 W ALTGELD ST,4500 W ALTGELD ST,41.926293,-87.7419128,google,41.9266312,-87.7392601,google
28,Street Resurface Menu(1-5),W FULTON ST & N KOSTNER AV (4400 W) & N KILBOURN AV (4500 W),2011,39852,24308,4400 W FULTON ST,4500 W FULTON ST,41.8853696,-87.735617,google,41.885519,-87.7382347,google
14,Sidewalk Menu,S CHRISTIANA AVE & S ARCHER AV (4508 S) & W 46 ST (4600 S),2011,12371,12262,4600 S CHRISTIANA AVE,4508 S CHRISTIANA AVE,41.8097572,-87.7078854,google,41.8114242,-87.7082424,google
14,Street Speed Hump Menu,S CHRISTIANA AVE & S ARCHER AV (4508 S) & W 47 ST (4700 S),2011,7400,12294,4700 S CHRISTIANA AVE,4508 S CHRISTIANA AVE,41.8080586,-87.707644,google,41.8114242,-87.7082424,google
3,Sidewalk Menu,S WELLS ST & W 44 PL (4432 S) & W 45 PL (4532 S),2011,21336,2736,4432 S WELLS ST,4532 S WELLS ST,41.813591,-87.632638,google,41.8116823,-87.6321978,google
13,Street Resurface Menu,W 68TH ST & S KILBOURN AV (4500 W) & S KOLMAR AV (4532 W),2011,15763,10770,4500 W 68TH ST,4532 W 68TH ST,41.7694009,-87.7347244,google,41.7695093,-87.7359424,google
39,Street Resurface Menu(1-5),W CARMEN AVE & N KILBOURN AV (4500 W) & N KOLMAR AV (4532 W),2011,19359,34280,4500 W CARMEN AVE,4532 W CARMEN AVE,41.9735671,-87.7406266,google,41.9736715,-87.741874,google
24,Pole Painting,W FIFTH AVE & S KOSTNER AV (4400 W) & S KOLMAR AV (4538 W),2011,3300,20862,4400 W FIFTH AVE,4538 W FIFTH AVE,41.870495,-87.735326,google,41.8693769,-87.7392338,google
24,Street Lighting,W FIFTH AVE & S KOSTNER AV (4400 W) & S KOLMAR AV (4538 W),2011,18700,20863,4400 W FIFTH AVE,4538 W FIFTH AVE,41.870495,-87.735326,google,41.8693769,-87.7392338,google
45,Sidewalk Menu,N KEOKUK AVE & W MONTROSE AV (4400 N) & N KILDARE AV (4570 N),2011,33229,39219,4400 N KEOKUK AVE,4570 N KEOKUK AVE,41.9609238,-87.7314639,google,41.9638553,-87.7357309,google
39,Street Resurface Menu,W BRYN MAWR AVE & N KOSTNER AV (4400 W) & N KENTON AV (4579 W),2011,70156,34274,4400 W BRYN MAWR AVE,4579 W BRYN MAWR AVE,41.9829621,-87.7385333,google,41.9826004,-87.742774,google
33,Sidewalk Menu,N FRANCISCO AVE & W SUNNYSIDE AV (4500 N) & W WILSON AV (4600 N),2011,2683,28940,4500 N FRANCISCO AVE,4600 N FRANCISCO AVE,41.9632416,-87.7012821,google,41.9647621,-87.7010151,google
14,Sidewalk Menu,S HARDING AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,1455,12241,4500 S HARDING AVE,4600 S HARDING AVE,41.8114085,-87.7227622,google,41.8095772,-87.7227067,google
20,Street Speed Hump Menu,S HERMITAGE AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,3700,17180,4500 S HERMITAGE AVE,4600 S HERMITAGE AVE,41.8120732,-87.6689697,google,41.8100434,-87.6689857,google
14,Street Resurface Menu(1-5),S KEELER AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,43442,12279,4500 S KEELER AVE,4600 S KEELER AVE,41.8114686,-87.7286079,google,41.8095126,-87.7287763,google
14,Sidewalk Menu,S SPAULDING AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,19125,12238,4500 S SPAULDING AVE,4600 S SPAULDING AVE,41.8114806,-87.706795,google,41.809794,-87.7067413,google
14,Sidewalk Menu,S SPRINGFIELD AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,4918,12264,4500 S SPRINGFIELD AVE,4600 S SPRINGFIELD AVE,41.8114244,-87.7215344,google,41.8095962,-87.7214863,google
3,Street Lighting,S WABASH AVE & E 45 ST (4458 S) & E 46 ST (4600 S),2011,68250,2720,4458 S WABASH AVE,4600 S WABASH AVE,41.8131961,-87.6249516,google,41.8110634,-87.6245116,google
14,Sidewalk Menu,S WHIPPLE ST & W 47 ST (4700 S) & W 46 ST (4600 S),2011,2376,12245,4700 S WHIPPLE ST,4600 S WHIPPLE ST,41.8081562,-87.7003033,google,41.8098637,-87.7006619,google
28,Street Resurface Menu(1-5),W FULTON ST & N KILBOURN AV (4500 W) & N KENTON AV (4600 W),2011,36917,24310,4500 W FULTON ST,4600 W FULTON ST,41.885519,-87.7382347,google,41.885362,-87.7402526,google
45,Curb/Gutter Menu,W LELAND AVE & N KILBOURN AV (4520 W) & N KENTON AV (4600 W),2011,28682,39202,4520 W LELAND AVE,4600 W LELAND AVE,41.9664932,-87.7416912,google,41.966253,-87.7427788,google
47,Street Resurface Menu,N VIRGINIA AVE & W WILSON AV (4600 N) & W EASTWOOD AV (4632 N),2011,40648,40687,4600 N VIRGINIA AVE,4632 N VIRGINIA AVE,41.9648057,-87.6960769,google,41.9654917,-87.697178,google
39,Street Resurface Menu,N KARLOV AVE & W WILSON AV (4548 N) & W EASTWOOD AV (4640 N),2011,35068,34272,4548 N KARLOV AVE,4640 N KARLOV AVE,41.9639434,-87.7306067,google,41.9652908,-87.7306321,google
47,Curb/Gutter Menu,N DOVER ST & W WILSON AV (4600 N) & W LELAND AV (4700 N),2011,5957,40661,4600 N DOVER ST,4700 N DOVER ST,41.965455,-87.66573,google,41.967562,-87.66544,google
45,Sidewalk Menu,N KENTON AVE & W WILSON AV (4600 N) & W LELAND AV (4700 N),2011,17757,39214,4600 N KENTON AVE,4700 N KENTON AVE,41.9646251,-87.7430771,google,41.9664335,-87.7431342,google
45,Sidewalk Menu,N MAJOR AVE & W EASTWOOD AV (4632 N) & W LELAND AV (4700 N),2011,5054,39221,4632 N MAJOR AVE,4700 N MAJOR AVE,41.9650326,-87.7701092,google,41.9659239,-87.7698583,google
14,Sidewalk Menu,S CHRISTIANA AVE & W 46 ST (4600 S) & W 47 ST (4700 S),2011,12972,12268,4600 S CHRISTIANA AVE,4700 S CHRISTIANA AVE,41.8097572,-87.7078854,google,41.8080586,-87.707644,google
12,Street Speed Hump Menu,S FAIRFIELD AVE & W 46 ST (4600 S) & W 47 ST (4700 S),2011,3700,9773,4600 S FAIRFIELD AVE,4700 S FAIRFIELD AVE,41.8099596,-87.693286,google,41.8080868,-87.6930708,google
14,Street Resurface Menu(1-5),S KEELER AVE & W 46 ST (4600 S) & W 47 ST (4700 S),2011,39862,12282,4600 S KEELER AVE,4700 S KEELER AVE,41.8095126,-87.7287763,google,41.8078018,-87.728457,google
23,Sidewalk Menu,S LEAMINGTON AVE & W 48 ST (4800 S) & W 47 ST (4700 S),2011,1798,19696,4800 S LEAMINGTON AVE,4700 S LEAMINGTON AVE,41.8056629,-87.7516721,google,41.8075047,-87.7517094,google
3,Street Resurface Menu,S PRAIRIE AVE & E 44 ST (4400 S) & E 47 ST (4700 S),2011,267034,2744,4400 S PRAIRIE AVE,4700 S PRAIRIE AVE,41.8146471,-87.6200975,google,41.8091439,-87.6200938,google
12,Street Lighting,S ROCKWELL ST & W 45 ST (4500 S) & W 47 ST (4700 S),2011,11500,9732,4500 S ROCKWELL ST,4700 S ROCKWELL ST,41.8118846,-87.6899207,google,41.8083506,-87.6893104,google
14,Street Speed Hump Menu,S SAWYER AVE & W 46 ST (4600 S) & W 47 ST (4700 S),2011,3700,12299,4600 S SAWYER AVE,4700 S SAWYER AVE,41.8098128,-87.7055106,google,41.808124,-87.7051742,google
14,Sidewalk Menu,S SPAULDING AVE & W 46 ST (4600 S) & W 47 ST (4700 S),2011,5970,12247,4600 S SPAULDING AVE,4700 S SPAULDING AVE,41.809794,-87.7067413,google,41.8080876,-87.7064221,google
14,Sidewalk Menu,S WHIPPLE ST & W 46 ST (4600 S) & W 47 ST (4700 S),2011,23378,12267,4600 S WHIPPLE ST,4700 S WHIPPLE ST,41.8098637,-87.7006619,google,41.8081562,-87.7003033,google
28,Sidewalk Menu,W JACKSON BLVD & S KENTON AV (4600 W) & S KILPATRICK AV (4700 W),2011,707,24292,4600 W JACKSON BLVD,4700 W JACKSON BLVD,41.8772481,-87.7404437,google,41.87728,-87.7430476,google
28,Street Resurface Menu,W MONROE ST & S KOSTNER AV (4400 W) & S KILPATRICK AV (4700 W),2011,129487,24303,4400 W MONROE ST,4700 W MONROE ST,41.8798594,-87.7357063,google,41.8795364,-87.7429419,google
31,Street Resurface Menu(1-5),W PALMER ST & N CICERO AV (4800 W) & N KILPATRICK AV (4700 W),2011,36154,27243,4800 W PALMER ST,4700 W PALMER ST,41.9205791,-87.7462875,google,41.9206102,-87.7437763,google
45,Sidewalk Menu,N LONDON AVE & W GIDDINGS ST (4720 N) & W LAWRENCE AV (4750 N),2011,16180,39209,4720 N LONDON AVE,4750 N LONDON AVE,41.9665244,-87.7612522,google,41.9670672,-87.7618227,google
47,Curb/Gutter Menu,N CAMPBELL AVE & W LELAND AV (4700 N) & W LAWRENCE AV (4800 N),2011,2279,40665,4700 N CAMPBELL AVE,4800 N CAMPBELL AVE,41.9669153,-87.691625,google,41.9685905,-87.6913291,google
45,Curb/Gutter Menu,N KENNETH AVE & W LELAND AV (4700 N) & W LAWRENCE AV (4800 N),2011,40149,39204,4700 N KENNETH AVE,4800 N KENNETH AVE,41.9662793,-87.7399849,google,41.9681189,-87.7391662,google
47,Curb/Gutter Menu,N MAPLEWOOD AVE & W LELAND AV (4700 N) & W LAWRENCE AV (4800 N),2011,3212,40660,4700 N MAPLEWOOD AVE,4800 N MAPLEWOOD AVE,41.9668772,-87.6927295,google,41.9685712,-87.6925839,google
47,Curb/Gutter Menu,N WINCHESTER AVE & W LELAND AV (4700 N) & W LAWRENCE AV (4800 N),2011,32338,40654,4700 N WINCHESTER AVE,4800 N WINCHESTER AVE,41.9671604,-87.6780698,google,41.9687665,-87.6776956,google
4,Sidewalk Menu,S CHAMPLAIN AVE & E 47 ST (4700 S) & E 48 ST (4800 S),2011,22216,3396,4700 S CHAMPLAIN AVE,4800 S CHAMPLAIN AVE,41.80948,-87.6102008,google,41.8075006,-87.6104694,google
4,Curb/Gutter Menu,S DREXEL AVE & E 47 ST (4700 S) & E 48 ST (4800 S),2011,18916,3384,4700 S DREXEL AVE,4800 S DREXEL AVE,41.8021742,-87.6038637,google,41.8021704,-87.6038648,google
14,Sidewalk Menu,S KOMENSKY AVE & W 47 ST (4700 S) & W 48 ST (4800 S),2011,27739,12240,4700 S KOMENSKY AVE,4800 S KOMENSKY AVE,41.8078495,-87.7247868,google,41.8051597,-87.7250923,google
4,Street Resurface Menu,S LANGLEY AVE & E 47 ST (4700 S) & E 48 ST (4800 S),2011,40726,3402,4700 S LANGLEY AVE,4800 S LANGLEY AVE,41.809485,-87.6089703,google,41.807569,-87.6093229,google
3,Sidewalk Menu,S LOOMIS BLVD & W 47 ST (4700 S) & W 48 ST (4800 S),2011,38840,2733,4700 S LOOMIS BLVD,4800 S LOOMIS BLVD,41.808666,-87.6601093,google,41.8067352,-87.6602901,google
20,Miscellaneous-CDOT,S MARSHFIELD AVE & W 47 ST (4700 S) & W 48 ST (4800 S),2011,856,17137,4700 S MARSHFIELD AVE,4800 S MARSHFIELD AVE,41.8085841,-87.6661807,google,41.8066058,-87.6664743,google
28,Street Resurface Menu(1-5),W MONROE ST & S KILPATRICK AV (4700 W) & S CICERO AV (4800 W),2011,42814,24309,4700 W MONROE ST,4800 W MONROE ST,41.8795364,-87.7429419,google,41.8797534,-87.7454004,google
31,Street Speed Hump Menu,W PALMER ST & N KILPATRICK AV (4700 W) & N CICERO AV (4800 W),2011,1850,27248,4700 W PALMER ST,4800 W PALMER ST,41.9206102,-87.7437763,google,41.9205791,-87.7462875,google
38,Street Resurface Menu(1-5),W PATTERSON AVE & N KILPATRICK AV (4700 W) & N CICERO AV (4800 W),2011,34849,33483,4700 W PATTERSON AVE,4800 W PATTERSON AVE,41.9470542,-87.7445472,google,41.9470359,-87.7471539,google
39,Curb/Gutter Menu,W PETERSON AVE & N KEATING AV (4733 W) & N CICERO AV (4800 W),2011,25493,34251,4733 W PETERSON AVE,4800 W PETERSON AVE,41.9898489,-87.7471092,google,41.9899517,-87.7483306,google
31,Street Speed Hump Menu,W SCHUBERT AVE & N KILPATRICK AV (4700 W) & N CICERO AV (4800 W),2011,3700,27247,4700 W SCHUBERT AVE,4800 W SCHUBERT AVE,41.9297776,-87.7442453,google,41.92972,-87.7465958,google
47,Curb/Gutter Menu,N CLAREMONT AVE & W LAWRENCE AV (4800 N) & W AINSLIE ST (4900 N),2011,1611,40655,4800 N CLAREMONT AVE,4900 N CLAREMONT AVE,41.9686292,-87.6876798,google,41.9706908,-87.6881765,google
47,Curb/Gutter Menu,N WINCHESTER AVE & W LAWRENCE AV (4800 N) & W AINSLIE ST (4900 N),2011,2799,40668,4800 N WINCHESTER AVE,4900 N WINCHESTER AVE,41.9687665,-87.6776956,google,41.9707331,-87.6781914,google
20,Sidewalk Menu,S BISHOP ST & W 48 ST (4800 S) & W 49 ST (4900 S),2011,50752,17149,4800 S BISHOP ST,4900 S BISHOP ST,41.8066931,-87.6615553,google,41.6967665,-87.657583,google
3,Street Resurface Menu,S FORRESTVILLE AVE & E 48 ST (4800 S) & E 49 ST (4900 S),2011,51593,2741,4800 S FORRESTVILLE AVE,4900 S FORRESTVILLE AVE,41.8075155,-87.6129562,google,41.8056457,-87.6127858,google
4,Street Resurface Menu,S GREENWOOD AVE & E 48 ST (4800 S) & E 49 ST (4900 S),2011,79062,3400,4800 S GREENWOOD AVE,4900 S GREENWOOD AVE,41.8075714,-87.5995501,google,41.8058082,-87.5996676,google
4,Sidewalk Menu,S KENWOOD AVE & E 48 ST (4800 S) & E 49 ST (4900 S),2011,31644,3390,4800 S KENWOOD AVE,4900 S KENWOOD AVE,41.8076973,-87.5938908,google,41.8060383,-87.5935387,google
23,Sidewalk Menu,S LARAMIE AVE & W 48 ST (4800 S) & W 49 ST (4900 S),2011,74474,19691,4800 S LARAMIE AVE,4900 S LARAMIE AVE,41.8055193,-87.7531256,google,41.8036953,-87.7533601,google
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google
31,Curb/Gutter Menu - Change Order,W DIVERSEY AVE & N LAVERGNE AV (5000 W) & N LAMON AV (4900 W),2011,1035,27233,5000 W DIVERSEY AVE,4900 W DIVERSEY AVE,41.9315813,-87.7517844,google,41.9317684,-87.7492976,google
45,Sidewalk Menu,W GRACE ST & N CICERO AV (4800 W) & N LAMON AV (4900 W),2011,3520,39218,4800 W GRACE ST,4900 W GRACE ST,41.9497747,-87.7472435,google,41.9499384,-87.7499221,google
45,Street Resurface Menu(1-5),W GREGORY ST & N LA CROSSE AV (4832 W) & N LAMON AV (4900 W),2011,41036,39233,4832 W GREGORY ST,4900 W GREGORY ST,41.9811378,-87.749537900000007,google,41.9820624,-87.7873846,google
31,Curb/Gutter Menu,W SCHUBERT AVE & N LAVERGNE AV (5000 W) & N LAMON AV (4900 W),2011,1895,27228,5000 W SCHUBERT AVE,4900 W SCHUBERT AVE,41.9298527,-87.7516333,google,41.9296862,-87.7489975,google
31,Street Lighting,W SHAKESPEARE AVE & N CICERO AV (4800 W) & N LAMON AV (4900 W),2011,23200,27201,4800 W SHAKESPEARE AVE,4900 W SHAKESPEARE AVE,41.919667,-87.7462639,google,41.9196414,-87.748613,google
40,Sidewalk Menu,N CALIFORNIA AVE & W GUNNISON ST (4836 N) & W AINSLIE ST (4912 N),2011,14728,35000,4836 N CALIFORNIA AVE,4912 N CALIFORNIA AVE,41.9696352,-87.6990088,google,41.9711043,-87.6990734,google
27,Street Lighting,N ST LOUIS AVE & W GOVERNORS PW (400 N) & W FRANKLIN BV (500 N),2011,68250,23522,400 N ST LOUIS AVE,500 N ST LOUIS AVE,41.8884075,-87.7138005,google,41.8903016,-87.7137919,google
28,Pole Painting,S HAMLIN BLVD & W MADISON ST (0 N) & W CONGRESS PW (500 S),2011,10700,24279,0 S HAMLIN BLVD,500 S HAMLIN BLVD,41.8807863,-87.7208314,google,41.874454,-87.7204129,google
28,Street Lighting,S HAMLIN BLVD & W MADISON ST (0 N) & W CONGRESS PW (500 S),2011,35650,24285,0 S HAMLIN BLVD,500 S HAMLIN BLVD,41.8807863,-87.7208314,google,41.874454,-87.7204129,google
24,Street Speed Hump Menu,S KEELER AVE & W VAN BUREN ST (420 S) & W CONGRESS PW (500 S),2011,1850,20893,420 S KEELER AVE,500 S KEELER AVE,41.8747005,-87.7306846,google,41.8742901,-87.7303552,google
11,Street Resurface Menu(1-5),W 46TH ST & S WALLACE ST (600 W) & S NORMAL AV (500 W),2011,50970,8803,600 W 46TH ST,500 W 46TH ST,41.810768,-87.6407186,google,41.8110362,-87.6384701,google
39,Sidewalk Menu,N ELSTON AVE & N KRUGER AVE (4970 N) & N KIMBERLY AVE (5000 N),2011,1987,34255,4970 N ELSTON AVE,5000 N ELSTON AVE,41.9709573,-87.7452043,google,41.971477899999996,-87.7467654,google
40,Street Resurface Menu,N FRANCISCO AVE & W AINSLIE ST (4912 N) & W ARGYLE ST (5000 N),2011,49210,35006,4912 N FRANCISCO AVE,5000 N FRANCISCO AVE,41.9711515,-87.7012188,google,41.9721568,-87.7012544,google
39,Street Resurface Menu,N KEELER AVE & W LAWRENCE AV (4800 N) & W ARGYLE ST (5000 N),2011,84358,34275,4800 N KEELER AVE,5000 N KEELER AVE,41.9683199,-87.73312,google,41.9720021,-87.7333198,google
48,Street Resurface Menu,N MAGNOLIA AVE & W AINSLIE ST (4920 N) & W ARGYLE ST (5000 N),2011,34303,41658,4920 N MAGNOLIA AVE,5000 N MAGNOLIA AVE,41.972137,-87.6614319,google,41.9726358,-87.6611455,google
