"ward","type","location","year","est_cost","id","intersection_1","intersection_2"
21,"Street Speed Hump Menu","W 97TH ST & S RACINE AV (1200 W) & S THROOP ST (1300 W)",2011,3700,16863,"1200 W 97TH ST","1300 W 97TH ST"
21,"Street Speed Hump Menu","S UNION AVE & W 93 ST (9300 S) & W 95 ST (9500 S)",2011,7400,16864,"9300 S UNION AVE","9500 S UNION AVE"
21,"Street Speed Hump Menu","S THROOP ST & W 85 ST (8500 S) & W 86 ST (8600 S)",2011,3700,16865,"8500 S THROOP ST","8600 S THROOP ST"
21,"Street Speed Hump Menu","S EMERALD AVE & W 95 ST (9500 S) & W 96 ST (9600 S)",2011,3700,16866,"9500 S EMERALD AVE","9600 S EMERALD AVE"
21,"Street Speed Hump Menu","S ADA ST & W 85 ST (8500 S) & W 86 ST (8600 S)",2011,3700,16867,"8500 S ADA ST","8600 S ADA ST"
21,"Street Speed Hump Menu","S ADA ST & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,3700,16868,"8000 S ADA ST","8100 S ADA ST"
21,"Street Speed Hump Menu","S THROOP ST & W 84 ST (8400 S) & W 85 ST (8500 S)",2011,3700,16869,"8400 S THROOP ST","8500 S THROOP ST"
21,"Street Speed Hump Menu","S GREEN ST & W 96 ST (9604 S) & W 97 ST (9704 S)",2011,3700,16870,"9604 S GREEN ST","9704 S GREEN ST"
21,"Street Speed Hump Menu","W 92ND ST & S HALSTED ST (800 W) & S LOWE AV (632 W)",2011,5550,16871,"800 W 92ND ST","632 W 92ND ST"
21,"Street Speed Hump Menu","S LA SALLE ST & W 92 ST (9200 S) & W 93 ST (9300 S)",2011,3700,16872,"9200 S LA SALLE ST","9300 S LA SALLE ST"
21,"Street Speed Hump Menu","S PEORIA ST & W 93 ST (9304 S) & W 94 ST (9406 S)",2011,3700,16873,"9304 S PEORIA ST","9406 S PEORIA ST"
21,"Street Speed Hump Menu","S PERRY AVE & W 91 ST (9100 S) & W 92 ST (9200 S)",2011,3700,16874,"9100 S PERRY AVE","9200 S PERRY AVE"
21,"Street Speed Hump Menu","S UNION AVE & W 92 ST (9200 S) & W 93 ST (9300 S)",2011,3700,16875,"9200 S UNION AVE","9300 S UNION AVE"
21,"Street Speed Hump Menu","S NORMAL AVE & W 92 ST (9200 S) & W 93 ST (9300 S)",2011,3700,16876,"9200 S NORMAL AVE","9300 S NORMAL AVE"
21,"Street Speed Hump Menu","S PARNELL AVE & W 92 ST (9200 S) & W 93 ST (9300 S)",2011,3700,16877,"9200 S PARNELL AVE","9300 S PARNELL AVE"
21,"Street Speed Hump Menu","S JUSTINE ST & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,3700,16878,"8000 S JUSTINE ST","8100 S JUSTINE ST"
21,"Street Speed Hump Menu","S LA SALLE ST & W 82 ST (8200 S) & W 83 ST (8300 S)",2011,3700,16879,"8200 S LA SALLE ST","8300 S LA SALLE ST"
21,"Street Speed Hump Menu","S ADA ST & W 83 ST (8300 S) & W 84 ST (8400 S)",2011,3700,16880,"8300 S ADA ST","8400 S ADA ST"
21,"Street Speed Hump Menu","S LA SALLE ST & W 93 ST (9300 S) & W 94 ST (9400 S)",2011,3700,16881,"9300 S LA SALLE ST","9400 S LA SALLE ST"
22,"Sidewalk Menu","S HOMAN AVE & W 27 ST (2700 S) & W 28 ST (2800 S)",2011,19611,17583,"2700 S HOMAN AVE","2800 S HOMAN AVE"
22,"Sidewalk Menu","S KOMENSKY AVE & W 26 ST (2600 S) & W 27 ST (2700 S)",2011,26933,17584,"2600 S KOMENSKY AVE","2700 S KOMENSKY AVE"
22,"Street Resurface Menu","S CENTRAL PARK AVE & W 31 ST (3100 S) & W 32 ST (3200 S)",2011,40042,17585,"3100 S CENTRAL PARK AVE","3200 S CENTRAL PARK AVE"
22,"Street Speed Hump Menu","S KIRKLAND AVE & W CERMAK RD (2200 S) & W OGDEN AV (2377 S)",2011,3700,17586,"2200 S KIRKLAND AVE","2377 S KIRKLAND AVE"
22,"Street Speed Hump Menu","W 33RD ST & S KARLOV AV (4100 W) & S KEDVALE AV (4132 W)",2011,1850,17587,"4100 W 33RD ST","4132 W 33RD ST"
23,"Alley Speed Hump Menu","W 54TH ST & W 55TH ST & S MILLARD AVE",2011,550,18448,"S MILLARD AVE & W 54TH ST","S MILLARD AVE & W 55TH ST"
23,"Curb/Gutter Menu","W 64TH PL & S NOTTINGHAM AV (7100 W) & S HARLEM AV (7200 W)",2011,1237,18449,"7100 W 64TH PL","7200 W 64TH PL"
23,"Curb/Gutter Menu","S RIDGEWAY AVE & W 51 ST (5100 S) & W 52 ST (5200 S)",2011,26055,18450,"5100 S RIDGEWAY AVE","5200 S RIDGEWAY AVE"
23,"Sidewalk Menu","S NORMANDY AVE & W 64 PL (6432 S) & W 65 ST (6500 S)",2011,6802,18452,"6432 S NORMANDY AVE","6500 S NORMANDY AVE"
23,"Sidewalk Menu","S LARAMIE AVE & W 48 ST (4800 S) & W 49 ST (4900 S)",2011,74474,18453,"4800 S LARAMIE AVE","4900 S LARAMIE AVE"
23,"Sidewalk Menu","S MASSASOIT AVE & W 52 ST (5200 S) & W 53 ST (5300 S)",2011,19355,18454,"5200 S MASSASOIT AVE","5300 S MASSASOIT AVE"
23,"Sidewalk Menu","S MOODY AVE & W 53 ST (5300 S) & W 54 ST (5400 S)",2011,3064,18455,"5300 S MOODY AVE","5400 S MOODY AVE"
23,"Sidewalk Menu","S LAPORTE AVE & W 45 ST (4500 S) & W 45 ST (4500 S)",2011,1715,18456,"4500 S LAPORTE AVE","4500 S LAPORTE AVE"
23,"Sidewalk Menu","S PARKSIDE AVE & W 55 ST (5500 S) & W 56 ST (5600 S)",2011,14276,18457,"5500 S PARKSIDE AVE","5600 S PARKSIDE AVE"
23,"Sidewalk Menu","S LEAMINGTON AVE & W 48 ST (4800 S) & W 47 ST (4700 S)",2011,1798,18458,"4800 S LEAMINGTON AVE","4700 S LEAMINGTON AVE"
23,"Sidewalk Menu","S NEVA AVE & W 54 ST (5400 S) & W 54 ST (5400 S)",2011,7441,18459,"5400 S NEVA AVE","5400 S NEVA AVE"
23,"Sidewalk Menu","S NASHVILLE AVE & W 58 ST (5800 S) & W 57 ST (5700 S)",2011,1863,18460,"5800 S NASHVILLE AVE","5700 S NASHVILLE AVE"
23,"Street Resurface Menu","S MASSASOIT AVE & W 55 ST (5500 S) & W 56 ST (5600 S)",2011,63101,18461,"5500 S MASSASOIT AVE","5600 S MASSASOIT AVE"
23,"Street Resurface Menu","S MAJOR AVE & W 51 ST (5100 S) & S ARCHER AV (5342 S)",2011,160297,18462,"5100 S MAJOR AVE","5342 S MAJOR AVE"
23,"Street Resurface Menu","W 56TH ST & S AUSTIN AV (6000 W) & S MELVINA AV (6200 W)",2011,184501,18463,"6000 W 56TH ST","6200 W 56TH ST"
23,"Street Resurface Menu","S NORMANDY AVE & W 57 ST (5700 S) & W 59 ST (5900 S)",2011,123322,18464,"5700 S NORMANDY AVE","5900 S NORMANDY AVE"
23,"Street Resurface Menu","S RUTHERFORD AVE & W 57 ST (5700 S) & W 58 ST (5800 S)",2011,70990,18465,"5700 S RUTHERFORD AVE","5800 S RUTHERFORD AVE"
23,"Street Resurface Menu(1-5)","S MASSASOIT AVE & W 57 ST (5700 S) & W 58 ST (5800 S)",2011,39800,18466,"5700 S MASSASOIT AVE","5800 S MASSASOIT AVE"
23,"Street Resurface Menu(1-5)","S MASSASOIT AVE & W 58 ST (5800 S) & W 59 ST (5900 S)",2011,39555,18467,"5800 S MASSASOIT AVE","5900 S MASSASOIT AVE"
23,"Street Resurface Menu(1-5)","S MASSASOIT AVE & W 56 ST (5600 S) & W 57 ST (5700 S)",2011,39781,18468,"5600 S MASSASOIT AVE","5700 S MASSASOIT AVE"
23,"Sidewalk Menu","Sidewalk & C & G change orders various locations",2012,1e+05,18523,"Sidewalk & C","Sidewalk & G change orders various locations"
24,"Pole Painting","W FIFTH AVE & S KOSTNER AV (4400 W) & S KOLMAR AV (4538 W)",2011,3300,19558,"4400 W FIFTH AVE","4538 W FIFTH AVE"
24,"Street Lighting","W FIFTH AVE & S KOSTNER AV (4400 W) & S KOLMAR AV (4538 W)",2011,18700,19559,"4400 W FIFTH AVE","4538 W FIFTH AVE"
24,"Concrete Alley Menu","W VAN BUREN ST & W GLADYS AVE & S KILPATRICK AVE",2011,43411,19567,"S KILPATRICK AVE & W VAN BUREN ST","S KILPATRICK AVE & W GLADYS AVE"
24,"Curb/Gutter Menu","S ST LOUIS AVE & W ROOSEVELT RD (1200 S) & W GRENSHAW ST (1110 S)",2011,25050,19568,"1200 S ST LOUIS AVE","1110 S ST LOUIS AVE"
24,"Sidewalk Menu","S ST LOUIS AVE & W HARRISON ST (600 S) & W FLOURNOY ST (645 S)",2011,26328,19570,"600 S ST LOUIS AVE","645 S ST LOUIS AVE"
24,"Sidewalk Menu","S DRAKE AVE & W OGDEN AV (1932 S) & W CERMAK RD (2200 S)",2011,27670,19571,"1932 S DRAKE AVE","2200 S DRAKE AVE"
24,"Sidewalk Menu","W 19TH ST & S LAWNDALE AV (3700 W) & S LAWNDALE AV (3700 W)",2011,6045,19572,"3700 W 19TH ST","3700 W 19TH ST"
24,"Street Resurface Menu","W 19TH ST & S SPAULDING AV (3300 W) & S HOMAN AV (3400 W)",2011,94615,19573,"3300 W 19TH ST","3400 W 19TH ST"
24,"Street Resurface Menu","S DRAKE AVE & W OGDEN AV (1932 S) & W CERMAK RD (2200 S)",2011,66874,19574,"1932 S DRAKE AVE","2200 S DRAKE AVE"
24,"Street Resurface Menu","W FILLMORE ST & S KARLOV AV (4100 W) & S KEELER AV (4200 W)",2011,62121,19575,"4100 W FILLMORE ST","4200 W FILLMORE ST"
24,"Street Resurface Menu","W ARTHINGTON ST & S KARLOV AV (4100 W) & S KEELER AV (4200 W)",2011,75973,19576,"4100 W ARTHINGTON ST","4200 W ARTHINGTON ST"
24,"Street Resurface Menu","S TRUMBULL AVE & W 16 ST (1600 S) & W 18 ST (1800 S)",2011,53009,19577,"1600 S TRUMBULL AVE","1800 S TRUMBULL AVE"
24,"Street Resurface Menu","S KARLOV AVE & W ROOSEVELT RD (1200 S) & W 13 ST (1300 S)",2011,51615,19578,"1200 S KARLOV AVE","1300 S KARLOV AVE"
24,"Street Resurface Menu","W HARRISON ST & S PULASKI RD (4000 W) & S TRIPP AV (4231 W)",2011,127428,19579,"4000 W HARRISON ST","4231 W HARRISON ST"
24,"Street Resurface Menu","W ARTHINGTON ST & S PULASKI RD (4000 W) & S KARLOV AV (4100 W)",2011,48786,19580,"4000 W ARTHINGTON ST","4100 W ARTHINGTON ST"
24,"Street Resurface Menu","S KARLOV AVE & W 13 ST (1300 S) & W 14 ST (1400 S)",2011,51990,19581,"1300 S KARLOV AVE","1400 S KARLOV AVE"
24,"Street Resurface Menu","W 19TH ST & S SACRAMENTO DR (2932 W) & S ALBANY AV (3100 W)",2011,81553,19582,"2932 W 19TH ST","3100 W 19TH ST"
24,"Street Resurface Menu","S KARLOV AVE & W GRENSHAW ST (1110 S) & W ROOSEVELT RD (1200 S)",2011,40030,19583,"1110 S KARLOV AVE","1200 S KARLOV AVE"
24,"Street Resurface Menu","S ST LOUIS AVE & W OGDEN AV (1890 S) & W 21 ST (2046 S)",2011,50423,19584,"1890 S ST LOUIS AVE","2046 S ST LOUIS AVE"
24,"Street Resurface Menu(1-5)","W 13TH ST & S SPAULDING AV (3300 W) & S CHRISTIANA AV (3332 W)",2011,22293,19585,"3300 W 13TH ST","3332 W 13TH ST"
24,"Street Resurface Menu(1-5)","S KEELER AVE & W HARRISON ST (600 S) & W FIFTH AV (745 S)",2011,39703,19586,"600 S KEELER AVE","745 S KEELER AVE"
24,"Street Resurface Menu(1-5)","S KEELER AVE & W FIFTH AV (745 S) & W ARTHINGTON ST (900 S)",2011,37343,19587,"745 S KEELER AVE","900 S KEELER AVE"
24,"Street Resurface Menu(1-5)","W 13TH ST & S CHRISTIANA AV (3332 W) & S HOMAN AV (3400 W)",2011,19825,19588,"3332 W 13TH ST","3400 W 13TH ST"
24,"Street Speed Hump Menu","S KEELER AVE & W VAN BUREN ST (420 S) & W CONGRESS PW (500 S)",2011,1850,19589,"420 S KEELER AVE","500 S KEELER AVE"
25,"POD Camera","S Loomis St & W 17 th St, S Allport St & W 19 th St",2005,72000,20057,"S Loomis St & W 17 th St, S Allport St","S Loomis St & W 19 th St"
25,"Miscellaneous-CDOT","Harrison & Morgan & Halsted Pedestrian safety improvements",2009,19000,20224,"Harrison & Morgan","Harrison & Halsted Pedestrian safety improvements"
25,"Pole Painting","W CULLERTON ST & S THROOP ST (1300 W) & S LOOMIS ST (1400 W)",2011,1200,20450,"1300 W CULLERTON ST","1400 W CULLERTON ST"
25,"Pole Painting","S ALLPORT ST & W 16 ST (1600 S) & W 19 ST (1900 S)",2011,3000,20451,"1600 S ALLPORT ST","1900 S ALLPORT ST"
25,"Pole Painting","S RUBLE ST & W 16 ST (1600 S) & N DAN RYAN ENTR RP (1676 S)",2011,3300,20452,"1600 S RUBLE ST","1676 S RUBLE ST"
25,"Pole Painting","S CARPENTER ST & W 18 ST (1800 S) & W CULLERTON ST (2000 S)",2011,4400,20453,"1800 S CARPENTER ST","2000 S CARPENTER ST"
25,"Pole Painting","S LEAVITT ST & W CERMAK RD (2200 S) & W COULTER ST (2441 S)",2011,4500,20454,"2200 S LEAVITT ST","2441 S LEAVITT ST"
25,"Pole Painting","W 16TH ST & S ASHLAND AV (1600 W) & S WOLCOTT AV (1900 W)",2011,3400,20455,"1600 W 16TH ST","1900 W 16TH ST"
25,"Pole Painting","S THROOP ST & W 16 ST (1600 S) & W 18 ST (1800 S)",2011,1800,20456,"1600 S THROOP ST","1800 S THROOP ST"
25,"Street Lighting","S THROOP ST & W 16 ST (1600 S) & W 18 ST (1800 S)",2011,8750,20457,"1600 S THROOP ST","1800 S THROOP ST"
25,"Street Lighting","S LEAVITT ST & W CERMAK RD (2200 S) & W COULTER ST (2441 S)",2011,17550,20458,"2200 S LEAVITT ST","2441 S LEAVITT ST"
25,"Street Lighting","S CARPENTER ST & W 18 ST (1800 S) & W CULLERTON ST (2000 S)",2011,12350,20459,"1800 S CARPENTER ST","2000 S CARPENTER ST"
25,"Street Lighting","S RUBLE ST & W 16 ST (1600 S) & N DAN RYAN ENTR RP (1676 S)",2011,4400,20460,"1600 S RUBLE ST","1676 S RUBLE ST"
25,"Street Lighting","S CHINA PL & S WELLS ST (2016 S) & S PRINCETON AV (2116 S)",2011,3500,20461,"2016 S CHINA PL","2116 S CHINA PL"
25,"Street Lighting","W CULLERTON ST & S THROOP ST (1300 W) & S LOOMIS ST (1400 W)",2011,1600,20462,"1300 W CULLERTON ST","1400 W CULLERTON ST"
25,"Street Lighting","S ALLPORT ST & W 16 ST (1600 S) & W 19 ST (1900 S)",2011,17500,20464,"1600 S ALLPORT ST","1900 S ALLPORT ST"
25,"Street Lighting","W 16TH ST & S ASHLAND AV (1600 W) & S WOLCOTT AV (1900 W)",2011,6800,20465,"1600 W 16TH ST","1900 W 16TH ST"
25,"Street Lighting","S TAN CT & S WELLS ST (1925 S) & S PRINCETON AV (2116 S)",2011,3500,20466,"1925 S TAN CT","2116 S TAN CT"
25,"Curb/Gutter Menu","W CULLERTON ST & S OAKLEY AV (2300 W) & S WESTERN AV (2400 W)",2011,3807,20471,"2300 W CULLERTON ST","2400 W CULLERTON ST"
25,"Curb/Gutter Menu","S HALSTED ST & W 16 ST (1600 S) & W 17 ST (1700 S)",2011,2691,20472,"1600 S HALSTED ST","1700 S HALSTED ST"
25,"Sidewalk Menu","W 22ND PL & S WOOD ST (1800 W) & S WOLCOTT AV (1900 W)",2011,8678,20473,"1800 W 22ND PL","1900 W 22ND PL"
25,"Sidewalk Menu","W 23RD PL & S LEAVITT ST (2200 W) & S OAKLEY AV (2300 W)",2011,7816,20474,"2200 W 23RD PL","2300 W 23RD PL"
25,"Sidewalk Menu","S WOOD ST & W 22 PL (2230 S) & S BLUE ISLAND AV (2318 S)",2011,17063,20475,"2230 S WOOD ST","2318 S WOOD ST"
25,"Sidewalk Menu","W COULTER ST & S HOYNE AV (2100 W) & S LEAVITT ST (2200 W)",2011,122143,20476,"2100 W COULTER ST","2200 W COULTER ST"
25,"Sidewalk Menu","W 22ND PL & S WOLCOTT AV (1900 W) & S DAMEN AV (2000 W)",2011,47215,20477,"1900 W 22ND PL","2000 W 22ND PL"
25,"Street Resurface Menu","S JEFFERSON ST & S CANALPORT AV (1853 S) & S CANALPORT AV (1853 S)",2011,93960,20479,"1853 S JEFFERSON ST","1853 S JEFFERSON ST"
25,"Street Resurface Menu - Change Order","S HOYNE AVE & W 23 ST (2300 S) & W 24 ST (2400 S)",2011,9578,20480,"2300 S HOYNE AVE","2400 S HOYNE AVE"
25,"Street Resurface Menu(1-5)","W TAYLOR ST & S HALSTED ST (800 W) & S MORGAN ST (948 W)",2011,103921,20481,"800 W TAYLOR ST","948 W TAYLOR ST"
25,"Street Resurface Menu(1-5)","W 23RD ST & S DAMEN AV (2000 W) & S LEAVITT ST (2200 W)",2011,106112,20482,"2000 W 23RD ST","2200 W 23RD ST"
25,"Street Resurface Menu(1-5)","S MILLER ST & W POLK ST (800 S) & W TAYLOR ST (1000 S)",2011,59611,20483,"800 S MILLER ST","1000 S MILLER ST"
25,"Street Resurface Menu(1-5)","S MORGAN ST & W 16 ST (1600 S) & W 18 ST (1800 S)",2011,49142,20484,"1600 S MORGAN ST","1800 S MORGAN ST"
25,"Street Speed Hump Menu","S WOLCOTT AVE & W CERMAK RD (2200 S) & W 23 ST (2258 S)",2011,3700,20485,"2200 S WOLCOTT AVE","2258 S WOLCOTT AVE"
26,"Miscellaneous-CDOT","Humboldt Drive & Division & North",2009,36988,21060,"Humboldt Drive & Division","Humboldt Drive & North"
26,"POD Camera","Kimball & Wabansia Ave & ",2009,25000,21097,"Kimball & Wabansia Ave","Kimball & "
26,"Miscellaneous-CDOT","Installation of Street Cleaning Signs & sections 3 , 4 , 5 ,6 & ",2010,85528,21113,"Installation of Street Cleaning Signs & sections 3 , 4 , 5 ,6","Installation of Street Cleaning Signs & "
26,"Miscellaneous-CDOT","Humboldt Drive & Division & North",2010,129244,21115,"Humboldt Drive & Division","Humboldt Drive & North"
26,"Curb/Gutter Menu","N WASHTENAW AVE & W DIVISION ST (1200 N) & W CRYSTAL ST (1232 N)",2011,7981,21184,"1200 N WASHTENAW AVE","1232 N WASHTENAW AVE"
26,"Curb/Gutter Menu","W LE MOYNE ST & N KEDZIE AV (3200 W) & N SPAULDING AV (3300 W)",2011,2241,21185,"3200 W LE MOYNE ST","3300 W LE MOYNE ST"
26,"Diagonal Parking Menu","N HAMLIN AVE & W NORTH AV (1600 N) & W NORTH AV (1600 N)",2011,30379,21186,"1600 N HAMLIN AVE","1600 N HAMLIN AVE"
26,"Miscellaneous-CDOT","Humboldt Drive & Division & North",2011,7768,21192,"Humboldt Drive & Division","Humboldt Drive & North"
26,"Sidewalk Menu","N LAWNDALE AVE & W GRAND AV (1238 N) & W POTOMAC AV (1300 N)",2011,19703,21193,"1238 N LAWNDALE AVE","1300 N LAWNDALE AVE"
26,"Sidewalk Menu","W RACE AVE & N HOYNE AV (2100 W) & N LEAVITT ST (2200 W)",2011,87811,21194,"2100 W RACE AVE","2200 W RACE AVE"
26,"Street Resurface Menu","W REFECTORY DR & W HUMBOLT DR & W PARKING LOT DR",2011,22066,21195,"W REFECTORY DR & W HUMBOLT DR","W REFECTORY DR & W PARKING LOT DR"
26,"Street Resurface Menu","W HADDON AVE & N CAMPBELL AV (2500 W) & N ROCKWELL ST (2600 W)",2011,46878,21196,"2500 W HADDON AVE","2600 W HADDON AVE"
26,"Street Resurface Menu","W RACE AVE & N HOYNE AV (2100 W) & N LEAVITT ST (2200 W)",2011,31182,21197,"2100 W RACE AVE","2200 W RACE AVE"
26,"Street Resurface Menu","N MOZART ST & W THOMAS ST (1100 N) & W DIVISION ST (1200 N)",2011,71541,21198,"1100 N MOZART ST","1200 N MOZART ST"
26,"Street Resurface Menu","N ARTESIAN AVE & W HIRSCH ST (1400 N) & W LE MOYNE ST (1500 N)",2011,52186,21199,"1400 N ARTESIAN AVE","1500 N ARTESIAN AVE"
26,"Street Resurface Menu","N CAMPBELL AVE & W DIVISION ST (1200 N) & W POTOMAC AV (1300 N)",2011,33195,21200,"1200 N CAMPBELL AVE","1300 N CAMPBELL AVE"
26,"Street Resurface Menu","W PIERCE AVE & N HOMAN AV (3400 W) & N ST LOUIS AV (3500 W)",2011,54628,21201,"3400 W PIERCE AVE","3500 W PIERCE AVE"
26,"Street Resurface Menu","W WABANSIA AVE & N RIDGEWAY AV (3732 W) & N MONTICELLO AV (3632 W)",2011,121848,21202,"3732 W WABANSIA AVE","3632 W WABANSIA AVE"
26,"Street Speed Hump Menu","W PIERCE AVE & N HOMAN AV (3400 W) & N ST LOUIS AV (3500 W)",2011,3700,21203,"3400 W PIERCE AVE","3500 W PIERCE AVE"
26,"Street Speed Hump Menu","N FAIRFIELD AVE & W IOWA ST (900 N) & W AUGUSTA BV (1000 N)",2011,3700,21204,"900 N FAIRFIELD AVE","1000 N FAIRFIELD AVE"
26,"Street Speed Hump Menu","W MCLEAN AVE & N KIMBALL AV (3400 W) & N DRAKE AV (3516 W)",2011,3700,21205,"3400 W MCLEAN AVE","3516 W MCLEAN AVE"
26,"Street Speed Hump Menu","W POTOMAC AVE & N LAWNDALE AV (3700 W) & N HAMLIN AV (3800 W)",2011,3700,21206,"3700 W POTOMAC AVE","3800 W POTOMAC AVE"
26,"Street Speed Hump Menu","N RIDGEWAY AVE & W HIRSCH ST (1400 N) & W LE MOYNE ST (1500 N)",2011,3700,21207,"1400 N RIDGEWAY AVE","1500 N RIDGEWAY AVE"
26,"Street Speed Hump Menu","W LE MOYNE ST & N ST LOUIS AV (3500 W) & N CENTRAL PARK AV (3600 W)",2011,3700,21208,"3500 W LE MOYNE ST","3600 W LE MOYNE ST"
26,"Street Speed Hump Menu","W MCLEAN AVE & N DRAKE AV (3516 W) & N CENTRAL PARK AV (3600 W)",2011,1850,21209,"3516 W MCLEAN AVE","3600 W MCLEAN AVE"
27,"Street Lighting","N SPAULDING AVE & W OHIO ST (600 N) & W CHICAGO AV (800 N)",2011,136500,21912,"600 N SPAULDING AVE","800 N SPAULDING AVE"
27,"Street Lighting","N ST LOUIS AVE & W GOVERNORS PW (400 N) & W FRANKLIN BV (500 N)",2011,68250,21913,"400 N ST LOUIS AVE","500 N ST LOUIS AVE"
27,"Street Lighting","N ABERDEEN ST & W MADISON ST (0 N) & W WASHINGTON BV (44 N)",2011,2000,21915,"0 N ABERDEEN ST","44 N ABERDEEN ST"
27,"Street Lighting","N MONTICELLO AVE & W HURON ST (700 N) & W CHICAGO AV (800 N)",2011,68250,21916,"700 N MONTICELLO AVE","800 N MONTICELLO AVE"
27,"Street Lighting","N ST LOUIS AVE & W CHICAGO AV (800 N) & W IOWA ST (900 N)",2011,68250,21917,"800 N ST LOUIS AVE","900 N ST LOUIS AVE"
27,"Street Lighting","N TRUMBULL AVE & W CHICAGO AV (800 N) & W AUGUSTA BV (1000 N)",2011,136500,21919,"800 N TRUMBULL AVE","1000 N TRUMBULL AVE"
27,"Street Lighting","N HARDING AVE & W AUGUSTA BV (1000 N) & W DIVISION ST (1200 N)",2011,3000,21920,"1000 N HARDING AVE","1200 N HARDING AVE"
27,"Alley Resurface Menu","W INSTITUTE PL & W CHESTNUT ST & N ORLEANS ST",2011,9827,21922,"N ORLEANS ST & W INSTITUTE PL","N ORLEANS ST & W CHESTNUT ST"
27,"Curb/Gutter Menu","N HAMLIN AVE & W AUGUSTA BV (1000 N) & W AUGUSTA BV (1000 N)",2011,20184,21936,"1000 N HAMLIN AVE","1000 N HAMLIN AVE"
27,"Curb/Gutter Menu","N CARPENTER ST & W LAKE ST (200 N) & W FULTON MARKET (300 N)",2011,41235,21937,"200 N CARPENTER ST","300 N CARPENTER ST"
27,"Curb/Gutter Menu","W HURON ST & N SANGAMON ST (932 W) & N MORGAN ST (1000 W)",2011,8251,21938,"932 W HURON ST","1000 W HURON ST"
27,"Curb/Gutter Menu","N DRAKE AVE & W IOWA ST (900 N) & W AUGUSTA BV (1000 N)",2011,420,21939,"900 N DRAKE AVE","1000 N DRAKE AVE"
27,"Curb/Gutter Menu","W CRYSTAL ST & N PULASKI RD (4000 W) & N KARLOV AV (4100 W)",2011,2239,21940,"4000 W CRYSTAL ST","4100 W CRYSTAL ST"
27,"Curb/Gutter Menu","N HALSTED ST & W HUBBARD ST (430 N) & W HUBBARD ST (430 N)",2011,4712,21941,"430 N HALSTED ST","430 N HALSTED ST"
27,"Diagonal Parking Menu","N PAULINA ST & W LAKE ST (200 N) & W WALNUT ST (234 N)",2011,53747,21942,"200 N PAULINA ST","234 N PAULINA ST"
27,"Sidewalk Menu","W ERIE ST & N ARMOUR ST (1500 W) & N ASHLAND AV (1600 W)",2011,17571,21944,"1500 W ERIE ST","1600 W ERIE ST"
27,"Sidewalk Menu","N ARMOUR ST & W OHIO ST (600 N) & W ERIE ST (632 N)",2011,3404,21945,"600 N ARMOUR ST","632 N ARMOUR ST"
27,"Street Resurface Menu","W OHIO ST & N TRUMBULL AV (3432 W) & N ST LOUIS AV (3500 W)",2011,39700,21946,"3432 W OHIO ST","3500 W OHIO ST"
27,"Street Resurface Menu","N ST LOUIS AVE & W GOVERNORS PW (400 N) & W FRANKLIN (N) SD(504 N)",2011,32119,21947,"400 N ST LOUIS AVE","504 N ST LOUIS AVE"
27,"Street Resurface Menu","W OHIO ST & N MAY ST (1132 W) & N RACINE AV (1200 W)",2011,46942,21948,"1132 W OHIO ST","1200 W OHIO ST"
27,"Street Speed Hump Menu","W OHIO ST & N ST LOUIS AV (3500 W) & N HOMAN AV (3400 W)",2011,3700,21949,"3500 W OHIO ST","3400 W OHIO ST"
27,"Street Speed Hump Menu","W OHIO ST & N ST LOUIS AV (3500 W) & N CENTRAL PARK AV (3600 W)",2011,3700,21950,"3500 W OHIO ST","3600 W OHIO ST"
27,"Street Speed Hump Menu","N DRAKE AVE & W OHIO ST (600 N) & W HURON ST (700 N)",2011,3700,21951,"600 N DRAKE AVE","700 N DRAKE AVE"
28,"Miscellaneous-CDOT","N. Hamlin & W. Madison & W. Gladys Av.",2007,15432,22486,"N. Hamlin & W. Madison","N. Hamlin & W. Gladys Av."
28,"Pole Painting","N KOSTNER AVE & W MADISON ST (0 N) & W KINZIE ST (400 N)",2011,9372,22618,"0 N KOSTNER AVE","400 N KOSTNER AVE"
28,"Pole Painting","N CENTRAL AVE & W WASHINGTON BV (100 N) & W LAKE ST (411 N)",2011,4300,22619,"100 N CENTRAL AVE","411 N CENTRAL AVE"
28,"Pole Painting","S HAMLIN BLVD & W MADISON ST (0 N) & W CONGRESS PW (500 S)",2011,10700,22620,"0 S HAMLIN BLVD","500 S HAMLIN BLVD"
28,"Pole Painting","S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S)",2011,3700,22621,"0 S KOSTNER AVE","300 S KOSTNER AVE"
28,"Pole Painting","N HAMLIN BLVD & W MADISON ST (0 N) & W LAKE ST (234 N)",2011,3460,22622,"0 N HAMLIN BLVD","234 N HAMLIN BLVD"
28,"Street Lighting","N HAMLIN BLVD & W MADISON ST (0 N) & W LAKE ST (234 N)",2011,12590,22623,"0 N HAMLIN BLVD","234 N HAMLIN BLVD"
28,"Street Lighting","S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S)",2011,14500,22624,"0 S KOSTNER AVE","300 S KOSTNER AVE"
