"ward","type","location","year","est_cost","id","start_location","end_location"
42,"Street Lighting","E BELLEVUE PL-- N STATE ST (0 E) -to- N LAKE SHORE (W) DR(130 E)",2006,3200,33599,"E BELLEVUE PL AND N STATE ST","E BELLEVUE PL AND N LAKE SHOREDR"
42,"Street Lighting","E CEDAR ST-- N STATE ST (4 E) -to- N LAKE SHORE DR (136 E)",2006,3200,33600,"E CEDAR ST AND N STATE ST","E CEDAR ST AND N LAKE SHORE DR"
42,"Street Lighting","E ELM ST-- N STATE ST (0 E) -to- N LAKE SHORE (W) DR(125 E)",2006,2800,33601,"E ELM ST AND N STATE ST","E ELM ST AND N LAKE SHOREDR"
42,"Street Lighting","E ELM ST-- N STATE ST (0 E) -to- N LAKE SHORE (W) DR(125 E)",2006,2800,33602,"E ELM ST AND N STATE ST","E ELM ST AND N LAKE SHOREDR"
42,"Street Lighting","E ILLINOIS ST-- N MICHIGAN (L) AV(120 E) -to- N ST CLAIR ST (218 E)",2006,14000,33603,"E ILLINOIS ST AND N MICHIGANAV","E ILLINOIS ST AND N ST CLAIR ST"
42,"Street Lighting","E PEARSON ST-- N MICHIGAN (W) AV(114 E) -to- N MIES VAN DER ROHE WY (236 E)",2006,1600,33604,"E PEARSON ST AND N MICHIGANAV","E PEARSON ST AND N MIES VAN DER ROHE WY"
42,"Street Lighting","N COLUMBUS DR-- E WACKER (I) DR(316 N) -to- E NORTH WATER ST (400 N)",2006,2400,33605,"N COLUMBUS DR AND E WACKERDR","N COLUMBUS DR AND E NORTH WATER ST"
42,"Street Lighting","N DEARBORN ST-- W ERIE ST (642 N) -to- W ONTARIO ST (628 N)",2006,4400,33606,"N DEARBORN ST AND W ERIE ST","N DEARBORN ST AND W ONTARIO ST"
42,"Street Lighting","N LAKE SHORE W DR-- E ERIE ST (642 N) -to- E ONTARIO ST (628 N)",2006,2800,33607,"N LAKE SHORE W DR AND E ERIE ST","N LAKE SHORE W DR AND E ONTARIO ST"
42,"Street Lighting","N MIES VAN DER ROHE WY-- E CHICAGO AV (800 N) -to- E WALTON ST (932 N)",2006,1200,33608,"N MIES VAN DER ROHE WY AND E CHICAGO AV","N MIES VAN DER ROHE WY AND E WALTON ST"
42,"Street Lighting","N PARK DR-- E NORTH WATER (L) ST(416 N) -to- E ILLINOIS ST (500 N)",2006,1000,33609,"N PARK DR AND E NORTH WATERST","N PARK DR AND E ILLINOIS ST"
42,"Street Lighting","W ERIE ST-- N DEARBORN ST (36 W) -to- N CLARK ST (100 W)",2006,1600,33610,"W ERIE ST AND N DEARBORN ST","W ERIE ST AND N CLARK ST"
42,"Street Lighting","W FULTON ST-- N CANAL ST (440 W) -to- N CLINTON ST (530 W)",2006,6000,33611,"W FULTON ST AND N CANAL ST","W FULTON ST AND N CLINTON ST"
42,"Street Lighting","W GRAND AV-- N KINGSBURY ST (508 W) -to- N DESPLAINES ST (640 W)",2006,5200,33612,"W GRAND AV AND N KINGSBURY ST","W GRAND AV AND N DESPLAINES ST"
42,"Street Lighting","W HUBBARD ST-- N FRANKLIN ST (300 W) -to- N ORLEANS ST (332 W)",2006,2900,33613,"W HUBBARD ST AND N FRANKLIN ST","W HUBBARD ST AND N ORLEANS ST"
42,"Street Lighting","W KINZIE ST-- N CANAL ST (440 W) -to- N CLINTON ST (520 W)",2006,7000,33614,"W KINZIE ST AND N CANAL ST","W KINZIE ST AND N CLINTON ST"
42,"Street Lighting","W KINZIE ST-- N ORLEANS ST (332 W) -to- N FRANKLIN ST (300 W)",2006,2500,33615,"W KINZIE ST AND N ORLEANS ST","W KINZIE ST AND N FRANKLIN ST"
42,"Street Lighting","W LAKE ST-- N MILWAUKEE AV (480 W) -to- N WEST WATER ST (420 W)",2006,6000,33616,"W LAKE ST AND N MILWAUKEE AV","W LAKE ST AND N WEST WATER ST"
42,"Street Lighting","W MADISON ST-- N WACKER (UW) DR(320 W) -to- S CANAL ST (440 W)",2006,1000,33617,"W MADISON ST AND N WACKERDR","W MADISON ST AND S CANAL ST"
42,"Street Lighting","W MAPLE ST-- N STATE ST (4 E) -to- N LA SALLE DR (140 W)",2006,800,33618,"W MAPLE ST AND N STATE ST","W MAPLE ST AND N LA SALLE DR"
42,"Street Lighting","W MAPLE ST-- N STATE ST (4 E) -to- N LA SALLE DR (140 W)",2006,2400,33619,"W MAPLE ST AND N STATE ST","W MAPLE ST AND N LA SALLE DR"
42,"Street Lighting","W WASHINGTON BV-- N WACKER (UW) DR(322 W) -to- N RIVERSIDE PZ (420 W)",2006,1000,33620,"W WASHINGTON BV AND N WACKERDR","W WASHINGTON BV AND N RIVERSIDE PZ"
42,"Curb/Gutter Menu","E ERIE ST-- N ST CLAIR ST (200 E) -to- N FAIRBANKS CT (300 E)",2007,12390,33631,"E ERIE ST AND N ST CLAIR ST","E ERIE ST AND N FAIRBANKS CT"
42,"Curb/Gutter Menu","E ONTARIO ST-- N MCCLURG CT (400 E) -to- N LAKE SHORE (W) DR(478 E)",2007,26954,33632,"E ONTARIO ST AND N MCCLURG CT","E ONTARIO ST AND N LAKE SHOREDR"
42,"Curb/Gutter Menu","N CLARK ST-- W GOETHE ST (1300 N) -to- W SCHILLER ST (1400 N)",2007,118772,33633,"N CLARK ST AND W GOETHE ST","N CLARK ST AND W SCHILLER ST"
42,"Curb/Gutter Menu","N DEARBORN ST-- W CHICAGO AV (800 N) -to- W CHESTNUT ST (848 N)",2007,71393,33634,"N DEARBORN ST AND W CHICAGO AV","N DEARBORN ST AND W CHESTNUT ST"
42,"Curb/Gutter Menu","N LAKE SHORE DR-- E OHIO ST (600 N) -to- E OHIO ST (600 N)",2007,1819,33635,"N LAKE SHORE DR AND E OHIO ST","N LAKE SHORE DR AND E OHIO ST"
42,"Curb/Gutter Menu","N LAKE SHORE I DR-- E BELLEVUE PL (1022 N) -to- E CEDAR ST (1121 N)",2007,798,33636,"N LAKE SHORE I DR AND E BELLEVUE PL","N LAKE SHORE I DR AND E CEDAR ST"
42,"Curb/Gutter Menu","N LAKE SHORE O DR-- E OAK ST (1000 N) -to- E DIVISION ST (1200 N)",2007,5925,33637,"N LAKE SHORE O DR AND E OAK ST","N LAKE SHORE O DR AND E DIVISION ST"
42,"Curb/Gutter Menu","N STATE ST-- E BELLEVUE PL (1030 N) -to- W OHIO ST (600 N)",2007,3438,33638,"N STATE ST AND E BELLEVUE PL","N STATE ST AND W OHIO ST"
42,"Curb/Gutter Menu","W SCHILLER ST-- N CLARK ST (100 W) -to- N LA SALLE ST (140 W)",2007,10573,33639,"W SCHILLER ST AND N CLARK ST","W SCHILLER ST AND N LA SALLE ST"
42,"Sidewalk Menu","E WALTON ST-- N RUSH ST (35 E) -to- N RUSH ST (35 E)",2007,411,33657,"E WALTON ST AND N RUSH ST","E WALTON ST AND N RUSH ST"
42,"Sidewalk Menu","N CLARK ST-- W OAK ST (1000 N) -to- W OAK ST (1000 N)",2007,5090,33658,"N CLARK ST AND W OAK ST","N CLARK ST AND W OAK ST"
42,"Sidewalk Menu","N CLARK ST-- W MAPLE ST (1100 N) -to- W DIVISION ST (1200 N)",2007,429,33659,"N CLARK ST AND W MAPLE ST","N CLARK ST AND W DIVISION ST"
42,"Sidewalk Menu","N DEARBORN ST-- W HURON ST (700 N) -to- W CHICAGO AV (800 N)",2007,22666,33660,"N DEARBORN ST AND W HURON ST","N DEARBORN ST AND W CHICAGO AV"
42,"Sidewalk Menu","N FRANKLIN ST-- W KINZIE ST (400 N) -to- W CHICAGO AV (800 N)",2007,118650,33661,"N FRANKLIN ST AND W KINZIE ST","N FRANKLIN ST AND W CHICAGO AV"
42,"Sidewalk Menu","N STATE ST-- W ELM ST (1142 N) -to- W DIVISION ST (1200 N)",2007,3443,33662,"N STATE ST AND W ELM ST","N STATE ST AND W DIVISION ST"
42,"Street Resurface Menu","E CHESTNUT ST-- N MICHIGAN AV (100 E) -to- N LAKE SHORE (W) DR(351 E)",2007,138736,33663,"E CHESTNUT ST AND N MICHIGAN AV","E CHESTNUT ST AND N LAKE SHOREDR"
42,"Street Resurface Menu","W GRAND AV-- N KINGSBURY ST (508 W) -to- N JEFFERSON ST (600 W)",2007,5360,33664,"W GRAND AV AND N KINGSBURY ST","W GRAND AV AND N JEFFERSON ST"
42,"Street Resurface Menu","W HUBBARD ST-- N WELLS ST (200 W) -to- N LA SALLE DR (140 W)",2007,32003,33665,"W HUBBARD ST AND N WELLS ST","W HUBBARD ST AND N LA SALLE DR"
42,"Street Speed Hump Menu","N STATE PW-- E BANKS ST (1334 N) -to- W SCHILLER ST (1400 N) 1",2007,1650,33666,"N STATE PW AND E BANKS ST","N STATE PW AND W SCHILLER ST"
42,"Pole Painting","N DEARBORN ST-- W DIVISION ST (1200 N) -to- W BURTON PL (1500 N)",2007,26250,33667,"N DEARBORN ST AND W DIVISION ST","N DEARBORN ST AND W BURTON PL"
42,"Street Lighting","N DEARBORN ST-- W DIVISION ST (1200 N) -to- W BURTON PL (1500 N)",2007,33750,33673,"N DEARBORN ST AND W DIVISION ST","N DEARBORN ST AND W BURTON PL"
42,"Traffic Signals","N WABASH AV-- E SUPERIOR ST (732 N) -to- E ONTARIO ST (628 N)",2007,6600,33675,"N WABASH AV AND E SUPERIOR ST","N WABASH AV AND E ONTARIO ST"
42,"Curb/Gutter Menu","E HURON ST-- N RUSH ST (100 E) -to- N MICHIGAN AV (120 E)",2008,4663,33680,"E HURON ST AND N RUSH ST","E HURON ST AND N MICHIGAN AV"
42,"Miscellaneous-CDOT","E PEARSON ST-- N DEWITT PL (320 E) -to- N LAKE SHORE (W) DR(378 E)",2008,101818,33690,"E PEARSON ST AND N DEWITT PL","E PEARSON ST AND N LAKE SHOREDR"
42,"Miscellaneous-CDOT","N KINGSBURY ST-- W OHIO ST (600 N) -to- W ERIE ST (642 N)",2008,61138,33691,"N KINGSBURY ST AND W OHIO ST","N KINGSBURY ST AND W ERIE ST"
42,"Miscellaneous-CDOT","W ELM ST-- N CLARK ST (100 W) -to- N LA SALLE DR (140 W)",2008,10000,33692,"W ELM ST AND N CLARK ST","W ELM ST AND N LA SALLE DR"
42,"Miscellaneous-CDOT","W ERIE ST-- N FRANKLIN ST (300 W) -to- N ORLEANS ST (332 W)",2008,633,33693,"W ERIE ST AND N FRANKLIN ST","W ERIE ST AND N ORLEANS ST"
42,"Street Bump Outs Menu","N CLARK ST-- W WALTON ST (932 N) -to- W WALTON ST (932 N)",2008,18930,33694,"N CLARK ST AND W WALTON ST","N CLARK ST AND W WALTON ST"
42,"Street Resurface Menu","E HURON ST-- N MCCLURG CT (400 E) -to- N LAKE SHORE (W) DR(430 E)",2008,7051,33695,"E HURON ST AND N MCCLURG CT","E HURON ST AND N LAKE SHOREDR"
42,"Street Resurface Menu","E NORTH WATER ST-- N MCCLURG CT (400 E) -to- Dead End (530 E)",2008,37823,33696,"E NORTH WATER ST AND N MCCLURG CT","E NORTH WATER ST AND Dead End"
42,"Street Resurface Menu","E WACKER L DR-- N FIELD (L) BV(400 E) -to- Dead End (530 E)",2008,66749,33697,"E WACKER L DR AND N FIELDBV","E WACKER L DR AND Dead End"
42,"Street Resurface Menu","N CLINTON ST-- W FULTON (300 N) -to- W LAKE ST (200 N)",2008,27722,33698,"N CLINTON ST AND W FULTON","N CLINTON ST AND W LAKE ST"
42,"Pole Painting","N HUDSON AV-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,2700,33699,"N HUDSON AV AND W ERIE ST","N HUDSON AV AND W CHICAGO AV"
42,"Pole Painting","N KINGSBURY ST-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,1800,33700,"N KINGSBURY ST AND W ERIE ST","N KINGSBURY ST AND W CHICAGO AV"
42,"Pole Painting","N LA SALLE DR-- W DIVISION ST (1200 N) -to- W NORTH AV (1600 N)",2008,8400,33701,"N LA SALLE DR AND W DIVISION ST","N LA SALLE DR AND W NORTH AV"
42,"Pole Painting","N LARRABEE ST-- W ERIE ST (637 N) -to- W HURON ST (700 N)",2008,1200,33702,"N LARRABEE ST AND W ERIE ST","N LARRABEE ST AND W HURON ST"
42,"Pole Painting","N SEDGWICK ST-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,3000,33703,"N SEDGWICK ST AND W ERIE ST","N SEDGWICK ST AND W CHICAGO AV"
42,"Pole Painting","W ERIE ST-- N LARRABEE ST (600 W) -to- N UNION AV (700 W)",2008,7200,33704,"W ERIE ST AND N LARRABEE ST","W ERIE ST AND N UNION AV"
42,"Pole Painting","W ERIE ST-- N LARRABEE ST (600 W) -to- N FRANKLIN ST (300 W)",2008,24500,33705,"W ERIE ST AND N LARRABEE ST","W ERIE ST AND N FRANKLIN ST"
42,"Pole Painting","W HUBBARD ST-- N STATE ST (0 E) -to- N CLARK ST (100 W)",2008,900,33706,"W HUBBARD ST AND N STATE ST","W HUBBARD ST AND N CLARK ST"
42,"Pole Painting","W HUBBARD ST-- N STATE ST (0 E) -to- N CLARK ST (100 W)",2008,4850,33707,"W HUBBARD ST AND N STATE ST","W HUBBARD ST AND N CLARK ST"
42,"Pole Painting","W HUBBARD ST-- N CLARK ST (100 W) -to- N WELLS ST (200 W)",2008,1200,33708,"W HUBBARD ST AND N CLARK ST","W HUBBARD ST AND N WELLS ST"
42,"Pole Painting","W HURON ST-- N ORLEANS ST (332 W) -to- N LARRABEE ST (600 W)",2008,3900,33709,"W HURON ST AND N ORLEANS ST","W HURON ST AND N LARRABEE ST"
42,"Pole Painting","W KINZIE ST-- N FRANKLIN ST (300 W) -to- N LA SALLE DR (140 W)",2008,1500,33710,"W KINZIE ST AND N FRANKLIN ST","W KINZIE ST AND N LA SALLE DR"
42,"Pole Painting","W SUPERIOR ST-- N KINGSBURY ST (530 W) -to- N DEARBORN ST (36 W)",2008,7800,33711,"W SUPERIOR ST AND N KINGSBURY ST","W SUPERIOR ST AND N DEARBORN ST"
42,"Pole Painting","W SUPERIOR ST-- N KINGSBURY ST (530 W) -to- N DEARBORN ST (36 W)",2008,14000,33712,"W SUPERIOR ST AND N KINGSBURY ST","W SUPERIOR ST AND N DEARBORN ST"
42,"Street Lighting","N CLARK ST-- W DIVISION ST (1200 N) -to- W NORTH AV (1600 N)",2008,1e+05,33713,"N CLARK ST AND W DIVISION ST","N CLARK ST AND W NORTH AV"
42,"Street Lighting","N HUDSON AV-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,3600,33714,"N HUDSON AV AND W ERIE ST","N HUDSON AV AND W CHICAGO AV"
42,"Street Lighting","N HUDSON AV-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,14150,33715,"N HUDSON AV AND W ERIE ST","N HUDSON AV AND W CHICAGO AV"
42,"Street Lighting","N KINGSBURY ST-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,2400,33716,"N KINGSBURY ST AND W ERIE ST","N KINGSBURY ST AND W CHICAGO AV"
42,"Street Lighting","N KINGSBURY ST-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,10100,33717,"N KINGSBURY ST AND W ERIE ST","N KINGSBURY ST AND W CHICAGO AV"
42,"Street Lighting","N LARRABEE ST-- W ERIE ST (637 N) -to- W HURON ST (700 N)",2008,1600,33718,"N LARRABEE ST AND W ERIE ST","N LARRABEE ST AND W HURON ST"
42,"Street Lighting","N LARRABEE ST-- W ERIE ST (637 N) -to- W HURON ST (700 N)",2008,7400,33719,"N LARRABEE ST AND W ERIE ST","N LARRABEE ST AND W HURON ST"
42,"Street Lighting","N SEDGWICK ST-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,4000,33720,"N SEDGWICK ST AND W ERIE ST","N SEDGWICK ST AND W CHICAGO AV"
42,"Street Lighting","N SEDGWICK ST-- W ERIE ST (642 N) -to- W CHICAGO AV (800 N)",2008,15500,33721,"N SEDGWICK ST AND W ERIE ST","N SEDGWICK ST AND W CHICAGO AV"
42,"Street Lighting","W ERIE ST-- N LARRABEE ST (600 W) -to- N FRANKLIN ST (300 W)",2008,16400,33722,"W ERIE ST AND N LARRABEE ST","W ERIE ST AND N FRANKLIN ST"
42,"Street Lighting","W ERIE ST-- N LARRABEE ST (600 W) -to- N FRANKLIN ST (300 W)",2008,34400,33723,"W ERIE ST AND N LARRABEE ST","W ERIE ST AND N FRANKLIN ST"
42,"Street Lighting","W FULTON ST-- N DES PLAINES (640 W) -to- N CLINTON ST (530 W)",2008,43055,33724,"W FULTON ST AND N DES PLAINES","W FULTON ST AND N CLINTON ST"
42,"Street Lighting","W HUBBARD ST-- N STATE ST (0 E) -to- N CLARK ST (100 W)",2008,4050,33725,"W HUBBARD ST AND N STATE ST","W HUBBARD ST AND N CLARK ST"
42,"Street Lighting","W HUBBARD ST-- N STATE ST (0 E) -to- N CLARK ST (100 W)",2008,1200,33726,"W HUBBARD ST AND N STATE ST","W HUBBARD ST AND N CLARK ST"
42,"Street Lighting","W HUBBARD ST-- N CLARK ST (100 W) -to- N WELLS ST (200 W)",2008,7200,33727,"W HUBBARD ST AND N CLARK ST","W HUBBARD ST AND N WELLS ST"
42,"Street Lighting","W HUBBARD ST-- N CLARK ST (100 W) -to- N WELLS ST (200 W)",2008,7400,33728,"W HUBBARD ST AND N CLARK ST","W HUBBARD ST AND N WELLS ST"
42,"Street Lighting","W HURON ST-- N ORLEANS ST (332 W) -to- N LARRABEE ST (600 W)",2008,5200,33729,"W HURON ST AND N ORLEANS ST","W HURON ST AND N LARRABEE ST"
42,"Street Lighting","W HURON ST-- N ORLEANS ST (332 W) -to- N LARRABEE ST (600 W)",2008,19550,33730,"W HURON ST AND N ORLEANS ST","W HURON ST AND N LARRABEE ST"
42,"Street Lighting","W KINZIE ST-- N FRANKLIN ST (300 W) -to- N LA SALLE DR (140 W)",2008,5600,33731,"W KINZIE ST AND N FRANKLIN ST","W KINZIE ST AND N LA SALLE DR"
42,"Street Lighting","W KINZIE ST-- N FRANKLIN ST (300 W) -to- N LA SALLE DR (140 W)",2008,8750,33732,"W KINZIE ST AND N FRANKLIN ST","W KINZIE ST AND N LA SALLE DR"
42,"Street Lighting","W SUPERIOR ST-- N KINGSBURY ST (530 W) -to- N DEARBORN ST (36 W)",2008,20400,33733,"W SUPERIOR ST AND N KINGSBURY ST","W SUPERIOR ST AND N DEARBORN ST"
42,"Street Lighting","W SUPERIOR ST-- N KINGSBURY ST (530 W) -to- N DEARBORN ST (36 W)",2008,37100,33734,"W SUPERIOR ST AND N KINGSBURY ST","W SUPERIOR ST AND N DEARBORN ST"
42,"Curb/Gutter Menu","E DIVISION ST-- N STATE PW (0 E) -to- N ASTOR ST (42 E)",2009,772,33739,"E DIVISION ST AND N STATE PW","E DIVISION ST AND N ASTOR ST"
42,"Curb/Gutter Menu","N STATE PW-- W BURTON PL (1500 N) -to- W NORTH BV (1600 N)",2009,1511,33740,"N STATE PW AND W BURTON PL","N STATE PW AND W NORTH BV"
42,"Sidewalk Menu","N CLARK ST-- W MAPLE ST (1100 N) -to- W OAK ST (1000 N)",2009,4655,33752,"N CLARK ST AND W MAPLE ST","N CLARK ST AND W OAK ST"
42,"Sidewalk Menu","N CLARK ST-- W MAPLE ST (1100 N) -to- W DIVISION ST (1200 N)",2009,64838,33753,"N CLARK ST AND W MAPLE ST","N CLARK ST AND W DIVISION ST"
42,"Pole Painting","N STATE PW-- W BURTON PL (1500 N) -to- W NORTH BV (1600 N)",2009,2100,33754,"N STATE PW AND W BURTON PL","N STATE PW AND W NORTH BV"
42,"Street Lighting","N FRANKLIN ST-- W KINZIE ST (400 N) -to- W OHIO ST (600 N)",2009,232500,33755,"N FRANKLIN ST AND W KINZIE ST","N FRANKLIN ST AND W OHIO ST"
42,"Street Lighting","N FRANKLIN ST-- W KINZIE ST (400 N) -to- W CHICAGO AV (800 N)",2009,417500,33756,"N FRANKLIN ST AND W KINZIE ST","N FRANKLIN ST AND W CHICAGO AV"
42,"Street Lighting","N STATE PW-- W BURTON PL (1500 N) -to- W NORTH BV (1600 N)",2009,9450,33757,"N STATE PW AND W BURTON PL","N STATE PW AND W NORTH BV"
42,"Street Lighting","W FULTON ST-- N DES PLAINES (640 W) -to- N CLINTON ST (530 W)",2009,56945,33758,"W FULTON ST AND N DES PLAINES","W FULTON ST AND N CLINTON ST"
42,"Curb/Gutter Menu","E ILLINOIS ST-- N MCCLURG CT (400 E) -to- N LAKE SHORE (L) DR(510 E)",2010,18820,33765,"E ILLINOIS ST AND N MCCLURG CT","E ILLINOIS ST AND N LAKE SHOREDR"
42,"Curb/Gutter Menu","E PEARSON ST-- N MIES VAN DER ROHE WY (236 E) -to- N DEWITT PL (320 E)",2010,35429,33766,"E PEARSON ST AND N MIES VAN DER ROHE WY","E PEARSON ST AND N DEWITT PL"
42,"Curb/Gutter Menu","N CLINTON ST-- W FULTON (300 N) -to- W KINZIE ST (400 N)",2010,2724,33767,"N CLINTON ST AND W FULTON","N CLINTON ST AND W KINZIE ST"
42,"Curb/Gutter Menu","N MCCLURG CT-- E ILLINOIS ST (500 N) -to- E GRAND AV (530 N)",2010,23003,33768,"N MCCLURG CT AND E ILLINOIS ST","N MCCLURG CT AND E GRAND AV"
42,"Curb/Gutter Menu","N ORLEANS ST-- W ILLINOIS ST (500 N) -to- W GRAND AV (530 N)",2010,16583,33769,"N ORLEANS ST AND W ILLINOIS ST","N ORLEANS ST AND W GRAND AV"
42,"Curb/Gutter Menu","N RUSH ST-- E ERIE ST (642 N) -to- E HURON ST (700 N)",2010,11301,33770,"N RUSH ST AND E ERIE ST","N RUSH ST AND E HURON ST"
42,"Curb/Gutter Menu","N WABASH AV-- E CHICAGO AV (800 N) -to- E SUPERIOR ST (732 N)",2010,28477,33771,"N WABASH AV AND E CHICAGO AV","N WABASH AV AND E SUPERIOR ST"
42,"Curb/Gutter Menu","N WELLS ST-- W WASHINGTON BV (44 N) -to- W RANDOLPH ST (123 N)",2010,19972,33772,"N WELLS ST AND W WASHINGTON BV","N WELLS ST AND W RANDOLPH ST"
42,"Curb/Gutter Menu","W HURON ST-- N KINGSBURY ST (530 W) -to- N LARRABEE ST (600 W)",2010,3135,33773,"W HURON ST AND N KINGSBURY ST","W HURON ST AND N LARRABEE ST"
42,"Sidewalk Menu","N WELLS ST-- W WASHINGTON BV (44 N) -to- W RANDOLPH ST (123 N)",2010,8410,33776,"N WELLS ST AND W WASHINGTON BV","N WELLS ST AND W RANDOLPH ST"
42,"Street Bump Outs Menu","E RANDOLPH ST-- N GARLAND CT (100 E) -to- N MICHIGAN AV (120 E)",2010,22847,33777,"E RANDOLPH ST AND N GARLAND CT","E RANDOLPH ST AND N MICHIGAN AV"
42,"Street Resurface Menu","E DELAWARE PL-- N STATE ST (0 E) -to- N RUSH ST (42 E)",2010,11901,33778,"E DELAWARE PL AND N STATE ST","E DELAWARE PL AND N RUSH ST"
42,"Street Resurface Menu","E DELAWARE PL-- N MICHIGAN AV (120 E) -to- N LAKE SHORE (W) DR(343 E)",2010,106575,33779,"E DELAWARE PL AND N MICHIGAN AV","E DELAWARE PL AND N LAKE SHOREDR"
42,"Street Resurface Menu","E PEARSON ST-- N MIES VAN DER ROHE WY (236 E) -to- N DEWITT PL (320 E)",2010,28102,33780,"E PEARSON ST AND N MIES VAN DER ROHE WY","E PEARSON ST AND N DEWITT PL"
42,"Street Resurface Menu","E WACKER L DR-- N STETSON (L) AV(154 E) -to- N FIELD (L) BV(400 E)",2010,13445,33781,"E WACKER L DR AND N STETSONAV","E WACKER L DR AND N FIELDBV"
42,"Street Resurface Menu","N DEWITT PL-- E CHESTNUT ST (848 N) -to- E WALTON ST (932 N)",2010,22685,33782,"N DEWITT PL AND E CHESTNUT ST","N DEWITT PL AND E WALTON ST"
42,"Street Resurface Menu","N LAKE SHORE I DR-- E BELLEVUE PL (1022 N) -to- E DIVISION ST (1200 N)",2010,180000,33783,"N LAKE SHORE I DR AND E BELLEVUE PL","N LAKE SHORE I DR AND E DIVISION ST"
42,"Street Resurface Menu","N MIES VAN DER ROHE WY-- E CHESTNUT ST (848 N) -to- E WALTON ST (932 N)",2010,21704,33784,"N MIES VAN DER ROHE WY AND E CHESTNUT ST","N MIES VAN DER ROHE WY AND E WALTON ST"
42,"Street Resurface Menu","N STETSON L AV-- E LAKE (L) ST(200 N) -to- E SOUTH WATER (L) ST(300 N)",2010,26831,33785,"N STETSON L AV AND E LAKEST","N STETSON L AV AND E SOUTH WATERST"
42,"Pole Painting","E CHICAGO AV-- N FAIRBANKS CT (300 E) -to- N FAIRBANKS CT (300 E)",2010,3000,33787,"E CHICAGO AV AND N FAIRBANKS CT","E CHICAGO AV AND N FAIRBANKS CT"
42,"Pole Painting","E CHICAGO AV-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE DR (405 E)",2010,7200,33788,"E CHICAGO AV AND N FAIRBANKS CT","E CHICAGO AV AND N LAKE SHORE DR"
42,"Pole Painting","E GRAND AV-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE (L) DR(510 E)",2010,8350,33789,"E GRAND AV AND N FAIRBANKS CT","E GRAND AV AND N LAKE SHOREDR"
42,"Pole Painting","E GRAND AV-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE (L) DR(510 E)",2010,4200,33790,"E GRAND AV AND N FAIRBANKS CT","E GRAND AV AND N LAKE SHOREDR"
42,"Pole Painting","W CHESTNUT ST-- N STATE ST (0 E) -to- N LA SALLE DR (140 W)",2010,600,33791,"W CHESTNUT ST AND N STATE ST","W CHESTNUT ST AND N LA SALLE DR"
42,"Pole Painting","W GRAND AV-- N FRANKLIN ST (300 W) -to- N ORLEANS ST (332 W)",2010,2900,33792,"W GRAND AV AND N FRANKLIN ST","W GRAND AV AND N ORLEANS ST"
42,"Pole Painting","W GRAND AV-- N FRANKLIN ST (300 W) -to- N ORLEANS ST (332 W)",2010,3900,33793,"W GRAND AV AND N FRANKLIN ST","W GRAND AV AND N ORLEANS ST"
42,"Street Lighting","E CHICAGO AV-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE DR (405 E)",2010,13500,33796,"E CHICAGO AV AND N FAIRBANKS CT","E CHICAGO AV AND N LAKE SHORE DR"
42,"Street Lighting","E GRAND AV-- N LAKE SHORE (L) DR(510 E) -to- N FAIRBANKS CT (300 E)",2010,5600,33797,"E GRAND AV AND N LAKE SHOREDR","E GRAND AV AND N FAIRBANKS CT"
42,"Street Lighting","E GRAND AV-- N LAKE SHORE (L) DR(510 E) -to- N FAIRBANKS CT (300 E)",2010,18900,33798,"E GRAND AV AND N LAKE SHOREDR","E GRAND AV AND N FAIRBANKS CT"
42,"Street Lighting","E HURON ST-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE (W) DR(430 E)",2010,130000,33799,"E HURON ST AND N FAIRBANKS CT","E HURON ST AND N LAKE SHOREDR"
42,"Street Lighting","E NORTH WATER ST-- N NEW ST (336 E) -to- E NORTH WATER (L) ST(284 E)",2010,42000,33800,"E NORTH WATER ST AND N NEW ST","E NORTH WATER ST AND E NORTH WATERST"
42,"Street Lighting","E NORTH WATER ST-- N MCCLURG CT (400 E) -to- N NEW ST (336 E)",2010,40000,33801,"E NORTH WATER ST AND N MCCLURG CT","E NORTH WATER ST AND N NEW ST"
42,"Street Lighting","E SUPERIOR ST-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE (W) DR(415 E)",2010,130000,33802,"E SUPERIOR ST AND N FAIRBANKS CT","E SUPERIOR ST AND N LAKE SHOREDR"
42,"Street Lighting","N MCCLURG CT-- E NORTH WATER ST (400 N) -to- E ILLINOIS ST (500 N)",2010,65000,33803,"N MCCLURG CT AND E NORTH WATER ST","N MCCLURG CT AND E ILLINOIS ST"
