"ward","type","location","year","est_cost","id","address"
18,"Street Lighting","2238 W 78 ST",2009,400,15702,"2238 W 78 ST"
18,"Street Lighting","8239 S CAMPBELL AV",2009,5000,15703,"8239 S CAMPBELL AV"
18,"Miscellaneous-CDOT","3532 W 84 th St",2010,10272,15723,"3532 W 84 th St"
18,"Street Lighting","8001 S SACRAMENTO AV",2010,400,15775,"8001 S SACRAMENTO AV"
18,"POD Camera","1914 W. 86 th St.",2011,20000,15828,"1914 W. 86 th St."
18,"Sidewalk Menu","8600 S KOMENSKY AVE",2012,3485,15841,"8600 S KOMENSKY AVE"
18,"Sidewalk Menu","8001 S Francisco Ave",2012,1576,15845,"8001 S Francisco Ave"
18,"Street Light Upgrade","8227 S ARTESIAN AVE",2012,350,15868,"8227 S ARTESIAN AVE"
18,"Curb & Gutter Menu","3700 W 76TH PL",2014,7878,15892,"3700 W 76TH PL"
18,"Miscellaneous Other","4124 W 87TH ST",2014,154,15894,"4124 W 87TH ST"
18,"Sidewalk Menu","7401 S WESTERN AVE",2014,2833,15896,"7401 S WESTERN AVE"
18,"Alley Apron Menu","3276 W COLUMBUS AVE",2015,14207,15923,"3276 W COLUMBUS AVE"
18,"Bollard Menu","7200 S WHIPPLE ST",2015,612,15927,"7200 S WHIPPLE ST"
18,"Curb & Gutter Menu","8225 S KEDZIE AVE",2015,4152,15928,"8225 S KEDZIE AVE"
18,"Curb & Gutter Menu","3527 W 85TH ST",2015,310,15929,"3527 W 85TH ST"
18,"Curb & Gutter Menu","8559 S KEATING AVE",2016,2503.31,15961,"8559 S KEATING AVE"
18,"Curb & Gutter Menu","8643 S KEATING AVE",2016,3032.91,15962,"8643 S KEATING AVE"
18,"Curb & Gutter Menu","3527 W 85TH ST",2016,3491.44,15963,"3527 W 85TH ST"
18,"Martin Luther King Memorial Structure in Marquette Park","6743 S KEDZIE AVE",2016,50000,15965,"6743 S KEDZIE AVE"
18,"Alley Street Light Upgrade Menu","8223 S FAIRFIELD AVE",2016,450,15969,"8223 S FAIRFIELD AVE"
18,"Sidewalk Menu","8153 S CENTRAL PARK AVE",2017,3322.34,16002,"8153 S CENTRAL PARK AVE"
18,"Sidewalk Menu","2840 W 83RD ST",2017,747.16,16006,"2840 W 83RD ST"
18,"Sidewalk Menu","8224 S TALMAN AVE",2017,1802.69,16007,"8224 S TALMAN AVE"
18,"Street Light Upgrade Menu","8222 S RICHMOND ST",2017,500,16008,"8222 S RICHMOND ST"
18,"Curb & Gutter Menu","8534 S CALIFORNIA AVE",2018,5654.96,16036,"8534 S CALIFORNIA AVE"
18,"Sidewalk Menu","8224 S TALMAN AVE",2018,2426.73,16040,"8224 S TALMAN AVE"
18,"Sidewalk Menu","3848 W 78TH PL",2018,11259.06,16041,"3848 W 78TH PL"
18,"Sidewalk Menu","3741 W 85TH ST",2018,11269.76,16042,"3741 W 85TH ST"
18,"Sidewalk Menu","3552 W 75TH PL",2018,6661.81,16044,"3552 W 75TH PL"
18,"Sidewalk Menu","2812 W 86TH ST",2018,2265.51,16046,"2812 W 86TH ST"
18,"Curb & Gutter Menu","8557 S KEDVALE AVE",2019,5935.38,16066,"8557 S KEDVALE AVE"
18,"Sidewalk Menu","8062 S SPAULDING AVE",2019,15688.38,16073,"8062 S SPAULDING AVE"
18,"Sidewalk Menu","2812 W 86TH ST",2019,7100.36,16074,"2812 W 86TH ST"
18,"Sidewalk Menu","7619 S SEELEY AVE",2019,2365.9,16076,"7619 S SEELEY AVE"
18,"Sidewalk Menu","7607 S SEELEY AVE",2019,2365.9,16077,"7607 S SEELEY AVE"
18,"Sidewalk Menu","3629 W 82ND PL",2019,3411.38,16078,"3629 W 82ND PL"
18,"Sidewalk Menu","8247 S TALMAN AVE",2019,4258.62,16079,"8247 S TALMAN AVE"
18,"Sidewalk Menu","3600 W 84TH PL",2019,47653.12,16080,"3600 W 84TH PL"
18,"Sidewalk Menu","3600 W 84TH PL",2019,2951.81,16081,"3600 W 84TH PL"
18,"Alley Apron Menu","7201 S KEDZIE AVE",2020,30756.83,16105,"7201 S KEDZIE AVE"
18,"Alley Apron Menu","3520 W 83RD PL",2020,15232.89,16106,"3520 W 83RD PL"
18,"Sidewalk Menu","7901 S HOMAN AVE",2020,11382.07,16108,"7901 S HOMAN AVE"
18,"Sidewalk Menu","8000 S SAWYER AVE",2020,11120.99,16110,"8000 S SAWYER AVE"
18,"Sidewalk Menu","2959 W 73RD ST",2020,9799.72,16112,"2959 W 73RD ST"
18,"Sidewalk Menu","7925 S CHRISTIANA AVE",2020,9383.66,16113,"7925 S CHRISTIANA AVE"
18,"Alley Apron Menu","7755 S TROY ST",2021,13817.8,16134,"7755 S TROY ST"
18,"Bollard Menu","8059 S KEDZIE AVE",2021,516.39,16136,"8059 S KEDZIE AVE"
18,"Curb & Gutter Menu","7525 S ST LOUIS AVE",2021,576.44,16137,"7525 S ST LOUIS AVE"
18,"Curb & Gutter Menu","7944 S KOSTNER AVE",2021,7951.68,16138,"7944 S KOSTNER AVE"
18,"Miscellaneous CDOT Projects","2140 W 79TH ST",2021,660,16139,"2140 W 79TH ST"
18,"Sidewalk Menu","2050 W 79TH PL",2021,4319.14,16140,"2050 W 79TH PL"
18,"Sidewalk Menu","2940 W 82ND ST",2021,2887.31,16141,"2940 W 82ND ST"
18,"Sidewalk Menu","3106 W 84TH ST",2021,1401.4,16142,"3106 W 84TH ST"
18,"Sidewalk Menu","3115 W 84TH PL",2021,1164.42,16143,"3115 W 84TH PL"
18,"Sidewalk Menu","3500 W 78TH ST",2021,11420.73,16144,"3500 W 78TH ST"
18,"Sidewalk Menu","7247 S FAIRFIELD AVE",2021,3642.19,16145,"7247 S FAIRFIELD AVE"
18,"Sidewalk Menu","7301 S WASHTENAW AVE",2021,11520.41,16146,"7301 S WASHTENAW AVE"
18,"Sidewalk Menu","7640 S CAMPBELL AVE",2021,2087.4,16147,"7640 S CAMPBELL AVE"
18,"Sidewalk Menu","7926 S ALBANY AVE",2021,1861.26,16148,"7926 S ALBANY AVE"
18,"Sidewalk Menu","7949 S CAMPBELL AVE",2021,2523.51,16149,"7949 S CAMPBELL AVE"
18,"Sidewalk Menu","8000 S ARTESIAN AVE",2021,12173.91,16150,"8000 S ARTESIAN AVE"
18,"Sidewalk Menu","8001 S ARTESIAN AVE",2021,2903.96,16151,"8001 S ARTESIAN AVE"
18,"Sidewalk Menu","8100 S WHIPPLE ST",2021,27474.97,16153,"8100 S WHIPPLE ST"
18,"Sidewalk Menu","8200 S WASHTENAW AVE",2021,3272.87,16155,"8200 S WASHTENAW AVE"
18,"Sidewalk Menu","8200 S WHIPPLE ST",2021,3805.77,16156,"8200 S WHIPPLE ST"
18,"Sidewalk Menu","8442 S KENNETH AVE",2021,2390.29,16158,"8442 S KENNETH AVE"
18,"Sidewalk Menu","8540 S KOSTNER AVE",2021,6681.56,16159,"8540 S KOSTNER AVE"
18,"Sidewalk Menu","8545 S CALIFORNIA AVE",2021,5185.42,16160,"8545 S CALIFORNIA AVE"
18,"Speed Indicator Signs","3410 W COLUMBUS AVE",2021,11000,16164,"3410 W COLUMBUS AVE"
18,"Speed Indicator Signs","3521 W COLUMBUS AVE",2021,11000,16165,"3521 W COLUMBUS AVE"
18,"Street Light Upgrade Menu","8643 S KEATING AVE",2021,500,16167,"8643 S KEATING AVE"
18,"Street Resurfacing Menu","7600 S CAMPBELL AVE",2021,44603.9,16172,"7600 S CAMPBELL AVE"
18,"Curb & Gutter Menu","7959 S KEDVALE AVE",2022,1731.52,16195,"7959 S KEDVALE AVE"
18,"Floodlight Menu","2354 W 74TH ST",2022,950,16196,"2354 W 74TH ST"
18,"LPR w/ Existing Camera NW Corner 7051 S. Western Avenue","7051 S WESTERN AVE",2022,5485.51,16198,"7051 S WESTERN AVE"
18,"Sidewalk Menu","2048 W 83RD ST",2022,6904.36,16200,"2048 W 83RD ST"
18,"Sidewalk Menu","2651 W 84TH ST",2022,8669.64,16201,"2651 W 84TH ST"
18,"Sidewalk Menu","3500 W 78TH PL",2022,23079.74,16202,"3500 W 78TH PL"
18,"Sidewalk Menu","3631 W 82ND ST",2022,6876.1,16203,"3631 W 82ND ST"
18,"Sidewalk Menu","3643 W 86TH PL",2022,2861.26,16204,"3643 W 86TH PL"
18,"Sidewalk Menu","3701 W 79TH PL",2022,15064.12,16205,"3701 W 79TH PL"
18,"Sidewalk Menu","8019 S KEELER AVE",2022,5569.25,16206,"8019 S KEELER AVE"
18,"Sidewalk Menu","8140 S CLAREMONT AVE",2022,14021.43,16207,"8140 S CLAREMONT AVE"
18,"Sidewalk Menu","8238 S LAWNDALE AVE",2022,19740.1,16209,"8238 S LAWNDALE AVE"
18,"Sidewalk Menu","8610 S KNOX AVE",2022,7293.52,16210,"8610 S KNOX AVE"
18,"Sidewalk Menu","8618 S KNOX AVE",2022,6286.69,16211,"8618 S KNOX AVE"
18,"Street Light Upgrade Menu","3521 W 82ND PL",2022,500,16212,"3521 W 82ND PL"
18,"Street Light Upgrade Menu","3934 W 86TH ST",2022,7000,16213,"3934 W 86TH ST"
18,"Street Light Upgrade Menu","8600 S DAMEN AVE",2022,17490,16214,"8600 S DAMEN AVE"
18,"Street Speed Hump Menu","7700 S SPAULDING AVE",2022,11750,16239,"7700 S SPAULDING AVE"
19,"POD Camera","2520 W 103 rd Street",2006,24000,16331,"2520 W 103 rd Street"
19,"Bollard Menu","9443 S LEAVITT ST",2010,1260,16456,"9443 S LEAVITT ST"
19,"Miscellaneous-CDOT","11039 S Christiana",2010,15369,16462,"11039 S Christiana"
19,"Miscellaneous-Other","121 N LA SALLE ST",2011,888,16532,"121 N LA SALLE ST"
19,"Street Light Upgrade","2551 W 110TH PL",2012,350,16560,"2551 W 110TH PL"
19,"Street Light Upgrade","10420 S LEAVITT ST",2012,350,16561,"10420 S LEAVITT ST"
19,"Street Light Upgrade","10352 S FAIRFIELD AVE",2013,400,16594,"10352 S FAIRFIELD AVE"
19,"Curb & Gutter Menu","1722 W 102ND ST",2015,3377,16644,"1722 W 102ND ST"
19,"Street Resurfacing Menu","1600 W 104TH ST",2016,43226.12,16701,"1600 W 104TH ST"
19,"Alley Apron Menu","1519 W 105TH ST",2017,12601.28,16704,"1519 W 105TH ST"
19,"Beverly Park-New Playground","2460 W 102ND ST",2018,50000,16736,"2460 W 102ND ST"
19,"Beverly Park Playground Improvements Second Installment Phase II","2460 W 102ND ST",2019,50000,16764,"2460 W 102ND ST"
19,"Beverly Park Playground","2460 W 102ND ST",2021,50000,16816,"2460 W 102ND ST"
19,"Munroe Park Volleyball and Pickleball Courts","2617 W 105TH ST",2021,41000,16817,"2617 W 105TH ST"
19,"Miscellaneous CDOT Projects","10859 S TALMAN AVE",2022,660,16846,"10859 S TALMAN AVE"
20,"POD Camera","4800 S Bishop",2006,36000,16957,"4800 S Bishop"
20,"Guardrail Menu","6300 E 63 ST",2008,2064,17003,"6300 E 63 ST"
20,"Guardrail Menu","6857 S STATE ST",2008,998,17004,"6857 S STATE ST"
20,"Miscellaneous-CDOT","432 E Marquette",2008,559,17005,"432 E Marquette"
20,"Sidewalk Menu - Change Order","820 E Marquette Rd",2008,922,17021,"820 E Marquette Rd"
20,"Street Lighting","1421 E 63 ST",2008,1859,17048,"1421 E 63 ST"
20,"POD Camera","6437 S. Ingleside",2008,13000,17051,"6437 S. Ingleside"
20,"Miscellaneous-CDOT","432 E Marquette",2009,641,17055,"432 E Marquette"
20,"POD Camera","5600 S. Michigan",2009,13000,17080,"5600 S. Michigan"
20,"POD Camera","6526 S. Drexel",2010,1800,17119,"6526 S. Drexel"
20,"POD Camera","6500 S. King Dr.",2010,13000,17120,"6500 S. King Dr."
20,"POD Camera","6500 S. St. Lawrence",2010,20000,17121,"6500 S. St. Lawrence"
20,"POD Camera","6400 S. Langley",2010,20000,17122,"6400 S. Langley"
20,"POD Camera","6500 S. Drexel",2010,20000,17123,"6500 S. Drexel"
20,"Street Lighting","5850 S CALUMET AVE",2011,1050,17132,"5850 S CALUMET AVE"
20,"Floodlight Menu","5634 S MICHIGAN AVE",2012,500,17228,"5634 S MICHIGAN AVE"
20,"Street Light Upgrade","6509 S WOODLAWN AVE",2013,400,17264,"6509 S WOODLAWN AVE"
20,"Bollard Menu","6123 S ELLIS AVE",2014,419,17265,"6123 S ELLIS AVE"
20,"Floodlight Menu","248 W 65TH ST",2014,600,17304,"248 W 65TH ST"
20,"Street Light Upgrade","935 W 52ND ST",2015,400,17345,"935 W 52ND ST"
20,"Street Light Upgrade","5832 S CALUMET AVE",2015,400,17346,"5832 S CALUMET AVE"
20,"Curb & Gutter Menu","5026 S ADA ST",2017,7175.51,17377,"5026 S ADA ST"
20,"Gateway; & Various Other 20th Ward Public Art Projects","6500 S DORCHESTER AVE",2017,138000,17379,"6500 S DORCHESTER AVE"
20,"Sidewalk Menu","4854 S LAFLIN ST",2017,5200.76,17385,"4854 S LAFLIN ST"
20,"Alley Resurfacing Menu (1-1)","6100 S CHAMPLAIN AVE",2018,26414.98,17415,"6100 S CHAMPLAIN AVE"
20,"Sidewalk Menu","6319 S VERNON AVE",2018,22492.34,17430,"6319 S VERNON AVE"
20,"Sidewalk Menu","5036 S RACINE AVE",2018,10273.18,17431,"5036 S RACINE AVE"
20,"Street Speed Hump Menu","6100 S CHAMPLAIN AVE",2018,3700,17437,"6100 S CHAMPLAIN AVE"
20,"Street Light Piggy Back Only Menu","5700 S INDIANA AVE",2019,9450,17444,"5700 S INDIANA AVE"
20,"Street Light Upgrade Menu","248 W 65TH ST",2020,500,17460,"248 W 65TH ST"
20,"Miscellaneous CDOT Projects","5709 S MICHIGAN AVE",2021,150,17494,"5709 S MICHIGAN AVE"
20,"Miscellaneous CDOT Projects","6242 S INDIANA AVE",2021,150,17495,"6242 S INDIANA AVE"
20,"Alley Apron Menu","743 W 50TH PL",2022,27111.72,17512,"743 W 50TH PL"
20,"Curb & Gutter Menu","355 W 58TH ST",2022,4959.64,17518,"355 W 58TH ST"
20,"Curb & Gutter Menu","6400 S RHODES AVE",2022,2304.74,17519,"6400 S RHODES AVE"
20,"Miscellaneous CDOT Projects","5254 S CARPENTER ST",2022,150,17521,"5254 S CARPENTER ST"
20,"Miscellaneous CDOT Projects","5549 S EMERALD AVE",2022,150,17522,"5549 S EMERALD AVE"
20,"Miscellaneous CDOT Projects","5601 S STATE ST",2022,300,17523,"5601 S STATE ST"
20,"Miscellaneous CDOT Projects","742 W 51ST ST",2022,150,17526,"742 W 51ST ST"
20,"Sidewalk Menu","5026 S ADA ST",2022,4761.58,17528,"5026 S ADA ST"
20,"Street Light Upgrade Menu","325 W 59TH PL",2022,500,17533,"325 W 59TH PL"
20,"Street Light Upgrade Menu","743 W 50TH PL",2022,500,17534,"743 W 50TH PL"
21,"Guardrail Menu","9400 S BEVERLY AV",2006,2000,17606,"9400 S BEVERLY AV"
21,"Guardrail Menu","9001 S MORGAN ST",2006,400,17607,"9001 S MORGAN ST"
21,"Bollard Menu","8900 S PARNELL AV",2007,1428,17641,"8900 S PARNELL AV"
21,"Bollard Menu","756 W 92 ST",2007,1428,17642,"756 W 92 ST"
21,"Sidewalk Menu - Change Order","9700 S. Morgan",2007,4193,17653,"9700 S. Morgan"
21,"Miscellaneous-BOE","1143 W 91 ST",2007,1000,17680,"1143 W 91 ST"
21,"POD Camera","1246 W 92 nd Street",2007,12000,17684,"1246 W 92 nd Street"
21,"Bollard Menu","8114 S LA SALLE ST",2008,1428,17689,"8114 S LA SALLE ST"
21,"Bollard Menu","8259 S SANGAMON ST",2008,714,17690,"8259 S SANGAMON ST"
21,"Bollard Menu","9442 S THROOP ST",2008,1428,17691,"9442 S THROOP ST"
21,"Bollard Menu","8555 S WALLACE ST",2008,1428,17692,"8555 S WALLACE ST"
21,"Bollard Menu","8115 S WENTWORTH AV",2008,714,17693,"8115 S WENTWORTH AV"
21,"Bollard Menu","525 W 95 ST",2008,1428,17694,"525 W 95 ST"
21,"Guardrail Menu","8555 S WALLACE ST",2008,800,17698,"8555 S WALLACE ST"
21,"Guardrail Menu","433 W 83 ST",2008,1200,17699,"433 W 83 ST"
21,"Guardrail Menu","525 W 95 ST",2008,800,17700,"525 W 95 ST"
21,"Street Lighting","226 WEST 94TH ST",2008,800,17736,"226 WEST 94TH ST"
21,"Street Lighting","245 WEST 91 ST",2008,400,17737,"245 WEST 91 ST"
21,"Street Lighting","9334 SOTH STEWART",2008,400,17738,"9334 SOTH STEWART"
21,"Street Lighting","9408 S. HARVARD",2008,400,17739,"9408 S. HARVARD"
21,"Street Lighting","8817 S PRINCETON AV",2008,400,17740,"8817 S PRINCETON AV"
21,"Street Lighting","8833 S PRINCETON AV",2008,400,17741,"8833 S PRINCETON AV"
21,"Guardrail Menu","945 W 90 ST",2009,400,17745,"945 W 90 ST"
21,"Sidewalk Menu - Change Order","9859 S. Loomis",2009,1529,17779,"9859 S. Loomis"
21,"Miscellaneous-Other","121 N LA SALLE ST",2011,108,17909,"121 N LA SALLE ST"
21,"Alley Speed Hump Menu","8248 S LAFLIN ST",2015,700,18042,"8248 S LAFLIN ST"
21,"Curb & Gutter Menu","8753 S LAFLIN ST",2015,5970,18045,"8753 S LAFLIN ST"
21,"Sidewalk Menu","8857 S EMERALD AVE",2016,34644.99,18094,"8857 S EMERALD AVE"
21,"Sidewalk Menu","8749 S EMERALD AVE",2016,23197.08,18095,"8749 S EMERALD AVE"
21,"Sidewalk Menu","9130 S ABERDEEN ST",2016,6280.45,18096,"9130 S ABERDEEN ST"
21,"Sidewalk Menu","8112 S GREEN ST",2016,7257.56,18097,"8112 S GREEN ST"
21,"Sidewalk Menu","8300 S LA SALLE ST",2016,29660.55,18098,"8300 S LA SALLE ST"
21,"Sidewalk Menu","8747 S WOOD ST",2016,5086.86,18099,"8747 S WOOD ST"
21,"Sidewalk Menu","8500 S MORGAN ST",2016,4895.9,18100,"8500 S MORGAN ST"
21,"Sidewalk Menu","8131 S RACINE AVE",2016,14107.71,18101,"8131 S RACINE AVE"
21,"Sidewalk Menu","8757 S WOOD ST",2016,29874.99,18102,"8757 S WOOD ST"
21,"Sidewalk Menu","8559 S WINCHESTER AVE",2016,32325.06,18103,"8559 S WINCHESTER AVE"
21,"Sidewalk Menu","8924 S JUSTINE ST",2016,6443.52,18104,"8924 S JUSTINE ST"
21,"Street Light Upgrade Menu","9047 S LOWE AVE",2016,5000,18106,"9047 S LOWE AVE"
21,"Street Resurfacing Menu","700 W 93RD ST",2016,29646.16,18126,"700 W 93RD ST"
21,"Curb & Gutter Menu","515 W 97TH ST",2017,8936.57,18140,"515 W 97TH ST"
21,"Sidewalk Menu","8234 S LOOMIS BLVD",2017,23133.54,18142,"8234 S LOOMIS BLVD"
21,"Sidewalk Menu","9055 S CARPENTER ST",2017,5226.45,18143,"9055 S CARPENTER ST"
21,"Sidewalk Menu","9038 S CARPENTER ST",2017,7632.6,18144,"9038 S CARPENTER ST"
21,"Sidewalk Menu","8359 S ELIZABETH ST",2017,28790.6,18145,"8359 S ELIZABETH ST"
21,"Sidewalk Menu","8145 S PEORIA ST",2017,3024.6,18146,"8145 S PEORIA ST"
21,"Sidewalk Menu","1008 W 89TH ST",2017,21561.9,18148,"1008 W 89TH ST"
21,"Sidewalk Menu","9701 S HARVARD AVE",2017,1301.92,18149,"9701 S HARVARD AVE"
21,"Sidewalk Menu","8541 S BISHOP ST",2017,6464.59,18150,"8541 S BISHOP ST"
21,"Sidewalk Menu","8152 S LAFLIN ST",2017,3895.17,18152,"8152 S LAFLIN ST"
21,"Sidewalk Menu","8613 S WOOD ST",2017,6786.45,18153,"8613 S WOOD ST"
21,"Sidewalk Menu","8801 S HERMITAGE AVE",2017,35037.97,18154,"8801 S HERMITAGE AVE"
21,"Sidewalk Menu","8152 S ELIZABETH ST",2017,4506.93,18155,"8152 S ELIZABETH ST"
21,"Sidewalk Menu","9604 S LOWE AVE",2017,7688.92,18156,"9604 S LOWE AVE"
21,"Sidewalk Menu","518 W 88TH ST",2017,6558.13,18157,"518 W 88TH ST"
21,"Sidewalk Menu","8746 S EMERALD AVE",2017,5166.63,18158,"8746 S EMERALD AVE"
21,"Sidewalk Menu","9130 S VINCENNES AVE",2017,53869.27,18159,"9130 S VINCENNES AVE"
21,"Street Light Upgrade Menu","9021 S ELIZABETH ST",2017,500,18161,"9021 S ELIZABETH ST"
21,"Street Light Upgrade Menu","9216 S LOOMIS ST",2017,500,18162,"9216 S LOOMIS ST"
21,"Street Speed Hump Menu","8000 S HERMITAGE AVE",2017,3700,18179,"8000 S HERMITAGE AVE"
21,"Street Speed Hump Menu","9100 S UNION AVE",2017,3700,18185,"9100 S UNION AVE"
21,"Curb & Gutter Menu","515 W 97TH ST",2018,815.57,18189,"515 W 97TH ST"
21,"Curb & Gutter Menu","9009 S PAULINA ST",2018,4977.09,18190,"9009 S PAULINA ST"
21,"Curb & Gutter Menu","8619 S PARNELL AVE",2018,6082.41,18191,"8619 S PARNELL AVE"
21,"Curb & Gutter Menu","8400 S HONORE ST",2018,9292.55,18193,"8400 S HONORE ST"
21,"Sidewalk","8503 S ADA ST",2018,1340.45,18194,"8503 S ADA ST"
21,"Sidewalk Menu","9010 S THROOP ST",2018,4747.87,18195,"9010 S THROOP ST"
21,"Sidewalk Menu","9638 S CARPENTER ST",2018,6071.45,18196,"9638 S CARPENTER ST"
21,"Sidewalk Menu","1740 W 87TH ST",2018,3366.19,18197,"1740 W 87TH ST"
21,"Sidewalk Menu","9330 S PEORIA ST",2018,4474.58,18198,"9330 S PEORIA ST"
21,"Sidewalk Menu","9301 S LOOMIS ST",2018,35242.2,18199,"9301 S LOOMIS ST"
21,"Sidewalk Menu","8055 S SANGAMON ST",2018,4024.24,18200,"8055 S SANGAMON ST"
21,"Sidewalk Menu","1335 W 90TH ST",2018,35140.34,18201,"1335 W 90TH ST"
21,"Sidewalk Menu","8015 S HERMITAGE AVE",2018,16463.96,18202,"8015 S HERMITAGE AVE"
21,"Sidewalk Menu","9407 S LAFLIN ST",2018,7832.01,18203,"9407 S LAFLIN ST"
21,"Sidewalk Menu","9415 S LAFLIN ST",2018,6034.44,18204,"9415 S LAFLIN ST"
21,"Sidewalk Menu","8460 S WOLCOTT AVE",2018,11526.84,18205,"8460 S WOLCOTT AVE"
21,"Sidewalk Menu","9110 S EMERALD AVE",2018,5817.97,18206,"9110 S EMERALD AVE"
21,"Sidewalk Menu","9643 S GREEN ST",2018,5815.09,18207,"9643 S GREEN ST"
21,"Sidewalk Menu","9435 S ELIZABETH ST",2018,10641,18208,"9435 S ELIZABETH ST"
21,"Sidewalk Menu","9201 S LOWE AVE",2018,10546.86,18209,"9201 S LOWE AVE"
21,"Sidewalk Menu","9110 S ADA ST",2018,11559.7,18210,"9110 S ADA ST"
21,"Sidewalk Menu","9030 S ADA ST",2018,11141.09,18211,"9030 S ADA ST"
21,"Sidewalk Menu","9829 S BEVERLY AVE",2018,15568.04,18212,"9829 S BEVERLY AVE"
21,"Sidewalk Menu","1642 W 93RD PL",2018,3180.6,18213,"1642 W 93RD PL"
21,"Sidewalk Menu","8740 S MARSHFIELD AVE",2018,3186.72,18214,"8740 S MARSHFIELD AVE"
21,"Sidewalk Menu","8935 S WINCHESTER AVE",2018,6248.04,18215,"8935 S WINCHESTER AVE"
21,"Sidewalk Menu","9045 S CARPENTER ST",2018,8071.3,18216,"9045 S CARPENTER ST"
21,"Sidewalk Menu","1708 W 90TH PL",2018,5027.04,18217,"1708 W 90TH PL"
21,"Sidewalk Menu","9400 S RACINE AVE",2018,18116.16,18218,"9400 S RACINE AVE"
21,"Sidewalk Menu","8937 S WALLACE ST",2018,2229.39,18219,"8937 S WALLACE ST"
21,"Sidewalk Menu","8957 S BISHOP ST",2018,10133.2,18220,"8957 S BISHOP ST"
21,"Sidewalk Menu","9759 S WINSTON AVE",2018,2666.03,18221,"9759 S WINSTON AVE"
21,"Sidewalk Menu","620 W 87TH ST",2018,1674.63,18222,"620 W 87TH ST"
21,"Sidewalk Menu","9633 S LOWE AVE",2018,8375.22,18223,"9633 S LOWE AVE"
21,"Sidewalk Menu","9743 S PRINCETON AVE",2018,5384.07,18224,"9743 S PRINCETON AVE"
21,"Alley Apron Menu","8643 S MARSHFIELD AVE",2019,18512.81,18242,"8643 S MARSHFIELD AVE"
21,"Alley Apron Menu","8314 S WINCHESTER AVE",2019,28124.01,18243,"8314 S WINCHESTER AVE"
21,"Curb & Gutter Menu","8201 S MARSHFIELD AVE",2019,26224.21,18247,"8201 S MARSHFIELD AVE"
21,"Sidewalk Menu","8330 S LA SALLE ST",2019,5620.72,18250,"8330 S LA SALLE ST"
21,"Sidewalk Menu","9821 S PARNELL AVE",2019,7099.94,18251,"9821 S PARNELL AVE"
21,"Sidewalk Menu","9127 S HALSTED ST",2019,3988.2,18252,"9127 S HALSTED ST"
21,"Sidewalk Menu","9257 S ADA ST",2019,15519.81,18253,"9257 S ADA ST"
21,"Sidewalk Menu","1244 W 95TH PL",2019,4422.1,18254,"1244 W 95TH PL"
21,"Sidewalk Menu","8315 S MARSHFIELD AVE",2019,12829.42,18255,"8315 S MARSHFIELD AVE"
21,"Sidewalk Menu","725 W 82ND ST",2019,21840.32,18256,"725 W 82ND ST"
21,"Sidewalk Menu","9000 S LOWE AVE",2019,31580.43,18257,"9000 S LOWE AVE"
21,"Sidewalk Menu","9118 S EMERALD AVE",2019,9389.81,18258,"9118 S EMERALD AVE"
21,"Sidewalk Menu","8354 S ADA ST",2019,9814.79,18259,"8354 S ADA ST"
21,"Sidewalk Menu","9835 S BEVERLY AVE",2019,7687.27,18260,"9835 S BEVERLY AVE"
21,"Sidewalk Menu","8730 S HONORE ST",2019,8225.26,18261,"8730 S HONORE ST"
21,"Sidewalk Menu","9223 S THROOP ST",2019,5028.95,18262,"9223 S THROOP ST"
21,"Sidewalk Menu","8836 S ELIZABETH ST",2019,9800.42,18263,"8836 S ELIZABETH ST"
21,"Sidewalk Menu","8627 S MARSHFIELD AVE",2019,6402.97,18264,"8627 S MARSHFIELD AVE"
21,"Sidewalk Menu","9604 S CARPENTER ST",2019,5505.63,18265,"9604 S CARPENTER ST"
21,"Sidewalk Menu","9557 S WALLACE ST",2019,5422.56,18266,"9557 S WALLACE ST"
21,"Sidewalk Menu","441 W 88TH ST",2019,40174.24,18267,"441 W 88TH ST"
21,"Sidewalk Menu","8155 S PEORIA ST",2019,12724.27,18268,"8155 S PEORIA ST"
21,"Sidewalk Menu","8200 S ELIZABETH ST",2019,14010.84,18269,"8200 S ELIZABETH ST"
21,"Sidewalk Menu","8100 S PRINCETON AVE",2019,30799.9,18270,"8100 S PRINCETON AVE"
21,"Sidewalk Menu","8801 S PARNELL AVE",2019,12155.85,18271,"8801 S PARNELL AVE"
21,"Sidewalk Menu","8929 S CARPENTER ST",2019,5066.92,18272,"8929 S CARPENTER ST"
21,"Sidewalk Menu","8000 S CARPENTER ST",2019,19719.95,18273,"8000 S CARPENTER ST"
21,"Sidewalk Menu","9300 S UNION AVE",2019,10806.09,18274,"9300 S UNION AVE"
21,"Sidewalk Menu","9557 S WALLACE ST",2019,27939.87,18275,"9557 S WALLACE ST"
21,"Sidewalk Menu","8830 S LAFLIN ST",2019,8031.42,18276,"8830 S LAFLIN ST"
21,"Sidewalk Menu","9039 S CARPENTER ST",2019,4126.82,18277,"9039 S CARPENTER ST"
21,"Sidewalk Menu","9544 S PARNELL AVE",2019,5764.86,18279,"9544 S PARNELL AVE"
21,"Sidewalk Menu","8828 S ASHLAND AVE",2019,28807.39,18280,"8828 S ASHLAND AVE"
21,"Sidewalk Menu","9010 S ADA ST",2019,4477.13,18281,"9010 S ADA ST"
21,"Sidewalk Menu","9035 S ADA ST",2019,4768.98,18282,"9035 S ADA ST"
